0,1,2,3,4,5,6,7,8
Q4025,3552.0009983330965,3505.2429541945457,3463.8574954122305,3392.7311666309834,3383.3052508533,3369.2395225167274,3310.9304144978523,3282.0674922317266
Q4036,3786.3820946216583,3644.91478651762,3559.3532451987267,3462.6413214206696,3389.8851570487022,3333.5396027565002,3271.3581442832947,3250.9401166439056
Q4072,3338.7160451337695,3424.7578882426023,3405.3885024413466,3382.6856311410666,3362.6127499714494,3293.61563205719,3335.397978015244,3371.156273446977
Q4086,1958.5519889742136,1935.4310607165098,1907.267234325409,1878.6930388212204,1862.2966806590557,1832.4351971969008,1795.6911449506879,1760.9710920974612
Q4088,9680.099398642778,9681.25459998846,9729.06296029687,9810.807433724403,9953.153717517853,10086.432669311762,10084.69690233469,10088.404046744108
Q4091,1578.3874276280403,1568.6947304010391,1496.551085114479,1479.0644463896751,1451.5940463542938,1429.3677404522896,1392.5456470251083,1345.7941606640816
Q4095,11648.381645977497,11453.946922719479,11080.119001865387,10930.74268847704,10753.586283326149,10535.346181690693,10283.392149209976,9969.31966394186
Q4104,2856.6318543590605,2852.513900823891,2854.3502584844828,2862.0383259505033,2865.2265307568014,2868.1078355312347,2863.6403451897204,2860.018192112446
Q4111,3698.67724147439,4164.094856180251,4046.010368730873,4171.713635325432,4361.366392493248,4541.646556910127,4797.840775381774,5194.236727591604
Q4124,1280.8881571888924,1279.4498117864132,1278.0005964636803,1278.0754587054253,1279.2823027074337,1282.8650560826063,1287.6377637833357,1286.516014918685
Q4127,3869.537457227707,3941.886869419366,4017.567931100726,4079.144600123167,4151.412151109427,4223.394867144525,4299.131626013666,4378.890983149409
Q4130,11852.975276336074,11825.151508897543,11999.064734131098,11930.590303391218,11966.985149607062,11996.1996807158,12096.575269550085,12264.457557201385
Q4132,7111.083861619234,7205.8248153068125,7283.630454272032,7377.5016494728625,7452.4923650845885,7533.598542060703,7618.127493113279,7703.249643880874
Q4133,2943.1176297899333,2969.481521161645,2998.0159670885646,3029.6679439865047,3061.8673314727835,3092.644117322563,3121.624654565005,3147.582471545412
Q4136,7061.263724088669,7120.579373255372,7184.807805981487,7248.52903508395,7304.609444819391,7362.835392944515,7423.187112547457,7486.890555169433
Q4142,8580.628654360771,5468.249426782132,2224.885858595373,-1055.5318757891628,-4083.644907176491,-6975.178979337211,-10213.57508450746,-13808.646589517586
Q4148,5485.10734975338,5671.722661375999,5865.1078799963,6074.590554475784,6258.804153561592,6475.8963268995285,6702.107306361198,6942.426281809807
Q4159,3771.4029997587204,3561.4672181010246,3336.009655892849,3167.9501519724727,2793.9053941890597,2480.957856103778,2167.879168726504,1880.7872097939253
Q4180,2400.263153195381,2378.2672177292407,2345.467291969806,2314.8783585764468,2267.756862271577,2223.353065211326,2185.87297520414,2157.077867694199
Q4185,1856.6078327149153,1866.1953103095293,1879.1129803173244,1893.4680138900876,1907.5674012340605,1922.7114608213305,1938.0243471227586,1952.5804042220116
Q4186,1152.3268164992332,993.0480571240187,839.9327108860016,679.4653017669916,383.805720999837,143.68935258686554,-79.63684920966608,-272.8834406137464
Q4193,6021.302089691162,5926.261042281985,5830.530435293913,5782.552617862821,5589.975325837731,5454.756720364094,5306.9991686195135,5179.60754558444
Q4197,5851.373812705278,5880.7797564566135,5911.492905169725,5945.437529683113,5978.941576331854,6018.023379892111,6058.334852010012,6101.001875959337
Q4198,6648.715885803103,6334.799802415073,6037.62534186244,5753.942331857979,5518.535487949848,5584.90040294826,5358.626591078937,5117.335765436292
Q4203,6596.7263535782695,6606.9614163041115,6610.699568875134,6612.73209515959,6618.186006657779,6628.963128142059,6634.609463065863,6629.128602780402
Q4205,10162.822197563946,9616.774149909616,8949.156597927213,8725.022304207087,8023.394565097989,7308.625253960492,6435.977743305269,5648.361746892337
Q4209,7732.219653204083,7715.440323278308,7682.403211444616,7672.665867432952,7630.478897243738,7597.96472363174,7562.4798835814,7525.208590701222
Q4215,3635.0064811855555,3667.3149614036083,3713.2624762505293,3777.78156504035,3834.1645649820566,3870.1900632679462,3918.647301122546,3990.4785603284836
Q4221,3467.9716053009033,3431.6762924194336,3401.1651573181152,3392.3651332855225,3411.021059036255,3485.311411857605,3590.3267908096313,3724.4464502334595
Q4222,3683.9798345565796,3639.3985929489136,3590.070767402649,3513.2012701034546,3435.267038822174,3389.5563673973083,3354.686542034149,3329.7424879074097
Q4226,4194.532211512886,4219.693802888505,4242.436335063539,4270.566118094884,4295.333147238381,4301.020136172697,4308.660551430285,4300.558129995688
Q4243,3519.405415932536,3520.429994874671,3536.5523931488397,3570.2307477997247,3530.4954850054537,3509.5084053535766,3475.4396988207855,3456.560933548958
Q4252,11327.61262267828,11420.211599394679,11500.914277732372,11583.36413897574,11667.328877002,11762.240269258618,11855.269194692373,11944.513723701239
Q4258,11535.673393718898,11634.117802157998,11730.956322327256,11819.887403659523,11910.004487410188,12001.769983060658,12095.178426168859,12186.944870650768
Q4264,11560.295074135065,11683.336164616048,11802.570910863578,11923.57201486826,12037.589929401875,12158.188731372356,12277.354651242495,12399.804476462305
Q4265,11712.476995140314,11819.539766982198,11924.353592060506,12030.67816298455,12131.480050459504,12234.05146945268,12336.72678604722,12438.717112280428
Q4278,5373.861963573843,5414.229001149535,5450.161192197353,5493.208583071828,5521.879918944091,5550.252339795232,5581.694833364338,5611.487269088626
Q4296,2849.789336808026,2855.8050944656134,2863.6014761403203,2864.9089124053717,2885.143884383142,2880.2358183264732,2891.9139451161027,2912.672679051757
Q4321,2383.639488309622,2353.6747530587018,2319.546227697283,2288.579577870667,2264.598528943956,2227.639206711203,2184.1927965022624,2141.190089892596
Q4336,9567.092279791832,9664.757343381643,9732.109689712524,9798.538805693388,9886.561054587364,9957.497588843107,10054.124211072922,10131.635778993368
Q4347,5486.590398810804,5497.565686106682,5520.28463922441,5550.991487167776,5597.795600779355,5624.516696184874,5649.302676469088,5664.227065425366
Q4374,3730.8207078278065,3424.4388066232204,3184.1655164957047,2843.0758632719517,2513.735613822937,2180.9615947306156,1858.1341013312338,1678.1157009303565
Q4381,7210.536289401352,7224.080139696598,7237.925606630743,7260.372511446476,7290.287028513849,7334.936561994255,7365.754361003637,7387.081243507564
Q4386,3320.8765111863613,3281.5779197216034,3250.593480169773,3227.164182215929,3194.319496154785,3181.0457425192,3166.2232960015535,3155.7350132986903
Q4387,2215.567477416247,2242.7948157265782,2271.759997460991,2299.014235191047,2325.1902365125716,2351.20431099087,2377.4876780845225,2404.206952214241
Q4391,9775.918526217341,9772.428282950073,9795.288242060691,9805.726289570332,9785.556932587177,9788.922927226871,9769.053806997836,9752.251327950507
Q4392,1924.379694275558,1927.5145511329174,1931.3903129473329,1933.1618198007345,1934.7716652229428,1936.506871059537,1935.2814821526408,1934.5671218633652
Q4398,10570.372111313045,10944.326074123383,11146.824655495584,11559.357014372945,11774.111135043204,12181.57739624381,12389.234534688294,12589.29908014834
Q4399,7645.976261906326,7768.306553065777,7847.159879282117,7889.732628799975,7988.266810849309,8038.905984126031,8238.311193175614,8388.390422537923
Q4404,5710.610058964044,5615.965242719278,5567.100045786798,5409.336620317026,5300.123002853244,5167.034244934841,5079.989165728166,5018.055892166494
Q4426,2448.7317355312407,2414.6471489071846,2357.760116059333,2303.3928924798965,2251.729059357196,2205.332427971065,2161.8328855596483,2114.7171999439597
Q4430,20143.124436289072,21150.58939255774,21980.631771683693,23125.38670577109,24295.003529712558,25504.015268161893,26650.356354936957,27714.69855852425
Q4436,2697.5997269153595,3279.4503927230835,3856.8777441978455,4539.270320534706,5259.601357579231,6167.862385511398,7182.498532533646,8277.871799468994
Q4448,4882.765920071303,4860.355252872779,4843.933111631123,4809.062664801253,4799.257560068367,4787.807791232688,4768.65736751016,4742.180755045076
Q4452,1240.7068574428558,1242.1548020839691,1244.0584909915924,1248.73477101326,1251.1598873138428,1254.65402841568,1259.0780639648438,1264.2713609337807
Q4458,3656.8721060827374,3671.639456823468,3679.0300498381257,3687.552013143897,3711.555143736303,3722.7435820400715,3725.9001238122582,3731.8751088678837
Q4459,2082.912885122001,2112.3173008561134,2145.387506596744,2169.74638196826,2191.5167776420712,2216.170911386609,2241.7783641144633,2268.1768879145384
Q4463,3328.118740860373,3303.880652297288,3320.9729505702853,3337.1194933243096,3362.4781770296395,3370.826011866331,3377.8313542194664,3389.4594769477844
Q4464,6667.070646584034,6739.986293017864,6827.85822302103,6914.765261113644,7009.869176149368,7129.383694007993,7233.262467756867,7342.877314984798
Q4478,2053.694121318621,2069.68713568761,2093.0619983269758,2114.317323225122,2134.6996909589525,2140.856036296174,2153.1098974107335,2175.720445624063
Q4531,12076.699337363243,12212.905631065369,12365.345850288868,12541.162115633488,12758.574726581573,12978.413715958595,13209.44284670055,13472.573639154434
Q4532,3613.700524866581,3618.912086188793,3625.189503058791,3634.615104496479,3652.199283838272,3661.949499770999,3664.710256010294,3665.0388818234205
Q4534,2040.5996683239937,2079.281606078148,2126.667612493038,2177.7405673265457,2234.6062889695168,2292.187774181366,2350.3185865283012,2408.4284937381744
Q4538,1598.2076337061822,1545.076094201207,1490.069729822129,1441.621076787263,1414.5769659861921,1348.8300924248992,1289.9476582989096,1226.3432204224168
Q4548,947.5145030990252,-4676.751138590274,-10159.321952201422,-15566.327058617022,-20674.54811421409,-26099.691004842516,-32227.343405883756,-38446.59882622957
Q4552,7029.739877264947,7141.567827105522,7257.936713781208,7404.912639677525,7520.3891838006675,7644.068666957319,7776.028473112732,7914.423601433635
Q4584,16028.456914454699,16094.583031773567,16148.540506318212,16206.947754621506,16279.589433729649,16356.63060054183,16440.8758790195,16528.749054133892
Q4596,8336.003706650808,8001.443786932528,7683.714753917233,7433.29305144325,7069.820686440544,6850.789168588819,6534.717011176424,6247.628281646224
Q4612,10145.922210951523,10159.839096382262,10169.036803890767,10187.31724651121,10203.327403596048,10224.57044042014,10248.81671159715,10273.126925530663
Q4619,12972.990310713649,12584.261326275766,12197.26091825217,11846.18920315057,11565.457848288119,11202.30585179478,10767.898348793387,10374.849024057388
Q4635,10188.067363548278,10134.554907345771,10058.997754585742,10001.111947393416,9937.079342517256,9858.881603977083,9788.15076240897,9688.006616100667
Q4637,10318.757026712969,10287.512294479087,10256.46620509401,10223.328562229499,10188.860150442271,10144.344779700412,10092.017947963624,10035.607434148713
Q4651,7082.354798662664,7053.82647412643,7033.756405544284,7009.06601260193,6994.167684851591,6984.9487506255555,6961.890137523418,6909.4240064833375
Q4660,12543.286528265477,12518.22527985573,12489.306852394344,12473.431122237445,12449.762266612055,12414.79142124057,12364.727734965089,12287.569410419466
Q4662,23415.062161177397,23675.03452092409,23928.78745943308,24227.09721737355,24557.04967263341,24904.06751962751,25275.04686409235,25657.469450049102
Q4671,1452.6452496275306,1434.1969531401992,1413.9330581445247,1394.596032725647,1380.3561089579016,1355.2803610507399,1335.3860135469586,1305.5295199546963
Q4685,1802.5293836295605,1827.653034389019,1852.2493453919888,1877.8457814753056,1898.0930201411247,1920.093389481306,1939.736972272396,1959.9961422979832
Q4691,10854.87103202492,10898.945910885928,10949.790720821915,11008.62312172949,11072.853987463559,11136.855336156483,11172.018648964162,11204.959815068538
Q4710,11217.134122169018,11101.633594584466,11005.972954356672,10922.044295549395,10842.584494090082,10725.529100954536,10587.068108540778,10462.369145011908
Q4715,5691.164760188758,5730.226680865883,5766.792564436792,5777.040119251608,5797.360717371105,5819.270938032119,5845.087509216367,5873.357212043552
Q4718,4697.022278174758,4666.521843582392,4648.45397117734,4610.384282395244,4571.666980206966,4551.117082849145,4520.113458953798,4448.6534158065915
Q4722,6472.527401000261,6477.1494031995535,6469.572256922722,6485.159243132919,6502.873842827976,6503.927611850202,6512.918201498687,6528.13574969396
Q4737,9332.995238423347,9348.080269366503,9330.953289419413,9322.774837344885,9329.346445947886,9337.490113079548,9356.440510302782,9380.085061371326
Q4749,19625.885816060007,19541.47526358813,19439.03953563422,19336.56930463761,19289.061588056386,19186.356937859207,18998.814292956144,18816.562628038228
Q4754,10633.325531329214,10653.113835217056,10667.610416878757,10682.423297481235,10702.280790697034,10720.404502422358,10726.007391808176,10735.159872505807
Q4757,2783.001776494086,2842.984294489026,2881.218356497586,2915.143822103739,3053.9778887555003,3081.013393074274,3122.872813947499,3183.389431282878
Q4761,10062.632481275872,10062.565420796724,10062.977044468747,10064.443515495957,10065.983831600846,10067.925185636434,10062.976891815293,10057.329064230624
Q4780,10537.752881275117,10877.27301133871,11228.044313715398,11592.21205431223,11968.07191515565,12386.847304679453,12826.495387618244,13288.87304354459
Q4794,10069.16881997548,10041.136016866565,10006.236984364688,9956.07884760052,9922.136270223558,9894.799988264964,9873.966763524711,9863.819167178497
Q4803,1065.0218892473613,1110.825014699919,1123.3150401407777,1183.357520494679,1151.090411857635,1158.3389127861656,1174.3421705217738,1202.0561180494005
Q4828,1116.5621356837453,1130.139245668054,1140.4323427833622,1150.379585692287,1160.7510498382157,1173.3724780395635,1183.3997481249282,1192.8936204880486
Q4833,1768.322468034923,1720.186426350847,1678.983422556892,1628.6220315415412,1582.5151032358408,1531.1746836714447,1484.577064877376,1442.346695682034
Q4856,8353.381758630276,7281.676490269601,6178.723212517798,5100.6264831498265,4122.314768768847,3147.173082344234,2003.9846443012354,801.2219121679659
Q4878,10146.105136238039,10191.001659445465,10167.365800105035,10180.631408058107,10162.418754529208,10261.945481281728,10286.378053035587,10166.723544951528
Q4879,9994.536632746458,10117.523757815361,10297.675526216626,10403.94396584481,10516.832610294223,10658.950445875525,10747.588721737266,10862.050366662443
Q4885,6509.224353539198,6589.6748089425255,6713.371024970709,6844.080531273781,6965.6792409576465,7062.619795724376,7148.8820016492145,7206.285898461564
Q4896,6333.604631572962,5826.6980599612,5341.522702202201,4824.842768535018,4303.256788849831,3854.2267769575124,3336.5227729082117,2646.2686244398365
Q4930,3945.0145959854126,3978.319069072604,3998.0416121333838,4025.1567174494267,4046.179762929678,4074.4500436633825,4098.603504747152,4124.624737724662
Q4939,10837.174923196435,10970.46442694962,11128.780453056097,11332.556756362319,11505.14533996582,11701.306617632508,11950.56572780013,12145.371218249202
Q4945,10709.237200729549,10766.442382857203,10836.03587795049,10918.485491648316,11057.579653598368,11183.75587515533,11229.325795285404,11301.109363436699
Q4949,1136.3056519776583,1281.639710560441,1429.9322951436043,1586.134439677,1751.0537993460894,1934.794292986393,2129.154024809599,2333.1632622778416
Q4950,13148.177762627602,13241.201478242874,13416.097628474236,13565.263418257236,13788.02401136607,14049.356547296047,14351.041869558394,14718.583511449397
Q4980,10525.46748271212,9536.466775443405,8440.370511133224,7272.882917877287,5683.354089129716,4508.350383844227,3278.1920842267577,2277.7871158532807
Q4987,2072.987524718046,2104.7906467318535,2145.277539342642,2169.779409468174,2175.3395065665245,2194.9611029028893,2218.40981349349,2245.4881194233894
Q4996,7285.7122149169445,6751.65310229659,6264.627509009837,5744.656170880793,5137.772913454472,4659.594409905372,4121.661290378866,3466.6377896592
Q5002,1117.3960149288177,1048.5813879966736,965.5430376529695,882.1215718984606,807.2352063655857,736.0693031549458,669.9990752339369,594.9341759085662
Q5007,4601.085267961025,4701.484275221825,4886.453589454293,5057.607056707144,5262.868427991867,5438.649947717786,5608.996200084686,5799.018322363496
Q5030,12249.903731653467,12413.495320215821,12637.89212247543,12774.168433234096,12797.84657895565,13012.596683302894,13132.37111467868,13317.873990492895
Q5048,4127.700948596001,4210.584724068642,4282.613624930382,4361.549918413162,4452.469828486443,4549.463956952095,4649.731231093407,4751.486517459154
Q5059,8859.243039116263,8828.813900992274,8774.621844105422,8678.481706954539,8682.176258407533,8680.795194171369,8645.51131016016,8594.914032749832
Q5066,11242.406981438398,11491.299987770617,11515.934767946601,12793.040281422436,13025.444162860513,12189.154885783792,11669.34128087014,11429.879329055548
Q5071,5211.362997625396,5237.803479014337,5260.3415065132085,5266.621726408974,5327.805650925637,5392.122562937811,5436.753682382778,5465.3878885027025
Q5075,3694.9393390119076,3749.577094577253,3822.132133245468,3884.2842166498303,3981.2437748908997,4078.5648411139846,4146.839199364185,4234.42419026047
Q5086,1333.51755945608,1340.290889160335,1349.0767766170202,1352.4873787239192,1360.3070195086298,1376.1763901174065,1384.4258424840864,1383.5942427635189
Q5100,7411.3670642539855,7337.927236555516,7210.874863325059,7076.448809124528,6981.095411013066,6859.278427635132,6751.448114283382,6634.760207942128
Q5119,7892.834110558033,7939.790984988213,8002.835297584534,8145.112377405167,8234.975092113018,8340.285229682922,8316.43985658884,8320.183619856834
Q5132,3199.588696844876,3468.2647847384214,3764.0905134752393,4052.5476514548063,4496.271527893841,5175.967552289367,5671.205154545605,6179.568158686161
Q5135,2328.733959905803,2123.2191879712045,2023.5553811453283,1872.6610569022596,1535.2500715367496,1350.4376804605126,1099.1811085529625,918.690715506673
Q5145,1277.4887300878763,1248.95603806898,1219.4303771927953,1197.1898702830076,1165.2582839988172,1148.88458147645,1122.348489638418,1076.1391419246793
Q5159,2072.3166748695076,2114.6804283559322,2143.775195840746,2184.9144701063633,2224.869588304311,2287.0835179053247,2319.1484187990427,2361.8100013025105
Q5164,1621.5928710661829,1678.3409792743623,1718.466869108379,1805.8129896949977,1924.152976213023,1964.591482596472,1985.3807737287134,2033.8216810245067
Q5166,2003.935401439667,726.63626074791,-563.2146906852715,-1789.2162930965414,-2880.6008982658377,-4047.9785400629034,-5403.9131420850745,-6743.530817627906
Q5177,1604.6961646050213,1579.7356062449512,1546.5935942597685,1498.2706289634104,1472.185576253384,1454.7528265289957,1418.640722882002,1370.240165945887
Q5184,1227.2859219295783,1088.1884607185987,866.3205622802119,691.4829510177905,477.43387060049554,355.37099010315455,193.71560116415372,48.5561556498665
Q5188,3353.2153538965167,3483.5978056158347,3239.706358325572,3223.758646977108,3063.6950278798395,3020.9122815136748,3117.3064850766746,3107.229980324533
Q5190,5262.855525027275,3544.353981423233,1427.9528521590132,-614.609845534457,-2678.268858362121,-3613.2199483771183,-5486.4729097917525,-7247.497462463989
Q5199,10450.498510104419,10128.258295965195,9633.146805983783,9153.24937595129,9265.481852036715,8859.19642443657,8989.843759846688,8677.186677080394
Q5218,11829.891555412803,12086.070183653344,12329.57359476774,12565.829486918492,12821.943119646803,13066.926268228906,13281.158072870016,13496.438804206773
Q5221,2713.8025124738015,2900.0006653028872,3149.0029939043966,3421.9349613227873,3682.266902970123,3978.2443460236614,4215.287503658723,4468.804356680482
Q5222,9410.151587842198,9303.585847103635,9144.618421350724,9008.633491404753,8818.056123565992,8677.168445576732,8432.331455492153,8243.373793176368
Q5238,2553.076115757983,2716.172564421661,2881.197643108019,3061.2417084047543,3248.4876772117877,3450.247116734438,3659.9692034132363,3874.7483565219754
Q5264,4185.5999485863995,4201.043816960172,4244.15295579125,4220.132211260803,4210.089957000825,4376.519085899673,4515.683976222014,4731.96353581098
Q5271,3222.3470911222316,3204.4392802582593,3191.623630079938,3185.4991773130223,3172.4472236892007,3161.436931938466,3150.6835630673463,3140.824819796431
Q5285,9571.538092792034,9628.8183529675,9677.751960456371,9739.055262804031,9779.683420807123,9806.422159969807,9843.976497203112,9866.924464404583
Q5293,2864.721697818575,3032.715072603885,3195.9788173910874,3362.857472734756,3532.026628448035,3719.96166146383,3919.7506496894007,4130.767916869205
Q5305,5176.052367806435,5353.796120524406,5580.356545627117,5824.315878033638,6113.835234448314,6396.987753272057,6692.858023807406,7002.284980863333
Q5306,3651.664092615247,3597.708400283009,3580.842060610652,3569.2646029256284,3588.397704564035,3606.257398519665,3603.235695116222,3631.862445335835
Q5318,9607.395533541589,9777.260170271245,9923.819443438944,10011.243348892775,10067.884164150057,10272.01310289688,10317.358765888584,10572.340481909734
Q5321,4304.992605686188,4220.928132534027,4139.999726772308,4062.1553225517273,3976.0153727531433,3895.5788865089417,3816.33691072464,3737.916844844818
Q5358,7539.856271892786,7575.404878526926,7654.669095814228,7649.075745910406,7542.3527456671,7520.267836943269,7446.957786753774,7447.94897569716
Q5360,3125.8326342105865,3162.892721414566,3235.3622109889984,3296.331382393837,3314.733384847641,3380.7001872062683,3421.8898587226868,3481.6746265888214
Q5363,2385.1236736774445,2413.576161287725,2469.7553261891007,2512.602460473776,2520.3357521891594,2557.351448662579,2598.307459682226,2616.622182250023
Q5366,16786.937384849785,16867.026822912692,16971.551571276785,17066.09356134832,17146.496334782245,17238.549651113153,17309.3145072788,17374.38114310801
Q5376,6754.299824714661,6843.510888695717,6912.491496652365,7000.17165055871,7075.695254474878,7146.011120811105,7238.747479572892,7331.694146052003
Q5387,1059.3111256742477,1063.0215801286697,1066.952686829567,1070.6589923572542,1073.1628234004977,1076.0314508771899,1079.518878965378,1083.6888205718997
Q5389,993.085544520542,990.4335999080539,1004.9247458361834,1021.2973149203509,1043.2334527962655,1054.2078940394892,1067.7093323234096,1085.5229664957897
Q5391,1033.6258930532633,1035.668953301087,1035.3213057254998,1036.6630212543157,1045.251545416191,1054.275138562396,1060.3683191818743,1067.2130883485822
Q5413,1054.7530753582714,1057.5560799512264,1062.5305535705384,1068.5062690277393,1074.767917424291,1080.1808299826082,1085.1064088921246,1090.5953904147443
Q5414,1065.8261366164684,1066.9825580644608,1069.252023290992,1074.0841971081497,1079.0399259215596,1083.0712000304463,1086.0649778169397,1089.0808445018533
Q5440,1561.5586008161308,1582.962242741883,1613.497731469572,1638.9209948048,1642.6654241047806,1661.2359963439412,1686.411824982614,1688.3267005704352
Q5443,1270.8744297139347,1276.692873367667,1284.0047397792337,1293.270341357961,1300.3314978558565,1308.260955109074,1316.8980285860591,1325.047332182526
Q5459,1049.17643413648,1058.7152615867556,1064.9491484449804,1065.8374564988912,1061.2053605037183,1060.3001311434061,1049.410497447625,1042.243962087706
Q5461,9640.395664748548,9755.184463757276,10002.78148396313,10192.187574917076,10450.576309180256,10721.047802051899,11005.35538434982,11312.283730205889
Q5485,1102.8976592540741,1109.5654769569635,1120.52572235167,1132.5219828873871,1145.7462242960928,1156.9161225408313,1167.4796201646325,1176.0719069153067
Q5487,22299.160164892673,22732.224690765142,23051.131896317005,23368.573946893215,23033.379132658243,23394.483263611794,23916.644259229302,24404.245590552688
Q5489,12763.91548871994,13064.49622721225,13151.924432389438,13525.356567449868,13117.469311363995,12949.310914747417,13575.406262286007,13910.22958355397
Q5490,12087.956727385521,12306.821405529976,12529.188570261002,12718.23607981205,12912.632671356201,13101.68479859829,13197.053610861301,13333.177514880896
Q5493,19912.68057736158,20147.764583685395,20210.62988429546,20449.514947004314,20883.640747449394,21224.458175039286,21560.15251343488,21775.82323742389
Q5496,4424.59902022779,4503.564501017332,4651.515215314925,4732.100852333009,4784.059379287064,4976.222893483937,5167.609770394862,5330.408984072506
Q5514,1675.0647899690493,1661.3055774612799,1678.6802023474054,1689.2566072353798,1665.6567988176275,1669.4784998273556,1675.504820973069,1684.6045660278207
Q5515,5671.730530261993,5677.372945472598,5699.8530236929655,5727.174261197448,5708.448190689087,5696.6751262024045,5719.68413002044,5733.993875287473
Q5529,1750.3304973654451,1757.9877787634734,1741.1804006695752,1711.276249530167,1662.0891952149577,1623.5982150010773,1630.5858492545792,1661.604600661249
Q5541,1155.6638874188066,1158.8513275906444,1159.6290427073836,1162.7800722196698,1164.6525920629501,1164.9515303373337,1167.1542220637202,1167.6348529085517
Q5545,1162.0847309231758,1168.5477377176285,1174.5406370162964,1180.3173021674156,1185.739185333252,1190.678542137146,1195.8354553580284,1201.1042530536652
Q5546,1141.8897253870964,1147.8781784325838,1156.5210796743631,1161.6504191607237,1163.489452727139,1172.113424256444,1177.0850701481104,1187.2383712083101
Q5558,4494.5272409933805,4269.6630190306905,3974.7899565351013,3664.940153998733,3391.6020682311064,3144.516348484159,2895.8016505789765,2612.357078588606
Q5564,10941.23386419788,12110.063854845614,13023.37587461099,13800.310798982531,14908.685188629106,15317.605182011053,16555.908122880755,17703.727253747544
Q5565,11406.91677976325,12655.934724713115,13758.552021121232,14903.793193471429,15857.558556698259,16688.568922602753,18210.874468353013,19254.768252189824
Q5574,3989.321523487568,4933.632332742214,5945.456528842449,7000.016521304846,8081.055813997984,9171.978804677725,10355.178916335106,12105.927830852568
Q5577,867.2712656259537,859.4421088695526,844.0513752698898,823.0761239826679,807.1722666919231,797.5570540726185,788.6037304103374,781.81686809659
Q5588,8503.15992911905,8073.962325356901,8883.023304276168,9329.435288593173,9194.008863203228,9680.805734291673,10211.926143672317,10954.348435681313
Q5590,3940.9953481754364,4061.460192575176,4197.503459522427,4305.871222708361,4441.488215452691,4614.741287314525,4781.807532240173,4951.037110574445
Q5602,17047.509073093534,19541.291171088815,21626.681821718812,23568.030737414956,25673.71068097651,27443.95126439631,29494.872915521264,32401.89257517457
Q5605,6323.283674926758,6591.6699884033205,6682.828282470703,6667.27336151123,6893.526200256348,7127.067973937988,7087.111625747681,7033.189298629761
Q5608,3952.888418264687,4018.1869918704033,3796.9937278330326,3646.362118214369,3619.5890337452292,3412.076804958284,3261.895457588136,3322.856262370944
Q5609,1247.7046650052068,1352.1416481137271,1509.7084979414933,1614.388867378234,1726.2827885150898,1820.613240242003,1939.660556495188,2051.8949706554395
Q5615,9230.938298188,9311.126511132867,9121.523680513055,9331.791063352304,9643.030053520131,10098.234644511569,10506.258749495973,10747.045211733586
Q5621,1567.3003827631474,1667.8458806723356,1729.5927563086152,1800.1027989909053,1895.8811845108867,2003.1179462000728,2236.228862039745,2456.4137821421027
Q5651,2995.786190226674,3300.695289298892,3584.0965690016747,3976.2819599211216,4277.8125317543745,4570.331504911184,4935.309484563768,5240.71301869303
Q5654,10119.17577445507,10348.72905164957,10349.575188085437,10711.160159781575,10836.031507402658,10719.45289351046,10799.309544190764,10805.65824471414
Q5661,1612.6795201003563,5001.19093820453,6570.15961479396,6904.19626384974,9894.652389585977,12172.061653509743,14937.969912663111,17222.933955416094
Q5675,2060.2842946648598,2188.285968184471,2307.3221755325794,2423.7679948210716,2542.8841178417206,2678.9481942653656,2825.7664491534233,2985.53772392869
Q5694,7137.26318012625,7481.752115181088,8077.582917812466,8751.617286804318,9378.83050173223,9936.9864508003,10429.869004711509,10747.836669693887
Q5696,8714.555942976474,8537.867796623706,8441.111996102332,8649.51139883995,8961.835189604759,8926.706484305858,9240.948925244807,9534.932435679435
Q5701,6034.098536890247,5876.721715445316,5689.937587148442,5825.562280793976,5952.327573415129,5769.27242209016,5971.624036517725,6163.640836692833
Q5706,1832.9379699561746,1828.2016284044832,1919.7446852277965,1945.0781990794464,1954.3692794843391,1955.8883018137144,1934.6143320391702,1861.7880383105207
Q5716,2247.159425470233,2269.204055836797,2357.4107556343083,2542.6553847223527,2736.6422954469926,2889.729217997194,3043.91149712205,3171.3511563166985
Q5740,3751.766516338553,3742.907656577412,3878.9860013823545,3953.281074356016,3963.3931966577657,3981.6000893379414,3868.207091485676,3844.5859569653912
Q5747,3037.94215683341,3074.1846770748493,3070.1884099936483,3141.9995196235177,3198.694175669252,3324.669646740257,3449.73472064346,3529.1542418494814
Q5750,9159.324139243738,9185.124881801159,9075.881240738183,9096.641861077025,9292.927341614068,9564.185814490915,9765.36282793045,9876.556192895061
Q5752,16262.581211695076,16367.879448980095,16278.522165223958,17195.608193415406,17021.49700691402,17528.90716378987,18585.103290960196,19394.73474469334
Q5753,1694.5399151021243,1727.790414634049,1735.8015400255474,1765.053989380077,1800.821560262442,1857.760979633928,1910.967483243049,1955.3147994095095
Q5754,5984.486407898664,6189.422934896946,6310.6781267730885,6442.366676822155,6635.84830129966,6831.627296199053,7029.118619052618,7204.604240224509
Q5764,1600.656720854342,1719.7911295332015,1851.5699511803687,1953.856970306486,2097.013626087457,2238.149834472686,2293.34378997609,2426.781035516411
Q5781,4761.2970948978145,4911.1775120055245,5078.156169913023,5047.756231796925,5209.170396433679,5348.4067910799395,5541.6403587907525,5710.032409605577
