0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
M14389,7088.743735201687,7457.324144573882,7055.672590160682,7086.953057004973,7031.313958723582,7186.410473097831,7321.4810805489715,7254.015161171056,7382.18330384887,7622.751911465414,7725.611790069766,7675.979816118739,7909.958681981734,8017.255366768493,8288.239575130656,8427.727943081527,8519.393401760726,8849.328582424789
M14400,21410.658180862665,21759.110541790724,21172.70798459649,21539.25291597843,23425.722998678684,24322.160964161158,23865.56323532015,23840.70389572531,25058.291811086237,24723.694591857493,25581.694127507508,25660.006271488965,25956.541595347226,26887.78480578214,26701.336944140494,27652.596281953156,28374.61526388675,29481.0913381055
M14407,3740.734699252248,3757.9977163139733,3694.638282615319,3656.896693835035,3996.81614545919,4109.757442471758,4063.8144564386457,4094.2147160802037,4180.4897847663615,4221.191846382619,4423.806181056798,4431.273912256398,4516.52248811517,4674.104516569712,4691.9710874605935,4897.778458004073,5056.278656368331,5237.369278316573
M14408,2078.195765922069,2020.3661307480918,2364.8634068745355,2973.219322073904,3133.3798250004616,3884.108201609548,3893.7272238291007,4730.061746538053,4780.7067258915995,5792.1790171206685,6543.268074676015,7255.376701018579,8078.747596666134,8869.423368737764,9663.786457268214,10479.038630484407,11497.525263785188,12271.02294444925
M14409,1200.7408474129445,1815.1125318804397,2320.3745831897877,2772.7767231786283,2696.260701712374,3295.7505303794196,4200.717093273705,4902.665362470455,5259.949023023852,6116.18369131715,6888.408628721247,7506.6331653633815,8439.59389801712,9260.519188609134,10189.676163983357,11090.909869209243,11979.260882392837,12871.274371162368
M14416,1439.5157944783568,1516.3605451956391,1394.2083495110273,1360.3309352323413,878.8535613939166,852.6454870030283,886.9488101825116,820.9684588387605,607.565670497715,569.4813855364913,337.09934171289143,346.2937491387122,513.9468657225364,223.9330036938183,360.2100657671682,289.52164523303423,379.85878054797564,479.32730929553423
M14463,10162.341219265016,11782.993662311885,12511.794670453672,14681.173290142422,16698.911217224602,18975.21309922636,20777.268116462234,22899.992743762585,25063.608998814227,27177.876789771766,29686.87848418951,32712.29807292223,34841.05850002393,37985.318010439725,40362.781171743576,42996.859895460315,45605.957551710315,48530.568391554065
M14467,2357.063618039339,3215.357769574968,3011.455193062869,3797.3353487767245,4262.68585036173,4492.412435977901,5165.927652472997,5614.850943539284,5980.113703866295,6759.349447658649,7293.4556225314645,7656.582236301889,8422.727496905614,8911.314314509917,9378.084102857845,10178.846005795138,10474.340665218966,11304.754117367404
M14479,15370.300432443619,15491.256994269788,15576.329161785543,16100.870971344411,16491.315297298133,16716.389599889517,17013.76935251057,17461.863159909844,17867.436056658626,18269.307228699327,18854.595758989453,19167.98250116408,19733.57499398291,20198.64030994475,20639.121876731515,21260.80617286265,21794.40492774546,22351.76155616343
M14485,2184.3024203766136,2183.9350128609685,2171.4862189263104,2175.4874097675083,2167.709535729885,2158.4773576714097,2140.773241267353,2125.123373664729,2109.4217993699012,2084.3626163981853,2056.716487892717,2031.783685044199,2011.7756984390317,1994.1237667890264,1969.632383582927,1961.9329805428163,1942.790938382782,1932.2126150185243
M14488,1995.2072876431048,2017.371185373515,2033.7957937717438,2057.2027725353837,2074.445391111076,2094.6922988817096,2103.3397503495216,2116.728787926957,2134.2531243693084,2144.625187685713,2160.93981016241,2177.90041427128,2195.901723442599,2217.250481886789,2233.589075336233,2258.711582230404,2278.6803856361657,2302.41196446307
M14495,11114.48874771595,8982.817915081978,8549.035004526377,8129.039844498038,7250.3803085535765,7033.478628471494,6606.7239210009575,6477.285827696323,4762.626774609089,4962.427984178066,3969.53481733799,4162.402172386646,3812.7301320433617,2604.9560621380806,3324.0895941853523,2727.164989709854,3132.7917902469635,2712.1370050907135
M14496,2204.473466128111,2023.0952310562134,1827.7572217583656,1787.4991768971086,1677.1864395216107,1733.7405195832253,1613.2628014683723,1706.6192504763603,1614.3463711440563,1647.015465758741,1667.6602059230208,1782.2000798210502,1676.5611101314425,1660.9075067564845,1819.2526721581817,1844.1296919062734,1977.1716383174062,2000.5118978694081
M14520,12924.598637446761,13439.663754478097,15179.760631546378,14943.869673814625,13531.70002816245,13268.743798714131,14186.452861335129,15485.388229247183,15491.051274035126,14973.696226906031,15970.146701391786,15959.006035048515,17353.653516042978,17384.63029043749,18220.890111420304,18898.976507280022,20139.770696733147,20721.898870561272
M14525,11432.506400480866,11482.3572075814,11517.011902198195,11574.094666942954,11624.874813720584,11684.586124166846,11693.261863797903,11740.141696929932,11800.901757776737,11839.367648720741,11877.413144290447,11903.460968315601,11944.799701601267,11984.205327540636,11983.615945577621,12038.11189687252,12072.64072072506,12127.16883122921
M14526,4934.227303940803,4957.888089863583,4980.810135325417,4996.903442149982,5013.132546609268,5038.057319916785,5062.248367944732,5086.227443648502,5113.540524943732,5145.935778296553,5180.47548694443,5215.214689004235,5246.700646176003,5279.072183734737,5312.950300141238,5348.655108957551,5388.633399515413,5427.94993546512
M14529,1834.4197169020772,1819.249633088708,1796.6598058193922,1782.5148324221373,1775.3442258685827,1766.2380939647555,1753.7335326299071,1745.1113561689854,1735.795931212604,1738.1855973824859,1737.6067935600877,1732.9654448628426,1731.2626460939646,1728.6019962728024,1719.7667382769287,1728.0690672509372,1728.1924872361124,1732.073845859617
M14533,19822.74287033081,19980.411144971848,20120.316200971603,20293.458923578262,20479.139493227005,20660.95410823822,20755.085392951965,20867.00661420822,21033.420370221138,21181.89627325535,21341.595837712288,21473.3622494936,21628.027294516563,21803.053327918053,21947.511371970177,22166.040931105614,22321.672080397606,22510.199561476707
M14536,6762.242975775152,6775.06039409712,6790.527024943382,6806.023491408676,6820.427136007696,6836.439590845257,6856.838512953371,6880.725001793355,6902.522155012935,6919.070741321892,6937.411368343979,6957.321730528027,6978.428047884256,6998.57644424215,7018.455986659974,7042.8098975382745,7065.40092002973,7088.087472077459
M14550,24376.44943624735,24949.13353383541,24678.955193161964,25815.475729107857,28140.47534406185,29063.298841118813,29387.9362526536,29731.268693208694,31413.91133725643,30809.426779299974,31820.457458347082,31997.309626191854,32731.599867492914,33770.401033610106,33249.29969355464,34331.72475323081,35275.61604961753,36664.604575008154
M14556,4478.445261359215,4422.445505894721,4439.427881680429,4481.832701511681,4608.024066723883,4726.280245013535,4705.3755986467,4831.844076611102,4876.59015173465,4790.203359186649,4880.865541666746,4852.438733458519,4897.766291305423,4974.138243421912,4956.225952416658,5020.975088596344,5113.640875339508,5161.211843967438
M14558,4364.25117598474,4297.799509853125,3775.423557167873,3696.4960830044006,3778.505238709972,3978.1833646427854,3775.8491252418626,3461.782652394848,3529.5613750088983,3301.4185726959286,3226.0176536906542,3078.634522946555,3017.4326695818495,2966.8975362945393,2934.435778984805,2879.9880194235648,2837.0240873862112,2909.492646651348
M14559,11254.685972571373,11159.142700135708,10106.756275817752,9731.455943584442,10144.359609544277,10629.169350713491,10273.017461791635,9544.775925308466,9832.744473576546,9452.992127940059,9583.882067069411,9221.848060250282,9186.13489164412,9269.615893661976,9229.682930335402,9289.073110297322,9338.537805274129,9600.678369238973
M14579,2628.899753379822,2581.4372038602833,2451.9733749151233,2392.482292056084,2462.647728848458,2529.0598740339287,2437.1271227717407,2338.669401192666,2362.1578003168115,2271.7880022525796,2290.3011425495156,2173.5144295454033,2151.5018891572963,2146.989984750749,2092.5068680048003,2082.9669297695173,2075.7241858005536,2086.9287241458906
M14581,6292.943033576012,6316.471597194672,6112.777443800122,6068.806327942759,6732.668002400547,7121.918061513454,7040.262258172035,7048.149237051606,7441.130316749215,7526.676629200578,7957.191037774086,8043.774363830686,8251.820567280054,8606.14646345377,8661.683072909713,9076.486289814115,9409.501396015286,9830.249564960599
M14585,9960.55525431037,9894.214849274606,9485.911363206804,9410.601491235197,9805.395857132971,10212.210961483419,10017.400430874899,9931.605134269223,10147.06589797698,10052.453708438203,10357.197411609814,10208.24362503551,10376.018529249355,10579.77090655081,10628.831103509292,10857.469157559797,11071.99874435179,11343.178370816633
M14609,2185.9838570490483,2163.045363349468,2105.7508800525225,2087.1744322653867,2147.2386607076983,2198.10040770732,2098.66186017804,2078.6251714032164,2086.0849964287154,2032.879121144491,2070.408404310423,1970.756566456336,1963.9970273379272,1968.8833201590965,1930.320387165625,1944.7894436512188,1946.6030745897488,1958.606008091946
M14610,16213.753009915352,16711.63940925896,15464.888383358717,14924.374110605568,16238.756878819317,17016.870410677046,17116.170478899032,16311.425556320697,17090.469542760402,17381.499639932066,17967.70962235704,18354.292878124863,18560.166494701058,19258.216066975147,19825.356095764786,20571.824309501797,21073.36672893539,22038.95999065414
M14617,9748.361342477947,9408.465967090724,9221.891826935947,9318.457294706493,9397.946875086813,9201.797379981479,9154.739051077193,9014.108769610537,8946.36985842326,9111.520361200657,8898.469910035255,9052.55891831276,9063.92337163207,9227.360512247355,9249.119996893824,9430.707921036303,9501.834149368822,9657.852429398119
M14623,11272.24920246005,14659.508180052042,17047.789146997035,19909.59717508778,22733.39347418025,27230.182392418385,32218.460504449904,36314.87333482504,40062.84452882409,45085.13695458323,49548.486519783735,55429.55156815797,60581.2895873487,65612.89749271423,71532.50818055868,76842.69815206528,82982.84756612778,89093.24112081528
M14633,5041.262722718055,4550.357526423173,3757.727021011651,3289.70308659489,2658.3297199580265,2529.906705480821,2566.463814525703,2516.587510529767,2398.9339084158664,2290.0579838856615,2427.043242873104,2769.42778140458,2819.8133899919108,3003.028454971058,3221.4038995339474,3555.0968875063986,4214.753625787649,4795.483179010305
M14639,-2630.765917593848,-6325.803468870705,-11380.568976729137,-15623.38562289835,-18677.56248305957,-20471.57759085632,-22355.85762631294,-24219.9685378309,-26410.835717347636,-29364.880580586894,-31696.57828291288,-34279.62418122793,-36592.40465339603,-39453.488519319195,-42266.830418317375,-44203.19491899715,-46602.440280325274,-48932.02987993465
M14650,4237.216059739798,4456.382396703833,4709.43532199932,4994.022810007686,5311.457989382291,5650.761790540754,5988.454924245826,6327.150481585263,6666.344168943081,7049.25007033777,7457.202569450167,7854.0628961574,8257.23022899063,8676.569413982172,9104.316873543388,9569.706034786495,10038.311900265011,10507.465769893917
M14661,1213.2689106118773,1406.9106780243487,1528.8641953934452,1662.3864086592657,1868.93653976933,2135.58751945898,2384.1852953884327,2624.432275918258,2910.467077805282,3229.9563552134814,3477.9415424525805,3850.4979919565494,4175.261025597869,4533.172283000427,4868.33309940098,5245.541667084024,5594.737132171915,5990.545695404337
M14678,3014.8562010946093,3107.9426652977218,3186.3028362182567,3270.5397792466883,3396.930284508408,3517.2780610327845,3570.87597346023,3634.555623667083,3755.3074713103492,3840.320411258189,3942.149198330205,4037.0760997295943,4122.735717099453,4225.895822129352,4307.899937439026,4435.42466092197,4533.105920077243,4647.6919186124
M14679,875.2798541966303,1075.4244070393922,1198.8893738473669,1363.5961681319807,1618.1575319546048,1913.5132712565494,2163.1630449692093,2420.7180998061363,2733.7872333385694,3069.5268208710377,3350.736625030668,3733.8302727133273,4087.678219254212,4457.990124781446,4792.220503517571,5212.940573143298,5581.64513246947,6006.046957420642
M14684,5580.913400739012,5933.28926723307,6472.433807129497,6926.291559582048,7687.697297770074,8558.313450552274,9148.540538418758,9763.81323812674,10800.571229075058,11508.848839384538,12392.67022921596,13300.032175065258,14056.315053402044,15045.422808742142,15864.160301020298,16740.046734977634,17667.331097770602,18543.958844352634
M14688,4422.854098176777,4816.985481054727,5168.6350489372735,5394.801371122447,5857.5557124977895,6380.62703176314,6687.931008380908,7024.361198884911,7339.096984608105,7721.4561567835835,8189.479734296012,8482.997605288872,8883.137218834689,9273.12723784744,9596.565602095921,10183.979509716099,10579.651720409458,11059.584093456333
M14689,3549.086122325739,3648.78135977276,3734.4618798476695,3823.0422304655076,3945.498383403544,4096.919438382114,4182.432823960098,4264.881050898738,4378.782036163696,4489.202338426174,4629.553013515095,4743.478628783246,4848.832047494264,4960.911642912905,5074.690244869854,5229.419512745821,5353.044718739473,5483.089747425996
M14695,9920.871734218821,11820.643892724609,12940.49228041422,14311.2241589352,16411.78684382365,19130.818734693446,21607.047035299143,23918.11174509592,26849.328398786653,30018.64482794844,32444.40075232892,36248.22438639198,39466.57957546907,43031.192360201,46375.947691387635,50178.85080627479,53676.54245666542,57680.91208557167
M14697,7235.953467235528,7042.960420841329,6842.81570345848,6488.779056644683,6127.335413487213,4574.781841266815,4366.008062223519,4135.866902597351,3865.2926958977437,3475.323654223598,3175.122352948621,2921.349400868792,2841.4157133371964,2575.9127158149768,2538.232201066888,2264.290772938648,2272.9971852540166,2281.6249842881352
M14711,2476.8063386114754,2965.193338738007,3476.5449046698986,3809.5287005622035,4083.749863141611,4471.46527019058,5005.605714582211,5517.66873693562,5879.984294457564,6216.041898385688,6628.662668210708,7146.570390980395,7708.00532035558,8129.689277553532,8658.260054363212,9112.264761676926,9647.531668415208,10194.33403657927
M14714,1617.8416392664494,746.4037571323996,675.6087363317946,510.86113403566605,219.35745380454227,174.1079489282941,-57.254285614582045,-693.6430421236473,-628.912099948918,10.217122987369862,-126.25462359559236,-248.9197985630747,-383.99549633117397,-217.61301682359695,105.32805580950591,586.1399018442864,841.851953235888,1169.7817628062005
M14716,14090.647326920953,14018.827427009217,13802.163842141588,14267.897568036502,14462.08033759264,14527.893772427788,14052.704117005722,14259.950318519626,14269.452706313316,14316.496004654218,14252.202542980214,14372.251635332585,14510.027452292119,14748.042864999057,14926.091071765568,15067.59179944859,15300.084398935895,15524.17512769566
M14718,4774.2408101397905,3221.5533907071604,-6.2349827404045755,-1952.7642631479825,-3227.8768321253265,-4543.534380858098,-6654.277706348059,-9872.272453803516,-11397.84064875799,-14410.116569923364,-16842.769661096096,-19585.007525502555,-21572.287255122013,-23231.195720090727,-25018.98844892755,-26500.455145406388,-28736.433416890763,-30326.89520888295
M14728,5097.490713449224,3056.5283092875584,-912.694831514676,-3420.581952274766,-5100.775035251545,-6882.156616530349,-9577.132118012836,-13569.607195891545,-15552.011268256623,-19308.88489961472,-22371.951740423265,-25811.396858322594,-28345.951680401704,-30519.180710778404,-32812.792036284074,-34762.286714750095,-37583.198824125095,-39660.859468656345
M14740,4970.387780433283,5031.831528118858,5008.301963322525,5044.414311986304,5165.357334315659,5347.654879541407,5466.859904139347,5581.438031511487,5747.977601392063,5903.783684551341,6125.91637505395,6291.8704714103005,6470.144416679853,6688.063185005717,6882.335078233841,7141.338114469907,7382.398966520688,7633.207010954282
M14751,2453.4010723512647,1407.3744273805225,-557.3633525481739,-1784.8930875394906,-2811.5142284903914,-3877.2310513945877,-5247.385381605434,-7263.52392053479,-8298.834514801187,-10322.741954833979,-11917.434139060028,-13712.11828590401,-15167.967100772195,-16500.547192982387,-17871.074496840058,-18973.66633205528,-20414.12043361778,-21549.711986352155
M14763,1508.5140949293939,1121.4587472418666,615.371954001558,178.1929621721108,-305.5743798308396,-877.7300568845368,-1497.7178431485372,-2108.6439437804333,-2702.2720874714623,-3372.6019331626067,-4071.8929036427803,-4726.168158867351,-5341.248785402842,-5925.297707352814,-6563.477542658514,-7050.017603823593,-7600.356165835312,-8084.352930972031
M14773,3159.7062249841156,3235.09715501128,3491.068954598164,3674.315114794507,3869.4821323576316,4017.2602149226605,4197.849380576185,4431.590022959032,4641.445479346569,4818.733434716932,5046.055721636158,5277.202437345191,5483.504884618988,5672.07202662972,5920.540155622133,6105.362964067165,6371.871692094509,6558.39381733865
M14793,5280.030555456877,6281.439682587981,7433.527550049126,8605.935482345521,9878.783652238548,11363.767304040492,12951.07571254298,14530.91750087589,16191.028417050838,17923.142486304045,19777.960642680526,21683.051809340715,23569.93829934299,25576.703958809376,27616.867622748017,29662.080841317773,31874.861114755273,34067.39993311465
M14804,25637.80223286152,26668.69356840849,27917.041630648077,29139.50145430118,30466.94918640703,32075.979554163292,33676.05148917064,35352.00147917122,37088.98924033344,38862.03076724708,40830.29357673973,42798.17749623209,44747.06893888861,46859.64285566658,48944.41988416761,51083.504318244755,53377.202072151005,55634.303146369755
M14805,8192.328921429813,8224.515922293067,8316.40006184578,8375.959470577538,8426.113996654749,8503.477546460927,8563.002589568496,8654.470585439354,8754.790332995355,8824.45557834953,8932.404238834977,9037.189301460981,9124.377171132714,9258.299502748996,9348.379832845181,9463.447660479695,9583.394331011921,9691.712759051472
M14817,9808.812906579995,9796.288874433292,9777.497333952926,9775.073858016292,9717.02138864288,9722.900567477536,9708.388076522342,9710.559813186974,9702.658163053862,9701.305898795134,9706.309405970975,9720.582563156033,9722.462811424104,9719.943254193908,9734.649751918001,9738.861624485844,9752.250800854557,9762.158025509709
M14836,9275.969291640164,9263.904099488811,9283.08522828267,9296.06826188839,9307.451772605224,9349.803613963037,9360.753453499377,9375.541192128452,9436.8789979637,9441.4509082069,9490.35042353443,9544.555368551322,9558.108297215724,9614.314467085118,9654.263779893721,9678.870880495493,9731.06258429188,9765.192936312144
M14841,6758.677387487083,6328.2221504010495,5901.145039496642,6446.768022958404,6588.253064459211,7074.074769309813,6073.677045099408,5953.390102322275,5957.231303640778,5936.91783818006,6503.981141337342,5588.4766459444945,5919.827611643452,5890.117948296613,5979.4258646632825,6247.464912674299,6276.467993042341,6309.967336914411
M14854,4746.159289037239,4083.0763228737023,3987.9865215124496,4409.491951179296,3835.731031584287,3571.318053487447,3821.5925960974437,3828.1115490970606,3712.801180084188,3059.5688236518963,3368.096510251988,3202.0609956652843,3305.3362345888972,3404.701884429292,3487.269404687859,3622.4460146788356,3942.13458279407,3968.621670043826
M14862,8398.004950657045,8467.887210630926,8494.38662563009,8404.284303079377,8334.631092335996,8251.019457717435,7869.219866878639,7838.373369164235,7792.367886871521,8042.236925294429,7791.9654602354085,8020.745563975403,7955.880699294959,7959.051184844451,8134.410013065043,8204.649069098057,8270.055044439854,8443.150274542393
M14884,9601.888330088495,9610.776894468103,9532.17416409901,9790.133621832265,10027.277792894747,10383.972423503621,9810.660437114186,10074.096855365586,10323.985440851147,10711.779434856438,11023.18615129909,10870.966544114779,11265.13109008269,11443.012733335614,11953.228117431509,12252.573718353868,12601.656176849961,13014.273516937852
M14890,3238.149965072371,3306.6228912006018,3377.559225630626,3346.543452251664,3398.169798470563,3462.820327611095,3260.796675449288,3249.879861160124,3267.670970425843,3352.9928206039804,3274.0187645348706,3231.739172581537,3275.8271534034666,3228.2708359022868,3283.462229244655,3291.7765527125916,3310.0493531581483,3363.452925240668
M14916,8114.352444482513,8119.999936137042,7806.480049303872,7828.855717648638,8040.216270672745,8297.857053030886,8476.71785047733,8503.082398095368,8850.38775305345,9071.316261473621,9485.598163929344,9899.206434848704,10095.0379927312,10554.698721075725,10896.648086317568,11373.206885332831,11827.055914873847,12310.170966143378
M14950,1134.6645459539488,1028.3160222084284,890.0851870077848,838.39255277559,804.5246596513467,835.0752086301418,807.1605074233064,685.0907196401307,713.6395813015872,696.8871154019059,665.6140361285964,656.2931178864934,636.5165899135665,580.1687244905413,582.1588816102445,620.751968100129,626.7845899606332,641.951295092164
M14952,4160.30157131625,4256.75882819476,4195.1646357283735,4204.110260781048,4369.0510225347825,4489.782111162153,4808.63538546874,4798.62032996229,5046.731684443845,5210.763879808225,5550.165159174596,5749.016991586273,5967.332246459672,6200.496572846741,6443.793567686064,6811.166249372132,7088.048176862367,7409.04161558307
M14954,5019.601855928996,4512.4962253183085,3811.120850277468,3449.9781077884795,3521.8257670829626,3647.467069269421,3563.6596223852985,3153.790423889186,3135.0775191453517,3201.2773693875242,3347.714434599839,3342.3674466565035,3277.393758273384,3134.4906315743356,3251.2301449501742,3449.0384889566953,3526.3275972330625,3569.3361307108457
M14955,3190.5379145550255,3202.726812648458,3071.1314285910794,3024.4977656314563,3090.8242794502094,3068.8051241938665,3264.2893023693637,3177.45640847369,3267.9828235335785,3309.217586675008,3460.5317855200133,3516.9468399569832,3600.8121372922983,3656.753922161242,3721.4141718823876,3893.8516224357572,3979.3378361198393,4126.376944396206
M14957,3556.3303173547088,3797.4031066120115,3832.2255161764397,3666.7236721391973,3955.656132150456,4231.081164402104,4400.569445730477,4283.1290895054935,4395.164331647957,4527.801578291097,4845.862618008522,5022.864581819505,5188.895669074757,5450.674191313232,5678.252264130963,5939.782643905988,6185.611943832746,6447.529637924543
M14959,8653.604721563705,8912.388624689034,8300.763309095502,7924.083024884084,8109.824787380322,8254.692396336588,8410.349165075739,7808.276643193152,7898.2292128459985,7874.524048295014,8082.310200007554,8157.955596778155,8042.630792633156,8094.295147049256,8208.750851242405,8534.219632718017,8457.157178494384,8740.672437283447
M14960,1465.3255138965583,1456.4491242684123,1349.4121838090891,1300.4866094745746,1300.5584744825574,1277.2380827501527,1311.2653570444756,1239.2876728414024,1242.49267317395,1228.3181356767516,1248.6693100135972,1269.894691272888,1245.4116690869666,1275.0631454325505,1272.659981156973,1322.0721682538172,1325.4605182637354,1364.031944655337
M14986,8323.865311089157,8127.473211967944,7911.283788226543,7555.970840721575,6966.4214357933,6632.316651613075,6252.996602358478,5972.412130483794,5521.854930375324,5149.643538178311,4899.065644705103,4655.140790301369,4246.626164436892,4014.7317521145496,3755.780568260506,3480.4890141164806,3223.328735796168,2941.2799687063243
M15001,5302.296773226172,3952.9319869522787,1341.4452902725611,-473.91939745810896,-171.82650877456945,-112.13433169849955,286.2960064182922,-259.0249939299331,-383.7482845297741,-153.25089403380483,453.6595355585184,709.7141089968,820.3675785050231,852.3686564517366,1212.2578581182731,1999.5426906261455,2569.050869337083,3077.2113307628642
M15004,5870.5930145593575,6244.08950165643,6119.78611195317,5862.265471599,6400.821498747949,7118.628165717766,7267.735843087808,7044.979181275432,7189.478009824277,7630.782456620771,8189.410667200868,8525.916468518804,8828.888475525684,8977.161320856729,9503.466705501896,10159.971228333647,10560.986883851225,11089.954779359037
M15021,1435.706470443008,1500.2708965032496,1508.7695324493457,1566.5105250353818,1615.0002904163277,1671.3897035121952,1738.8452989018479,1769.6613559233485,1863.590062861265,1923.2210409465538,2014.6540223502766,2095.70714469783,2156.866406222264,2254.383501155306,2331.1691883425474,2424.2987882500584,2505.49228495416,2606.4073621636326
M15049,1691.4085173190356,1647.0417897017628,1495.7277623657376,1502.8787097939178,1522.7407445146798,1613.5956728272556,1673.6401282919971,1623.5217434952049,1696.5646918918414,1765.8729828858284,1824.0819673256394,1891.4835673171308,1951.43302187916,1960.6138963515828,2054.8559696577618,2174.990767848779,2255.61184633999,2353.286178005029
M15062,2225.2426431308745,2139.8089946855544,2060.4006202986716,1881.6992687348602,1925.5624244416472,1567.8408376713032,1362.4701218059772,1388.737887974762,1169.1814196982612,1197.1505914244879,938.9409346809135,912.8884927182897,855.5704178083164,802.9851790982942,742.5306715654114,710.8130812983252,664.2225051264502,673.2032256464697
M15064,6176.68132433982,5641.33126678075,5417.776489947857,5733.301408763974,5846.504735465231,6053.437981995599,5630.009926836371,5612.190780803393,5613.303362307323,5553.580264247341,6229.042546103823,5835.222673943617,6276.417533838219,6330.462276932654,6619.742919391701,6819.955992866778,7174.020262886309,7326.37962262752
M15067,2430.7239306245087,2393.8538084604315,2277.3596138167336,2355.903670371454,2389.94187315457,2092.1302188997024,2225.3857820904764,2086.375738027505,2153.9156167334245,2133.685467136861,2188.1383561598454,2259.2710594867867,2331.7911332967537,2418.25970025437,2315.154765657698,2461.0223567399885,2492.3587405595686,2644.5039889726545
M15098,1629.0485842979772,1666.054921421968,1622.2715708801293,1602.0662087977548,1615.029798509595,1600.5360657283857,1633.4160709285009,1595.7987702537614,1620.8927831890032,1631.3453357788503,1674.5031524104288,1682.2956526642388,1673.0378879211787,1719.8935793086193,1734.2586597722245,1782.8315913784159,1795.3197639095438,1838.8774764644754
M15114,1100.9237397626314,1112.9608532368084,1082.8556764659381,1087.283986133396,1102.5559295774674,1121.946077620334,1055.5762348064561,1052.6819616940002,1066.406460334834,1088.2605897855,1097.3494389789641,1054.4766189059685,1083.4747613115758,1079.113537558091,1107.5735603317337,1114.5890223340862,1119.4645997838848,1143.9783193426006
M15119,8479.28149191336,8734.955031234425,8453.38580066604,8692.10354932723,9059.46838282319,9271.366134437847,8411.220149278435,8816.894026619959,8943.519092782248,9681.06807539058,9584.776652506212,9700.651602754793,9888.127935556735,10134.638111828024,10660.714967364984,11003.617536622407,11287.042188722016,11825.862196046235
M15124,3346.406329704104,3360.450793198367,3388.385564179204,3642.9233771665454,3958.569588027751,4010.34716881731,4385.087249865742,4453.960536039061,4704.048183061809,4845.062263542034,5265.7214441417655,5636.778075921546,5957.39878529499,6379.888393598235,6726.3108430719185,7079.541792790351,7544.17381183332,7953.98792926496
M15126,3232.14844743846,3872.4141468114544,4358.94607036566,4515.056735855496,5135.741405602991,5796.544261298382,6329.7661547699145,6806.192090993975,7379.175209973799,7944.495498518668,8630.778660166261,9183.356144391664,9805.813928020663,10471.588537979897,11171.055821916956,11800.674062427819,12402.231923755944,13035.776174244225
M15137,1560.9513265401126,1630.06864839606,1705.7759301703425,1765.9653360474856,1854.4376860845834,1924.2895593293013,2033.4125383459034,2103.673655641079,2198.224150925875,2290.354357089848,2433.2048358358447,2531.6497705787424,2597.387706498057,2743.5689121790233,2831.6321443546567,2977.4090089533483,3095.8765840265905,3219.9498948786413
M15142,3427.1543003063275,3440.481028656006,3206.302961330716,2781.7927128817814,2634.6061257346128,2733.6046320923574,2520.3088283495727,2098.280667270401,2015.7980584119796,1949.7285306820288,1857.7974188990013,1581.628395729551,1633.6395309597347,1505.9322409478596,1523.2141404005386,1516.8622438627208,1443.349380703541,1451.0812012868846
M15145,3457.530625757569,3747.3196225491643,3967.7655555272313,4231.3817897587705,4436.101854735179,4715.279657251729,5015.322890789427,5275.159231408786,5633.259272550089,5922.624974124713,6251.995301968509,6593.797553086322,6928.2489933569295,7287.166165428351,7636.443952374756,7994.459311684909,8345.478659829441,8731.931937417332
M15150,1851.9450216293333,2447.729627847671,2512.8497711420055,2897.702972769737,3747.506284594535,3987.915042757987,4495.799994826316,4749.611939549445,5410.067408442496,6052.627632737159,6819.865464329719,7151.611628174781,7658.240868210792,8551.028959870337,8823.47856557369,9915.334072470663,10305.033230185507,11209.075588583944
M15160,1752.7507192548364,2062.8741956111044,2163.5145300682634,1857.0775465425104,1862.9601439349353,2047.207295704633,1984.9090074375272,1765.577479749918,1805.6776589751244,1758.1001178734004,1969.5715030394495,2011.4059511646628,1863.036727361381,2001.2403199002147,2027.651623338461,2209.977134041488,2248.3453133627772,2353.9699547812343
M15178,3784.257113724947,3931.7040501087904,4257.436842054129,4398.9518543332815,4575.225309923291,4934.766247242689,5290.5114722549915,5534.254768103361,5821.89177544415,6259.318606361747,6583.596448466182,6987.20390342176,7427.898473158479,7703.676794737577,8251.254772037268,8529.312676548958,8985.016839146614,9324.079064488411
M15182,2868.636521279812,3117.3192617297173,3195.416475892067,3201.978360772133,3481.282616376877,3556.9164602160454,3740.259049832821,3873.482703745365,4084.025790274143,4277.197988331318,4442.925936102867,4578.662804543972,4755.79163724184,4948.929296672344,5068.267036497593,5284.6223539710045,5401.064454495907,5613.983918607235
M15206,5202.082010753453,5669.007192431391,6079.2941305920485,6302.92778378278,6601.9279423832895,7061.793053875864,7668.393148903549,8214.81077951491,8603.960866193474,9263.410374529662,9899.866398623588,10545.596733459832,10948.727821101249,11779.9831290558,12449.626760001482,13105.751700882614,13732.802421097458,14374.291190628708
M15236,3408.8320917129518,3287.5402915477757,3238.076591134072,3347.2683261692528,3472.4981221675876,3524.741752147675,3587.189719188214,3838.6942248940477,3893.9826256632814,4116.576485502721,4357.377685129643,4590.154854023458,4817.921545088293,5021.664886391165,5310.803550350668,5530.5598675966285,5868.77550480366,6133.644462323191
M15237,1149.7542852364036,1235.6953606471461,1175.2746679452284,1126.2876724248172,1160.2493137385661,1207.1038689145307,1280.132438519505,1258.207481984601,1287.0365150774,1350.8796511117414,1426.7798135051253,1486.9025720107068,1531.556185138572,1574.734736888016,1631.2450916776409,1760.9573262861124,1804.7472203901164,1913.200040214335
