0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
D986,2082.2158345723155,2082.841669144631,2083.4675037169463,2084.0933382892617,2084.719172861577,2085.3450074338925,2085.970842006208,2086.5966765785233,2087.2225111508387,2087.848345723154,2088.4741802954695,2089.100014867785,2089.7258494401003,2090.3516840124157
D1008,1148.0682967390865,1029.666593478173,911.2648902172593,792.8631869563458,674.4614836954322,556.0597804345186,437.65807717360514,319.25637391269163,200.85467065177812,82.45296739086461,-35.94873587004889,-154.3504391309624,-272.7521423918759,-391.1538456527894
D1013,1803.795789203942,1822.1615784078838,1840.5273676118256,1858.8931568157675,1877.2589460197094,1895.6247352236512,1913.990524427593,1932.356313631535,1950.7221028354768,1977.264918239117,1995.6307074430588,2013.9964966470006,2042.3066563820842,2060.672445586026
D1015,2318.13540171992,2289.3008034398404,2260.4662051597606,2231.631606879681,2202.797008599601,2173.9624103195215,2145.127812039442,2116.293213759362,2087.4586154792823,2058.6240171992026,2029.789418919123,2000.9548206390432,1972.1202223589635,1943.2856240788838
D1018,2193.896352050714,2197.312704101428,2200.729056152142,2204.1454082028563,2207.5617602535704,2210.9781123042844,2214.3944643549985,2217.8108164057126,2221.2271684564266,2224.6435205071407,2228.0598725578548,2231.476224608569,2234.892576659283,2238.308928709997
D1026,1764.8183246994022,1926.128157089055,2147.368364476264,2408.1865321818004,2742.4636832860124,3061.023394761385,3284.5053484949485,3355.6880466093885,3373.1772411545385,3385.1205843984353,3468.446599654185,3691.2529954477423,3839.5330868931883,3936.466996510925
D1031,1620.887206423581,1730.5728862713281,1890.038823817522,2069.505685355813,2295.249205048234,2504.3998522995425,2649.0081205916417,2688.400164793917,2709.8423285340155,2725.775768132844,2775.466102686898,2941.3139427290125,3063.735330359863,3109.8316801869514
D1033,1772.0922538989785,1936.6961875855927,2161.0651528871067,2403.1684897494324,2710.5857423919447,3013.704135149122,3211.94412187785,3257.7171694314493,3281.8431478378193,3291.431205460729,3376.4818817024698,3615.6499007504453,3784.226469417142,3854.901979957225
D1036,2002.3206400179863,2187.320575029254,2428.4955185502768,2681.9860888534786,3015.3335903698207,3315.3829788202047,3503.665635793805,3544.529402810335,3573.6045564752812,3621.060969983339,3710.7540135179456,3939.560280411094,4101.09540847823,4210.497429108173
D1058,1396.5030318646134,1395.0560637292267,1393.60909559384,1392.1621274584534,1392.6563977590206,1391.209429623634,1389.7624614882473,1388.3154933528606,1386.868525217474,1385.4215570820872,1383.9745889467006,1382.527620811314,1381.0806526759272,1379.6336845405406
D1060,1617.5504113257305,1639.430314557925,1653.3146442524717,1677.572131654881,1713.8509776742385,1744.0644654219227,1760.1001517989116,1773.3494296028468,1793.3232149335001,1813.8814351481576,1829.511846473888,1869.3888905119156,1914.0858433698868,1967.1328427027915
D1067,1461.392645538114,1465.125291076228,1468.857936614342,1473.7770558609068,1477.5097013990207,1481.2423469371347,1484.9749924752487,1487.5397745020687,1495.714396374561,1499.8340965313093,1503.5667420694233,1508.5218767853642,1512.254522323478,1517.3968443200924
D1075,12494.054645411297,12331.409290822594,12168.76393623389,12006.118581645187,11843.473227056484,11680.82787246778,11518.182517879077,11355.537163290373,11192.89180870167,11030.246454112967,10867.601099524263,10704.95574493556,10542.310390346856,10379.665035758153
D1079,1455.959853109047,1467.3997062180938,1478.8395593271407,1490.2794124361876,1501.7192655452345,1513.1591186542814,1524.5989717633283,1536.0388248723752,1547.4786779814222,1558.918531090469,1570.358384199516,1581.7982373085629,1593.2380904176098,1604.6779435266567
D1101,2354.065827996283,128.14452657997526,-1722.517696657778,-3948.438998074086,-6174.360299490394,-7679.7299888476755,-8809.19440415651,-10002.92303669304,-11166.443417085711,-11740.508112163847,-13053.406327734892,-15279.327629151201,-17323.624413654958,-19078.563734579835
D1128,1439.2857976297291,1425.4215952594582,1411.5573928891872,1397.6931905189163,1383.8289881486453,1369.9647857783743,1356.1005834081034,1342.2363810378324,1328.3721786675615,1314.5079762972905,1300.6437739270195,1286.7795715567486,1272.9153691864776,1259.0511668162067
D1135,461.26412274654956,196.51824549309913,-68.2276317603513,-332.97350901380173,-597.7193862672522,-833.2173469466715,-1013.9057526914029,-1179.667185132727,-1353.4624493551999,-1469.3854924162476,-1644.1929258485882,-1908.9388031020385,-2173.684680355489,-2426.6627402422573
D1166,1368.2425260064379,1362.4950520128757,1356.7475780193136,1351.0001040257514,1345.2526300321892,1339.505156038627,1333.757682045065,1328.0102080515028,1322.2627340579406,1316.5152600643785,1310.7677860708163,1305.0203120772542,1299.272838083692,1293.5253640901299
D1186,1581.5069430911542,1572.1038861823083,1562.7008292734624,1553.2977723646165,1543.8947154557707,1534.4916585469248,1525.088601638079,1515.685544729233,1506.2824878203871,1496.8794309115412,1487.4763740026954,1478.0733170938495,1468.6702601850036,1459.2672032761577
D1209,13988.745698450506,14407.641854843498,14963.412214797736,15571.322917917372,16258.348402994874,16926.913108824196,17579.070187394325,18030.93062079624,18493.319546521463,18842.743396176407,19216.059656585763,19864.794584667692,20663.004347348222,21440.981927961122
D1224,-3119.1432174731053,-8785.20010304004,-13403.93034161255,-19069.987227179485,-24736.044112746422,-28325.51079002023,-31144.07806411535,-33974.61613572539,-36695.60497026594,-38019.23118481488,-41017.28190314771,-46664.967763331544,-51667.74377660529,-55927.69268796818
D1230,12662.176264880598,12618.352529761196,12574.528794641794,12530.705059522392,12486.88132440299,12443.057589283588,12399.233854164186,12355.410119044784,12311.586383925382,12267.76264880598,12223.938913686578,12180.115178567175,12136.291443447773,12092.467708328371
D1262,8641.47826989107,8441.05653978214,8240.634809673209,8040.213079564278,7839.791349455347,7639.369619346416,7438.947889237485,7238.526159128553,7038.104429019622,6837.682698910691,6637.26096880176,6436.839238692829,6236.417508583898,6035.995778474967
D1277,13094.433337041735,13104.066674083471,13113.700011125207,13123.333348166943,13132.96668520868,13142.600022250415,13152.233359292151,13161.866696333887,13171.500033375623,13181.13337041736,13190.766707459095,13200.400044500831,13210.033381542567,13219.666718584303
D1282,9277.376048223303,9259.052096446605,9240.728144669907,9222.40419289321,9204.080241116511,9185.756289339814,9167.432337563116,9149.108385786418,9130.78443400972,9112.460482233022,9094.136530456324,9075.812578679626,9057.488626902928,9039.16467512623
D1283,10476.641920016335,10453.083840032668,10429.525760049002,10405.967680065336,10382.40960008167,10358.851520098004,10335.293440114337,10311.735360130671,10288.177280147005,10264.619200163339,10241.061120179673,10217.503040196007,10193.94496021234,10170.386880228674
D1307,11027.400953668355,10935.001907336711,10842.602861005067,10750.203814673423,10657.804768341779,10565.405722010135,10473.00667567849,10380.607629346847,10288.208583015203,10195.809536683559,10103.410490351915,10011.01144402027,9918.612397688627,9826.213351356982
D1310,5494.11800758727,5378.53601517454,5262.95402276181,5147.37203034908,5031.79003793635,4916.20804552362,4800.62605311089,4685.04406069816,4569.46206828543,4453.8800758727,4338.29808345997,4222.71609104724,4107.13409863451,3991.55210622178
D1317,833.1427451178431,811.6554902356862,790.1682353535293,768.6809804713724,747.1937255892155,725.7064707070587,704.2192158249018,682.7319609427449,661.244706060588,639.7574511784311,618.2701962962742,596.7829414141173,575.2956865319604,553.8084316498035
D1338,1015.659011986293,1001.5580239725859,987.4570359588789,973.3560479451719,959.2550599314649,945.1540719177578,931.0530839040508,916.9520958903438,902.8511078766368,888.7501198629298,874.6491318492227,860.5481438355157,846.4471558218087,832.3461678081017
D1350,13956.775293624401,13913.850587248802,13870.925880873203,13828.001174497604,13785.076468122004,13837.776491916178,13794.851785540579,13751.92707916498,13709.00237278938,13667.681543064115,13624.756836688515,13581.832130312916,13538.907423937317,13495.982717561717
D1353,13269.725319781155,13207.75063956231,13145.775959343464,13083.801279124618,13021.826598905773,12959.851918686927,12897.877238468081,12835.902558249236,12773.92787803039,12711.953197811545,12649.978517592699,12588.003837373853,12526.029157155008,12464.054476936162
D1365,12840.225350334867,12813.650700669736,12787.076051004604,12760.501401339472,12733.92675167434,12738.615882448481,12712.04123278335,12685.466583118217,12658.891933453086,12632.317283787954,12605.742634122822,12579.16798445769,12552.593334792558,12526.018685127427
D1396,915.9560554425045,886.672110885009,857.3881663275135,828.1042217700181,798.8202772125226,769.5363326550271,740.2523880975316,710.9684435400361,681.6844989825406,652.4005544250451,629.8890986836321,600.6051541261367,571.3212095686412,542.0372650111457
D1397,738.9201067089289,705.9902134178576,673.0603201267863,640.1304268357151,607.2005335446438,574.2706402535725,541.3407469625013,508.41085367143006,475.48096038035885,442.55106708928764,411.92804588641775,378.99815259534654,346.06825930427533,313.1383660132041
D1398,868.9576751899348,829.2253503798695,789.4930255698042,749.7607007597389,710.0283759496737,670.2960511396084,633.3798218109463,593.647497000881,554.8440221860266,515.1116973759613,475.37937256589606,435.64704775583084,395.9147229457656,356.1823981357004
D1405,796.6479209202901,776.9458418405801,757.2437627608701,737.5416836811602,717.8396046014502,698.1375255217403,678.5495422102138,658.8474631305038,639.1453840507938,619.4433049710839,599.7412258913739,580.039146811664,560.337067731954,540.634988652244
D1416,1098.5660093338042,1106.7320186676084,1114.8980280014125,1123.0640373352167,1131.2300466690208,1139.396056002825,1147.562065336629,1155.7280746704332,1163.8940840042374,1172.0600933380415,1180.2261026718456,1188.3921120056498,1196.558121339454,1204.724130673258
D1434,10896.646671670303,10599.693343340607,10302.74001501091,10005.786686681213,9708.833358351516,9411.880030021819,9114.926701692122,8817.973373362425,8521.020045032728,8261.542315350103,7975.578263891119,7678.624935561422,7381.671607231725,7084.718278902028
D1435,13349.141258469224,13141.782516938449,12934.423775407673,12727.065033876897,12519.706292346122,12312.347550815346,12104.98880928457,11897.630067753795,11690.271326223019,11494.683400899175,11287.3246593684,11079.965917837624,10872.607176306848,10665.248434776073
D1436,11849.152249215169,11567.504498430339,11285.856747645508,11004.208996860678,10722.561246075848,10440.913495291017,10159.265744506187,9877.617993721356,9595.970242936526,9392.23558732568,9110.58783654085,8828.94008575602,8547.29233497119,8265.644584186359
D1437,13227.36226870492,13014.324537409839,12801.286806114758,12588.249074819678,12375.211343524597,12162.173612229517,11949.135880934436,11736.098149639356,11523.060418344276,11328.28380285202,11115.24607155694,10902.20834026186,10689.170608966779,10476.132877671698
D1444,10279.503184130044,9953.006368260088,9626.509552390133,9300.012736520177,8973.515920650221,8647.019104780265,8320.52228891031,7994.025473040353,7667.528657170396,7454.402293889982,7127.905478020025,6801.408662150068,6474.911846280112,6148.415030410155
D1449,14061.042157042772,13967.184314085544,13873.326471128315,13779.468628171087,13685.61078521386,13591.752942256631,13497.895099299403,13404.037256342175,13310.179413384947,13216.321570427719,13122.463727470491,13028.605884513263,12934.748041556035,12840.890198598807
D1455,11801.078517102078,11520.757034204156,11240.435551306235,10960.114068408313,10679.792585510391,10399.47110261247,10148.282910178606,9867.961427280685,9587.639944382763,9414.991569934045,9149.040178204334,8868.718695306412,8588.39721240849,8308.075729510569
D1462,11765.908895464985,11813.517790929971,11861.126686394957,11908.735581859943,11956.344477324928,12003.953372789914,12051.5622682549,12099.171163719886,12146.780059184872,12194.388954649858,12241.997850114843,12289.60674557983,12337.215641044815,12384.824536509801
D1469,13363.932426892965,13252.06485378593,13140.197280678896,13028.329707571862,12916.462134464828,12804.594561357793,12692.726988250759,12580.859415143725,12468.99184203669,12357.124268929656,12245.256695822622,12133.389122715587,12021.521549608553,11909.653976501519
D1475,12448.284693695978,12279.369387391955,12110.454081087932,11941.538774783909,11772.623468479886,11603.708162175863,11434.79285587184,11265.877549567816,11096.962243263793,10928.04693695977,10820.165546056252,10651.25023975223,10482.334933448206,10313.419627144183
D1481,13071.468868428841,13149.778835419937,13218.047703848777,13286.316572277618,13360.5084429495,13428.77731137834,13497.046179807181,13565.315048236022,13633.583916664862,13701.852785093703,13770.121653522543,13838.390521951384,13906.659390380224,13974.928258809065
D1487,11377.681233191863,11325.962466383726,11274.243699575589,11222.524932767452,11170.806165959315,11119.087399151178,11067.368632343041,11015.649865534904,10963.931098726767,10912.21233191863,10860.493565110493,10808.774798302356,10757.05603149422,10705.337264686083
D1502,1279.4323564762994,1268.524712952599,1257.6170694288985,1246.709425905198,1235.8017823814976,1224.894138857797,1213.9864953340966,1203.0788518103961,1192.1712082866957,1181.2635647629952,1170.3559212392947,1159.4482777155943,1148.5406341918938,1137.6329906681933
D1503,10912.608142256737,10865.016284513473,10817.424426770209,10769.832569026945,10722.24071128368,10674.648853540417,10627.056995797153,10579.465138053889,10531.873280310625,10484.281422567361,10436.689564824097,10389.097707080833,10341.505849337569,10293.913991594305
D1508,15448.245009703935,15374.09001940787,15299.935029111804,15225.78003881574,15151.625048519674,15077.47005822361,15003.315067927544,14929.160077631479,14855.005087335414,14780.850097039349,14706.695106743284,14632.540116447219,14558.385126151154,14484.230135855089
D1517,1165.8584167329595,1172.506833465919,1179.1552501988785,1185.803666931838,1192.4520836647976,1199.100500397757,1205.7489171307166,1212.397333863676,1219.0457505966356,1225.694167329595,1232.3425840625546,1238.991000795514,1245.6394175284736,1252.287834261433
D1522,1707.8857466128097,1699.0614932256194,1690.237239838429,1681.4129864512388,1672.5887330640485,1663.7644796768582,1654.9402262896679,1646.1159729024776,1637.2917195152872,1628.467466128097,1619.6432127409066,1610.8189593537163,1601.994705966526,1593.1704525793357
D1526,1271.1921437537671,1258.7142875075342,1246.2364312613013,1233.7585750150683,1221.2807187688354,1208.8028625226025,1196.3250062763695,1183.8471500301366,1171.3692937839037,1158.8914375376708,1146.4135812914378,1133.935725045205,1121.457868798972,1108.980012552739
D1528,1631.3735061506184,1621.0570123012367,1610.740518451855,1600.4240246024733,1590.1075307530916,1579.79103690371,1569.4745430543283,1559.1580492049466,1548.8415553555649,1538.5250615061832,1528.2085676568015,1517.8920738074198,1507.5755799580381,1497.2590861086564
D1529,12620.77583573796,11878.85167147592,11136.92750721388,10395.00334295184,9653.0791786898,8911.15501442776,8169.230850165721,7427.306685903681,6685.382521641641,6040.430255831793,5298.506091569753,4556.581927307713,3814.657763045673,3072.733598783633
D1550,1488.726381262839,1404.5527625256777,1320.3791437885166,1236.2055250513554,1152.0319063141942,1067.858287577033,983.684668839872,899.5110501027109,815.3374313655498,747.5578318634632,663.3842131263021,579.2105943891411,495.03697565198,410.86335691481895
D1554,15546.79003699571,14882.68007399142,14218.57011098713,13554.46014798284,12890.35018497855,12226.24022197426,11718.557621443279,11054.447658438989,10390.337695434699,10034.00634575785,9369.89638275356,8705.78641974927,8041.67645674498,7377.566493740689
D1560,1486.2881051260233,1418.9262102520465,1351.5643153780698,1284.202420504093,1216.8405256301162,1149.4786307561394,1082.1167358821626,1014.754841008186,947.3929461342093,893.3003783506152,825.9384834766386,758.5765886026619,691.2146937286852,623.8527988547086
D1574,13004.40616039671,13022.212320793418,13040.018481190127,13057.824641586836,13075.630801983545,13093.436962380254,13111.243122776963,13129.049283173672,13146.85544357038,13164.66160396709,13182.467764363799,13200.273924760508,13218.080085157217,13235.886245553926
D1583,1536.55685105782,1538.5737021156401,1540.5905531734602,1542.6074042312803,1544.6242552891003,1546.6411063469204,1548.6579574047405,1550.6748084625606,1552.6916595203807,1554.7085105782007,1556.7253616360208,1558.7422126938409,1560.759063751661,1562.775914809481
D1613,3020.8766143076123,3020.97220988594,3027.8444427353147,3029.474504967705,3028.566049168036,3039.914535648004,3066.2008648435035,3078.1294284035275,3074.5035402911913,3083.701788139866,3070.6850330717875,3082.2841705928013,3082.191028793605,3086.2708009573835
D1616,2752.547510266304,2783.357783332467,2807.72047765553,2829.2605159431696,2859.8708422482014,2871.870425455272,2883.9381984248757,2904.357797987759,2922.1880835667253,2956.2773652747273,2976.6133806481957,2993.8120414689183,3007.291156165302,3016.4468124322593
D1625,3796.2931211292744,3830.235165990889,3849.6218812279403,3907.3855538479984,3943.2266178540885,3986.068185325712,4020.027536805719,4064.4615789316595,4123.009738828987,4148.389653842896,4211.151198651642,4264.583277162164,4298.802043106407,4356.580589246005
D1630,5102.969348654151,5207.9855313152075,5306.261736750603,5407.981713488698,5497.747176662087,5584.911706075072,5697.487034872174,5806.5193695575,5911.902928426862,6021.37655377388,6126.269640028477,6216.856087520719,6331.92005828023,6438.96393507719
D1657,2030.121070176363,1998.641713321209,1972.0239453315735,1933.872044235468,1908.7710082232952,1883.410464644432,1850.6765476167202,1822.218652188778,1792.2648408263922,1755.190166592598,1721.2629803270102,1686.9470171183348,1640.1063893288374,1600.3274460285902
D1718,3215.6803762093186,3422.3273979350924,3625.1713486909866,3809.3782662674785,4018.8843670114875,4210.225767336786,4380.302667230368,4607.637645766139,4820.012159280479,5039.296536073089,5266.706633672118,5482.753032431006,5721.7503257244825,5974.097001448274
D1736,3817.1290539503098,3904.851006656885,3942.140273191035,4093.037705935538,4129.169747672975,4170.794282339513,4254.837958209217,4319.744783811271,4423.264185778797,4520.53644310683,4630.589202694595,4719.7419448420405,4779.642437689006,4887.43414156884
D1776,3634.3271231651306,3657.5107181072235,3680.005252212286,3694.4559152424335,3722.6053492724895,3743.764485269785,3776.3941645622253,3797.1174751222134,3832.6018200814724,3860.8522352576256,3883.3703942596912,3915.635416507721,3945.25568947196,3973.687519878149
D1783,1035.2746988534927,1052.3787529468536,1068.6212582588196,1086.9204975366592,1106.8334896564484,1127.3609865903854,1144.7341824769974,1158.9578248262405,1178.2191849946976,1196.515318274498,1216.3960165977478,1234.2026199102402,1253.5736716985703,1273.3626384735107
D1791,3015.7334370538592,3050.1886160764843,3077.748707253486,3116.643801573664,3161.9900693930686,3217.258272971958,3273.3789608068764,3321.475783865899,3371.7008822225034,3406.8254095781595,3444.1493309568614,3493.413141062483,3546.9628140237182,3594.172720341012
D1794,6379.5137704610825,6394.5677110254765,6426.651815444231,6460.823464512825,6471.274005740881,6485.30965384841,6527.093767493963,6553.30559027195,6581.7971349954605,6598.4234736561775,6604.263932004571,6656.886525943875,6685.965330645442,6721.892318621278
D1811,1413.995597410202,1437.602443933487,1457.1060270786286,1484.1463435173036,1495.7135186195376,1527.4594944953922,1542.8910241127019,1582.5005142688756,1607.6535015106206,1627.2545675754552,1652.2056132316595,1665.9502810716635,1674.1163656950005,1672.0334136009224
D1826,1445.9478253945708,1455.4851710759103,1483.4578194729984,1503.988747190684,1524.0525296144187,1547.2177977971733,1579.897490274161,1613.9623747132719,1645.9782773517072,1659.0325419455767,1676.5932890623808,1689.2927215881646,1703.628026869148,1728.5672583840787
D1831,1225.3166725635529,1231.597229897976,1236.9771094024181,1243.8628563284874,1250.5766868442297,1254.9961180835962,1259.4224309772253,1267.9018825292587,1274.590769931674,1277.2600158005953,1283.9486782997847,1290.2735511809587,1298.3794384747744,1306.611265808344
D1834,1338.7478564679623,1343.0308918058872,1354.7053240090609,1368.3671756386757,1362.5556935332716,1370.0945963077247,1373.6260179840028,1375.5809223465621,1379.762742202729,1390.302450697869,1394.9560306929052,1402.5033482573926,1413.6667807511985,1407.1661377996206
D1835,2749.6381886303425,2761.772285401821,2776.491009145975,2792.968634366989,2805.3926764428616,2821.5436750650406,2838.9878563582897,2855.3666917979717,2868.521047234535,2883.6987712979317,2899.307163655758,2916.257379055023,2932.7484837174416,2949.427105784416
D1836,2875.790290787816,2920.3589128255844,2958.3342578560114,3010.327620461583,3040.7921791002154,3099.0288981720805,3133.3634111210704,3189.8089890107512,3236.2293685898185,3276.0266539379954,3322.5862439647317,3381.147173933685,3433.9552973136306,3481.611590526998
D1847,3972.4580109119415,4017.6508569717407,4096.38620018959,4198.890486359596,4244.53572884202,4301.713022738695,4344.2936788499355,4410.007861405611,4472.3011438548565,4525.408355742693,4583.968473225832,4648.567484468222,4706.462628394365,4755.676744133234
D1849,1284.2133342176676,1291.1812507286668,1300.414370201528,1307.271502763033,1311.8458011969924,1318.8578001484275,1324.5656088292599,1331.7526058256626,1340.4270389303565,1348.0624050498009,1354.8679144755006,1362.2583633959293,1367.3138813078403,1370.464247111231
D1856,1408.423084744811,1442.5578736633058,1449.9835129268463,1461.4550336144857,1484.4555133260778,1505.1979644753028,1559.0740534402416,1582.1563218541428,1593.9514467276615,1576.6499676696938,1561.7863864056746,1573.3652445308844,1589.529572083799,1585.6949659034588
D1865,3432.9563602805138,3517.7669167518616,3616.2720650434494,3700.977173447609,3765.704373270273,3824.3278488516808,3869.3909622728825,3935.0800842046738,3996.1066104471684,4081.113102287054,4133.352514356375,4193.552048504353,4241.944148391485,4289.509669691324
D1872,7191.496812701225,7339.982669949532,7461.886548399925,7550.9948962926865,7653.571107387543,7748.738073706627,7862.690364718437,8011.671921014786,8110.268851518631,8223.842334151268,8319.294767975807,8415.463584065437,8540.366359949112,8662.42289185524
D1899,4204.954770535231,4109.90047352016,4016.352498114109,3939.2620429098606,3851.527251020074,3755.0322359502316,3687.7414659559727,3601.343969374895,3509.0427472293377,3426.5345127880573,3325.9123255461454,3224.954702988267,3115.8644569665194,3018.2567759007215
D1963,2594.514899253845,2648.3792217075825,2694.8605729267,2747.0881201699376,2816.6772394254804,2873.1478587910533,2977.225872091949,3041.270343773067,3112.279063127935,3176.6516621038318,3216.8209885433316,3289.8038249090314,3350.9608576074243,3418.6827905848622
D1972,2792.0318245887756,2822.4935829639435,2819.6205964684486,2814.1582947969437,2793.8468047976494,2798.0003932118416,2840.3447344899178,2830.5243349075317,2843.8812386989594,2864.387127161026,2887.328826189041,2915.3622448444366,2940.5342078208923,2959.9195551872253
D1987,4419.984524905682,4429.682210355997,4497.410952180624,4526.6124100238085,4545.557636380196,4497.850380837917,4462.2737194001675,4489.699520885944,4550.005857139826,4557.186099916697,4583.347184956074,4632.811037361622,4669.187071859837,4673.037951782346
D1993,1312.9241164326668,1319.013737976551,1308.2376675009727,1305.5982562601566,1315.2698826491833,1314.6458803340793,1314.4763806834817,1320.3847032263875,1329.0281008556485,1340.2349342778325,1341.829709596932,1348.4910910204053,1352.9503118768334,1356.3274566605687
D2027,1965.8781681084633,1971.6147952497006,1964.5160753560067,1966.3006567835807,1969.1654550302028,1969.6613134813308,1976.1461302638052,1974.7843250763412,1972.6395142054553,1971.72881291151,1976.1617262554164,1979.9818410336966,1980.570834835767,1980.1489931273454
D2036,5989.898709492683,6002.667418985367,6015.43612847805,6028.204837970733,6040.973547463416,6053.7422569560995,6066.510966448783,6079.279675941466,6092.048385434149,6104.817094926832,6117.585804419516,6130.354513912199,6143.123223404882,6155.891932897565
D2041,7341.555451751276,7193.266448122553,7044.977444493829,6896.688440865106,6748.399437236382,6600.110433607659,6451.821429978935,6303.532426350212,6155.243422721488,6006.9544190927645,5858.665415464041,5710.376411835317,5562.087408206594,5413.79840457787
D2051,2388.2046383850275,2402.909276770055,2417.6139151550824,2432.31855354011,2447.0231919251373,2461.727830310165,2476.4324686951923,2491.1371070802197,2505.841745465247,2520.5463838502747,2535.251022235302,2549.9556606203296,2564.660299005357,2579.3649373903845
D2054,1135.1508142985404,1140.3016285970807,1145.452442895621,1150.6032571941614,1147.6654574088752,1148.6011753743514,1141.4398203557357,1146.590634654276,1151.7414489528164,1156.8922632513568,1153.396517247893,1158.5473315464333,1163.6981458449736,1165.6085821171291
D2058,2333.735845446773,2311.1094984855504,2296.387374642864,2281.6652508001775,2266.943126957491,2252.2210031148047,2237.4988792721183,2222.776755429432,2208.0546315867455,2196.2726012963803,2181.550477453694,2166.8283536110075,2152.106229768321,2137.3841059256347
D2088,3520.8309835359455,3525.9157346077263,3523.3467181436718,3520.777701679617,3518.2086852155626,3515.639668751508,3513.0706522874534,3510.501635823399,3507.9326193593442,3505.3636028952897,3502.794586431235,3500.2255699671805,3497.656553503126,3495.0875370390713
D2099,7611.079165220261,7597.471089988947,7653.373591184616,7617.808498769999,7631.15230704844,7696.1984701007605,7701.671507537365,7731.97681677714,7737.197763483971,7753.287079438567,7704.783808991313,7739.661333292723,7823.511083006859,7858.388607308269
D2101,10134.840894833207,10124.06443240866,10125.728755116463,10115.988038264215,10152.362036414444,10142.103103369474,10128.739199236035,10118.998482383788,10109.25776553154,10099.517048679292,10089.776331827044,10061.050773018971,10051.310056166723,10041.569339314476
D2110,6504.5231269449,6534.81386590004,6564.336992844939,6573.101854905486,6576.2125600501895,6605.735686995089,6635.258813939989,6664.781940884888,6694.305067829788,6723.828194774687,6753.351321719587,6782.874448664486,6812.794983021915,6843.86416541785
D2126,7634.776221327484,7654.552442654967,7674.328663982451,7693.143408149481,7712.9196294769645,7732.695850804448,7752.472072131932,7772.248293459415,7792.024514786899,7811.800736114383,7831.576957441866,7851.35317876935,7871.129400096834,7890.905621424317
D2158,7878.972722586244,7875.329986292869,7834.909787416458,7831.267051123083,7827.624314829707,7823.981578536332,7820.338842242956,7816.696105949581,7813.053369656205,7809.41063336283,7805.767897069454,7802.125160776079,7798.482424482703,7794.839688189328
D2159,1221.8534872844816,1219.6984623942526,1221.0764167685065,1226.1136940825736,1227.4916484568275,1221.341654914991,1222.7369365271193,1224.1148909013732,1198.708737204598,1189.3898064356315,1181.7294715922346,1185.0407660398655,1163.824889138716,1169.0259687159237
D2160,1056.5947361201047,1041.1894722402094,1025.784208360314,1010.3789444804189,994.9736806005237,979.5684167206285,964.1631528407333,948.7578889608382,933.352625080943,917.9473612010478,902.5420973211526,887.1368334412574,871.7315695613622,856.326305681467
D2162,1038.7174462288617,1039.4348924577234,1040.1523386865852,1040.8697849154469,1041.7398661375041,1042.4573123663658,1037.4610079020256,1038.1784541308873,1038.895900359749,1039.6133465886107,1040.3307928174725,1041.0482390463342,1041.765685275196,1042.4831315040576
D2175,1314.4609551724047,1304.8726296240463,1295.924382044561,1283.3089923964812,1274.360744816996,1265.4124972375107,1257.2405635388566,1248.2923159593713,1239.344068379886,1230.3958208004008,1221.4475732209155,1212.4993256414302,1203.551078061945,1194.6028304824597
D2177,9847.466643579304,9953.32005494833,9404.47948871553,9312.858369676396,8958.997849045321,9019.301864856854,9127.670477578416,8551.928117597476,7891.556561077014,7700.481141800061,7869.803545670584,7532.994528511539,7666.676661813632,7473.485027546063
D2196,2664.722695708275,2663.648533821106,2746.7246882915497,2765.6588503420353,2858.706013470888,2801.3909879028797,2885.758539110422,2802.7963239252567,2747.320509105921,2867.6671984493732,2846.562685161829,2790.4504708349705,2744.9970411360264,2920.702965646982
D2214,2575.7239534258842,2566.7632959485054,2578.7096859812737,2646.879737570882,2601.597274556756,2621.2076235562563,2612.449245944619,2556.494285777211,2525.677087560296,2521.3888376504183,2606.0102518498898,2659.2287387028337,2755.2625852003694,2845.729145951569
D2238,12440.79184089005,12364.1836817801,12287.57552267015,12210.9673635602,12134.35920445025,12057.7510453403,11981.14288623035,11904.5347271204,11827.926568010449,11751.318408900499,11674.710249790549,11598.102090680599,11521.493931570649,11444.885772460699
D2252,2122.822754518539,2174.088035567079,2225.3533166156185,2276.618597664158,2327.883878712698,2379.1491597612376,2430.4144408097773,2481.679721858317,2532.9450029068566,2584.2102839553963,2635.475565003936,2686.7408460524757,2738.0061271010154,2789.271408149555
D2262,521.3758001112192,427.9616002224384,334.5474003336576,241.1332004448768,147.71900055609598,54.30480066731516,-39.10939922146565,-132.52359911024647,-225.93779899902728,-319.3519988878081,-412.7661987765889,-506.1803986653697,-599.5945985541505,-693.0087984429313
D2266,1004.2655516219884,1012.8011032439767,1021.3366548659651,1029.8722064879535,1038.4077581099418,1046.9433097319302,1055.4788613539185,1064.014412975907,1072.5499645978953,1081.0855162198836,1089.621067841872,1098.1566194638604,1106.6921710858487,1115.227722707837
D2285,1767.3088078776,1805.9428110551994,1844.5768142327988,1883.2108174103982,1921.8448205879977,1960.478823765597,1999.1128269431965,2037.746830120796,2076.3808332983954,2115.014836475995,2153.648839653594,2192.2828428311936,2230.916846008793,2269.5508491863925
D2288,2574.7908669667304,2635.1252723234606,2695.459677680191,2755.794083036921,2816.1284883936514,2876.4628937503817,2936.797299107112,2997.131704463842,3057.4661098205725,3117.8005151773027,3178.134920534033,3238.4693258907632,3298.8037312474935,3359.1381366042237
