0,1,2,3,4,5,6
Y4118,1963.0889752057064,1990.1295762862746,2017.9339748166183,2046.2831130897414,2074.6322513628643,2102.9813896359874
Y4133,1250.8065376735974,1287.2178109087026,1327.2282159782912,1365.5438643520638,1406.846915736067,1455.3748489897196
Y4138,3937.0099580946535,4033.0132298125413,4128.770230883794,4220.252992383895,4304.196006694113,4387.661920643809
Y4146,4408.151733651757,4429.362868070602,4447.342639267445,4465.322410464287,4477.587575931102,4495.567347127944
Y4149,8275.746297281561,8552.428181342366,8828.359251928672,9115.75698136989,9399.05362403414,9682.145508730151
Y4150,1146.7193114403426,1254.5713870988302,1358.8669756262825,1459.1359528108421,1562.8733730434926,1667.168961570945
Y4158,425.34701106140176,194.4866401770855,-8.951983659791324,-317.5537657061788,-475.2174790247161,-659.8718852687933
Y4162,4745.3787871822715,4698.269823156297,4644.724065326154,4573.737341221422,4526.628377195448,4445.2106152661145
Y4166,5058.23656089204,5365.102071287891,6040.879561414114,6678.070642050593,7353.848132176816,8029.625622303039
Y4171,1857.679230790196,1758.6507052074976,1672.8348101812214,1564.9611837241184,1446.9805443549453,1228.8607838818623
Y4177,1867.4948167538196,1933.7494326853714,1932.65322433459,1970.6314559205318,2036.8860718520837,2090.879562915906
Y4194,7244.147918975484,7650.876907288061,8177.6082133435975,8713.834679192105,9233.935907792396,9803.528660708074
Y4245,3587.1846377353213,3922.477340049966,4214.260632689527,4513.174204613914,4895.3100676659205,5289.224465489776
Y4257,13478.362216761769,13964.273457910553,14512.181935355171,14989.164625227793,15425.34126425354,15749.831622009708
Y4265,3320.4022024681904,3453.290216190673,3621.7761249830946,3764.7004196902394,3885.517344652298,4056.33459867462
Y4269,4025.7890443345536,4191.940414643109,4386.102540810651,4551.402464825535,4719.145851600163,4941.339317966839
Y4271,7105.287414851121,7339.496498508042,7553.264843069686,7737.915903478517,7963.236439572531,8195.068865729827
Y4274,2332.716992520337,2417.5855665821587,2498.834746864388,2585.8613618444433,2682.913089049953,2777.349649076727
Y4276,5685.716542451745,5913.927093387593,6132.906627604232,6361.00406351177,6595.681397992441,6828.04750549293
Y4286,4682.036811427982,4822.642119504421,4979.0739963167125,5141.908069762284,5293.4225483978225,5425.085806097711
Y4289,1614.1304895644048,1676.016989785351,1737.4329516414402,1799.8256386005314,1868.7663712793685,1938.4504631088248
Y4293,8664.953323984679,9001.055657598667,9360.973587494267,9726.662258627326,10132.053239623416,10522.026556651406
Y4319,10128.113930008029,9272.40100493651,7371.719367088092,5561.348297198577,4813.36155404333,4020.6656855841097
Y4343,2136.349012814462,2202.6584693064915,2275.8974902709947,2339.269717647694,2401.350419679843,2459.6688358044253
Y4361,8931.910075904058,9044.68521870427,9168.735239360558,9281.469336380589,9345.267859992462,9325.30825109728
Y4374,2472.743283269554,2549.814113760739,2624.9075358688824,2701.1386501662428,2778.6361309342083,2856.1336117021738
Y4380,2932.403392572701,3010.3103367993604,3080.2714341746637,3164.2126071015364,3246.7625197457137,3327.0185554558398
Y4389,1765.8672468036411,1830.6344936072824,1895.4017404109236,1960.1689872145648,2024.936234018206,2089.7034808218473
Y4399,5513.450456539094,5648.587448332608,5801.6938195592165,5995.0792016690975,6192.725373509527,6369.519679182173
Y4418,2188.0170101821423,2224.290049344301,2263.1750430092216,2301.20690664649,2337.4867230951786,2373.766539543867
Y4420,5143.675500080287,5341.489892964568,5541.355003669728,5717.434570171107,5940.388771906365,6118.844298723955
Y4427,2073.3232856948375,2145.72354744339,2215.413631906569,2281.624523707509,2347.4043810744583,2413.087799282342
Y4432,4228.595152166681,4398.331458920473,4588.669997034901,4771.752097094365,4947.2234561568575,5083.684453238033
Y4440,3559.913010774851,3674.061076097414,3802.014086872265,3929.967097647116,4057.920108421967,4170.9066741254
Y4470,3951.5576534718275,4026.7309876531363,4101.904321834445,4177.077656015754,4252.2509901970625,4327.424324378371
Y4486,2430.5314269542696,2486.5808075517416,2555.523686107993,2621.679758611321,2690.8831095844503,2759.8259881407016
Y4509,2457.0810518503185,2569.381799656152,2679.6224669754497,2795.071923762559,2903.7609633505335,3011.1015708506097
Y4512,3639.4561622533947,3784.9902939554304,3926.403848687932,4063.358644838259,4198.342112157867,4311.685464210808
Y4517,2516.740397363901,2533.0994951725006,2558.061612099409,2582.4787417054176,2604.703137278557,2621.017620563507
Y4518,2715.6606335684655,2820.5338061906396,2918.8658954568205,3020.213622137159,3123.797884944826,3224.0239451713855
Y4535,2079.194656588137,2096.397555850446,2115.736557520926,2128.8140063509345,2145.2894265912473,2160.26239239797
Y4543,3249.997921101749,3267.346436046064,3328.80856025964,3395.9511053934693,3454.4029392674565,3506.769836433232
Y4551,5099.215594232082,5274.404946276918,5442.976837521419,5648.544965600595,5840.734392320737,6032.92381904088
Y4565,2993.9765536040068,3058.128056153655,3170.2492029219866,3277.053121328354,3370.1216277480125,3431.7839970439672
Y4574,7135.606691539288,7079.392342269421,7016.993872821331,6959.560904204845,6892.7513763308525,6824.169709384441
Y4583,7985.969023555517,8202.707845382392,8423.32024000585,8661.096894592047,8897.605955079198,9112.590031512082
Y4588,2838.0789832025766,2891.1521462351084,2943.6677489429712,2987.620687223971,3032.5319520011544,3069.1733249276876
Y4592,2257.097178827971,2286.449438147247,2296.2428230419755,2342.1961024031043,2380.1758735999465,2418.1556447967887
Y4604,1939.5975572615862,1970.0800139456987,2020.4212883859873,2051.408977881074,2124.8593486100435,2200.029396787286
Y4606,7563.48200917244,7454.388619661331,7342.512767240405,7278.518898412585,7196.58326856792,7021.7621444910765
Y4607,2558.084820471704,2589.76306643337,2626.7551465705037,2672.195896394551,2705.966012068093,2739.736127741635
Y4636,7990.2495422918355,7898.840404590593,7867.396732052417,7874.115450454133,7813.4851323459325,7404.512586810816
Y4656,9068.800688973992,9553.991579854164,10129.233263086473,10677.634657241917,11175.923097399109,11608.22519328017
Y4665,3256.915344694257,3315.475108219534,3427.5885564424093,3506.765391361862,3569.948824671655,3563.6677291615297
Y4700,1906.989337950945,1852.4591509439051,1790.8046304341406,1739.2393022309989,1691.4229333307594,1638.7010952737182
Y4710,3644.7612289704384,3758.337945752591,3864.6813109904533,3971.3633217494944,4075.015175290034,4178.667028830574
Y4718,4315.280541032553,4374.814949184656,4433.607481569052,4492.026792615652,4519.30712684989,4577.72643789649
Y4720,3060.1374942362313,3159.3312087208037,3252.0383360743526,3346.4129690498116,3433.154277853668,3522.099326060713
Y4729,3021.474171721101,3143.46467345798,3266.100754414767,3384.414608742356,3494.6911695557233,3604.9677303690905
Y4740,2588.1154838636517,2667.3384478868916,2749.9297075869513,2831.799817069433,2913.5732152393084,2995.3466134091836
Y4748,2650.4407011434437,2777.59843152985,2942.5137784503404,3082.159997173399,3222.411207648367,3306.1755766354504
Y4753,2128.2145578205586,2223.544765269756,2318.874972718954,2414.2051801681514,2509.535387617349,2604.8655950665466
Y4755,2450.379135945439,2503.405584874609,2570.627047209301,2629.690463106566,2688.309589965873,2728.171481104426
Y4758,3014.605929717421,3111.4518356718118,3213.8907409079366,3312.194989592581,3410.4992382772252,3508.8034869618696
Y4761,6062.447590100952,6377.612374663361,6661.787196867787,6975.421082580098,7288.577719740012,7594.713054189736
Y4765,2510.2237165629863,2577.758453765511,2645.540044918656,2713.3216360718006,2781.1032272249454,2848.88481837809
Y4773,1814.734413832426,1882.7194756630809,1947.5304391290992,1996.5000054415316,2051.2206122856587,2122.414954597317
Y4787,4935.266254723072,5024.842221207917,5125.002948820591,5223.918966948986,5311.434645861387,5393.374620704912
Y4804,2614.1069479333237,2614.578050044365,2657.827311796136,2728.807603311725,2771.6986392857507,2788.6864338675514
Y4805,3116.0918262332675,3228.051155088469,3335.888281219452,3451.1889224737874,3562.7738946847608,3672.827274753897
Y4807,5086.404294744134,5191.892530028708,5291.270478894003,5404.14598536212,5510.701519865543,5623.068417031318
Y4818,5387.322334763128,5486.833834160585,5606.226051755715,5727.809976034332,5847.977237195242,5963.913881659973
Y4835,3106.251481620967,3187.5212946593756,3280.0473931249226,3364.857960617169,3464.862560079618,3559.588389901443
Y4839,12423.875947315431,12896.830500203929,13463.551807071603,14016.609478481596,14563.276613977288,15092.633281842915
Y4840,2007.8488627403974,2070.511529958248,2133.174197176099,2187.9372312981172,2250.599898515968,2313.262565733819
Y4861,4815.995772319362,4996.214780901299,5167.975568954871,5330.582529618368,5499.9442277045555,5666.319963340313
Y4865,2348.47086020112,2427.2417204022404,2506.0125806033607,2582.2408347968008,2659.9466839659954,2738.7175441671156
Y4868,2533.9789881758393,2619.036704491079,2704.7832151815296,2788.877752735093,2874.6242634255436,2959.422422783449
Y4884,4073.1072723738107,4246.879610944622,4436.286523232767,4617.443337886431,4794.63931557943,4966.174783839301
Y4899,3930.9878232703263,4093.2943707275667,4294.52316756132,4492.670468030748,4671.079203747688,4804.836429147152
Y4903,7083.033466386869,7345.5247337918445,7596.259465296053,7859.536874524009,8151.449833951768,8448.271261463042
Y4905,2372.1618571949525,2447.918365147517,2530.022884917126,2610.4171058789275,2692.6762763748698,2776.456115818896
Y4906,1867.81922339499,1921.9176458873321,1969.356406268524,1988.7747346267572,2046.9387723226569,2079.966857592436
Y4907,2670.009577965587,2759.74252858106,2837.798858767342,2886.713310219165,2975.411330033712,3027.3046255886034
Y4917,5995.834474990666,6202.153377640397,6407.111538257935,6611.9586673725025,6816.805796487071,7021.65292560164
Y4925,2224.6828049365427,2300.022797747522,2378.2913122861974,2457.476801977663,2538.3318294745964,2617.1960146941224
Y4928,15112.039665867798,15628.804502816052,16214.386271179656,16794.046512473265,17388.105314942786,17976.058926676997
Y4956,2130.451971960515,2179.9963998302446,2232.6079871908205,2285.8329535602406,2337.0289852218702,2371.8650581454112
Y4958,2585.420170010254,2653.619729751535,2717.5829214541245,2789.5937452195217,2859.760458198004,2929.9271711764864
Y4959,4341.960098594427,4430.3353771567345,4533.490353375673,4653.563049659133,4775.888652168214,4900.627782829106
Y4961,4515.200306773186,4556.345219016075,4559.9280470609665,4540.132133364677,4544.666260480881,4527.030401229858
Y4967,2711.220319867134,2789.3938482552767,2867.3945377767086,2942.47203219682,3003.6542519554496,3058.6866230890155
Y4978,3121.469718962908,3196.1143277958035,3287.078006453812,3378.0416851118207,3469.0053637698293,3559.969042427838
Y5008,4702.398589318991,4928.766160823554,5140.614256178029,5337.334171047481,5523.0366571287905,5741.963114784071
Y5009,4677.776579232365,4838.902557680384,5060.784013133646,5209.656365330817,5427.064040608408,5569.310164581837
Y5029,2031.7828791588545,2095.484082805924,2153.0299524916336,2201.2481491966173,2252.7456522686407,2302.91321023833
Y5036,2510.194266191125,2568.1601418584582,2647.588359799981,2727.4853958919643,2805.740652127564,2860.993349163234
Y5047,9635.301410804539,9890.440626589654,10189.454343726185,10490.965836206076,10792.330128996891,11093.049097616595
Y5058,2521.5245885282757,2606.0375491760674,2693.048366221041,2776.29524486512,2859.5101417765027,2942.7250386878854
Y5069,2635.93544883728,2699.835658931732,2789.055348491668,2881.126137542724,2972.723018169402,3064.1584670066823
Y5073,7578.176595448946,7773.393008394633,7969.700381638577,8219.042249862796,8465.273400414533,8629.808042701803
Y5080,2022.7752368146555,2116.9399153420704,2212.4638699630277,2305.2690587058664,2400.7930133268237,2494.9704401813447
Y5081,2104.699705492705,2166.362553687766,2233.757031744346,2304.624570776895,2385.4519920814782,2466.2794133860616
Y5111,2678.2845990575847,2771.5686999460677,2854.429250367916,2945.9370754577208,3027.120166262983,3124.921078021078
Y5115,2801.958437089622,2892.622211535275,2979.052667160332,3065.4831227853892,3150.3959193319083,3235.051200531423
Y5117,1173.063885062933,1187.3137580752373,1201.4850890636444,1220.0636606514454,1239.785883948207,1258.1156696975231
Y5171,4641.5046236668295,4768.349999392456,4959.03693262381,5148.41637575557,5320.680304984427,5477.421932051847
Y5193,2611.9752876102925,2688.3530880972744,2767.5746104687455,2854.0575401365763,2934.5672337234028,3011.3154363930234
Y5197,1111.264076501131,1124.8210733495653,1132.362052436918,1148.0424236245453,1163.6383778639138,1172.4042389504611
Y5203,1844.7843534499407,1845.7650034874678,1855.0174885988235,1848.5560085624456,1858.2695259153843,1863.568479642272
Y5211,4350.470538049936,4414.352825522423,4497.583900436759,4577.35314938426,4637.417795680463,4692.880233459175
Y5215,1076.8012483865023,1075.312782973051,1070.7684153616428,1058.9100707918406,1051.5548052275553,1047.1732889423147
Y5227,1301.3595308996737,1312.0598879568279,1324.082508828491,1334.856800608337,1345.531375668943,1347.6840153932571
Y5241,5495.130657646508,5627.435108038486,5823.368385981471,6026.818087048158,6225.370038161502,6374.024486703128
Y5259,2612.8021756343546,2656.01602485776,2710.5338871411986,2779.6073417447515,2858.4556939609356,2925.41346942857
Y5264,4573.805178742408,4740.057035467028,4922.87329376757,5157.923062520622,5397.676149798034,5604.479990421532
Y5276,4515.998094208017,4597.469925284908,4770.4710434788285,4976.585514412876,5152.605246756729,5281.955237015207
Y5279,2642.924237255007,2724.568022495508,2825.425859310478,2921.8979981066655,3028.6266381768505,3133.126243287138
Y5288,2650.8370128393176,2712.1685923770074,2785.1480569466953,2861.600994148851,2949.4407700181014,3033.977782857419
Y5296,2525.3801179450006,2598.9565269067884,2671.541018151911,2735.7471870434006,2815.2745256226976,2868.150958810421
Y5339,2804.7252800961955,2906.572864258103,3021.061104045622,3127.89528247891,3246.5522102321497,3359.4165917037985
Y5366,2307.6447378687562,2463.112457147241,2613.86839895472,2735.6857295423288,2829.0368774447134,2950.4163976369437
Y5379,2134.119686832819,2148.4305190449763,2173.356767214406,2209.6184759304856,2232.1225210894086,2233.332546033282
Y5386,3268.921738218516,3307.619636849314,3406.466225482523,3507.6937297627323,3596.3734822228544,3650.065749846398
Y5414,2650.5159939734262,2717.754033066146,2811.5490912569685,2904.887440307997,2991.6696292748675,3071.567637309991
Y5425,3844.146496216431,3971.1355863691115,4098.663953977599,4229.350518920793,4357.1321178866165,4483.975052207744
Y5428,2486.8096757217722,2568.390027977109,2658.495791224532,2756.5366719084304,2846.89589334958,2936.9252019569794
Y5430,2854.5061527478324,2928.506326901503,3029.3814660401276,3137.475152337068,3236.4697698561486,3322.0300367207838
Y5447,3421.7449984805658,3552.0069824423176,3696.471523645101,3838.4776772681157,3978.3295308086554,4098.822515384061
Y5451,1786.5682667054236,1858.6166413225235,1931.0112426813694,2007.0927139628682,2080.1427740622316,2143.363627370075
Y5452,14251.403215868026,14824.069242478161,15413.751555119827,16050.80183735229,16650.599964365734,17209.956540294083
Y5457,1860.214965744503,1941.5348300965504,2036.1327047856525,2117.3448316993195,2197.927535754629,2252.045724305697
Y5467,2175.548969078921,2231.4312685796995,2287.326212161668,2365.2340655114135,2440.5446282077028,2518.452481557448
Y5483,10751.167361035346,11323.407621929646,11964.658907120229,12606.075281679632,13172.216455693248,13714.119395514728
Y5484,2348.0763303129,2422.3618300547823,2520.842208272405,2617.8432435525583,2712.6083847505975,2781.5835174826907
Y5496,2770.5488818624985,2857.2603624107314,2932.069594848528,3010.8405255112793,3090.218420541659,3169.5963155720383
Y5498,2679.7174182906747,2757.0330974832177,2855.875883642584,2957.9124295152724,3067.551490906626,3170.9028092212975
Y5514,1876.6312268994748,1946.9917885117231,1985.6499479703602,2036.0717047259209,2106.432266338169,2168.0286519489246
Y5516,1989.9553693352266,2081.6253642695024,2178.975443105586,2276.325521941669,2373.6756007777526,2471.025679613836
Y5541,1913.5655369266403,2003.404934005393,2099.7004481032027,2163.9423264070883,2260.237840504898,2343.939385725139
Y5542,11721.340362602847,12430.30261597913,13083.663743324068,13503.13453613357,14266.151954038305,14817.480616185865
Y5555,2159.632720723748,2190.393068064004,2213.28563766554,2246.5144268237054,2282.017263006419,2313.682550918311
Y5572,2482.4985892936584,2558.2895422721276,2635.7198195664205,2713.583518016151,2791.2957942334924,2869.0080704508337
Y5626,1556.5253711864352,1536.135024819523,1516.3970942236483,1486.026482526213,1466.715957466513,1446.9780268706381
Y5627,5962.778631597757,5900.990666598082,5910.16868326813,5956.763011552393,6008.228377141058,6038.865724094212
Y5646,2574.3500054478645,2535.970038831234,2507.7795429825783,2474.4932884573936,2435.0324514508247,2387.4162684082985
Y5647,1742.6150530576706,1709.7376547381282,1686.6534933820367,1670.8280023559928,1656.776324994862,1629.4442107528448
Y5648,1945.4741428419948,1938.768490217626,1948.8537127897143,1962.9269992932677,1982.0995741710067,1992.168408446014
Y5653,2026.1756920814514,2040.6550312042236,2052.4421620368958,2054.5474016666412,2060.160275697708,2050.8264642953873
Y5657,8146.265944764018,8202.440605014563,8255.018313452601,8301.689440011978,8345.88323418051,8369.254442416131
Y5671,3576.6586111858487,3442.7432065457106,3329.0815225988626,3229.609644636512,3121.3907841593027,2994.7213599830866
Y5673,6465.495228200108,6734.871565602869,7018.957983140796,7280.207431403696,7532.294659328759,7773.876733891442
Y5681,10766.818385006818,11212.565345325167,11652.154718537438,12103.94397985022,12536.433405332673,12920.283393549318
Y5691,14253.565767431985,14690.697135342862,15119.3073837292,15545.81749640582,15965.666340159754,16367.254062540344
Y5700,1919.9849783923016,1990.642348486083,2076.206383988886,2155.283829474177,2230.402826324751,2290.919744188361
Y5724,7157.411834215161,7364.407087263567,7626.583368096379,7872.381743201395,8106.982061000069,8311.28499984081
Y5728,5427.686888744558,5489.484978556553,5555.010526076861,5629.313727388717,5691.0443419060175,5707.46315352158
Y5734,1525.9735199511792,1573.7234413690112,1608.0716178768862,1655.8215392947181,1701.3560032035616,1749.1059246213936
Y5736,12751.612460476368,13256.383896127194,13758.78629600823,14231.520283082664,14677.958496336161,15125.469255894242
Y5746,2623.3427016064525,2650.9117006883025,2676.2266052886844,2678.388227596879,2700.2495703846216,2697.1975164860487
Y5750,8675.741852521896,8603.803300857544,8484.787820577621,8490.080997347832,8506.656137108803,8514.0012216568
Y5760,1850.2746210061014,1859.118687864393,1898.6397106014192,1933.107199575752,1968.0184643529356,1983.70892977342
Y5775,1507.622161179781,1522.5770692662336,1537.8994976421818,1559.2255434235558,1577.8477046033368,1585.874052084051
Y5796,15154.381029275357,15630.674086279645,16215.344430919513,16799.09084157638,17384.162093720508,17935.647721936177
Y5800,5528.934242343903,5692.178347605616,5885.264837305546,6070.140241614898,6264.49053790452,6458.840834194143
Y5805,4604.213916810659,4764.056755577382,4961.370561977905,5179.550896906388,5397.430468945187,5598.300027199444
Y5814,2388.926237087697,2446.105523811281,2523.7825080509765,2603.5644125501162,2695.068228277052,2787.101243255893
Y5851,2657.840100419521,2783.279547927901,2909.8349013239144,2915.434309238195,3051.9605275876816,3184.0213670708235
Y5861,2674.5272951526567,2737.560045751743,2769.159495565109,2816.3221188960597,2869.7188184037805,2908.08954205364
Y5865,3656.91643841099,3697.510263468139,3775.3355267597362,3852.613688702695,3911.8535135267302,3985.7489791652188
Y5869,7853.2923121750355,8059.286242984235,8293.895688913763,8528.827234618366,8747.220005728304,8957.744144536555
Y5897,4809.468620696068,4939.9864467296,5153.012954172044,5374.751289441361,5581.883233580849,5765.720133895724
Y5908,1624.04366055727,1630.610128597915,1643.274843020737,1656.0571403861045,1667.5008009433745,1645.9733495831488
Y5912,1606.696969948709,1606.7506577931345,1554.3565291389823,1481.131122969091,1498.1079987809062,1429.0060539320111
Y5913,1655.5901922874152,1717.4552023413776,1737.2883428233115,1738.9303794530776,1802.894004444852,1789.5344144906844
Y5920,1826.2961896907539,1909.1237117780931,2012.0330990866014,2107.47810177533,2202.002528248411,2286.0150940930057
Y5933,2895.64651226582,2965.4780332508685,3030.3264148313415,3112.3616887816647,3195.55445676113,3272.048799731084
Y5942,12554.720161941648,12980.16051860042,13263.98434388079,13684.380605954679,14128.827207459512,14596.364957216385
Y5943,2651.091791473329,2736.1977918379007,2830.9944575931872,2923.1820962008082,3019.259081253036,3067.407162238284
Y5956,1853.8852197438478,1895.615452596545,1948.5072342306373,2006.0014744430778,2057.5230565458533,2087.897136905789
Y5962,2354.5873155165837,2417.2682573418133,2475.433755162414,2542.3141569525187,2607.75994153412,2663.8230617483746
Y5978,5017.183327974901,5176.099493620768,5335.610368148982,5505.394301979914,5668.942535406128,5817.514705397077
Y6032,1765.0113444775343,1793.5926604557783,1835.9764143239709,1857.961203503795,1873.96102617709,1837.86604565857
Y6039,8366.06240759939,8712.891954087838,9070.177561922743,9424.959818058087,9779.742074193431,10134.524330328775
Y6043,2449.8711977116764,2526.932237054408,2621.46815469116,2693.07268113941,2787.253858666123,2874.7718063381512
Y6055,2908.8521305210893,2974.4212594814603,3019.01251648292,3090.4014163978404,3163.5767199493953,3232.1203851662585
Y6057,1836.6626264911147,2045.2198562573644,2156.659422446415,2351.4052822720264,2530.295089944825,2743.8712943132973
Y6067,2893.647925337404,2964.288323455304,3034.7801039569085,3105.2718844585124,3175.7636649601163,3246.2554454617202
Y6069,2920.847886906862,2971.8756608060003,3088.595057522822,3173.1685442419534,3311.6407965956814,3390.3809013524838
Y6076,2002.4829873426258,2082.7388338802753,2200.7730952285974,2269.121550806239,2418.7536748648436,2517.4802041593193
Y6088,2548.182239374891,2649.7280811076057,2770.6064459745776,2800.044362664689,2920.9227275316607,3012.758700749744
Y6123,1696.6534443169833,1741.8033667832613,1777.8138927087186,1823.2441317692396,1868.3476314052937,1921.2892035916445
Y6124,6370.998790370078,6594.073267770746,6829.56259326743,7067.695242521651,7324.809351853989,7568.287237374149
Y6126,2682.183523328416,2766.8786213586104,2876.8245464419942,2946.208984118886,3056.7175571961325,3156.211663680337
Y6127,2351.870483160019,2371.063155978918,2389.720750004053,2422.5134263932705,2455.1507890224457,2505.5129065923393
Y6142,2602.492435838282,2636.122732047736,2717.01416366808,2791.9133122093963,2865.7839429713767,2939.654573733357
Y6146,2092.7769431099296,2182.4467223137617,2274.983167387545,2367.3500645533204,2459.7169617190957,2530.9993267431855
Y6163,5613.238845112919,5834.989993584155,6097.53282342553,6356.174467962979,6600.523738282918,6798.110027021169
Y6168,2128.7446333930134,2224.8612783431327,2324.051299364281,2423.4932875733653,2521.034180102794,2612.7663646636593
Y6195,2512.9758636653423,2439.2818853855133,2370.0647651851177,2300.898249745369,2234.841031819582,2160.9177360087633
Y6218,1252.8976909606456,1283.5381157143265,1317.1848066749722,1350.8314976356178,1384.4781885962634,1415.399034559801
Y6223,9729.083024811744,10172.74997338429,10699.698984535784,11164.19825982023,11680.92431592513,12185.105891521462
Y6224,13605.133246583937,14061.429545588268,14496.410056051758,14931.623855287224,15373.347577667324,15857.45343666294
Y6241,2277.6892356503754,2332.2206464387473,2386.8307514794164,2438.8060728447504,2489.455481615196,2527.0433050747015
Y6255,6346.93878130883,6558.429479828775,6780.939918308128,6991.663195895646,7243.435323401038,7492.335503512714
Y6256,2511.818995556235,2584.7836882308125,2657.4589169956744,2729.870429948717,2802.28194290176,2874.693455854803
Y6275,2213.5149579828603,2283.293453342095,2358.47667591162,2430.1030670393257,2501.729458167031,2563.9982471883295
Y6303,2137.4107406958938,2144.0428347066045,2169.4231372252107,2195.4260591343045,2214.8756278455257,2232.874800592661
Y6314,1436.7022383958101,1382.0735127124935,1339.7124111969024,1297.1615671608597,1256.4050199631602,1207.3424916807562
Y6323,2339.5844608545303,2344.495725631714,2349.046528637409,2347.495509274304,2351.196654252708,2359.7320022061467
Y6354,2897.177266551554,2960.2478968499227,3035.154435795359,3105.750273304991,3173.3472577212374,3218.894746528379
Y6364,9417.547363848611,9726.762040368318,10105.079268267451,10444.06106112629,10768.367481313047,11012.216046170888
Y6377,2464.6704728844165,2542.9045656379385,2621.8691809545157,2700.910694755554,2779.379500138819,2840.5387141034303
Y6384,2461.1580818746233,2512.088333507999,2582.146401259675,2643.815115786343,2704.525369123369,2744.501662353425
Y6400,3879.4782564044,3968.2520021498203,4048.1640713103116,4097.674961853772,4168.4372045286,4225.153719354421
Y6401,2855.3813721016045,2990.681452311575,3123.9259013637893,3267.7367898873977,3407.3640568435185,3565.4520186753934
Y6415,2046.6587232798338,2076.1528599262238,2119.0053348988295,2166.0913683474064,2216.5718740969896,2262.88635738194
Y6418,2186.895367488265,2183.964083403349,2189.4491039067507,2193.93588578701,2197.7947366833687,2187.9814994186163
Y6462,2934.5893761159255,3030.1630413893386,3123.8277486534416,3215.3504697596954,3307.3260108589793,3400.409086506393
Y6467,2593.391761764884,2631.9956747819206,2684.644575396972,2734.069295179518,2774.49079865017,2787.2242227370384
Y6475,10912.034498347397,11317.595275221689,11726.880865367053,12140.076038275656,12553.27121118426,12954.082843741566
Y6478,3992.9280148863263,4122.135226168616,4279.110115282831,4430.897940024939,4572.929158808139,4714.960377591338
Y6490,3129.775644526483,3210.349950109988,3327.6538257211837,3438.4979277801217,3547.6620029640108,3642.6239636005225
Y6503,2925.86774315536,3011.0234558265656,3109.883252407983,3206.148272258043,3305.0160154134032,3376.979743944108
Y6522,7437.843123024479,7703.778322891901,7945.280691072988,8237.475324331346,8516.841800583463,8813.347392192867
Y6523,2433.8172694295645,2513.4927245262543,2597.5881164676975,2682.0436684418005,2760.9675202318467,2825.6812555477954
Y6530,5899.135586560458,6053.502173120916,6207.868759681374,6362.235346241832,6516.60193280229,6670.968519362748
Y6532,12624.062516385764,13114.240460080951,13503.710545893162,14005.56054893285,14511.038284214437,14994.869615916983
Y6563,2117.30003747344,2201.1000749468803,2266.2011852540077,2350.001222727448,2433.801260200888,2517.601297674328
Y6565,2563.4397200711073,2667.8205006182197,2759.786810317636,2852.732346427069,2943.930620154367,3035.1288938816647
Y6567,1829.18751334697,1891.1580601833762,1935.6828534267845,2001.4215929202737,2065.131144868583,2128.7458763293926
Y6576,2235.368212991953,2331.4333389637063,2448.8438022178602,2566.412015209813,2683.980228201766,2774.6880727407524
Y6578,2687.9363027663157,2758.056324104555,2855.618342655497,2960.708617308373,3071.5755851408935,3177.477407464991
Y6583,2088.6309784874315,2090.282016107439,2052.9727712236336,2055.5594034068276,2056.423630879371,2009.3142171691343
Y6585,2161.991908478737,2224.563364197314,2282.0796814322475,2346.4912955686455,2412.0832040473824,2460.4848012730486
Y6604,2023.248385101184,2098.8139144465326,2168.570164392097,2241.752437399095,2317.1347918165384,2380.9361751636025
Y6619,2316.472444389388,2383.9913230728357,2451.9576729591936,2519.4765516426414,2586.9954303260893,2654.514309009537
Y6621,3928.853855046257,4062.39973311983,4347.880495560914,4676.745211357251,5146.001906797663,5583.619213811868
Y6627,2154.890869307518,2228.3256981492045,2300.560485184193,2358.55600283444,2430.7907898694284,2503.025576904417
Y6695,11893.571458568147,12332.466449610818,12853.975752726712,13341.680850828303,13803.89500486223,14184.169332745249
Y6703,3488.727416774631,3589.6475932180883,3691.195232522488,3793.598001044989,3895.144429010153,3996.6908569753173
Y6720,3456.214788556099,3493.3135229349136,3529.028884768486,3574.3315690755844,3617.8383088111877,3655.039851665497
Y6726,3723.1963139772415,3748.9171007834375,3792.8164493851364,3838.255275245756,3874.608392175287,3905.5720708332956
Y6741,4716.835278868675,4516.677999347448,4353.2445757091045,4170.50422322005,3969.8941477015615,3771.2044947221875
Y6756,3194.6379505367577,3291.389546251595,3393.808408878148,3494.669136258662,3593.5378713396194,3692.4066064205767
Y6765,2496.950492462516,2567.4471335783605,2637.427456196724,2714.1161602604675,2785.2097035205,2840.7309754787025
Y6777,2089.374256863475,2154.5206461967546,2229.0854266718943,2302.885931372972,2372.178691582652,2441.4714517923317
Y6784,1473.0738860368729,1502.8333086986095,1537.576945470646,1573.4074829984456,1606.9155292678624,1627.9838552046567
Y6795,2105.875543951988,2150.5078513920307,2206.641974002123,2263.7245316803455,2321.3644210994244,2377.008373737335
Y6799,2456.809946715087,2524.096107082069,2652.6948242723943,2661.8085322707893,2792.1569976195697,2883.7933030150834
Y6830,2015.9408410161734,1987.0177805900573,1983.2023548334835,1839.3755476444958,1831.5924971312281,1723.3714143604036
