0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
M11002,1547.1474700570107,1534.2641305923462,1523.402236059308,1509.3070569820702,1502.0912736840546,1489.5508850477636,1473.4955261610448,1459.6146963499486,1446.5631187818944,1432.4893101118505,1419.9583710096776,1406.1637352369726,1391.2579401396215,1377.1353004835546,1363.376208152622,1349.217257346958,1335.5089920423925,1321.3752773664892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11005,2493.2666635513306,2463.7711602449417,2437.1520641446114,2411.168076246977,2388.8049624860287,2377.004686444998,2346.326051801443,2315.1718007028103,2285.7415619790554,2257.334219068289,2229.4695111215115,2203.938533872366,2172.792739957571,2141.711940854788,2111.4364949166775,2081.6869526803493,2051.879385083914,2022.7544499337673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11006,1698.03256053105,1690.2866323664784,1688.9612103812397,1684.1314667500556,1681.105113916099,1674.4303947091103,1668.154412329197,1660.9886546730995,1656.066775381565,1649.8269606232643,1644.1542201638222,1637.1980138421059,1630.5184555649757,1623.546903192997,1617.3706713318825,1610.6752348542213,1604.1635952591896,1597.2060051560402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11008,2649.0648306533694,2608.0080015584826,2566.958088763058,2526.061649955809,2485.40396977216,2457.053292505443,2411.8279430791736,2366.8672649785876,2322.3640453740954,2278.72769664973,2234.6328136846423,2193.568986169994,2147.5736362859607,2101.830273859203,2056.369626276195,2011.397557489574,1966.0834743902087,1921.731126062572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11033,3283.1156960502267,3231.7456602677703,3185.127089768648,3138.51792473346,3092.421360127628,3086.813550926745,3030.398527123034,2973.283250786364,2919.1260127797723,2867.5362567678094,2814.5059146657586,2772.0972041860223,2714.3863849416375,2656.904485680163,2600.8170451894403,2546.247232414782,2490.6151866689324,2438.3460025563836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11036,7604.380511641502,7543.294106721878,7492.197304964066,7454.1594833135605,7421.472911834717,7372.2764748334885,7324.903305888176,7270.040135264397,7219.592598795891,7173.082474589348,7128.0257614851,7076.786526560783,7026.388508677483,6973.855465769768,6923.131279826164,6873.511681437492,6824.252270579338,6772.726242899895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11043,7436.764138042927,7231.006532609463,7033.681993186474,6822.959233224392,6678.393711745739,6488.073696792126,6264.063183486462,6044.361797988415,5832.118160903454,5614.699902236462,5408.336285293102,5195.079144179821,4970.743893325329,4748.370129287243,4529.410854995251,4308.585705459118,4090.9008147120476,3870.6664549708366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11046,1616.5827164053917,1579.415273964405,1542.4972188472748,1505.7335758209229,1472.2838976979256,1448.8915064930916,1406.1990626454353,1366.077087700367,1326.651291191578,1287.9906237721443,1249.7343791127205,1214.202762901783,1172.493549644947,1131.8708270192146,1091.6621745228767,1051.8927233815193,1012.0004466176033,972.9697764515877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11065,6191.4986964687705,6162.291436754167,6177.697796449065,6191.554627735168,6227.051371317357,6254.397411774844,6269.115962456912,6264.303500127047,6277.075389813632,6289.562944363803,6308.4917602054775,6323.069446515292,6333.727135609835,6338.23015685007,6349.493429135531,6360.603032063693,6373.544259976596,6384.497004460543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11075,5797.843507900834,5690.042323768139,5582.57131587714,5479.5149949193,5383.661127239466,5308.151656463742,5180.075942352414,5065.355170562863,4952.239547088742,4842.009833648801,4732.002593353391,4628.416518524289,4507.010520294309,4390.8515542298555,4275.651702240109,4161.802131012082,4047.21834500134,3934.7325967103243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11093,2773.6437110975385,2594.781601242721,2416.6010090336204,2255.8796894922853,2085.8024245873094,1956.872832365334,1752.1626730635762,1562.988555021584,1375.5194998458028,1195.0753622725606,1009.6676474288106,836.3989248946309,638.5224600508809,446.99380404502153,256.42906100302935,68.86932284384966,-121.46562283486128,-307.78402798622847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11102,5067.936008013785,5039.768260493875,5020.09993378073,5006.578117012978,4986.894236840308,4974.484036453068,4948.58646107465,4921.458571441472,4897.539589889348,4876.096985824406,4851.927746780217,4829.957726486027,4803.484656341374,4776.919663436711,4751.521386153996,4727.057686813176,4701.4375600889325,4676.491347320378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11104,9570.469600856304,9454.862718880177,9372.339798808098,9293.886452019215,9219.639176130295,9165.25287091732,9074.859873175621,8973.669992804527,8885.534807562828,8800.217897772789,8714.77597272396,8633.2065833807,8541.13578259945,8446.041475653648,8355.914385199547,8267.009310126305,8177.513010382652,8088.9443382024765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11112,7639.737180918455,7645.524491593242,7660.137287192047,7681.20345801115,7691.320260874927,7732.40193516016,7757.919135630131,7782.119643747807,7809.010131418705,7839.372123301029,7865.580611765385,7902.005683481693,7932.842053949833,7963.321540415287,7994.626342356205,8027.533752024174,8058.849221765995,8093.525228083134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11114,1492.7356685101986,1475.3569129630923,1458.2131332308054,1441.4289118908346,1424.3825613111258,1415.6375119388103,1395.9065453708172,1376.3453728854656,1357.1411225497723,1338.5915982425213,1319.5989129245281,1302.7028386294842,1282.5726182162762,1262.6087720096111,1242.8427922427654,1223.4279362857342,1203.7398698031902,1184.720147818327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11116,2768.4109145589173,2790.248842444271,2795.514036063105,2808.417561557144,2821.0519921034575,2837.48002987355,2849.190181545913,2865.590574078262,2876.3585813567042,2890.0305994078517,2903.4779575392604,2918.336252979934,2931.3219392821193,2945.9671667143703,2958.7028291746974,2972.535537533462,2986.231199078262,3000.4446619078517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11120,2816.6913379728794,2823.770459406078,2832.778169652447,2844.0335193276405,2860.616556107998,2887.067963592708,2897.512453071773,2908.439876548946,2920.694986335933,2934.4240817949176,2949.342187874019,2967.2594852373004,2979.5844793245196,2992.2645254060626,3005.6142454072833,3019.6682891771197,3033.88203715533,3048.998599998653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11124,2373.4619607031345,2336.831806525588,2301.911464482546,2265.7767724245787,2231.745064109564,2206.968781799078,2166.6404469907284,2126.5821164548397,2087.6210072934628,2048.911923736334,2010.3878796994686,1973.9376500546932,1932.9829305112362,1892.2730191648006,1852.0819714963436,1812.1229031980038,1772.0458653867245,1732.6066335141659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11131,3101.42457742244,3040.7791862264276,2983.4492249786854,2923.1056558713317,2869.5396078005433,2829.192341081798,2757.3786127492785,2692.3954737111926,2629.482021562755,2566.448948137462,2504.4664156362414,2446.5023462697864,2378.035015337169,2312.22364448756,2247.38518165797,2182.7460596486926,2118.0099756643176,2054.573356859386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11136,9778.54077117145,9685.30722656101,9601.668403290212,9504.89593373239,9420.451295927167,9366.199850872159,9266.65693552792,9172.552382305264,9083.003187969327,8990.866782024503,8901.404143169522,8821.709219768643,8726.344412639737,8633.073187664151,8541.766386821866,8450.152205303311,8358.865263774991,8270.71407969296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11150,4143.1367917358875,4113.429721295834,4076.612440943718,4043.738812506199,4007.3311369121075,3970.601748973131,3930.8902697861195,3893.7928881943226,3854.327205210924,3816.2120738327503,3776.764503031969,3737.3302836716175,3696.8600268661976,3657.3762698471546,3617.0555835068226,3577.198066264391,3536.842914134264,3496.5399127304554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11155,7313.504375144839,7246.446420624852,7187.385978959501,7108.281149882823,7042.914447356015,7032.1135543473065,6952.377401698381,6875.930105555803,6804.048178065568,6728.80425869301,6656.229948390275,6599.201948512346,6520.336225856096,6442.864576686174,6367.523641932756,6291.9925902970135,6216.63474117592,6146.262251246721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11167,4670.670325774699,4606.041527446359,4547.095991700888,4482.074145767838,4420.337354727089,4370.873335473239,4297.882719628513,4229.595854394138,4163.791060082614,4096.641577355564,4029.7360445186496,3966.557322137058,3895.7030588313937,3826.6354547664523,3758.5610071346164,3690.222582451999,3621.657808892429,3554.3233438655734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11176,5035.17956584692,4961.761753335595,4909.311746582389,4830.5932362005115,4757.7668396010995,4721.512789465487,4634.040285803378,4553.91719315201,4480.167795874178,4401.152834631503,4322.507212378085,4255.065005041659,4171.041430212557,4089.7173564210534,4010.8305384889245,3930.7263514772058,3850.16557572037,3773.3053614869714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11177,2411.4432527683675,2383.0769011713564,2355.0217625536025,2326.3380075730383,2301.5496001802385,2276.8606452979147,2243.777294162661,2213.0936393775046,2182.8983020819724,2152.6076431311667,2123.2528343237936,2093.8620529212058,2061.6447906531394,2030.3629474677145,1999.3579502142966,1968.3416938818991,1937.5037269629538,1906.6382045783103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11183,3086.8228063732386,3034.803771506995,2995.553347785026,2945.008701030165,2895.4860360361636,2873.2188205607235,2813.2900256998837,2757.5415325053036,2706.8225192911923,2653.7438220866024,2599.7597675211728,2553.870767582208,2496.0158061869442,2439.8145122416317,2385.506570804864,2330.798948276788,2275.3427715189755,2222.5464839823544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11187,2179.732572712004,2158.3029519729316,2139.670938782394,2117.8982169926167,2096.4247687235475,2082.320660330355,2057.1820533052087,2033.8200766816735,2011.6015441194177,1988.718111731112,1965.5621230378747,1944.6078803315759,1920.1396243348718,1896.347349859774,1872.9929892793298,1849.521734930575,1825.826977469027,1802.86395714432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11191,5971.714445948601,5875.101726949215,5801.601143032312,5701.424571238458,5605.057651214302,5561.984348110855,5442.11454372853,5337.052943997085,5239.171054653823,5136.9033773466945,5033.3123128935695,4946.875926785171,4834.776675991714,4728.173541836441,4624.349941067398,4519.875667385757,4414.003078274429,4313.847400479019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11202,3247.115121781826,3244.1021543741226,3258.9102567732334,3243.4783263504505,3245.111041814089,3257.6454114168882,3242.53804294765,3237.143620416522,3239.878472492099,3231.4384156912565,3227.8589402884245,3229.248197838664,3220.302315041423,3214.5150144547224,3211.6972694844007,3205.2983103245497,3200.198206946254,3196.7893581837416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11217,4003.5448241233826,3967.233635187149,3930.989890098572,3894.8062539100647,3859.6068584918976,3831.9631564617157,3791.7744739055634,3751.9120852947235,3712.47053027153,3673.596693754196,3634.6322009563446,3598.047865629196,3557.1146075725555,3516.433535337448,3476.0221049785614,3435.965800046921,3395.712500333786,3356.2070758342743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11218,3573.1046567857265,3526.172912158072,3505.8719192817807,3493.715116791427,3457.7164736948907,3448.536178227514,3434.3896537981927,3400.7314773760736,3375.8708664141595,3356.0239940844476,3327.048942204565,3306.3899208270013,3284.0031601153314,3255.2486091814935,3229.395574208349,3205.6057392321527,3178.686896916479,3154.3212658129632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11244,5403.0455077290535,5349.106247354299,5300.046776462346,5247.648790035397,5192.877260189503,5161.781365763396,5095.6193631999195,5038.284734141082,4983.022046457976,4927.797620188445,4870.4731954447925,4821.179913889617,4759.826817881316,4701.784997355193,4644.544938456267,4587.682385813445,4529.633736979216,4474.296414744109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11245,3714.0092001855373,3947.749811708927,4130.663503855467,4339.2543264478445,4546.367843076587,4757.743419110775,5021.402598798275,5295.245860517025,5543.273539960384,5799.746562421322,6058.174876630306,6319.1952013373375,6596.645976483822,6876.543925702572,7146.985179364681,7420.3844103217125,7695.292827069759,7971.384318768978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11247,7855.0665683705365,7938.080513316021,7913.306642208621,7952.258300436662,8050.700740943477,8077.441001806782,8094.069475088642,8147.426000509785,8164.236831579731,8201.13124075942,8257.464412603902,8288.935884390401,8316.02238074355,8356.673374090718,8386.028915319966,8421.568073187398,8463.079025183248,8496.323554907369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11259,2095.61708602272,2081.7122616089882,2073.9807786464694,2059.780568840355,2045.827630558983,2040.3259606543934,2022.2669835273182,2006.995094794408,1993.479168433324,1978.6493830863392,1963.4688019935047,1951.0807204429066,1934.499471205846,1918.9292645636951,1903.9924159232532,1888.7313666526234,1873.1966510001575,1858.6043772879993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11262,1421.6376412212849,1415.3571459650993,1411.3826019763947,1403.357037782669,1397.0386651158333,1394.49877679348,1387.4906104803085,1380.4076093435287,1374.1890400648117,1366.8662256002426,1360.0216444730759,1354.2206591367722,1347.072606921196,1339.8798288106918,1333.0205110311508,1325.848974108696,1318.8043783903122,1312.0937918424606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11265,2768.0156880244613,2730.806720852852,2710.300465449691,2676.0741516947746,2642.5204227119684,2628.383121266961,2590.013034597039,2553.30416084826,2521.8919770866632,2487.528192296624,2452.6152856498957,2423.7029740959406,2386.965417638421,2350.8875825554132,2316.7152917534113,2281.8172433525324,2246.4566476494074,2213.0624025017023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11271,10349.588728398085,10419.409598167986,10459.49590811506,10451.810077819973,10460.615474376827,10546.893726270646,10649.309116285294,10709.925727766007,10760.093910139054,10799.16782752797,10847.36004249379,10920.668826978654,10998.574237745255,11058.812839429826,11115.819023054093,11170.948444288224,11230.287948530167,11297.468223493546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11289,3971.543777734041,3957.929264921695,3945.611235778779,3933.381021041423,3929.615397620946,3915.2617343328893,3901.5707448385656,3886.392358150333,3872.2573913000524,3857.8645480535924,3845.422706928104,3830.049846019596,3814.9883130453527,3799.4957211874425,3784.5007041357458,3769.3214648626745,3754.7741769216955,3739.18908437714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11308,2026.47088624537,2033.4158275462687,2042.972638886422,2039.466507267207,2046.7350950837135,2063.0441088974476,2074.687685519457,2082.2476711571217,2091.126113921404,2096.278692752123,2105.23687890172,2116.9845195114613,2126.932242900133,2135.257697612047,2144.218784838915,2152.152060061693,2161.401085406542,2171.475183993578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11309,1860.8237186074257,1864.419633653015,1871.1942775547504,1864.4745713844895,1868.2647564448416,1880.7106681354344,1887.0917892940342,1890.2506287582219,1894.9318306930363,1895.7083152420819,1900.1245478279889,1907.2261370308697,1912.0897816307843,1915.648663867265,1919.9095643647015,1923.0691934712231,1927.4644676335156,1932.6616402752697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11327,9930.260922536254,9820.6982819736,9750.425053685904,9660.00314772129,9557.998982444406,9469.010990336537,9343.846340373158,9233.517894938588,9131.83549900353,9027.937504008412,8918.337993815541,8813.419529154897,8696.844867900014,8585.821918681264,8477.609607890248,8368.63595981896,8257.148952677846,8147.398761942983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11342,7916.256106785684,8016.057410747185,8104.058948957547,8100.454879812523,8193.54078615345,8323.697833339496,8363.727629939838,8442.429297725483,8526.241629878803,8576.292048732563,8656.728442470356,8756.127169887348,8817.945098201557,8891.996619502826,8969.078025142475,9036.007521907612,9112.147895137592,9194.596793453022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11352,3395.411065518856,3388.4178951382637,3389.1881945729256,3369.5812299847603,3362.491074502468,3363.90013307333,3348.439352929592,3338.452059686184,3333.0006913542747,3319.622108399868,3310.028240144253,3304.0412935614586,3291.7365393042564,3281.1159881949425,3272.1797565817833,3260.7324337363243,3250.388758122921,3241.2640251517296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11359,2382.3728008568287,2374.0758787840605,2376.102240085602,2376.2050515040755,2378.2516064867377,2380.328662209213,2384.4638875052333,2380.976902537048,2381.3182552084327,2381.1305424794555,2381.711296699941,2381.942553065717,2382.912163220346,2381.294068299234,2381.097219310701,2380.743705175817,2380.678268663585,2380.367843531072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11379,1306.2092180289328,1301.53312250413,1298.1803298909217,1296.02253976278,1292.661695478484,1293.8782684858888,1288.7311561163515,1283.8292706068605,1279.5068275984377,1275.8503704126924,1271.5448050554842,1268.488719707355,1263.4743011053652,1258.6329305227846,1254.0202944334596,1249.6972467955202,1245.0694725569338,1240.8433463629335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11383,2255.936614513397,2265.9543804973364,2276.7288743555546,2261.6889259666204,2287.050401106477,2283.7234764546156,2275.9673572033644,2277.982521340251,2282.338866993785,2276.4248307198286,2283.355293557048,2281.125206515193,2277.7386098355055,2277.4678300470114,2278.4422849863768,2275.5941354483366,2276.995612308383,2275.3276926726103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11389,2011.7252763062716,1991.4986368566751,1972.2189218476415,1952.828469403088,1933.0409450381994,1915.6834344267845,1893.708916604519,1871.8925179839134,1850.5192956328392,1829.2716454863548,1807.7202786803246,1786.9383153319359,1764.5861119627953,1742.3495549559593,1720.2986802458763,1698.3370026946068,1676.20899862051,1654.3259724974632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11395,2086.4337562024593,2044.2616073042154,2002.681186310947,1964.968958683312,1924.2405311390758,1899.0412015840411,1852.8256978914142,1807.673121444881,1763.169173233211,1720.917635910213,1676.8981428071856,1636.9062261506915,1590.646296493709,1545.015276901424,1499.7172613069415,1455.408587448299,1410.2422933503985,1366.374537460506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11413,6948.810132741928,6905.406776815653,6862.03173622489,6821.216226071119,6777.8498658537865,6770.606115460396,6713.439123272896,6663.353872418404,6614.220602154732,6568.054819226265,6519.278692364693,6481.246458172798,6427.056871533394,6375.780931591988,6325.083242535591,6275.970922589302,6225.34107029438,6178.242624402046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11418,3152.760684490204,3218.9064405858517,3214.8696010932326,3181.5240943804383,3134.732172973454,3187.8035894036293,3245.4433141350746,3288.1200833916664,3302.261117517948,3311.997243463993,3320.42092949152,3363.0243268609047,3404.3775563836098,3438.744404375553,3462.974369585514,3487.80530411005,3513.148981630802,3549.954931795597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11420,4792.213002406061,4738.440467752516,4684.746117629111,4637.033374868333,4583.415825329721,4562.315828166902,4496.45567496866,4436.506784282625,4377.360589824617,4322.102937541902,4263.234613262117,4213.775014720857,4150.123452983797,4089.0054567679763,4028.3533190116286,3969.5128877982497,3908.8751772269607,3851.334657512605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11425,1983.1938882917166,1956.266369521618,1929.3896505981684,1902.5854983180761,1879.3247060477734,1858.8980779796839,1828.7502756267786,1798.8459901958704,1769.4409494549036,1740.3994531780481,1712.1865205913782,1684.750912681222,1653.967345252633,1623.4003973156214,1593.1559095531702,1563.1254491955042,1533.2312898784876,1503.5426225811243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11430,2461.2951012812555,2470.0434447415173,2462.774804774672,2466.0497724488378,2463.5589821338654,2468.3142642229795,2466.3617164343596,2467.676462933421,2463.728836104274,2463.613255493343,2461.5586399957538,2461.5880239345133,2459.54188612476,2458.7336441017687,2456.103693101555,2454.906942937523,2452.9836761690676,2451.8004035688937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11443,3085.56951880455,3085.447769165039,3107.397670522332,3097.911069765687,3121.245648935437,3162.7295301109552,3155.5423562675714,3159.9463098198175,3177.020583882928,3181.2816531807184,3194.8815677314997,3216.5146110206842,3219.5180306583643,3226.488020911813,3238.360796943307,3246.32741881907,3256.7509350925684,3269.7395959049463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11444,1627.3709535598755,1682.1439809799194,1699.8513977527618,1714.4997658729553,1749.3801691234112,1793.9191915094852,1822.0734254419804,1865.7810594141483,1894.5029756128788,1923.2460824549198,1958.6400872766972,1999.0606118738651,2031.6593667566776,2069.346412807703,2102.1863061487675,2135.502247005701,2170.9112283289433,2208.0963899195194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11454,1950.4907424971461,1939.0796323921531,1928.9647031817585,1920.9972187895328,1913.0752750914544,1903.1430109571666,1892.1820705961436,1880.474959237501,1869.3639181684703,1858.9320925306529,1848.409890992567,1837.1288050245494,1825.539134843275,1813.780797822401,1802.2687681745738,1790.9594744276255,1779.5817707609385,1767.9263351988047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11467,7900.893992930651,7865.540706887841,7840.990317165852,7810.610611792654,7786.331896092743,7754.441075455397,7720.043118607253,7683.772545944899,7651.687791001052,7617.3587619178,7584.8770266883075,7549.631432663649,7513.779393326491,7477.372998367995,7442.540593277663,7406.830258499831,7371.67536271736,7335.532639633864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11473,8406.12253638804,9175.90845731944,9762.868937195839,10451.516553103926,11158.451133257153,11879.888188225033,12837.708622795346,13800.676884514096,14683.830998283627,15600.382267814877,16533.71771703363,17474.606327873473,18490.60394750238,19504.08179174066,20488.252629143004,21484.028324943785,22489.10309301019,23497.26880345941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11481,9209.198167592287,9102.19228747487,9006.132396027446,8899.496043145657,8783.71753578633,8739.607444040477,8612.940078012645,8497.290534250438,8386.290877573192,8275.448271982372,8158.891730539501,8064.606116525829,7943.363379709423,7826.413520090282,7711.281043283641,7597.298934213817,7480.4302360937,7370.96498798579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11488,4544.563581943512,4558.613940775394,4599.142120182514,4588.257799446583,4605.567061007023,4601.425810158253,4614.5938180089,4632.199868500233,4664.258290588856,4671.585781395435,4689.315971672535,4700.405465424061,4718.383160889149,4736.832612335682,4760.139476120472,4774.478202164173,4792.729724228382,4808.925219833851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11492,3345.183696541935,3338.1786725856364,3342.559540849179,3327.219958063215,3340.2068960107863,3347.3851885832846,3348.2409944571555,3347.685361985117,3352.262376908213,3350.2626097239554,3357.668265108019,3362.6783340014517,3365.5820708312094,3367.82236719504,3372.244471553713,3374.440634969622,3379.7392985858023,3384.0692470110953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11507,2114.835499189794,2082.3401354700327,2054.811996869743,2022.5237999334931,1990.460908420384,1969.7081371471286,1933.0541988536716,1898.4975963756442,1865.9016719982028,1832.2960392162204,1798.2361446544528,1767.5397640392184,1731.8033786937594,1696.8784748241305,1662.6901546642184,1628.323535554111,1593.616920106113,1560.0223995372653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11508,3351.861020475626,3361.2359074503183,3373.6030527204275,3374.6214082092047,3392.1235547959805,3424.753275066614,3440.7793904840946,3455.3674193918705,3471.8856727182865,3485.6828996241093,3504.7114736139774,3529.1168099939823,3546.8158990442753,3563.930635601282,3582.0566407740116,3599.657016903162,3618.8402291834354,3639.6561299860477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11513,9207.27149979323,9285.933595912902,9520.292501430957,9418.07470442876,9508.92217295095,9778.246870654073,9811.310469286886,9866.422331469503,10004.479277270284,10015.892191546407,10088.25118507668,10221.069941180196,10272.933516161886,10328.591906207052,10421.86429848,10468.214205401388,10533.538187640157,10620.009646075216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11514,2892.498210966587,2872.8659968078136,2855.2699702233076,2837.793223783374,2824.8739187419415,2814.784009605646,2794.405898720026,2773.6236893236637,2754.107299476862,2734.9858395159245,2716.994401603937,2699.457719475031,2678.659549385309,2657.872617393732,2637.692727714777,2617.722055107355,2597.9812275469303,2578.319259315729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11534,9377.478447139263,9457.165553840994,9496.15316383019,9465.975242523102,9525.719075185058,9621.963067531582,9611.431815624233,9649.16047620773,9677.0253329277,9684.827415466305,9719.85645294189,9771.412876129147,9781.564868926998,9807.88357543945,9832.252290725704,9851.13604354858,9877.885574340817,9910.196178436276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11541,3405.3372909128666,3413.075378742069,3436.320766117424,3432.5887265615165,3456.1435514502227,3464.8870348744094,3469.5693754963577,3477.8623041920364,3494.0612368397415,3498.8218679241836,3512.194958668202,3520.9513397030532,3528.7898573689163,3537.5741190724075,3549.3066010288894,3556.9413614086807,3567.4497575573623,3576.3889999203384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11545,1576.1278283596039,1531.982328593731,1491.4137160778046,1447.6094706356525,1404.1549216210842,1370.8454936742783,1321.0098575353622,1271.3822673559189,1223.4187129735947,1175.0321658849716,1126.223648428917,1080.64823949337,1029.417625784874,978.4139102697372,928.1145747900009,877.8725856542587,827.2804645299911,777.71810567379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11584,1894.1618783473969,1872.453269354999,1863.1105803251266,1840.0004433244467,1819.246779896319,1800.8183138668537,1778.829008370638,1756.2129137814045,1737.1576388180256,1714.1654265224934,1691.9226782619953,1670.4516718685627,1647.9206011593342,1625.0785239040852,1603.463201791048,1580.5318396389484,1557.8435652554035,1535.4087984859943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11602,1611.1959839612246,1612.331680804491,1613.0252486467361,1613.9400858804584,1617.821942679584,1622.832877598703,1622.6293597742915,1622.5514060258865,1622.633514776826,1622.9766613394022,1624.1112972646952,1625.2649190574884,1624.8795966356993,1624.6064061969519,1624.4815167710185,1624.478808298707,1624.671848744154,1624.8377280980349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11615,5015.0041628964245,4981.979253966361,4949.193972248584,4921.076194461435,4888.374581184238,4870.543335016817,4831.39517217502,4795.976322229952,4760.933780726045,4727.60732274875,4692.606586512178,4662.117956217378,4624.679201181978,4588.758070047945,4553.04884153232,4518.1494808755815,4482.398668345064,4448.14486509189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11639,3071.6690231859684,3006.442285515368,2941.187092959881,2901.552909091115,2877.256732955575,2818.2965131290257,2781.7856832034886,2728.692631293088,2677.122917700559,2633.2564855106175,2596.628891516477,2545.4889340884984,2502.017651129514,2453.330898810178,2405.782986212522,2360.3874898441136,2317.504524756223,2269.3719640262425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M11640,1887.9834790676832,1880.859350848943,1896.5677566938102,1903.866694651544,1908.4580133929849,1915.5056075192988,1910.8581394292414,1908.3794418908656,1912.8577772714198,1915.2836653329432,1916.1398832537234,1917.7688528038561,1915.8067710138857,1914.7711148001254,1916.0972782112658,1916.662974987179,1916.4879431016743,1916.5795462019742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
