"id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126"
"Y2682",1518.505486,1518.505486,1518.505486,1518.505486,1518.505486,1518.505486,2765.65165666654,2943.81539533308,3121.97913399962,3300.14287266616,3478.3066113327,3656.47034999924,4183.60787616657,4388.61575233314,4593.62362849971,4798.63150466628,5003.63938083284,5208.64725699941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y2719",2322.33296615835,2322.33296615835,2322.33296615835,2322.33296615835,2322.33296615835,2322.33296615835,2270.32675417246,2316.29817099145,2316.29817099145,2316.29817099145,2316.29817099145,2316.29817099145,2242.03731524075,2292.01449532594,2292.01449532594,2292.01449532594,2292.01449532594,2292.01449532594,2196.84725268341,2282.56193836278,2282.56193836278,2282.56193836278,2282.56193836278,2282.56193836278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y2805",864.298757,864.298757,864.298757,864.298757,864.298757,864.298757,2518.856998,2906.286461,3293.715924,3681.145387,4068.57485,4456.004313,3184.53273908235,3363.0122761647,3541.49181324705,3719.9713503294,3898.45088741175,4076.9304244941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y3035",960,960,960,960,960,960,1563.33333333333,1563.33333333333,1563.33333333333,1563.33333333333,1563.33333333333,1563.33333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y3037",2940.1471073244,2810.12730345749,2930.75162257711,2818.84385214264,2922.66494870936,2826.34616717642,3200,3200,3200,3200,3200,3200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y3129",5244.34894277569,5474.32798883317,5704.30703489064,5934.28608094811,6164.26512700559,6394.24417306306,6365.49577611147,6583.12848593358,6800.76119575569,7018.3939055778,7236.02661539992,7453.65932522203,9256.0882551085,9648.74681274191,9991.0518410558,10305.5114565694,10604.5726079733,10895.1184359149,10086.7099809907,10244.5672866803,10455.9301409433,10688.1021410772,10928.3671439636,11171.7796423771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y3272",5864.9999999998,6265.99999999961,6666.99999999941,7067.99999999921,7468.99999999901,7869.99999999882,7682.78571428554,8044.57142857108,8406.35714285662,8768.14285714216,9129.9285714277,9491.71428571324,10973.0999999998,11388.1999999997,11803.2999999995,12218.3999999993,12633.4999999991,13048.599999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y3384",3488.20825766667,3488.20825766667,3488.20825766667,3488.20825766667,3488.20825766667,3488.20825766667,3025.802125,3025.802125,3025.802125,3025.802125,3025.802125,3025.802125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y3709",9783.33333333334,9783.33333333334,9783.33333333334,9783.33333333334,9783.33333333334,9783.33333333334,7054.54545454442,6809.09090908883,6563.63636363325,6318.18181817767,6072.72727272209,5827.2727272665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y3965",762,762,762,762,762,762,790.843621413966,769.789595701496,769.789595701496,769.789595701496,769.789595701496,769.789595701496,1106.19047619046,1122.38095238092,1138.57142857137,1154.76190476183,1170.95238095229,1187.14285714275,1313.12237999384,1346.24475998767,1379.36713998151,1412.48951997534,1445.61189996918,1478.73427996301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y4056",8288.57394381818,8288.57394381818,8288.57394381818,8288.57394381818,8288.57394381818,8288.57394381818,6177.278745,6177.278745,6177.278745,6177.278745,6177.278745,6177.278745,6887.38609824748,6720.09818097649,6798.20454739804,6761.73685400393,6778.76354110276,6770.81381775644,7551.53966116916,7551.53966116916,7551.53966116916,7551.53966116916,7551.53966116916,7551.53966116916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y4069",6206.80970501268,6199.39880161578,6195.18056581267,6192.7795746868,6191.41294686996,6190.63507161269,5273.07709983568,6144.84066549907,6144.84066549907,6144.84066549907,6144.84066549907,6144.84066549907,4605.588193,4605.588193,4605.588193,4605.588193,4605.588193,4605.588193,6325.849496,6325.849496,6325.849496,6325.849496,6325.849496,6325.849496,5676.16643,5676.16643,5676.16643,5676.16643,5676.16643,5676.16643,5579.896951,5579.896951,5579.896951,5579.896951,5579.896951,5579.896951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y4187",1077.761,1077.761,1077.761,1077.761,1077.761,1077.761,3319.333,3319.333,3319.333,3319.333,3319.333,3319.333,6122.18053333332,6301.21506666663,6480.24959999995,6659.28413333327,6838.31866666658,7017.3531999999,11728.7974480085,12590.224896017,13451.6523440254,14313.0797920339,15174.5072400424,16035.9346880509,13363.5857966838,13785.2950745684,14207.004352453,14628.7136303376,15050.4229082221,15472.1321861067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y4255",6041.81818181577,5923.63636363155,5805.45454544732,5687.27272726309,5569.09090907886,5450.90909089464,5607.05882352915,5504.11764705829,5401.17647058744,5298.23529411659,5195.29411764574,5092.35294117488,5007.82608695577,4905.65217391154,4803.47826086731,4701.30434782309,4599.13043477886,4496.95652173463,3156.55172413769,3013.10344827539,2869.65517241308,2726.20689655077,2582.75862068847,2439.31034482616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y4290",2783.37130738345,2947.60243652994,3111.83356567644,3276.06469482293,3440.29582396943,3604.52695311593,2943.73863778002,2943.73863778002,2943.73863778002,2943.73863778002,2943.73863778002,2943.73863778002,4658.63689398375,4974.38106373412,5222.16779884268,5416.62353857748,5569.22668216078,5688.98513960341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y4345",935.053333333314,978.706666666627,1022.35999999994,1066.01333333325,1109.66666666657,1153.31999999988,1358.94197719832,1427.18395439665,1495.42593159497,1563.6679087933,1631.90988599162,1700.15186318994,1756.94135754028,1819.88271508056,1882.82407262084,1945.76543016113,2008.70678770141,2071.64814524169,2017.37575757554,2069.75151515109,2122.12727272663,2174.50303030217,2226.87878787771,2279.25454545326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y4346",1093.6,1180.6,1267.6,1354.6,1441.6,1528.6,1496.97689941489,1568.45379882977,1639.93069824466,1711.40759765955,1782.88449707443,1854.36139648932,1876.49279094134,1938.18558188268,1999.87837282403,2061.57116376537,2123.26395470671,2184.95674564805,2339.1123128027,2419.55211491069,2499.99191701867,2580.43171912666,2660.87152123464,2741.31132334263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y4428",1057.7490091072,1123.45751102595,1188.00390871484,1253.10389944351,1317.94017436613,1382.90207591582,1361.57042201822,1413.37477669502,1464.51451199943,1515.38091778419,1566.13491482882,1616.84268296677,1723.3959259259,1776.96185185181,1830.52777777771,1884.09370370362,1937.65962962952,1991.22555555543,1925.62090909092,1975.68181818184,2025.74272727276,2075.80363636368,2125.8645454546,2175.92545454552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y4550",2060,2060,2060,2060,2060,2060,2220,2220,2220,2220,2220,2220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y4870",1062.74666666665,1111.7933333333,1160.83999999995,1209.8866666666,1258.93333333325,1307.97999999989,1544.669597702,1614.139195404,1683.60879310599,1753.07839080799,1822.54798850999,1892.01758621199,2060.7519831649,2141.60396632979,2222.45594949469,2303.30793265959,2384.15991582448,2465.01189898938,2557.57134179897,2643.65186521555,2728.25645203905,2813.30477653544,2898.21969210135,2983.17471682143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y4883",1346,1495.1,1644.2,1793.3,1942.4,2091.5,1742.14157433674,1814.58314867347,1887.02472301021,1959.46629734694,2031.90787168368,2104.34944602041,2206.12581266146,2286.95162532293,2367.77743798439,2448.60325064585,2529.42906330732,2610.25487596878,2655.18373557473,2718.86747114945,2782.55120672418,2846.23494229891,2909.91867787364,2973.60241344836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y4902",4116.73219184466,4369.84438368931,4622.95657553397,4876.06876737862,5129.18095922328,5382.29315106793,6125.15081691853,6430.22163383707,6735.2924507556,7040.36326767413,7345.43408459267,7650.5049015112,8773.34095339289,9173.39190678579,9573.44286017868,9973.49381357157,10373.5447669645,10773.5957203574,11165.1134212908,11562.9568425817,11960.8002638725,12358.6436851634,12756.4871064542,13154.3305277451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y5054",979.948745431971,1070.3146265664,1088.36911634508,1149.42928505183,1184.91273084691,1235.60739458357,1187.3381293751,1226.83710077219,1267.70503618949,1308.10081542177,1348.6594414928,1389.16190163032,1613.93503003592,1713.52613842477,1737.03029657004,1797.84190608807,1840.36068190105,1891.84891964852,2049.80432774898,2101.89426359363,2153.98419943828,2206.07413528292,2258.16407112757,2310.25400697222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y5057",4054.20637671992,4509.50731050464,4504.37191998834,4827.62358027095,4916.6668398673,5172.74949647571,5339.82468095326,5545.1105608923,5724.96496671565,5913.78954064709,6099.45016444645,6286.22677406878,6814.88055348443,7015.4362930581,7215.99203263177,7416.54777220544,7617.10351177911,7817.65925135278,8141.36493273948,8345.58471771839,8549.80450269731,8754.02428767623,8958.24407265514,9162.46385763406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y5150",629.333,688.289,747.245,806.201,865.157,924.113,942.875,1003.524,1064.173,1124.822,1185.471,1246.12,1512.375,1615.999,1719.623,1823.247,1926.871,2030.495,2137.755,2205.875,2273.995,2342.115,2410.235,2478.355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y5163",1272.99999999995,1330.79999999991,1388.59999999986,1446.39999999981,1504.19999999976,1561.99999999972,1757.12517914403,1837.15035828806,1917.17553743209,1997.20071657612,2077.22589572015,2157.25107486418,2306.71120095466,2392.11108365353,2477.51096635241,2562.91084905129,2648.31073175016,2733.71061444904,2603.05614943283,2669.96564343398,2736.87513743512,2803.78463143627,2870.69412543741,2937.60361943856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y5230",2509.99999999782,2509.99999999782,2509.99999999782,2509.99999999782,2509.99999999782,2509.99999999782,2730,2730,2730,2730,2730,2730,2780,2780,2780,2780,2780,2780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y5235",4847.5,4847.5,4847.5,4847.5,4847.5,4847.5,4976,4976,4976,4976,4976,4976,5333.1,5333.1,5333.1,5333.1,5333.1,5333.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y5287",1762.56080030113,1844.37994250231,1926.1990847035,2008.01822690468,2089.83736910587,2171.65651130706,2665.70909383114,2785.80818766228,2905.90728149342,3026.00637532456,3146.1054691557,3266.20456298684,3579.36899518303,3946.7915789624,4002.90490744833,4293.7928426836,4407.62495629752,4654.98413403504,5155.25392337505,5400.66922676835,5621.67193258804,5852.84982840847,6079.78669697898,6308.49122906567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
