V1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
M9495,4430.918777204832,4212.943443055353,4026.032210806453,3871.968217917965,3768.7820594111326,3637.8836504282353,3460.333202295027,3271.1056909777362,3083.571570296818,2953.4014938639057,2861.536611931175,2730.068734880661,2428.97060083395,2174.3946211299644,1973.4411652493825,1812.8350980611663,1690.3463812159312,1556.340163974401
M9537,9455.145250619395,9178.213770304366,8943.279977988004,8735.154157604655,8616.289871360186,8559.35657396484,8516.559945077317,8441.267995681317,8336.356470243596,8232.038523978452,8189.926590162682,8156.898476651905,7730.466011071563,7369.181448488211,7076.062357774566,6844.849359702274,6697.817858350012,6594.088928500343
M9918,179.77742035496692,229.56840224732673,221.54408452853602,115.41831723565167,99.31623304659149,57.66394461857465,51.52390627009663,-43.336912497931735,-125.66025000358707,-235.09212166888744,-313.9518786360964,-364.06568178794004,-382.2714122680001,-371.5214764582412,-397.7627112300289,-472.1277800138164,-510.7708223068814,-551.3248695234064
M9980,1787.5921192047906,1813.5889237172812,1779.0653519486011,1675.0861262755907,1666.691133334401,1604.8031614519934,1590.967357900579,1639.2906676196765,1607.4010835803128,1493.3996170186406,1451.8590380000458,1478.9953556564994,1446.9479221723295,1439.9715761401592,1398.981272274725,1328.8288829095845,1307.4524715131731,1271.047694019364
M10247,7320.679470953517,7474.026528251416,7308.47722811292,7479.168940102772,7379.824982486237,7201.221184110375,7361.515309171731,7402.558457559964,7630.593424388006,7721.000651996372,7754.577346447223,7658.794272003943,7728.542725717159,7796.6940114081135,7741.536888075638,7825.499639571482,7777.077119957663,7697.423452077235
M10268,3289.3307096568997,3255.4820631789694,3282.8615471971493,3307.3222066071585,3340.2016953532543,3374.4046442570925,3402.6510781169836,3465.1774164074905,3475.9055800680594,3492.7189189120963,3522.194567302656,3551.139631508633,3544.0802228802586,3515.814479981738,3514.464924713433,3517.744887182027,3528.535436997097,3538.600894301463
M10294,7272.439839454915,7277.586017254383,7337.6533534797445,7178.911905454069,7152.303881825244,7194.6698058208585,7336.458779648289,7383.103385653987,7246.431030510238,7185.5778073586425,7281.255524443476,7238.3148041637105,7271.469850644489,7289.987030210994,7310.612224545701,7239.761273068823,7228.150323870025,7253.903382204202
M10345,6764.806327576056,6744.106093872515,6750.90198397525,7046.695914166858,7418.898807743612,6829.466768240891,6877.383803963585,6969.156976197648,7013.709585533743,6857.200169964303,6747.345082149084,6798.448311173003,6913.546705372335,6931.612593714063,6942.311057509759,7110.657526227296,7271.461767731067,7014.24242948361
M10356,5982.156626134618,5856.476286124056,5836.045535670598,5858.044307446452,5913.090668601861,5869.5921939825175,5795.0395915500385,5765.555164360415,5781.495673341742,5845.290337153927,5958.80991003324,5988.0123927859,5859.065433894092,5814.537565526467,5791.20362015899,5787.700714728357,5802.548389381346,5792.962302181523
M10371,9795.981116563464,9847.18366432801,10254.363529936312,10408.587649794239,11034.269477901425,10655.587597197657,10591.248887164544,10735.042664663211,10528.504331998869,10798.92562332817,10532.857522912394,10998.067560168422,10463.314803643007,10382.416928736482,10489.462858671388,10557.635085359074,10791.35661913271,10584.37204705867
M10535,10579.416843312529,10526.171067354613,10641.03573755625,10881.365009640906,10986.95572412152,11016.52339085232,11008.235687597917,11060.410526000374,11175.7378552052,11226.114958081722,11175.881013303177,11301.898152950786,11370.360216812594,11395.864872567809,11467.849251755486,11566.071962638762,11618.020719049468,11642.303863552626
M10538,939.716021832875,948.8334766427663,935.3066995543692,916.0613723080141,911.4327466528172,916.6627649738208,934.2183237678142,962.0686027322718,962.0615831571273,955.1381269023838,957.1070770823383,955.5378051172551,959.5275425474991,966.2504500888144,960.7487040331046,951.815213061102,950.2543200014401,953.620073935655
M10551,7833.370395236324,7861.076188713661,7825.313210448157,7840.927613579267,7993.290532929166,8178.088659262116,8285.57771596909,8412.108706206325,8352.836897007119,8199.928205123359,8106.319257870058,8176.684105148544,8210.414965001119,8221.087884756085,8230.694188391239,8245.29419374161,8321.560837181147,8410.385317817481
M10560,3519.221285131891,3479.4246578128377,3457.455020337032,3474.2744549317877,3484.4089561362525,3482.6940048540064,3494.688443776118,3498.4015207025586,3484.995336093534,3477.1991091814975,3457.2537991266827,3437.7299125211675,3458.9238058439346,3456.502193423861,3455.88047807247,3469.1264331516645,3476.4580634916174,3476.580206090853
M10586,9698.024594783783,10263.93928527832,10887.558376789093,10420.86490392685,10220.997896790504,9786.514058709145,9793.307429552078,10737.99996972084,11442.92185306549,11561.975246667862,11007.753765583038,10114.047756791115,10041.133654117584,10461.462438106537,10870.111280679703,10722.997343540192,10585.478693246841,10322.33709692955
M10641,9501.180699123972,9553.761216782437,9620.526212167788,9683.157620180578,9741.789086605035,9805.738688069398,9834.144385901156,9882.253764663774,9939.61743456666,9959.132850170528,9986.051418925694,10023.74449961705,10086.3024504075,10137.507063934825,10191.649646628442,10239.417996839351,10284.802184592132,10331.085364052755
M10789,2509.1930837497603,2506.6615995217603,2512.5228626528333,2515.9418524024145,2514.82103986205,2496.423099963274,2486.7443392121227,2498.8611843658678,2505.7220082253602,2509.5907463961867,2527.768441863784,2527.2770548732196,2511.11906683711,2509.6526344432555,2512.2278720600943,2515.258276524668,2516.849700409699,2509.216181736171
M10797,2404.488979283098,2408.9838668428333,2418.8196300844406,2395.73733031615,2409.8170597463395,2411.6450031756694,2391.070342606267,2404.844367680306,2400.1080823483185,2386.0554405013113,2415.0573120555446,2414.708453884162,2374.1572053399077,2382.329493853063,2383.419946290933,2370.0079809601125,2384.5108091864568,2381.4638229203465
M10974,2868.8677795648628,2860.0274677193215,2854.552232569533,2837.972695022079,2825.515841147267,2834.2691067552687,2869.269893534907,2867.2310576426057,2822.170640268386,2780.8922405922476,2763.274663988363,2762.6201548981776,2730.212172982913,2717.8332517904564,2708.3301384456777,2694.9678520456273,2684.736518682043,2686.2692285603525
M10986,1708.362297388496,1680.4926771968328,1671.0389115565558,1667.7896306954574,1670.6205989186737,1674.3927560792163,1664.40575960386,1654.2752474181543,1635.4940009915156,1632.500135345582,1644.007831451591,1650.598283093142,1620.7675995769507,1606.696401888393,1604.4873085562838,1602.6198641598157,1605.3330855474076,1607.5500081506132
M10999,1201.0756982320468,1199.2211573236866,1201.483081878064,1203.8998387894649,1205.701968346607,1207.7427515011577,1204.6796274574301,1203.5053224129165,1198.7915715245426,1201.5985002086697,1203.8184896190135,1203.4799423977477,1195.2011020682792,1193.2109631050391,1193.7429215501847,1194.6727599662192,1195.420980378096,1195.6213495744598
M11311,2334.074124731362,2318.8577161226935,2312.839022523467,2309.9458856907954,2300.846549907017,2305.0461506371335,2299.4326790347213,2297.940099961531,2305.7493991339793,2303.92643662216,2291.3770155423954,2293.036696904071,2293.5802030362806,2286.441068027461,2285.1045465698458,2283.6645019682246,2279.7906437716942,2281.906617906328
M11451,3377.5042599081066,3398.6996023928127,3409.2396028128805,3408.7806138470223,3403.956285792571,3446.5746743998834,3411.182343405502,3402.118647810185,3425.3336316360283,3403.5518583596413,3398.4985488977704,3404.778377459851,3372.9540713935676,3383.736258610981,3392.8921893990396,3390.7949749130185,3389.7617904829117,3407.068989467366
M11594,4662.59718311653,4676.493201574958,4692.509299710832,4703.350125605943,4712.322306944099,4725.624074120732,4731.240346579309,4711.080093982009,4700.35499424317,4701.318937345879,4709.328949455378,4711.477573852499,4702.770104246421,4709.633647753408,4718.632841511708,4725.081272201194,4730.108937436483,4736.705343481177
M11717,3453.826991731286,3371.433687639645,3365.440240843991,3385.468373334233,3403.185554642854,3418.7563294453166,3406.9598620906704,3415.998681891532,3412.017745221663,3423.2680815540743,3468.5668942476805,3476.65078493492,3429.681986196521,3409.718180789066,3404.4002276222895,3408.142549823968,3415.614167649475,3418.3684992747553
M11746,4203.899513541457,4159.649114951693,4172.378045601551,4198.168177606739,4204.005275118781,4227.819715769683,4213.4994267494685,4222.750221815379,4225.295742571736,4236.2503167577315,4295.644289771384,4324.984985997862,4250.3455747205635,4238.361520524313,4242.6079499526795,4262.1632190205,4270.046386645219,4286.009220460719
M11898,3978.4430309625473,3977.386823248695,4010.787166686349,4033.7057558568617,4061.303666332579,4068.837945420022,4047.0227678834076,4044.809809410372,4052.4846364575333,4051.9609410059725,4052.7698981339777,4056.3207427466527,4044.7809133281044,4043.7648124652396,4063.1210667167893,4079.251050736274,4095.4917712672504,4100.331420846851
M11989,4827.237821923748,4801.614799687955,4807.328222189685,4807.299062111,4835.9516255762055,4846.188350263289,4785.6509509780735,4771.130597150151,4742.641257006863,4749.874351135964,4752.725355843019,4757.918691442012,4717.033807894998,4700.511465130395,4700.507595411779,4700.218079468468,4714.069832227376,4714.562886096494
M12093,1421.4932611506026,1424.4743496562332,1409.4819083061582,1398.5382177095616,1409.8382709238817,1410.7775973587782,1403.2798498452405,1403.2462279125666,1401.6666584016002,1389.2977033091738,1369.0867050148286,1364.857413290747,1378.9724551874028,1379.7276289440163,1370.3057764878693,1362.6233348853132,1365.6206319951689,1365.4992382370892
M12330,3424.914354392103,3438.1298258168245,3458.5085504059,3466.00497237869,3481.3314114963555,3497.619658240453,3460.8882234741086,3464.931581258911,3460.1294749744825,3450.486559589123,3453.1719766554957,3453.1071143660065,3431.6751752853706,3438.1038176341644,3449.0299638235124,3452.5649035859974,3460.8168557005383,3465.6670585554384
M12478,2123.2682566158333,2124.1042576176797,2113.3576946797707,2112.8839484489113,2112.018774606648,2098.9325907188195,2094.210029596639,2094.0797139291426,2109.0357990827206,2108.491385190089,2110.2735022310467,2116.1543318585377,2113.0916277924234,2111.225637991952,2105.940986808975,2105.073833676613,2104.6554065811265,2099.0921027822765
M12770,2512.7393065000815,2507.8684058896347,2556.4976739140757,2601.3962490645495,2640.0876311737857,2693.7265158026403,2707.517596489807,2661.6558169281207,2612.7621269429196,2600.9332772275397,2633.29263255301,2638.33410381628,2609.7628228730246,2610.0562020199036,2630.722860887889,2653.1323048863574,2674.3217256558755,2699.3048399721
M12848,2576.3146216139567,2598.076290021634,2617.2778058456693,2586.8477612430815,2590.5165960680324,2613.508075991976,2622.876711050062,2600.304510253544,2623.5235300078616,2624.064944607273,2643.2492506674257,2659.4576446605197,2648.941772563863,2651.560353013944,2658.8810922339303,2643.4025004801542,2645.0213326311873,2657.619320833827
M12894,8438.318010996221,8431.959781410902,8437.01027870928,8469.926303457212,8483.95840355718,8475.704714752414,8422.771023202173,8433.633543525913,8421.895332395516,8345.436236025162,8343.448488051361,8326.683314211637,8280.606862069824,8269.847600552785,8267.53987145903,8275.316618104132,8278.39033748106,8265.856542437901
M12975,4617.626652293949,4629.621163076018,4634.937609665002,4627.841971601696,4636.595757685533,4634.4366764577,4618.067758120621,4627.9465497920955,4633.436094877514,4620.710067986103,4628.730265703455,4634.719678838289,4614.720121490837,4618.870248549276,4620.601057816807,4617.72381268231,4623.378190593497,4623.091389725204
M12978,6455.107405230742,6305.3262574838445,6265.597797017903,6319.9045820315605,6369.4244578569,6438.5752098539115,6448.8854477951045,6455.997542585326,6407.025663903502,6435.242479557035,6530.096486260593,6661.703900985285,6542.722280307819,6502.17676832783,6506.354393413672,6547.230359010621,6591.879925663456,6635.4330203928175
M13117,1337.572015541648,1297.3625755083704,1286.1877235950806,1293.1251911528618,1303.942349168779,1304.6941170671982,1300.7589758497886,1297.5276332250314,1290.702123188196,1296.1799654952201,1326.7723716496764,1327.843552327471,1301.4827538051934,1287.9589723004735,1282.5010604331621,1283.6515241042855,1287.8725207850957,1287.142692917947
M13179,3421.2509147085016,3488.4976078767354,3473.5076385094294,3383.9270082212606,3395.563083198201,3477.2510417977514,3420.988791100457,3462.482105486416,3488.7318675572856,3408.781970195423,3380.709141604771,3480.3846455712833,3466.839797606209,3505.3551779879103,3498.958068600685,3448.0246227198454,3454.375372842422,3495.967960473157
M13221,1241.206745676154,1229.0740485017204,1228.2383740607124,1228.1101409457435,1230.1922392468975,1231.9656033698845,1230.4277435492204,1227.1869688679178,1222.4425923019921,1219.8363823446564,1226.3859588009284,1235.3501223522549,1218.4367273363532,1209.1802308457088,1206.7706835992035,1206.0851012704222,1207.3277606517318,1208.0614279148358
M13224,3466.5079541496325,3476.056176715587,3531.8365786386103,3492.3020510525803,3503.1016392906067,3509.3933872902617,3469.227839876015,3484.636238741169,3523.8368934456707,3509.0266371389857,3514.9635053590528,3539.5766873488697,3527.5317406021554,3526.6063993178577,3542.1615872898374,3539.09265805258,3535.383288144809,3541.9443096184677
M13376,2348.3338073462705,2349.5713649286467,2358.4231042182496,2368.8695006533308,2393.5603068365863,2408.3231222991717,2406.695313833824,2407.824052888985,2395.49262040096,2392.3640873938216,2395.9486544378237,2394.971814673863,2383.0980208626193,2385.8826508228954,2391.505142922866,2398.3360425436103,2411.3895524325726,2418.140492677783
M13641,3503.6717725291846,3440.4082442834974,3396.1388099253177,3411.9346212938426,3388.7867742702365,3274.934800489992,3339.4192078575493,3308.6311170712115,3338.3846868798137,3366.3754688583313,3323.8767449721695,3253.739004409313,3220.569191399217,3171.471434959024,3139.296705775708,3142.97897368744,3119.2384250178934,3060.9009314380587
M13758,1996.1114256597616,2939.6752753541023,3463.1479468628913,4923.965345291808,4065.9455427214652,4177.324510781482,4486.478123931602,4753.540036647037,5049.412620334342,5346.856072811797,5499.8343637272865,5620.020307867244,6019.507038860038,6245.724783210471,6628.786114124969,7318.198455540851,6958.740705220416,6974.588417379573
M13818,540.0719694739375,611.1078671191478,575.6901020548407,592.5270348832707,622.9472091647541,595.4018866108158,559.6153636721623,603.1728310212515,592.0031537702694,543.7809797174797,585.932379847931,574.5357699164763,561.2185512104147,596.631491867778,583.2539680749187,590.2248650005049,607.3633851142945,592.8795258470246
M13964,2294.8601630888365,1636.6795197590945,1691.728966919837,1727.2729184949112,2073.4736675333934,3019.5020732838616,2383.4777821251337,2394.17359912426,2047.7933583662766,1983.8473010312878,1774.0963365088792,2565.4034815519426,2732.9960501810688,2461.93405071322,2550.276939073075,2670.093619498045,2872.4676488500386,3292.9002949202413
M14073,641.746360479274,712.202636962218,553.3495584844491,506.8707490508231,600.9139673778809,543.8607849296284,443.2527870222232,465.90438124924447,362.98678660887595,320.0322700300221,514.1753998903637,374.86437935621313,297.29444996918284,317.801622693233,225.74750391791218,199.46893583970814,248.96955717526362,214.0609709145677
M14092,11492.024540882721,11473.659115405868,11772.164306298917,11737.640365966832,11504.834933117818,11731.823433318492,11742.715715016864,11879.634070184624,12098.26611662186,12082.060625050417,12499.160047225845,13005.025927379533,12941.818132064105,12984.433878187258,13187.623892462498,13229.834127087126,13223.032179243724,13422.809006353422
M14210,7201.6337652882985,7185.250909493402,7111.55778522973,7042.548465064102,7212.740167942554,7121.183325586157,7363.0421055836,7241.915387471729,6728.558473606782,6971.506200540514,7180.647337114443,7261.78993231453,7212.114410514396,7218.093175835961,7107.115480579173,7101.159572317826,7170.971215718525,7151.214052897637
M14301,16579.168984778804,16214.232378329312,16503.00062340499,16695.555314340327,17207.047338664368,16835.348402188767,16545.60941007871,15973.987313427195,15870.914807946172,16318.231518111823,17048.498864900226,16699.250023737273,15890.478038629286,15550.220039826416,15560.21139791769,15656.021531118631,15870.53951291557,15641.635730274584
M14357,8760.744257002969,8112.54867739631,8301.918918604082,8062.860290553969,8829.347646785547,8996.760433851063,8556.541464592288,8619.432169182326,8104.316316027494,7695.045821712794,8331.31552518257,9042.833311212276,8344.101974742076,7880.91662290604,7796.483675584699,7636.543573875062,8005.936910157554,8078.237952237142
M14361,2394.275166197627,3561.0106978138356,2672.192332658098,3326.4786698743583,3544.9154929970914,3907.9209944962276,3738.254652475177,4007.6901238560254,3780.769694267673,3850.343319680886,4192.94530225862,3917.074707193909,4102.944291089283,4791.818971458992,4503.628673931568,4825.064114828568,5011.406894722244,5175.2216632834225
M14368,1599.998489198502,1484.4252448779725,1631.7022225641422,1621.9475413192656,1698.6445433097047,1749.137583756301,1570.1145393200288,1355.894152595743,1498.426150979715,1680.8605074252223,1590.9437785062828,1698.0191898810795,1682.4433192466552,1616.2520027382652,1680.4480934985424,1683.7132175284553,1716.458548711347,1743.0815666824951
M14500,6432.261012245147,6555.667417427302,8520.678992647543,9793.277757900843,10734.82537600494,11488.219485409218,11560.208099249605,10802.931235327727,11619.517463084936,11594.073908211354,11967.406435528348,10163.779780868363,11098.769061463854,11553.016710542855,12748.241066493634,13537.78288533973,13996.257761133402,14258.248611884692
M14640,11978.918597677217,12063.532301861384,12203.884121940748,12376.209803059812,12481.215588784911,12627.55821815445,12779.3365250204,12963.103832883964,13082.31810872791,13293.427171430088,13514.320107569523,13860.78169260658,13928.426676041357,14001.670992709254,14110.610716286188,14243.618070638962,14357.805736232964,14490.637467072902
M14665,942.8904078303946,927.8401602459007,931.7039406241375,916.440774099049,898.2437473286284,908.8008101138003,925.8123654387027,912.8412901353784,895.9347489097561,875.9291135957981,859.9282005532123,923.2288436943699,908.6544268238945,887.8654247105867,876.7911863127208,858.9277365978903,843.6794853300208,847.1370314306117
M14784,6048.40491377207,4993.529625328791,5183.880254284211,6235.65314510824,5712.92486725718,5487.799305626617,6479.051242370195,6009.256775701876,5694.567102467579,6588.262676421496,6007.2971444908035,5760.730786643033,6416.574228436563,6282.35180617583,6203.449112615219,6661.337509112626,6611.0295298942365,6416.146193181775
M14808,12517.557840005116,12491.697198369913,12474.873947147504,12484.377267949529,12524.076851346006,12533.300799533039,12582.854150877813,12606.215973560487,12615.924643024522,12660.157044863216,12736.132494609592,12753.883878263838,12719.010233385017,12694.426662032256,12684.660705955137,12701.12691956224,12736.22545928328,12758.484311647038
M14869,3049.912990304562,3086.483301874618,3194.158327113945,3209.3813735558156,3170.6331014542543,3227.033178147899,3216.9806686384663,3299.8185720225847,3281.048736526591,3313.9193192631283,3321.166558495659,3319.3241829834724,3358.4741143065316,3389.0390231079077,3441.794415753196,3448.3839109203195,3429.772418857237,3448.4789191883424
M15072,2045.2335713126004,2007.4238879170366,1949.5707597225455,1833.9268373708458,1856.4933773622834,1848.7362011728912,1879.9443281579188,1957.4438134071984,1843.4264593727646,1652.876376828658,1665.8453842542408,1726.3715699226939,1696.8149131565306,1765.3933442499701,1769.0326670242619,1709.8941048443537,1710.7284863130444,1701.5987526237914
M15184,1520.6394952577855,1644.037628154187,1836.1126068587182,1575.9848495812514,1661.4758156711994,1522.9746544751047,1128.490344398749,1251.0860804941212,1188.3400279818732,1233.7435061190638,1329.5245627997574,1621.761969793434,1740.4569065572962,1809.9898673923158,1823.4115128933547,1726.0948679824614,1776.1224975943185,1719.0879138532857
M15397,2979.815715428714,2680.2303796181764,2094.4572256065567,2603.4693043853026,2804.2342941983893,2885.387994065969,2857.6777300172134,2719.4075375868256,2333.5141789627382,2328.2469861143613,2666.5157554053862,2896.533703634201,2856.923046686379,2787.7270062617044,2570.4819786171865,2754.0780661231915,2809.7342506191476,2826.0260956531965
M15461,11102.9032342894,10881.244968908415,10912.051765502903,10980.365164863011,10894.708195338677,10755.286377715307,10972.11444552515,10993.637648908196,11025.20503341864,10934.324033315417,10949.652288672676,11048.971873797871,11140.248106721356,11031.420195749897,11008.485346957847,11045.259122147909,11005.742180359865,10955.64879228514
M15469,3039.389852302674,5623.801004372031,6390.267009543538,7600.805084863331,10196.246548414068,10713.213918215251,13012.214107320868,14883.731679817258,8327.60462114263,9193.664709766404,10183.341787053787,9943.518445813257,11578.889905576765,12934.70688518158,12974.4980646075,13559.37342084604,14814.541427211629,15089.509304931471
M15518,1101.7098915373667,1144.8093022455992,1117.3023745896223,1020.178479219648,1102.6338350111905,1095.0350774847357,1128.173163020008,1104.5711516677802,1093.9395489939525,1097.2305524074286,1105.7715227051838,1041.7919589919763,1040.6544852986701,1055.198481062504,1027.716502938494,985.7105194110613,1021.9190711652185,1022.0509969132147
M15679,1042.8940335336342,1033.7994184950019,1027.9557870678104,1006.8469892155175,1013.8836470918192,1017.7172251500826,1023.4900158288511,1021.5115551702539,1018.445964157932,1015.268210994934,1007.8468228429714,1010.2698909445261,1003.3846393490398,997.5653868719724,992.507575893873,981.9909889959482,984.0763896582713,986.1866332299669
M15832,2405.1467109891773,2171.9120713413545,2434.2067867582978,2183.572644425585,2556.2667330592776,2556.75234531054,2292.235581234752,2107.1842337693515,2237.2689729394133,2526.7062763227655,2456.8997642902023,2367.043019415914,2425.2972401047964,2335.2278169693036,2443.373246798267,2363.9269186096312,2531.9782067439014,2537.9331062567744
M15997,91613.73872045417,92425.83263040034,95150.12591705701,94901.53046222014,95998.2160917095,97263.00298136447,101189.72668059892,106447.70221682088,110706.44159731091,111961.45264521759,112535.28525404925,113901.23570915042,113047.77616463717,113978.12798889224,115975.64111467605,116743.80596539094,118034.22302685108,119529.7701511496
M16283,3887.3839689634797,3684.434056610853,3758.4108722103792,3764.3770281347192,3827.386458048115,3864.962530653407,3782.031903981072,3691.343502112732,3671.101849720706,3640.9005120651136,3658.7654523535966,3698.5141570696705,3727.49715805246,3693.380189793809,3769.268274065269,3813.9373130189133,3876.528452999175,3919.505381132307
M16339,3781.5515055352826,3732.5031579629685,3750.8211364131744,3728.947830660075,3666.0263412597296,3677.346111911772,3776.5456240210956,3737.9649804284654,3792.9767167936147,3771.4560620704488,3736.4943107261197,3691.254829084285,3669.347989931117,3642.0217277405345,3651.4534285525447,3641.6916237771607,3608.394361813394,3616.2739138038887
M16442,12922.883012987328,10382.096803789318,11228.482504067288,11343.182556631298,9225.01204914083,10001.983037993768,10834.754901789402,9332.449480780773,10383.771769744133,9675.21914967594,8011.477710167924,8986.327029030064,8614.976538540326,7470.586051359029,7872.099595750113,7894.5825783426135,6936.5460885462935,7331.835723880314
M16444,4323.224167733442,4322.341082853875,3943.409217151632,4260.727342942712,3941.244792740372,3518.5044752169956,4171.477681470841,4279.233242764775,4004.893364798671,4102.355578900519,4082.7946578438955,3831.1724273670025,4050.5582354737694,4027.375261746053,3861.2335661053385,3968.817320299393,3771.8375698854943,3587.5345498471665
M16558,-13947.31718842737,-7725.04860618308,-5267.95180405557,-4342.814276549704,-1286.3868293565856,-347.093539024806,363.4210996153097,803.670520917216,-767.8277864086385,-396.2953525111461,244.81409591572992,638.3691480791431,1609.5679766792073,2481.631754329238,3058.0390904032483,3346.7993463150106,4391.47757295794,4589.958782718113
M16641,4309.581217044732,4297.3187844589265,4313.948123854828,4292.403475132557,4278.034627086642,4296.576957591437,4310.920426966949,4302.465930377199,4348.615361728761,4373.24636835956,4377.311323590661,4395.091865364835,4378.102376144594,4366.027550980664,4372.814920748231,4364.875565924543,4361.314526790427,4375.9901107694595
M16643,5259.86761521699,5257.145743970685,5302.133214611052,5296.54082835794,5231.557198975139,5185.610741988363,5206.926591419971,5280.336241785952,5467.679480547123,5437.808419625702,5376.274197211631,5364.7364218418,5342.060247073532,5338.645482508603,5368.553148852671,5370.4711478838835,5343.487769941088,5332.085380594608
M16736,992.9780572515216,1061.2911209208457,1106.9255170969695,1169.6550374731069,1232.5738415257,1303.9928916858746,1325.8917060392678,1364.945040844711,1399.325266148546,1430.1752966930067,1449.8124814947475,1443.959372570123,1535.7702951065332,1594.7660299204574,1635.7548863881384,1678.1396927261699,1718.8331838900956,1760.0418892588102
M16817,1763.5167961272873,1773.712600570207,1784.7698632580966,1793.952055775332,1798.8131871662845,1807.720106799515,1816.8217149523753,1825.6914591775703,1837.8566527730736,1850.1345826923794,1860.0199814288792,1866.0757681880439,1873.3064462813095,1882.0561161252226,1892.009875185464,1901.058339627717,1908.1725382574884,1917.0125366259672
M16986,1779.5141850647487,1772.8923525008,1774.4462228601608,1778.0223307047777,1813.7992048345652,1829.9953086652774,1868.40101415422,1899.928152727007,1938.6655247643544,1919.2126005145676,1915.3509377155192,1913.1796846623479,1887.8547666535626,1889.9324432025112,1898.2199053158802,1907.682578583568,1930.2334109026538,1944.281000238963
M16997,2563.2852048649956,2345.299432765373,2109.1184232420574,1937.545756082039,1814.3931045769784,1672.1729186206012,1512.749027113658,1370.28472349991,1253.9115142893984,1121.7754585034465,1029.1983866961566,879.6295689459103,726.6801295497569,575.1797073023688,430.14683409576764,328.25375554381617,259.60272436616333,184.70190462872097
M17161,2692.771242914532,2781.4669481394,2840.2666533397714,2929.6012882446316,3003.5565252726883,3075.3739746633546,3140.9828279146273,3100.775545497552,3079.5789556824047,3103.4212246070974,3140.064053859495,3187.348917982012,3285.3630987058646,3346.0879648810014,3384.728742296824,3433.2359601074736,3472.4179178236327,3513.20877195547
M17361,1231.0719658458866,1149.002261076888,1093.2419578842557,1041.8080759218494,1014.2270728067662,982.3740354122025,935.2411411162474,893.8679036392285,854.2731340409476,804.1970795135369,776.5915288283916,765.1135819253221,662.4025503772349,589.5214387911542,540.7375571747402,502.2103861744313,480.75181999234815,458.74503842052127
M17562,-254.721409311887,-114.73599009477971,-66.43870181551495,-32.540054374141164,-53.70346945874519,-9.32111776145598,41.38928915457575,84.00158761211185,51.64516823760164,-44.2379604065527,-23.397676443067326,34.25378076333607,138.2154871396981,226.97869201307788,258.48719814272954,267.6889175132667,256.81080247788714,279.16948802117884
M17907,8664.876600924727,8320.48045286889,8071.015979561742,7751.860791478057,7605.132777098337,7060.729690316724,6398.522536698238,5807.591141823061,5043.026140215936,4581.940993371465,5031.129292669969,4813.218268844559,4016.32944485831,3531.9607635168086,3136.2707930830343,2789.865307631767,2573.430658819947,2151.9536150123695
M17935,123.5177659150695,886.3177295672795,763.5415886742812,1037.099513100462,1721.3913063773107,2371.7430570782244,2372.387523809704,2630.490640271372,2587.3210517552225,2211.9908311164627,2679.9023383495714,2766.2806326534333,3425.5096802006424,3924.4253044940747,3930.6964615350075,4056.162979922129,4419.255304057715,4736.785689316364
M17964,2159.459625850976,2102.7774921763544,2078.261398445428,2162.417124878228,1964.2684809077386,2251.092182766259,1983.1823221552972,1890.1654712069635,2077.170895706475,1514.206438432992,1405.2455655444269,1755.79986489898,1881.2872878420953,1880.3067199099664,1890.451680790246,1887.1043554652338,1811.874198089898,1960.4927889216547
M18126,3404.0836334228516,3738.9746665954594,3938.587665557862,3961.1763000488286,3918.6145782470708,3776.9141197204594,3859.074687957764,4312.907028198242,4109.675979614258,4020.3857421875005,4409.013652801514,4952.734470367432,5260.356521606445,5436.965465545654,5488.166046142578,5465.509033203125,5447.141551971436,5397.222709655762
M18137,945.8987267800933,1023.7710194775229,1044.6493809410697,1010.9822567292815,1040.1190637537604,1115.6576557942992,1150.5357267448073,1141.9709067532187,1075.5879600831634,1028.2597069927817,1063.9434312769538,1110.6817459055549,1154.963410992301,1199.45161690203,1206.8521641680366,1186.4507700988418,1199.8765887805587,1237.9434316345817
M18200,3567.329705474992,3890.9990696920413,4030.594240853542,3851.6807803055085,3658.379569057078,3834.3426875973296,4349.430463007803,4260.6850893680985,4068.1807489744865,3691.858825787023,3821.2417738151826,4262.131462697731,4418.739028927563,4571.7325546381935,4603.980000991781,4471.445262436382,4354.861731412926,4464.222859812623
M18229,7206.792902946471,7018.424725532531,6008.588480949401,6217.461681365966,6507.333105802535,6751.311200857162,7121.129763126372,6693.166989088058,5691.0266637802115,5555.567258596419,5975.21207332611,5209.440040588378,5057.859110832213,4879.140627384184,4353.076219558714,4431.660866737364,4587.435376644133,4679.075944423674
M18254,776.0465741157532,720.5932676792145,969.0271019935608,1475.708121061325,1700.208854675293,1530.1265597343445,1933.7616801261902,2094.7380900382996,1592.8733170032501,1523.5197365283966,1487.0298326015472,1486.2753689289093,1710.1807534694672,1754.867947101593,1883.1636905670166,2056.4982652664185,2162.502110004425,2080.055719614029
M18371,40.08764468976551,79.86147721805446,-112.17067158821465,-135.3190289509107,70.05718068905207,439.270230403642,638.7636164754849,466.9897441161297,177.29673769741066,-42.294375837023836,-63.757017126343726,173.57822723907293,369.0759590753605,391.92483134093163,289.5837973417906,265.44550379964994,374.80993737973904,580.7680833424911
