V1,0,1,2,3,4,5,6,7
Q6425,2497.439572782241,2492.5041889434315,2492.748848464456,2500.024887406099,2497.74041571126,2507.634165515309,2516.3018271656474,2527.8021929900347
Q6427,7116.6592688188975,6931.383028058002,6853.617796146623,6826.291795422099,6650.788251422653,6633.635407376787,6623.055551320455,6650.379850373942
Q6448,2480.8847236604724,2499.587842674563,2519.2327103648636,2508.428252178152,2509.549604684548,2522.8215797375037,2544.5668027569905,2558.6256313850595
Q6467,7598.804749727249,7615.740409851074,7530.328096628189,7576.919803857803,7536.574653863907,7555.264813423157,7536.743921995163,7560.251194477081
Q6498,6147.852688546526,6120.703485726374,6032.954766400977,5978.36394452356,5917.4122226541185,5902.7746589148655,5874.989401536544,5858.277609117438
Q6503,12251.890578439617,12136.514585992658,12209.336371689646,12372.920027656293,12265.544621084378,12466.636524273474,12467.48929949926,12614.854544812159
Q6509,4150.200126962412,4168.171487141701,4194.740995371529,4227.162136409034,4248.9335477170125,4290.2864286889535,4329.882504025927,4371.790098157962
Q6513,3969.999464827263,4037.5033557615434,4022.2939363706873,4046.2343618766145,4064.217767793595,4121.788594879855,4155.602261402647,4197.494034211965
Q6515,5994.9758903979,6042.712374692148,6095.286130978037,6134.143026751436,6184.588077662028,6234.222427771227,6285.359030543799,6328.397648947087
Q6539,12028.024761054978,12188.871270861533,12314.04990300398,12446.200482317905,12574.707808619263,12716.844188925796,12845.702667056961,12972.746133566112
Q6552,5636.115807487462,5592.285799191654,5579.554754007948,5543.543658932617,5485.702875068365,5478.424683361348,5486.272035034819,5492.0368319546615
Q6554,11649.076809178205,10606.606932938852,10805.304247089762,10697.574720932145,10988.601544462761,10828.71348716758,10952.714492060986,10975.086446605472
Q6555,11307.902508805095,10298.912886967508,10512.246710562174,10444.121417387056,10885.450991232487,10713.062414371781,10831.336893864633,10823.58875204859
Q6557,9254.724478739501,9147.375720751286,9185.482307028771,9261.851121687889,9323.774433243276,9361.364297235012,9336.895790958404,9345.216389346124
Q6564,1424.0927299467255,1431.9921472634414,1433.2152782974078,1441.878009254057,1443.3251580010442,1456.1715253229843,1465.7529545918208,1478.0370545704775
Q6571,8028.882339808582,7794.8973365822885,7842.717603643551,7870.025748893599,7878.373025306722,7788.408151712922,7780.923142860371,7787.5098141696
Q6596,2223.537692282933,2242.7520105731,2231.966804337824,2236.8362871071026,2231.7169220801125,2238.4402181549785,2235.8045572428045,2237.8747312981745
Q6598,1331.0094031957942,1336.0392258340228,1355.0745379151313,1351.4629317309214,1349.9292519307285,1346.1314521654772,1352.4825005420394,1352.560266177928
Q6602,1980.3254962158906,1991.714117126973,1996.2360806772203,2013.481222580858,2032.563958544661,2048.510369722594,2057.6353033840883,2068.12651306279
Q6605,8175.334550869628,8255.406574846784,8286.32722352611,8320.692648251454,8345.604416076463,8402.905621157344,8454.00104377876,8509.215743173709
Q6607,2537.212575299944,2583.6312845624775,2553.0834054966613,2538.2680480797812,2504.691907899972,2518.7061652600123,2517.3799769528446,2524.98437460233
Q6618,3865.067950358391,3851.7567122637033,3812.970607088685,3794.5805253165963,3726.074909574628,3727.851594060838,3720.949669544697,3731.934862314582
Q6624,8343.505708456412,8642.540284552742,8635.740283541629,8722.549066271518,8816.373408436306,9014.549683799058,9116.40892665296,9220.897974923933
Q6665,1474.297730506411,1482.0967087338272,1481.834623027436,1486.9241414209105,1487.9219782144928,1499.9981751374303,1509.5488708426885,1520.4490348670265
Q6670,1782.8227149973397,1822.3602886518388,1809.0806837382752,1837.3588749090945,1822.6085751077103,1855.3400562041754,1868.458991960914,1898.665030484542
Q6684,6977.635450135528,7025.115485037085,7039.39353042476,7081.377316160329,7109.433410054454,7159.626269059977,7198.540920170829,7246.851874040265
Q6724,7575.124537469666,7780.785921318543,7773.630307944273,7392.215799439542,7792.852583375865,7954.003146270456,7934.252959816771,7774.7696222490795
Q6728,7954.039263171404,8071.360696793827,7988.3814306292315,7684.708080799969,8082.0227786081705,8189.138159398754,8141.388429776118,7957.987247765961
Q6754,2826.0476625561714,2824.18331182003,2821.137452840805,2829.894120693207,2824.5772557258606,2822.050609111786,2817.1209430098534,2819.6968655586243
Q6759,4474.842716841118,4514.447644628187,4510.93173109233,4528.166589113969,4539.038850535397,4580.462617636242,4612.464770363734,4647.998608557087
Q6772,4812.122828268755,4879.807672287433,4899.017029429667,4933.878305045083,4961.141421424782,5000.902571025144,5035.206182944044,5072.566203788217
Q6789,9889.742972520304,10074.554813050392,10191.790886049557,10281.79799666216,10383.121368769122,10520.423154883792,10639.443705526803,10740.386838831593
Q6796,6422.844515401825,6487.792921781536,6402.864960060193,6406.399535583094,6390.445559910294,6432.702566552691,6419.798275056151,6424.617915962567
Q6812,1856.310762318011,1866.6285328223719,1876.5693099549223,1884.4522954038048,1890.832308274012,1903.7369337142234,1916.5888735265892,1929.4179688131558
Q6830,5818.4861379243675,5833.43919337206,5851.569182780121,5854.85872010898,5864.105514223566,5888.432472783449,5920.778938298193,5946.086141609176
Q6843,9465.415978455543,9629.127695584297,9545.116618776321,9543.629746937751,9613.958950662613,9756.35253920555,9809.592165136337,9843.464995288849
Q6860,7441.737160059653,7440.193047526265,7477.5629452159355,7510.065967918366,7528.333190681772,7564.062787630675,7607.625204172459,7653.075844341974
Q6896,2071.469288284135,2068.9255039582226,2063.549071588233,2046.585368696266,2032.2718630180311,2032.5880172499599,2033.7989918901785,2032.3395193531353
Q6912,2033.0747413685592,2041.6141618620782,2068.052746518956,2078.316415150125,2104.219463207508,2121.5113121548784,2147.1798102880634,2163.9487976235214
Q6924,2554.457175576329,2559.266532239001,2601.387936712162,2589.8440783853634,2555.840813327111,2548.9290155169892,2573.9906885015134,2599.1472096100106
Q6942,9006.961693812755,8714.652185009121,8556.563119998931,8481.650148845987,8340.33186089736,8309.222810416704,8292.32838193306,8304.948875646583
Q6960,2120.2876303112507,2119.9350571644304,2096.003997312784,2106.932646534443,2096.947371472716,2101.1837700033184,2096.182906448245,2102.1010051739213
Q6961,10886.29612746762,10782.048578104854,10682.382720834066,10661.481288240975,10524.822639767075,10527.714305865004,10511.182189725001,10534.746906524933
Q6971,2435.344327747822,2652.5871372520924,3008.9521686136723,3068.935886710882,3220.600393295288,3260.3256745934486,3346.720108151436,3330.3473823666573
Q6974,5202.327341600055,5478.949160835149,5667.7044555108105,5850.577351604885,5974.983912854423,6203.492788487166,6415.543462320263,6630.612198406405
Q6984,3322.313383545194,3214.271465565477,3290.775034155164,3461.6298374789094,3478.0039367335175,3451.1855295555924,3433.731112207685,3465.4769918578004
Q6997,1606.9839119911194,1581.5149303674698,1593.6974271535873,1545.2551344633102,1539.8083698749542,1532.3562302589417,1538.6728485822678,1532.9579586982727
Q7017,9375.42010350483,9398.612353335357,9384.34402014152,9426.33575390458,9430.343749177648,9454.880762674704,9453.302678455118,9469.868062206673
Q7024,754.5752714147109,743.411006447556,722.0148821966576,676.0603669478674,653.9565048560708,614.0963464737245,571.4756297428444,515.7848665978466
Q7026,1974.0892547377214,2062.298698767195,2070.212794600872,2112.11399118883,2075.571941699963,2091.5840366523153,2079.4515541980672,2101.1240428996075
Q7046,2328.6465948820114,2356.7400801181793,2353.8186395168304,2338.574299812317,2340.3276190161705,2349.1369330883026,2354.081689119339,2351.3983011245728
Q7049,3622.9744725376368,3863.7255340516567,4100.351720869541,4174.101168632507,4269.115178704262,4301.067558050156,4341.709988832474,4342.673006474972
Q7063,2560.3568971813247,2634.839854313826,2723.7434511038646,2787.2881397758233,2810.552963497016,2877.724250693665,2951.2662627373425,3022.8362622698855
Q7070,3813.782910732995,4015.414488045941,4115.046019582521,4549.06630936123,4513.491342692148,4569.089494375955,4544.154254822503,4615.381084112893
Q7085,896.7764676013834,899.534443422315,893.4014316445691,886.5487112239036,882.8003110494572,874.9295773927178,866.7405984060766,855.2235155496409
Q7091,986.2489349460315,1015.7039943954951,1029.2021280326949,1037.382019977705,1051.4426863477202,1060.3621531886054,1068.0548695072093,1069.3540272135845
Q7092,9772.64483895574,9830.690704774532,9880.298588167905,9931.668545402896,9993.704830752238,10036.840011126029,10069.367783593985,10090.810756156761
Q7133,1276.9841244805991,1285.0512681997632,1295.2627993525825,1305.312810939415,1313.693262910536,1323.7536212558568,1334.1141515274262,1344.8767924823512
Q7146,1444.911962719315,1469.7805823955107,1475.6836286732137,1479.3975214002314,1459.045165112231,1467.703587025834,1472.51153927294,1477.8411218918657
Q7149,7172.6996941263415,7198.511780035954,7092.894896935542,7103.155428220707,7039.091760529961,6988.028641800528,6871.224302594819,6782.324887611348
Q7152,1692.9100725683293,1714.4865891017691,1718.9914904876184,1713.7239670829335,1716.0668864060526,1719.5271184888747,1722.8237349488513,1726.2665782559998
Q7157,1231.7244492018976,1244.3702674775857,1244.8791252364667,1248.2456592330573,1250.0603357996556,1252.7598443516165,1252.677302362208,1255.6070894587963
Q7165,8740.496443080028,9170.534207237257,9356.886458503173,9559.57741605099,9850.725151527393,10123.618996892088,10290.2863679693,10405.942809314838
Q7168,1327.1486523747444,1365.3485687375069,1394.805851817131,1414.8054383695126,1438.0607794225216,1455.9921627938747,1472.2568210959435,1484.6319364905357
Q7175,4602.888067512701,4610.241244573563,4585.042033768759,4532.515838801866,4479.588371571208,4480.648397496429,4457.822155000737,4447.194864161891
Q7186,6566.238709578274,6525.570379351759,6542.100422632385,6452.22797308185,6371.720154031259,6319.053323546093,6327.324726257182,6300.7480110705455
Q7189,5977.449609784767,5910.935663439904,5894.050164312605,5888.129103001562,5844.776484767446,5844.781475414923,5854.271075356232,5869.462644987294
Q7193,16802.80143206124,17434.585493655257,17972.457214525457,18285.863962887066,18870.898901986388,19135.39582607539,19425.776666828286,19597.432801295196
Q7239,4817.882604847907,4850.876997884845,4769.2410590054715,4666.913721102935,4575.275181080477,4583.2411316361395,4576.983670915444,4560.7007358270985
Q7251,2747.795298947361,2692.0400167881076,2752.8780860380048,2716.239469444998,2733.423052877277,2727.4481127641925,2749.448435607003,2741.6514750350702
Q7255,1533.8525759361896,1469.4241941519886,1502.020217207258,1487.2925024312121,1489.6549189063226,1468.4169542970217,1480.4239062178451,1480.8053903723142
Q7260,21042.393489194757,17497.909654454703,19260.62773585893,21555.52480681523,21006.965344092896,19515.6707513725,20975.00771959812,22955.19273481186
Q7261,4876.883724418292,4824.1951185338075,4906.968062558193,4950.3154708064685,5048.515849959574,5074.215623569813,5138.26067125976,5184.44072739966
Q7267,3947.9464389175246,3868.6312651169696,3942.980871275152,3993.3015974315313,4093.794178925546,4105.202383079471,4128.4954221476855,4145.2207925314015
Q7272,4263.676350585554,3495.8269506047714,3564.3961162431947,3782.9521058893265,3695.977459533051,3661.667546129004,3648.7765932533266,3716.5760530267075
Q7290,2286.860276293653,2231.348827990677,2489.3316109290695,2341.5928177323963,2427.502787539304,2402.4818411320225,2511.9261353585935,2477.0843729772296
Q7292,1267.0894219263594,1264.0488847028732,1270.1287918741566,1265.934466832392,1267.8229963330252,1266.9639572989418,1269.5753164335251,1268.246431425539
Q7304,2820.9747513180464,2837.7996308166935,2861.18300305932,2877.409014342883,2891.534721964623,2913.9499442352776,2939.065525683531,2963.6545392792773
Q7308,6247.610117339121,6305.914726256494,6372.046189879473,6435.487348937091,6493.923731230928,6549.294462584904,6608.3582931514275,6668.464684295318
Q7320,9895.74540128337,9988.965226472008,10114.964493638257,10221.244064995024,10332.5465650427,10424.770138363598,10526.905814482223,10623.042838216168
Q7338,3298.2265045180056,3276.152697425462,3262.425460455172,3256.1208444691492,3239.3213710295518,3235.715789288989,3231.7613105316486,3232.246172813936
Q7352,4999.966248598967,5161.551449515603,5122.906095331366,5012.825679779054,4907.15652812611,4915.61132777821,4900.423934242943,4855.422925949098
Q7361,4848.088113001033,4872.021843194665,5013.379913170794,4846.535455430674,4782.4338367321625,4741.183195931322,4785.40585135793,4746.491113448782
Q7363,1377.477719395753,1389.575045333406,1395.1611222582665,1400.8522830166316,1398.8651669748024,1401.009563258746,1401.1985562124748,1402.722790060502
Q7369,1257.2054971472824,1251.9176545561168,1245.3272304154016,1239.6907906967713,1238.6142567882396,1237.5548952449817,1235.5020465762127,1232.596581746453
Q7378,3154.1110555041914,3120.1985272927714,3094.360676548697,3086.7394927414975,3072.0413873412385,3072.5692413936954,3067.1800330552182,3066.364512508565
Q7383,2785.9054643733293,2809.3414996066435,2838.2709384463847,2854.8048720485413,2880.062642015439,2896.659706215664,2916.188250327694,2931.1395429672393
Q7397,2279.1864593530886,2415.5040246307735,2559.4422929903803,2667.9908552684906,2788.979085565292,2889.228955047051,2995.5763890178014,3091.8497107944386
Q7404,3272.4564080119135,3261.896702706814,3243.7391724705694,3188.358596277237,3132.1940214157107,3108.42118396163,3115.022210586071,3111.451596111059
Q7407,4211.611340521305,4217.389053083405,4253.763533107121,4283.244618780374,4283.585422740012,4276.949449154767,4278.311357226784,4285.846498772464
Q7419,2494.7430052388304,2498.5663122192555,2506.992049117175,2514.2032089472696,2527.799865189853,2534.0606440489496,2539.669227307588,2542.5386236912204
Q7425,1380.3146550798372,1382.2172094287612,1372.3182457026523,1381.6234482707716,1393.2545973771767,1403.6253431788314,1406.0171015075075,1411.5734914348297
Q7431,4943.106614780425,4817.342539668082,4796.208262920379,4752.349240982532,4758.891236853599,4736.02843042612,4741.711577820777,4735.124906289577
Q7434,2133.4756084140527,2051.2630337430087,2040.5173792136757,2021.1400868726816,2027.6011407090273,2019.3024971676914,2020.7971186174002,2016.8821674896326
Q7440,4553.18108350262,4619.462629792943,4686.95021685316,4746.911809616111,4800.3357323256005,4869.3543423751935,4938.824752193129,5009.20145666567
Q7459,2752.3950596764394,2987.0135753665845,3247.2673159421165,3462.654006458532,3685.1150935173337,3888.8350972026587,4106.085583269945,4310.839642562151
Q7492,4507.204944360156,4490.944805580762,4523.310145033222,4574.073136043939,4598.585500409896,4648.42929618548,4701.7146675550775,4761.017305854213
Q7503,2030.6563145103219,2088.3462851309196,2139.1524862539645,2200.3641032299174,2246.215103212831,2291.4794322919133,2332.0310495914187,2377.481913869726
Q7508,3159.953577591613,3306.0334675443214,3389.035933617352,3425.6216438989645,3486.24078501047,3514.788650802169,3557.6233033670997,3559.659451182025
Q7518,2504.1426624059677,2527.1297883987427,2531.24313724041,2556.930150747299,2551.1915886998177,2557.348050534725,2556.119289278984,2563.4133657217026
Q7533,205.63992297290815,335.60217682781797,572.0374066618342,573.6785882037225,826.7108477442096,865.1357378751957,987.1185827075051,979.5544941236835
Q7545,1154.1878744132962,1170.3444492688188,1188.1887183934716,1199.1226511642228,1223.8173421206347,1230.3504705248824,1238.5448603208445,1238.978620242929
Q7547,3391.0188609298684,3512.608068279397,3572.433475303565,3652.388096189885,3723.153455147378,3790.256016669697,3839.480878888446,3895.506842925421
Q7548,5149.930767200742,5423.9514812215275,5586.3128589062235,5708.661907902347,5713.195100479665,5686.4741867289695,5625.62971637101,5627.866843540016
Q7550,11432.615896262203,11777.529851224983,11972.130733077169,12266.958330756344,12271.644145686809,12617.899635442993,12893.607766102074,13264.948540377452
Q7551,569.0744078731537,549.5797746515275,554.5955247211457,526.9470491147042,546.237956237793,548.4413785982132,559.3718740177155,554.5692921447754
Q7581,4400.276222739031,4458.683729191051,4421.529244462327,4504.95952301665,4471.989402434724,4469.836980951552,4444.300901152206,4463.39705245622
Q7585,450.0912470364571,435.98180796384815,407.5186577534676,375.54913619995125,349.7364564752579,333.3835089206696,319.05493646144873,307.4463215899468
Q7596,5605.6106543975675,5721.975869606568,6074.939635694434,6355.836617505581,6469.282545068476,6768.047439384723,6709.993479557362,6711.068867500046
Q7597,4059.4374442100525,4140.6325035095215,4094.9735078811646,4285.331936836243,3945.0207166671753,3975.711833000183,3911.9205265045166,4010.9526863098145
Q7605,1629.5974972691404,1633.9308908441815,1631.919389855874,1635.6109817230554,1629.317201314231,1625.5158203710153,1621.3791331013954,1622.2874360500261
Q7616,2975.9294500993547,3137.5259651775923,3192.9070020690533,3148.5535170914236,3188.720732318211,3230.804585233102,3269.9407406764376,3269.040818590046
Q7626,7683.39070711369,7746.060069593489,7879.152921057793,7942.352222212962,8068.982123724155,8125.192877527856,8191.459240412707,8223.944309581073
Q7645,12685.658558268973,12859.480931737804,13112.549972020159,13312.008157290504,13538.767641801485,13708.224601123,13900.827660601219,14079.355501857504
Q7652,8070.696549536359,8110.040896409238,8044.524436529873,7977.063081722683,7740.53488527108,7766.800286729596,7787.920003777585,7857.979868021934
Q7661,1368.6774441542357,1342.9568551632824,1325.5319937203697,1324.4608371941633,1283.120438798247,1286.0306543238012,1287.4821803733523,1298.2718941413043
Q7666,3677.0721334397017,3927.625275764991,3998.4097831953354,4086.9049100970137,4171.754067604229,4280.718806122992,4352.891563314039,4426.954884058264
Q7673,4475.782361958367,4455.324743116819,4486.368052221213,4469.538464588755,4490.705084125536,4508.047509255145,4534.418405020508,4547.06186209575
Q7675,8054.5625020904945,8116.959992531642,8209.62786848426,8274.812173526245,8327.63076845931,8403.597389462784,8491.868879792632,8568.735535364129
Q7687,3564.139785362835,3576.95515135959,3602.1418874940146,3629.2922911451874,3644.541353746656,3671.0245502779185,3702.0072768443115,3737.2135872740405
Q7693,2471.439017307417,2411.9245087743757,2487.5108201534717,2932.988614195304,2533.49876480009,2483.438508392666,2543.2287993910786,2943.0203354330956
Q7698,2573.700512592812,2172.5677868719267,2404.0958902746393,2768.0953759310614,2738.243132668142,2592.547716030068,2706.439857996473,2873.615362544225
Q7700,1566.4598119860018,1658.389452783111,1673.534393415388,1739.9903868098509,1754.855832404368,1796.988275151592,1812.0290382677392,1848.0575994759652
Q7716,1317.4769434496063,1429.4855779863838,1411.369559566902,1494.405172756998,1478.4088466538474,1504.5515128987709,1511.1798655256694,1542.5955699843994
Q7733,8385.865922980342,8563.340161502707,8682.208472162827,8788.528018884694,8880.67664464595,9008.163773790318,9129.294952959135,9259.50669455187
Q7744,3768.413099744941,4264.703918300422,3959.7821226386404,4413.877486621489,4128.45185849355,4493.596098744047,4428.260202596524,4743.446746174167
Q7749,4245.930646383337,4244.910809926314,4256.580136188931,4246.94484298102,4247.861624981209,4244.724669163286,4249.711740190421,4246.579065076547
Q7750,2779.33855763172,2937.9512897655736,3189.708361702192,3408.080754030304,3569.2764543083945,3593.9453264231415,3556.5622339816873,3514.7708109797795
Q7751,7424.167180928569,7982.105304246587,8248.974991367211,8400.588216319728,8784.374102122423,8976.670633494305,9165.051109736172,9390.977349296565
Q7753,2714.1572828889266,2803.948162593274,2962.4279924250277,3101.372431261092,3221.708613821008,3246.161400277032,3224.8053320602808,3185.734014785259
Q7758,3051.679766032678,3052.2701809234222,3058.9219524714244,3055.4265510022815,3057.4516015421664,3055.6610729043996,3056.8537015509846,3054.416456427084
Q7791,2294.573062250547,2325.07152112698,2359.1566462705055,2398.4773207582866,2429.9102125354375,2469.677500663089,2508.705523088554,2549.7185571913096
Q7793,10517.977430509794,10740.998654363186,10061.81144408474,10567.24050775201,10391.326414915053,10575.662490101162,10395.287090736238,10574.083084417036
Q7803,4451.448531508764,4556.895855182113,4629.35637091757,4716.444794977843,4822.337252438913,4916.310346873118,4979.675670091454,5024.100980443148
Q7805,9243.76409569746,9342.84889131868,9393.047280340172,9440.351567122188,9478.232265795237,9531.804740975484,9586.644594776684,9648.527188522712
Q7806,5674.644206291522,5812.956169721189,5865.273679419181,5915.575270596686,5948.119247007002,6018.256501745532,6089.9001178170665,6161.719787585377
Q7814,1506.8160093439383,1549.9047969336557,1583.1156440430527,1604.9917432718182,1626.418304111693,1642.0791958674763,1655.491520529312,1665.3109346296299
Q7818,8232.898755241826,8293.157841626817,8266.872896988158,8320.508361670143,8341.140307880323,8409.467088416231,8458.99422910307,8536.366750294976
Q7831,4637.519704138297,4690.525812680234,4729.109515980311,4761.312891824139,4779.074887842876,4806.679165980155,4837.705342504058,4873.608279554527
Q7835,6686.402124484379,6692.223800897597,6667.608480056126,6648.847007592518,6629.346884210903,6633.075209140777,6628.306657354036,6622.028486847877
Q7853,12761.50574083618,13013.961425152746,13327.552640612193,13603.190473916868,13894.392625661978,14101.299193898589,14325.95900231294,14528.399500127372
Q7856,6624.299523741731,5655.202882329808,6164.705307326984,6415.514674090416,6674.779047834897,6019.8613930456,6336.868467577859,6532.090543336981
Q7871,3602.1222339959663,3593.2089258791843,3391.535991798404,3367.2357267715975,3301.287764175083,3317.664051104907,3249.3830782729287,3224.4704410629774
Q7878,482.4302428832923,411.28819513180053,435.01468062483787,449.128292142252,517.7936190951782,514.1130971320258,518.4951788658971,518.5140293575494
Q7892,12960.76939441873,13166.62736811157,12785.195957737655,12631.172696534923,12915.722031242765,12956.880976720684,12964.607483154254,13240.74057609936
Q7918,1164.8210016290204,1189.244449727541,1201.108488312339,1221.1273427108174,1240.81651051156,1263.732323153435,1280.7702717207603,1299.7162753882424
Q7921,8752.715078120124,8885.437765447312,9016.33840739286,9079.215893648523,9216.099692594255,9352.226723003409,9494.894581391789,9618.86979131567
Q7937,9529.545770327253,9699.63397683038,9814.555990431048,9900.623041576813,9953.24995040894,10041.853762626652,10118.561767790055,10218.502676010135
Q7940,1252.44496691227,1273.805831855526,1284.21663774251,1304.2265534758374,1326.0704293012425,1348.4228307366177,1367.6550430416764,1388.3459101319017
Q7971,8891.039131966387,9074.122286296153,9191.885823981353,9342.457608695824,9369.044218219839,9527.355428526314,9663.11396543369,9815.452789804782
Q7979,1374.5984090716875,1398.067955154284,1415.563902112963,1441.9494395316633,1465.1764942199895,1492.090433868821,1515.524372685002,1541.5734879225745
Q8031,13123.83707781932,13467.437285490418,13345.805524935126,13741.450522373714,14111.863431289441,14442.284784680904,14546.192013061831,14746.585308973421
Q8032,-1626.2310747386719,-923.6659026906295,-216.0249494235578,-318.96636746845616,259.399719458703,546.8616385696284,873.7271088309013,826.9083495487769
Q8037,3588.7955355644226,3727.4994592666626,3786.5507431030273,3842.61901140213,3860.630917072296,3895.8024382591248,3908.1823654174805,3918.479351043701
Q8050,13264.5374163028,13162.635183336128,13390.64820660646,13711.411239620316,14005.534003184726,14321.837429267202,14671.562857594517,15059.126589510806
Q8057,12248.67346573784,12624.188420501941,12949.553819905082,13265.911718586554,13565.57277543221,13874.958537136623,14183.766072014118,14498.196642353098
Q8071,2429.53282381262,2508.6258793525903,2531.167196936421,2623.500788005161,2683.6915727660235,2728.527113150867,2752.3592769252464,2815.1386355928935
Q8082,6160.477671838476,6176.807475858505,6241.733193573767,6231.698102986652,6294.4229019168115,6312.727003946795,6357.196604551507,6370.4812706808
Q8083,6636.099996447563,6680.5607496500015,6661.076826453209,6769.101488292217,6722.683803081512,6727.468747317791,6705.604745745659,6754.106019020081
Q8085,35049.19387330049,36282.15539137126,37389.36114618548,39227.92935118514,40220.322548613265,41782.98612569884,43271.927639579866,45084.032244884685
Q8088,9413.337845710721,11050.882755397164,12095.0663145142,12645.057624992993,13607.261540532902,14237.634312563496,14932.836306384692,15235.509394083128
Q8089,2564.5454263495576,2625.677475634205,2683.540084283114,2708.843913027328,2767.9681994540983,2813.596509204661,2862.983497539676,2894.9372660214544
Q8106,8719.453589141089,8254.308672213638,8211.629023301615,7894.397140389256,8048.774465728141,8003.828872514641,8096.214655695469,8023.956610369596
Q8114,3380.370102669324,3251.543099692427,3284.954427906553,3167.2143679404894,3272.1820837757377,3285.972704308054,3358.382606315984,3358.4281712045945
Q8124,2440.9285472126026,2454.4425969776325,2471.438168382879,2485.315670572756,2503.373890679622,2521.120371533713,2540.229202427511,2557.4036686421546
Q8130,1736.8248438835142,3171.9941729307175,3304.6450638771057,3673.1074261665344,4077.097526192665,4433.0173552036285,4678.2960069179535,4754.637386798859
Q8143,14484.21273810928,8768.634930892176,11578.658552587976,11703.76544286343,14616.323635380648,13953.509696123658,15234.990412335053,15384.16448681842
Q8156,4322.344526483483,4907.384991742836,5094.892574979467,5242.898004533403,5601.46697921895,5759.436628629144,5947.712817956321,5967.267352105483
Q8160,4759.411668777466,4785.000095367432,4795.040903091431,4766.849069595337,4753.158822059631,4758.53285074234,4775.157768726349,4783.741927146912
Q8161,11542.091299365484,11480.295687016767,11528.04183551618,11470.334095881355,11727.003088577092,11855.18435712519,12006.164545216276,12048.756904455824
Q8189,2817.3092519035818,2593.6620056263273,2707.4177699501515,2581.6567603388976,2769.4532300243623,2750.864103582644,2843.1647599047824,2812.776958793646
Q8192,7290.528937205015,7832.510393451155,8088.254951967978,8165.571920159043,8709.64630101623,9015.49371835038,9280.402316729867,9383.928831115201
Q8197,7748.161889999802,7530.262738089885,7432.11705367044,7229.963014279987,7088.894155484662,6940.637100119355,6858.184170329824,6739.610281172907
Q8198,2400.5622677993038,2585.625675717111,2517.807989767264,2488.9163091976484,2545.908328398623,2617.5475801115163,2584.96685823676,2569.2696284088006
Q8211,6068.416682122277,6508.271399908306,6569.73909537965,6560.84063878968,6749.096173361276,6987.879710170479,7081.469456287239,7115.6740046161685
Q8215,5347.520811156104,5398.947247955815,5421.685715807767,5461.431178691845,5476.180940015275,5510.161845807125,5536.487582211263,5568.143041925067
Q8234,5469.093128940555,5632.367762674411,5867.98251024764,5931.3296276356305,6067.104492792717,6163.338579556231,6272.125379179289,6334.88289384433
Q8235,933.3776077588454,755.1024659638014,684.5964856599951,683.0875609435564,698.4986881960743,719.0340620067736,719.4825181146152,706.0049812971529
Q8236,1630.4694372625158,1753.1545875907445,1786.0785074339433,1809.8954702901647,1816.938245060212,1856.6498936976745,1909.0027256064357,1961.475515751928
Q8237,3386.661857880377,3568.477817247161,3585.13583630982,3548.1629858815622,3490.32696207791,3508.164321185069,3597.5727473856487,3734.930438022216
Q8245,1900.9216574987745,1872.6480758094021,1855.6603886718258,1844.161733663925,1816.4998513162598,1817.5607347860205,1816.087569295733,1818.726799686555
Q8248,2445.110435302195,2537.294135851122,2527.982426345301,2599.6732757794143,2603.959764484403,2646.9204238554153,2662.3231449252307,2701.8620273534802
Q8249,7054.776781056382,7119.029353567079,7097.208608550013,7100.332590953746,6948.884810080425,7025.872414434308,7067.004725514264,7159.834091695626
Q8259,5950.998095397721,6042.63054534611,6320.111939466455,6376.614108188881,6499.012001125701,6552.31842387213,6674.882043114925,6737.825941380329
Q8263,12841.92918200144,13080.114829964921,13230.7041865283,13367.284830851977,13515.796034088964,13684.023793034155,13855.06856232134,14022.147244460117
Q8279,3053.7155025115394,3008.9173698500963,3017.171365374967,3023.693307056444,3064.361666570272,3059.744279595674,3074.680335177782,3082.643982714607
Q8287,9687.004870418341,10037.427213159637,10160.684889125501,10380.186919974169,10500.851631790276,10690.479068188908,10811.692366095675,10967.622831247148
Q8296,4899.948853814464,5255.087905682674,5452.198690587684,5666.665093499428,5928.655761768005,6043.6964792977915,6137.208702102922,6171.766625723157
Q8299,15247.327580451965,14597.996907234192,14353.068323135376,14418.471965789795,14135.656642913818,14034.576745033264,13950.671038627625,14043.118071556091
Q8304,14417.191392489394,14374.84597084278,14948.20885784605,15740.345335910755,16131.946143396162,16522.487842345115,16792.614959463237,17211.18690686205
Q8311,22879.6086977423,23628.196904874236,24004.112047663883,24893.905809225133,25719.427069016798,26344.22292230003,27158.152458380908,28416.37595493759
Q8333,9562.104425100146,9579.690987690306,9396.380839414514,9189.454796258977,9180.208249068122,8938.621230790515,9015.529153207994,8974.033357964247
Q8338,10947.273392154646,12282.373977775424,12536.573915119607,11871.98985356305,12105.676086640777,12560.463480684819,12571.564791097191,12405.561474308406
Q8339,1899.9826590865093,2381.532758444999,2498.6638191251986,2279.676510352615,2399.9485278533484,2487.5736728812676,2489.09655773302,2473.5807791548436
Q8340,1767.122246591459,1759.9018625678975,1792.4668890139294,1794.34609715665,1809.163064617594,1812.2904494311726,1832.6840060074019,1841.8987245954602
