V1,0,1,2,3,4,5,6,7,8,9,10,11,12,13
D986,2165.6503363770144,2160.733790292411,2158.210795264933,2154.4725920181163,2151.000260489019,2149.0200263300303,2149.1368383924664,2147.2745650128927,2147.194772780977,2150.124070713578,2153.626030480497,2155.5740176046997,2158.961378131748,2163.4289585653783
D1008,1218.667096169079,1230.8100724038845,1240.040258080576,1249.3009763726948,1256.9382897641792,1266.0886672585525,1268.4058151475294,1268.4966644172973,1274.847417524389,1285.1644305318866,1292.0954552790831,1298.3616154695933,1300.6891415059013,1300.3174881984064
D1013,1800.0818965410624,1800.4029170489466,1800.0408426369204,1799.3497311566337,1799.255161494252,1796.462681050449,1796.635130027084,1798.6684574606702,1801.879643123523,1805.8314736264147,1811.6716660481898,1816.540881832374,1817.0332099566212,1817.1233384105208
D1015,2409.449691974182,2408.1822089791644,2407.4651592501077,2405.026707663853,2405.6497790869694,2405.267400082729,2405.5328829753007,2405.14657225759,2404.2969420709737,2406.4175937567347,2410.5247743832138,2414.4520915087173,2421.516760219905,2423.8791015530296
D1018,2257.9279084300388,2254.9158215458065,2250.359598315959,2244.2826147766596,2241.7146470626562,2240.294960814005,2241.145129516962,2240.2316258064993,2240.6209280554,2242.265676203099,2245.661626746245,2249.5198768957616,2255.227250376828,2258.373113910199
D1026,1665.4247374916079,1664.3974457573893,1661.6144744980338,1658.7066071569923,1658.6322734141352,1661.1170216047767,1661.7740359771253,1659.8850234460833,1658.8092416000368,1656.487133625746,1655.0595172381404,1654.1088682997229,1658.7375721490384,1663.6995789098742
D1031,1548.3827564680867,1548.0293781068544,1545.5082888892582,1543.4042180369013,1544.4829450061372,1549.3582329285925,1551.7363921953506,1550.224530485397,1548.0394360226642,1546.9791242379854,1547.3508357887424,1547.9544527674614,1550.7582284593097,1552.9094925877835
D1033,1652.8488135118903,1655.2179116565592,1655.829308143914,1653.827473936701,1657.759211761526,1662.7610346100691,1665.0192071372276,1664.565271396577,1663.6670839627154,1662.8239374688321,1662.1718908057146,1661.0118621998402,1662.900798494682,1665.0764385798986
D1036,1886.7964320623876,1886.8314292126895,1882.4191320806744,1875.396657742858,1875.659656840563,1879.7053992044928,1881.6836894011499,1880.0354133582116,1879.0164399194718,1875.9004372346403,1872.4442622488739,1869.536375951171,1873.9820908749105,1879.551088692546
D1058,1364.7102858319486,1369.0843284741425,1372.4542154019014,1377.1748205550973,1382.787225810485,1388.3773600393038,1391.2032348151342,1393.353472238414,1393.663786611276,1392.921809778732,1392.2989787943359,1391.7419663302474,1391.2431711110503,1390.6972172002927
D1060,1555.3324393407509,1564.8947904973843,1572.461369649529,1578.8333814528228,1586.293705610972,1593.2318089478088,1597.9424167070865,1601.2837848129006,1603.0426387865698,1604.7178501111096,1606.4211081118453,1608.2901500617004,1610.3035978537657,1612.178433353484
D1067,1432.9959393802928,1437.1945455214013,1439.9714816642402,1442.7652765028513,1447.7599750193249,1452.3783812382567,1455.422892371715,1457.4082435814905,1457.4878927591176,1457.6150096879278,1457.8030341833507,1457.9653686987144,1458.4505754616532,1458.6010594264487
D1075,12504.714952788208,12535.849334276618,12556.538693846254,12578.781846263124,12620.939396575941,12662.226755368563,12690.08438379091,12709.112109108642,12710.298000386725,12707.83466534498,12699.246890786717,12692.417976602404,12698.599462585638,12694.992569375347
D1079,1491.0758826991787,1488.1694897565806,1487.694869503635,1483.9163822879127,1479.6953640479592,1475.5502969115316,1473.821705649396,1470.8807559426475,1469.4179909549491,1471.2075994916045,1477.6141521552438,1482.1532184042576,1487.4921361795007,1490.3088227087194
D1101,4541.802490938751,4560.623599788164,4574.124511758336,4579.1657928205,4585.7778103262035,4596.598439159465,4601.0859663041,4602.887501508553,4605.072342075655,4606.526048052086,4606.219811533629,4606.612495644513,4610.381936891675,4616.854088717177
D1128,1491.7668576010938,1490.8381407531874,1490.9601272342056,1490.832999070971,1489.8748073933841,1488.5587997035152,1487.975605664064,1487.0326328787887,1487.163819800326,1488.2607197969214,1492.179436616661,1496.0507405764067,1500.5208422360195,1502.0438169241281
D1135,720.2232164387161,722.5798664303528,724.6461675406783,725.5348645038268,728.0028043300883,730.0704715453267,731.6633969224305,731.9039742955893,730.9891714712103,730.6745751520407,728.3174545933474,727.1898194926746,727.8702051194606,727.6938735096642
D1166,1381.4864777326584,1383.6561682391166,1382.007455536127,1377.8672141361237,1376.51724912405,1376.7237623882293,1377.8992091488838,1378.621571829319,1377.5120541858673,1376.3591621232033,1376.6410703337192,1375.3975767636298,1376.6777855038642,1378.9870395827293
D1186,1627.8718336761344,1626.6580927991922,1623.488180473135,1617.178839338609,1615.2372768617734,1614.4678575209462,1614.7985883219233,1614.3617156696885,1611.6650141299153,1610.550705021192,1610.4437776583056,1609.3994132447015,1612.3721485357405,1617.3522900244034
D1209,13788.473693286793,13795.492587722229,13787.672817128476,13776.533856907612,13782.86540738819,13792.604917324588,13801.616569973143,13804.501445184507,13801.749159724954,13808.92568282827,13808.258796991868,13808.746748554675,13827.124447767252,13841.814742315239
D1224,2256.18679350889,2278.7337755838234,2302.9863539010785,2318.5324583767165,2325.6592293285803,2328.133119934859,2330.9622712346854,2331.7331524483534,2329.2782320732836,2326.439595657853,2327.5950551951178,2320.289791613244,2315.1307510076786,2314.0710049096942
D1230,13009.481737590344,12982.990859409088,12947.740905904231,12907.692615210593,12897.335927260441,12901.184714484556,12912.827270624166,12911.023757426598,12909.148809750943,12903.11341834332,12896.57798312114,12899.239255026478,12920.374083042248,12945.026305638778
D1262,9359.12703993087,9327.415271018917,9304.445787851368,9285.301585907553,9282.835032531078,9294.557746707436,9318.835492498065,9338.878496219128,9359.226672559302,9381.39268718295,9402.913569565888,9415.729125231095,9435.833547674136,9453.581282109622
D1277,12704.22220188478,12812.782935727348,12905.653507404793,12996.769299515205,13087.293112747313,13168.150066649327,13245.201198095292,13293.364240567407,13327.397958356676,13324.305496798683,13310.881178250042,13284.748559443706,13251.150787258497,13215.493585613754
D1282,9301.730782038683,9334.674561409736,9365.320554166552,9391.046535049369,9410.388178668065,9436.838327656735,9478.031915904998,9496.751195933562,9515.471690330107,9519.587183416861,9523.468303483332,9516.95908871186,9505.563054791195,9489.895683892913
D1283,10431.395343882532,10477.61950614462,10519.475605930847,10552.85054800763,10577.914883128937,10610.255723224074,10659.84378438611,10683.22248910592,10705.320222695167,10705.1108992518,10704.40391116231,10692.864618926225,10676.363894828515,10656.89337904076
D1307,10924.739161050647,10991.908539330003,11044.339799803513,11087.263700354912,11134.39033644476,11182.498641037546,11239.571873463437,11270.990503916528,11290.257450753365,11290.154255078296,11281.66837518859,11257.73116926001,11235.531527058345,11208.750677870326
D1310,5830.953616938758,5826.716812743149,5835.341076472913,5872.166913587322,5895.588365144637,5921.9931930564835,5947.094750532421,5980.180104137057,6004.507182609262,6027.486511077434,6045.528798383531,6054.465564486751,6046.841995590008,6036.998266275859
D1317,888.6273725878488,889.6614121856841,892.578373021863,899.5831920960528,904.3277406049433,909.2728195753815,913.8008055053244,919.3175492412589,923.4357026528395,927.1819846516254,930.1881725136096,931.7217274676616,930.6755120271263,929.2269457230152
D1338,1040.6623838599492,1043.3035254656181,1047.5233910110435,1057.6139156672043,1065.9910289488512,1073.4239690146685,1078.699192852071,1085.775992313664,1090.1116006524576,1092.8265195836345,1093.8619052039696,1093.4138845041819,1089.9184637564758,1086.3521226064124
D1350,14292.29749402665,14272.667698514757,14258.673462528955,14247.053562564563,14248.786690816793,14280.443068229008,14307.638448869227,14340.335970626917,14365.784992297262,14396.490009718867,14435.409674249655,14443.588598915447,14450.838740068762,14446.82835939808
D1353,14194.321232850849,14120.930592164968,14064.564379019015,14010.963110673465,14003.817021031184,14030.972188068814,14075.899326141145,14104.938749621218,14129.282174910968,14168.458722940151,14194.56292111443,14193.51160551536,14213.90355695166,14248.020600180025
D1365,13143.510205914841,13125.319452540863,13115.473259892113,13110.194882832202,13122.586957962138,13151.435763590973,13176.360814956788,13205.993295761693,13229.997299093962,13258.718368134192,13294.976792299361,13310.889467090736,13325.587523793949,13327.986788007069
D1396,959.7180180564819,960.7684293450066,964.1969053008627,965.4456930388012,968.2423889176308,970.7168947569573,973.6549657414278,974.9807410331766,975.0856335969333,973.3813536850862,970.3669258476833,967.6643585709635,966.9613513414769,966.7698565394179
D1397,791.361614070745,791.4843089272694,793.6973665996508,794.2750869502739,796.2782252945618,798.1504054113344,800.4815536763386,801.5753701533989,801.7515608855203,800.536494291635,798.3116221590952,796.4088594683127,796.2064338835196,796.455064134212
D1398,895.8731354161768,898.8820039099807,903.016219302484,906.2504813105083,909.1924460464015,911.7592311228311,914.1004426103269,916.0003870191417,916.7697263476726,915.2789479688879,912.7202425144918,910.2826673162069,908.3805622808169,905.2852702003141
D1405,820.3936105796233,821.5480017411738,824.6918585144471,826.2766049756387,828.5016661041404,829.9867391769354,831.3379030030104,832.4385040048447,832.3937278328577,831.149059822766,828.6691740833136,826.5813458625104,825.552643311396,823.9461871964174
D1416,1068.2075885735005,1075.4081748971566,1081.9193289674313,1086.7751002949196,1091.3685410394023,1095.9058494767792,1099.5759744649295,1101.7028504908035,1102.7329909430405,1101.7831033498967,1099.4230952414591,1096.769273558,1095.478629068102,1093.085878360196
D1434,11481.682890309517,11460.35220419905,11430.526873986624,11397.433841693908,11404.486498625023,11425.894169280396,11446.41767983174,11443.29298062589,11429.443310383833,11414.89070386978,11403.25298625496,11392.545753447657,11402.95267865318,11427.885555497536
D1435,13719.228591352246,13703.37629245658,13668.54295948257,13638.523917523227,13641.715717625304,13657.85451334368,13679.869821362337,13683.081059945094,13677.055090150972,13671.087642601246,13668.16482296695,13665.87296431725,13680.774930786967,13704.087424885543
D1436,12231.46570733841,12227.18137297938,12207.977610734111,12182.944858535491,12188.836717052905,12210.155200977086,12229.762580740602,12232.847124137994,12232.551877224541,12227.954326151039,12223.946283344929,12224.792271654143,12235.679327277281,12251.53894397773
D1437,13588.468207660408,13576.2071496019,13548.299057519827,13515.053406022651,13517.427993654634,13538.008731353111,13557.571977753722,13558.79668242604,13556.773666871952,13550.13918207614,13544.765710912972,13545.408164236043,13560.588198302077,13581.180008398558
D1444,10803.250713480336,10793.056916393287,10780.25826600065,10769.922954786061,10773.750324290062,10783.770261290716,10792.245498751015,10793.260297541896,10791.446469034881,10788.228805783881,10796.096128174395,10808.089126899227,10821.314983346216,10835.993297362937
D1449,14020.000143842177,14041.21548396467,14053.601513482296,14066.232931611949,14100.225774674298,14144.722376891741,14173.065161136992,14185.98575772101,14188.393165289459,14183.426487667146,14185.936067451248,14185.626030407522,14192.513623737163,14190.605135448344
D1455,12232.45065629335,12222.330960976045,12199.48280976835,12169.303299051437,12171.197488634192,12188.349230128628,12204.946456903424,12206.8128893546,12207.541992613784,12204.235818937226,12200.537627045045,12201.107106220823,12213.291060255075,12232.085364156088
D1462,12146.016237326336,12105.980097441485,12068.487218946946,12038.651601354204,12021.26473560946,12003.92799169993,11987.436262602403,11978.611680207547,11972.091911968748,11959.868689683946,11956.071230842555,11969.397073426439,11994.744937951062,12025.657700811102
D1469,13536.81478822496,13546.564510818982,13550.394752177262,13558.741424557233,13577.469525506758,13589.986676540637,13588.158234455848,13593.130728235506,13590.296433451438,13573.21941684749,13561.42636545565,13560.020838710332,13571.740737178588,13582.982284107471
D1475,13175.43983083211,13134.025310903284,13092.466015545837,13050.19690487565,13046.12441257923,13042.71042198871,13035.394581378478,13018.01510646876,12994.722406036672,12970.395008176252,12951.071360532751,12943.545928953776,12967.363995764854,12997.913137180243
D1481,13054.617762420294,13066.57062884971,13070.681546620943,13079.409259804057,13100.355733719081,13115.376249503277,13113.875173024378,13117.20996367137,13114.893545329442,13101.950014036878,13095.060284874064,13096.742349281136,13110.543897087273,13124.87936845728
D1487,11738.308852741386,11718.267390297351,11688.490054446955,11655.061020368086,11647.909560507842,11644.107976360658,11637.209309169284,11629.068303965118,11622.079779792626,11609.97388190298,11599.522135452036,11602.85486004007,11622.98021385652,11655.626634643417
D1502,1329.9116837548036,1329.7680902966167,1331.0785053239097,1332.9983872049997,1337.6622810610304,1345.081076846543,1351.2396312173116,1355.3356224963043,1359.056166913212,1362.4966228396124,1364.4353198254084,1363.88819938675,1364.3521627641555,1363.5581938533035
D1503,11704.999653884375,11644.11935645874,11603.786823182441,11568.356699517726,11580.934664131999,11611.31202818345,11650.940082158246,11663.548449958455,11674.035674937171,11690.28576133764,11692.985814137903,11678.836671181969,11691.55728088094,11714.925877610283
D1508,16548.37248000611,16461.428424350106,16403.34269111361,16351.477092841214,16366.300611986031,16398.337280688644,16443.53682599529,16460.672380205346,16474.811579852492,16498.860266951368,16506.146316955477,16488.176102261503,16507.70307361952,16541.267400730772
D1517,1214.6642735937107,1210.6075414565985,1208.4632473945376,1207.1496600447897,1209.748878508958,1214.418232613452,1218.1896573985214,1220.4139543268222,1222.1711192239711,1224.9188714833579,1226.0005767288449,1225.3635527728898,1226.5145717949563,1227.2844385305793
D1522,1767.5883581138178,1764.4347872728063,1763.9828008074292,1765.9136318006867,1770.2700867701917,1775.1065412938055,1780.5695394976926,1785.0562500839028,1788.7731515491544,1791.2881656062982,1791.5015949162316,1789.7335440996296,1789.4452558428422,1789.069964388187
D1526,1322.7899413912257,1321.3098073976003,1321.7463516180478,1323.8655147819481,1329.7085474930964,1336.6485539679488,1341.321758093711,1344.4472357909642,1346.9216100637875,1348.4488131837807,1348.3422790865861,1346.832734197851,1346.4128249667845,1345.8988944249115
D1528,1690.520557073488,1687.6525222593036,1687.351163309191,1689.312873324204,1694.1578453306156,1699.4032733648658,1705.2213396030506,1709.3912579271437,1712.8013427843553,1715.0604510777275,1715.1378179833996,1713.348102815414,1712.9900902024483,1712.541918784498
D1529,14188.562672455473,14138.210404607255,14082.768717368666,14019.152317320433,14027.393062337305,14046.750768535112,14077.145336753796,14076.72804602874,14067.996844826886,14058.56430714837,14048.012937288311,14047.821676465614,14080.335481127662,14136.867250181698
D1550,1687.1365386871976,1679.3248429774826,1670.8866783353176,1661.8096798287447,1661.2573650906554,1662.560499988068,1665.246266421061,1664.8716267496695,1663.9214679221368,1663.161489549833,1662.1187994758511,1662.7485436417574,1667.6377841636304,1675.321417942242
D1554,16734.770588750962,16688.523995259977,16638.10331472288,16589.692612494913,16600.280820664226,16627.837176328412,16657.412712295292,16673.294695906636,16683.680460217474,16686.43678593341,16689.20395685605,16705.23350100709,16740.05384466452,16773.134354252536
D1560,1638.7655419021385,1631.2227491092624,1622.1785195178268,1612.7710735758824,1611.0156880154518,1611.6478958418138,1613.796514537717,1614.0658373246627,1614.7286251648457,1615.0926697930852,1614.864429581587,1616.8667412991226,1621.5533023555126,1627.6715911662475
D1574,13187.78091101054,13176.752314017258,13168.902219156616,13134.659368250554,13123.977553203793,13117.384341590046,13118.829011536676,13113.347611436038,13112.232092326985,13118.786541708483,13139.929746505873,13157.787221108885,13185.261989854806,13197.633910424975
D1583,1583.6023299124586,1579.5373500561748,1578.2952681087647,1575.8581269736628,1574.3878968214726,1573.5286044591244,1574.9330194508002,1573.778324420204,1571.448589419331,1570.7376214069964,1572.9024178461402,1573.8410265845444,1576.7238378388904,1579.651119673635
D1613,3088.3202720530385,3087.3749189077826,3093.178211175075,3093.973873879277,3089.848204395625,3095.3882866840863,3101.487006358951,3109.350994645127,3118.7045362710855,3119.620972732293,3124.409078947711,3133.01573040167,3134.3484279977497,3140.683821002193
D1616,2904.7919418739116,2903.5602490944534,2903.070201653615,2902.3949493680047,2902.3649994878765,2902.5860469911486,2902.1157019651014,2904.266845446358,2914.3066685513395,2923.4962393205233,2932.603395990499,2941.6031892922474,2950.074932426314,2958.731166733218
D1625,3640.420182036435,3685.2841327600268,3732.440531146746,3765.240188855076,3785.92494433301,3803.7628215346344,3821.8444832672926,3841.7416738263682,3862.0763473659495,3881.299258475077,3900.0290958450405,3919.374294087375,3938.845389171405,3957.2713056248044
D1630,5116.355061531067,5105.358428955078,5099.462237358093,5080.963382720947,5064.069876670837,5062.2820472717285,5056.163091659546,5050.286202430725,5051.954021453857,5056.400752067566,5066.62513256073,5079.71444606781,5086.782994270325,5097.9329442977905
D1657,1929.395548958836,1963.2040186661466,1981.0551782780283,1994.0191434740286,2002.333912092697,2009.7060295166966,2018.9873284171297,2024.9313706951214,2026.1281447207325,2028.4194797054176,2028.0069266213422,2018.6525806242203,2008.458677646092,2001.4295026832674
D1718,2967.2510762137936,2963.0108174433303,2959.365592085429,2957.1615824217006,2968.8698917938154,2993.1764778330644,3020.783912720257,3040.796861629999,3060.5151226405064,3088.4877196198645,3104.1331134420693,3110.075945079441,3105.951175431424,3102.7743021270653
D1736,3522.6000888346475,3569.0624439006624,3617.064046705886,3663.1573920814285,3705.0553614074756,3719.723739447984,3721.117100415811,3732.1428951151574,3771.2499680774195,3774.0456836712274,3777.6844012157176,3783.912827405063,3790.3361123311547,3795.7486079827454
D1776,3431.7789374337044,3484.3926264966926,3527.684551559307,3547.718522561403,3552.959776066647,3554.599753229513,3559.432862646492,3565.8689874676443,3571.7992352207393,3577.8624438083075,3585.1359173961832,3592.921527022696,3599.5347849402838,3603.793147467659
D1783,937.0521581172943,949.0635313987732,960.7259435653687,969.7870993614197,974.6827044487,978.7406077384949,983.8141670227051,990.3639326095581,996.6901578903198,1001.2617506980896,1000.8396582603455,999.8965907096863,998.873948097229,997.5198345184326
D1791,2976.0859849214808,2976.31408289128,2973.3526150680495,2971.3065245982975,2971.488464736715,2971.894342101732,2971.0676961759555,2968.934166942268,2966.6551184106743,2964.690922455348,2962.7167076910123,2960.3989561468807,2960.032912562314,2962.381201831476
D1794,6206.542123858227,6261.483689083297,6302.096573043955,6315.67063817653,6326.585489901631,6331.163122908637,6339.119816297836,6348.837155669929,6357.988697802481,6365.683633357288,6373.28523913297,6381.538627605548,6389.572565674784,6395.8398840346135
D1811,1373.8995646166463,1391.420105335075,1396.7795073858513,1396.8218270533566,1397.359868179792,1398.0146482349985,1399.9922596791505,1401.346906049922,1402.6871321010342,1404.3017728235063,1405.5565531969671,1406.1980748775,1406.0190618707725,1405.004661016906
D1826,1469.4006770336628,1466.6572402715683,1463.8122634410859,1464.3977377450465,1467.1098562443256,1471.3742244434357,1474.475212752819,1479.2578642499445,1484.3928834676742,1486.2844833552838,1489.2544351255892,1491.8882993721961,1492.3337937939166,1491.5172500014305
D1831,1248.878144808522,1242.4314882514511,1237.3443396752416,1233.3321003357614,1228.6296492521667,1222.9763325300967,1217.0781318873962,1212.0279007036522,1206.6672851294713,1202.4852286834964,1200.591427309177,1203.3191703688422,1204.9675109088303,1205.0639729799582
D1834,1293.971852109401,1290.7383038676828,1288.4068792115274,1286.4417138068854,1285.0828447976628,1284.4575595450535,1283.307918874719,1282.0449644638961,1280.2040577582704,1278.3759340958118,1276.1023046691369,1272.9560654477389,1269.2967081896907,1267.6576357097492
D1835,2736.35002360371,2738.158166016691,2736.735292927683,2737.4656009346386,2737.4381355438804,2735.7752104165265,2735.0662113312205,2736.2878558299353,2737.899443543457,2737.1731309593106,2737.3168907951085,2740.6217587979563,2743.0468296725135,2744.022793361126
D1836,3055.1060531932008,3039.310208399881,3016.4913193780076,2997.6763395863663,2983.8224373656403,2981.427265842546,2984.026193459619,2984.866010387529,2989.59843381225,2985.126806934465,2986.9646911221635,2986.215815384973,2986.1135856705796,2987.217012484659
D1847,4016.187572462209,4009.499013668449,4000.967410374166,3991.696936557606,3982.9877953390423,3985.529800459014,3989.550954772384,3994.2922289944454,3996.666442062415,4001.77294562735,4003.004112397605,4000.2780103442533,4011.0210002320146,4016.978803887639
D1849,1262.8214854785701,1266.8156618147934,1268.5257451613184,1269.5137519128668,1270.7337003265554,1272.3499426495566,1273.9706844361447,1275.5145982882384,1276.7916265395038,1278.1016454424716,1279.4265028291222,1280.6129732845634,1281.5288261833755,1282.1708453024767
D1856,1458.67147418973,1458.799448778768,1453.0939932033343,1446.8112133577047,1441.6217061651287,1436.831603536728,1432.0914929368162,1425.730511610275,1426.2383599397212,1427.012884545005,1427.6354315072215,1426.383519777214,1429.6749561527552,1432.6257368071097
D1865,3666.5386468365195,3661.340732050853,3658.2838333512586,3656.8614663120607,3657.5415780543544,3659.363075289076,3661.839706701498,3666.38093624353,3674.2649383704734,3694.119513778003,3712.1006180286513,3729.92798346895,3750.7855958559276,3772.362530220744
D1872,9698.242843955366,9657.72768412542,9611.243788219861,9561.288102955801,9514.330869373141,9523.837823050075,9582.238048695195,9653.467451986568,9714.004496810778,9776.616721430139,9839.00461957409,9896.489592758444,9955.180200185674,10019.878398081179
D1899,4355.285685399446,4353.18418303616,4354.806552225697,4351.888979285356,4348.395116591439,4345.610295276898,4350.408819545865,4359.716747297939,4374.569031913553,4386.878164909078,4395.43477286588,4402.936645175222,4408.458713602959,4408.0964334163955
D1963,2532.349050754099,2551.385204302032,2563.97682377342,2575.258995725923,2585.1810681781617,2595.1767810477972,2605.5725582148734,2616.9826256759497,2629.6396966788343,2644.17133765962,2645.0379018835424,2641.7049076504804,2640.8643720571913,2638.010382981464
D1972,2520.88785548567,2574.2934487747607,2613.9888134508724,2618.767680576384,2621.0801395928834,2624.3404971638583,2627.0916965236215,2630.612092813382,2635.806559064599,2642.3062414110345,2648.7723089962615,2654.1962675590867,2658.464673708546,2661.002768167061
D1987,3943.093708859298,4032.8786260565935,4116.954558892623,4196.145424898092,4277.053890237127,4361.1826859449975,4406.4947503598705,4409.927280261952,4406.955153816364,4399.258167699118,4391.04128687346,4386.915911498041,4387.536487536069,4393.3205773533255
D1993,1188.6416134703952,1212.489893525358,1231.0333309034681,1227.4036158018537,1231.8892990526065,1244.1356877543449,1243.4956083667437,1234.2771039310119,1240.6977660956588,1250.3318503683743,1244.7959631133601,1241.400870233023,1251.1076240416176,1253.0882947324963
D2027,2024.3019967382127,2015.8207530382736,2007.2231056665573,1995.9831501012325,1992.1006259407725,1998.1322944571027,2004.02144047985,2008.334502209013,2010.522335898281,2010.6751973600674,2007.1888331134385,2004.9107676082772,2007.799681720958,2015.6525893959742
D2036,5891.368810086239,5930.411740141055,5960.280893285354,5996.143995874713,6016.169677108422,6034.911088766369,6033.682895644092,6034.322809971339,6040.19455848862,6049.560535767338,6057.380790171405,6052.812816156983,6050.06248514686,6050.015638176212
D2041,7352.967329505497,7365.154718453956,7373.70013071871,7389.879802253724,7395.298343747269,7406.81137971509,7419.178909850561,7430.090910489093,7433.5984871649325,7427.832557415766,7425.791522002214,7431.8526047098285,7435.800651999679,7433.178722434487
D2051,2430.8126672744747,2423.3717980265615,2422.5258940339086,2424.3076298117635,2425.332475543022,2425.304119813442,2425.8884518027303,2426.464413487911,2426.883882272243,2427.7526854038238,2429.0365337729454,2430.7242095828055,2432.604018306732,2433.964603292942
D2054,1171.4355379343033,1170.6187552213669,1169.2688930034637,1167.2284430265427,1164.350173920393,1164.7134317457676,1164.5959950983524,1163.677043914795,1163.7349382042885,1167.736330628395,1171.1386854946613,1174.6089996397495,1175.0047126412392,1176.1614447832108
D2058,2351.799764873063,2355.3236412719502,2350.8009306590648,2349.8828939011305,2351.925797953059,2358.203449997732,2359.716029482059,2366.9078244313623,2373.285804040078,2376.58840005666,2370.1390534178527,2366.3582131216135,2365.4336967484146,2366.4816604396497
D2088,4050.7138314824983,4024.498143398273,4003.1131656877155,3986.3371144202974,3973.2721051644435,3959.2416481604287,3977.1713103880174,3993.5848704848427,4002.507114187681,4011.907308269416,4018.8387040468006,4029.4153810977687,4049.703750810489,4071.6771309454357
D2099,7355.863715863674,7456.091234308622,7551.744730305908,7616.47746437244,7645.043544210516,7672.881561179733,7692.318645948395,7717.551700931972,7748.13596820213,7777.388891290731,7804.126369739429,7828.197529909768,7851.236631991093,7872.008273783856
D2101,10386.173309592019,10373.952688658981,10355.957303848978,10339.639651986741,10330.770333060393,10354.292769643203,10363.399194541753,10374.378898035784,10405.139509013847,10431.18094121849,10457.124797009124,10467.730850402497,10471.57710523386,10470.096096392917
D2110,6484.926886936536,6503.843333576598,6527.537511251616,6549.7053164701265,6561.9632350931415,6566.1625882621665,6565.443116247997,6576.02919444868,6584.9896133819175,6593.022386166126,6611.074994485888,6628.446822624279,6642.731228570588,6646.805084151809
D2126,7527.580426004366,7540.173570845315,7557.732483045846,7572.518313967404,7591.393712593991,7600.711714959878,7609.8478139647905,7617.05537015273,7624.535115399115,7631.6184747544075,7636.908611841689,7630.450448542217,7624.415022461808,7618.968865353457
D2158,7923.312879770994,7924.061788588762,7926.15762513876,7924.38142773509,7922.573438555002,7927.67217245698,7943.022597700357,7949.424525469542,7941.098791778088,7924.732213139534,7909.374902367592,7892.29545634985,7886.228767752647,7893.84351682663
D2159,1222.7424867093564,1224.9690407156945,1226.7706198394299,1227.3542524814607,1228.0010545253754,1229.2412753582,1230.1853389561177,1230.741845291853,1231.8585821032525,1234.354331511259,1235.759871262312,1236.0625604271888,1236.669665724039,1235.778515458107
D2160,1061.9764431416988,1063.9350647985934,1066.1964902043342,1067.9391725242137,1069.061990815401,1070.033495235443,1069.0485832571983,1068.2950060129165,1067.629659819603,1066.93612151742,1066.1562054097653,1065.5308023512364,1065.199796140194,1065.6820541024208
D2162,1028.5829588472843,1032.5238916277885,1033.9005250632763,1034.358857691288,1034.3589496910572,1034.279318779707,1034.8078165650368,1035.0259173512459,1036.0644925236702,1038.0017521083355,1039.9578920900822,1040.4905605316162,1040.1990337073803,1039.8697767555714
D2175,1256.2102337667677,1268.8625909024277,1276.9986597926443,1282.1889463600196,1283.135475883271,1283.5595955968822,1284.696821766706,1287.1144073791984,1289.1453054504848,1289.978213715911,1290.7429426265107,1292.0982889878537,1293.8587278275652,1295.2025569600435
D2177,7908.758386715646,7742.759183841925,7479.474711556783,7255.616203186699,6967.065946542048,6729.690429308884,6433.658389173556,6190.135055426608,5927.281013776033,5736.7528302016735,5376.667375356373,5040.8295474680035,4582.872893127312,4162.094205671584
D2196,3084.7102640691865,3055.6862012763504,3060.8573996166447,3055.4696557274237,3048.852338806029,3033.220976238233,3006.1302864853683,2974.1776258676573,2961.618685348314,2955.742014625529,2958.2528964102094,2962.6301483520087,2964.1147854986134,2966.6926162185746
D2214,1501.867640810309,1650.902073017006,1806.2619707910162,1922.2888522180956,1965.0675865368758,1965.6732795816206,1976.7486977430872,1998.0698689346734,2022.3442218342864,2043.2696316044553,2065.706402469363,2087.57741218704,2104.7465744709007,2113.718603318921
D2238,12788.121348509972,12763.7153910977,12747.792715653064,12734.408354715459,12710.203727423686,12719.291818167947,12738.805699176615,12763.685518945675,12765.718871321209,12771.926959244176,12775.93351048363,12781.491776798155,12783.011164475827,12805.762695714971
D2252,2104.584387885982,2099.9507482601466,2095.4465964137767,2092.708064404179,2088.6991382385154,2088.5997037026477,2089.5403732931413,2092.9132096563244,2094.423767672796,2096.360197745701,2095.713349587735,2096.298157976076,2099.7153456032834,2103.695012301155
D2262,661.6719912595446,668.92577184719,675.4986070574777,682.6789570441964,691.0713898026119,697.2675945228966,700.5010098884344,704.0001930579772,707.0697833192781,710.6179467703502,712.9750531315526,715.8733318716025,718.67699504343,721.2158461240629
D2266,1010.0641682839023,1011.4997017853825,1011.3489310389401,1010.119854800265,1008.6541605280319,1009.7089267140018,1011.5533356477532,1012.9576158368396,1013.7438816377311,1014.2977340350158,1015.1286616138938,1015.7644215269224,1016.7078146801668,1019.5783188586456
D2285,1729.6931522950567,1729.1395446054062,1727.0748915959853,1724.0565737707154,1718.6550430693158,1718.753963685976,1720.3493535816467,1724.034988728225,1725.548216472814,1727.2818614775558,1726.360959923744,1725.227537582455,1726.5090366915315,1729.1995755822502
D2288,2486.5220431425278,2491.789178554764,2494.1455296879208,2496.0886302116155,2497.0521214703163,2504.726810923542,2510.486380939762,2514.957433441264,2518.081485265381,2519.3233236333017,2514.472776263942,2509.572903387879,2508.464165556583,2508.285861914027
