V1,0,1,2,3,4,5
Y4604,1881.0454781431615,1689.5401709756736,1691.0188620767478,1675.749325104702,1650.3094523630027,1620.4539912423973
Y4606,7518.380233805121,7721.992661112696,7884.609538369294,8058.502953265536,8195.395389397772,8271.988748599735
Y4607,2965.3367325663567,2870.6560283899307,2796.770109795034,2743.6023000627756,2708.538271486759,2710.8857836574316
Y4636,9076.057288112323,9301.304139845566,9573.362050252537,9847.241177850117,10109.322054515671,10467.29490099482
Y4656,9015.386420692914,9179.14616828739,9335.284229770596,9506.406948636524,9670.734754414661,9815.917184419019
Y4665,3427.434939486397,3381.296018360569,3360.193855740909,3404.4800850729234,3471.6408995035335,3621.076784205244
Y4700,1850.6411949058036,1888.43934214877,1923.9421439082416,1955.0313874040185,1973.7413515368971,1984.4474511481112
Y4710,3814.585293706732,3862.8923826061286,3925.4125635879536,3990.3336356925433,4077.15934738376,4186.649132327708
Y4718,4457.638814640319,4685.193438015859,4857.606823116914,5001.540071226247,5120.134594780932,5222.167837249912
Y4720,3162.0519852003818,3245.7954706412606,3306.3660571962782,3387.3934325878354,3477.9214530767476,3577.50941922316
Y4729,3097.819389417921,3133.8669544582244,3183.5959290286773,3237.3064400530097,3308.265274698837,3399.3341530757757
Y4740,2652.655716675414,2701.5085054416386,2760.1720459344665,2817.933239892486,2891.7055681128554,2975.6660105344768
Y4748,2696.227558017461,2753.59002462293,2824.9709099938095,2891.9661878683114,2974.0539121207744,3090.189815658272
Y4753,2204.5150489031034,2267.4985432958615,2339.1175528456765,2423.3097965021043,2506.7496453146114,2601.719897570521
Y4755,2330.0999995315183,2422.261576287199,2510.7754213810736,2595.0155425150356,2667.4550588585475,2738.427409076276
Y4758,3176.332300222584,3254.353235877361,3341.1792364809844,3439.618111672104,3539.3376758809686,3649.8131571892686
Y4761,6303.712567622487,6549.216715335526,6945.8049049896035,7325.889155915621,7721.391132542876,8103.133203976092
Y4765,2577.766121645672,2603.626192965947,2645.7623535549446,2691.992296805886,2749.0819174539874,2815.7340815320454
Y4773,1851.365397889836,1890.543636278227,1931.1960048336812,1974.9064472806554,2013.5161030219904,2055.1973397555475
Y4787,4920.54569464153,5135.5020106918155,5270.019749707645,5327.69270662787,5328.135087112191,5374.47218673117
Y4804,2723.562262655557,2802.308647038757,2862.3094320326545,2917.1131420171428,2929.458019737171,2950.3871679345984
Y4805,3242.8388795443448,3314.556076802437,3395.615076961549,3485.8181094380607,3587.567783592191,3688.916532479588
Y4807,5271.44727307312,5493.190001942548,5660.421586139852,5806.679421687297,5936.627300411668,6034.171483041791
Y4818,4668.122634339987,5146.523946734632,5461.264759431329,5622.649545272072,5671.319219141602,5806.979964963738
Y4835,2950.9457466122567,3151.924548923375,3311.395323609411,3441.653583596941,3561.8168704494683,3692.3633407813136
Y4839,11805.671628299417,12550.4936627552,13192.909623477148,13763.410670290816,14213.92142918428,14723.435884518289
Y4840,2072.232516688481,2113.761434501851,2145.3429985074513,2184.905793295081,2228.819801369952,2273.172689344934
Y4861,4509.8681122294165,4787.948886028309,5008.64924641461,5170.685345793745,5292.446503666456,5452.236851773644
Y4865,2271.5250158176423,2384.2412172007676,2481.0982591460834,2558.372800391308,2629.014341129301,2706.864046055534
Y4868,2447.809756240805,2518.1037654219163,2593.366591091369,2673.7923326236946,2751.5591755954474,2837.212858091319
Y4884,4165.223244351393,4265.878301829461,4382.995939287395,4504.3812784443535,4647.607466597064,4813.7441670033395
Y4899,3988.0003843290865,4137.732353414312,4411.617413791496,4581.431740485569,4803.908155705042,4981.056898016825
Y4903,7431.544302860652,8108.237849188145,8676.771564779618,9189.190535767326,9664.280698040586,10138.691414140425
Y4905,2461.969589657757,2586.2647440213977,2701.766845264332,2816.5054980153627,2926.5602517417224,3039.418055354396
Y4906,1729.7777140941632,1852.9554741827924,1954.2723697559052,2028.466533622205,2084.951886003841,2151.232732603702
Y4907,2529.179421768371,2689.605309717312,2824.1440090090773,2925.1745319611214,3006.8269197155146,3098.6868047677995
Y4917,6276.368526070967,6462.4818188163645,6655.75019869116,6866.508777875375,7090.2430325678115,7315.311067310405
Y4925,2075.9445528758956,2192.6305106115324,2303.81746671214,2397.6512324432124,2479.911972761928,2566.5517793989507
Y4928,12944.210130770645,14003.561798052544,14948.99815380522,15649.638839182717,16193.80636007117,16821.707412215423
Y4956,2050.4649475767064,2098.1789667465678,2150.784165621529,2218.8254568763223,2294.258035796189,2367.60308185502
Y4958,2574.129202825324,2662.4613935748716,2746.2609046939474,2823.429334211555,2897.9514618339363,2962.592464585485
Y4959,4159.354188279109,4504.346983374737,4697.265865858691,4782.674219887791,4840.516901595246,4921.526241119713
Y4961,4861.83033301466,4878.871733227501,4915.090167341422,4962.474489764748,5007.544705962123,5095.828858249693
Y4967,2654.7174670957916,2737.125642917215,2787.7379511670133,2808.0322749445777,2803.4057251755,2818.9292687677853
Y4978,3236.752254963529,3415.3298543398923,3537.4581915142116,3656.8489879368335,3720.5003660909965,3782.7086621509707
Y5008,5234.944589541305,5376.463030290217,5574.9322766471305,5790.762013107163,6029.38353459126,6255.491387466097
Y5009,4402.912643441861,4813.879617232406,4896.389199056374,5078.111761048111,5237.948610534957,5278.716343644652
Y5029,2037.3135337233543,2073.154633641243,2097.6436790823936,2100.5019944906235,2084.821790456772,2078.5662350058556
Y5036,2578.5834345163034,2641.2710834753534,2713.838264312229,2786.3689262140483,2863.2582554419196,2938.9076807953743
Y5047,9835.052977915586,10177.438593284964,10503.835530350072,10834.07407716819,11169.051086937756,11502.232897843565
Y5058,2596.661291683671,2669.3531751909877,2748.905741288428,2839.991183561381,2932.893781211923,3037.607868269346
Y5069,2584.673947407615,2684.8230421919197,2765.8098357392096,2840.307939909084,2907.1988148125683,2972.2129696253573
Y5073,7713.548517806674,7970.4141446196245,8210.749422173085,8444.041247342619,8669.774103501204,8862.33168257177
Y5080,2045.3040392967591,2091.4866250837467,2140.2373001929964,2190.757269812534,2244.3958120406946,2298.8846737477757
Y5081,2125.6776577845244,2172.154024707107,2234.2393445985444,2273.5283719654717,2323.3703581236264,2375.287706260224
Y5111,2778.2436169718803,2899.0154610878626,3028.140493301914,3161.6805501083786,3300.0670023422526,3433.343335297351
Y5115,2836.444235551401,2928.0294883343036,3022.360679964419,3110.911846411273,3192.5995685199305,3268.3900150524873
Y5117,1106.4885068048252,1165.215169816213,1199.310207813499,1214.2183578224433,1216.947591913312,1232.0212132120985
Y5171,4725.611185674824,4720.374445029829,4762.288402330618,4818.194263085901,4936.175424380296,5102.969014864004
Y5193,2597.706451395811,2684.5717139480753,2764.2636145437054,2850.2361591913364,2924.2995226290805,3000.0782307950217
Y5197,1106.2486235201359,1134.516522422433,1151.5439377725124,1158.9784011244774,1158.3896982073784,1164.6802905797958
Y5203,1840.4277056455612,1875.6714433431625,1899.8378574848175,1910.4198563098907,1913.236507177353,1916.3061344623566
Y5211,4621.210766673088,4570.584108561277,4536.9656527638435,4519.797303691506,4524.09270375967,4552.2303367853165
Y5215,1059.1200788939657,1063.193811240262,1064.9138877416315,1067.264868083066,1069.2936534310045,1068.8172448301973
Y5227,1281.944087195955,1298.1087192937307,1311.798901554309,1316.8410491614293,1312.6598099402013,1316.4700933304723
Y5241,5767.726454142094,5836.857107489274,5934.495375552228,6039.057799573642,6158.458686958026,6330.429639940642
Y5259,2640.3850650917016,2686.3146608662923,2734.516706106399,2790.444814011882,2851.1795299509217,2912.2800150469643
Y5264,4436.882443847659,4713.578973815725,4915.021057342142,5077.303060748268,5191.459499574878,5340.160349794372
Y5276,3880.9354683242127,4176.456144236046,4482.575058129285,4730.9601672994095,4880.480671214331,5045.29148231802
Y5279,2476.4530883997445,2614.3552920028283,2717.1510447390588,2799.622711091742,2871.987663933518,2951.640320017302
Y5288,2561.662883444294,2650.9961978382585,2737.223110168726,2824.2505117396204,2904.282912007912,2975.854787235516
Y5296,2563.4727609663405,2665.765609417772,2750.077507650154,2834.943122703524,2907.6803109856514,2971.2028400099202
Y5339,2851.2641755210157,2924.4238848029236,3013.0589667353893,3087.8118280324948,3167.5487612233483,3238.489165586816
Y5366,1958.8767434911292,2058.5991261563463,2157.2761514313574,2298.9180204396084,2396.075722393911,2457.600170942945
Y5379,2031.152238863604,2114.6327275000876,2190.097852394676,2265.2363510008745,2362.4206237726858,2430.5136696552704
Y5386,3342.886980415205,3392.518893690836,3455.1424728479237,3531.0688154219106,3600.988698105124,3701.1229674563633
Y5414,2688.874577725672,2740.2233346795374,2807.0179028256853,2876.0975206415114,2955.775153017514,3050.3342399411367
Y5425,3869.5288900056203,3898.674993476211,3950.1125379899777,4012.8906036424714,4101.330557169308,4219.940543607932
Y5428,2466.7689710021837,2515.8531612511997,2577.8577156986316,2641.321077247186,2726.9345441601217,2817.2217964143842
Y5430,2856.838797250955,2978.7512115490354,3092.6333291453316,3200.9938852348646,3302.051622278087,3392.5029161222324
Y5447,3333.102543901774,3465.9416513244923,3601.777691083774,3726.539492260467,3858.0480158603527,3983.125766106821
Y5451,1814.912798421115,1865.0821918703975,1919.8486528027613,1973.4188014939382,2031.279584097071,2097.8642561192423
Y5452,14952.903239781896,15537.05644051613,15830.897971934844,16527.64523390019,17213.795291862203,17630.81204698073
Y5457,1989.1537544656107,2026.0967478116725,2070.3046286128583,2127.108085432476,2178.33955808302,2252.8439491772333
Y5467,2039.180347032608,2175.561681067533,2277.314640686571,2352.069665121804,2427.253149363743,2495.0154444965724
Y5483,11302.97489930342,11667.138151332365,12076.01207515879,12446.00754102484,12930.968618398396,13412.077836571854
Y5484,2408.470067181035,2456.6259526456192,2513.431270539554,2561.9598200592686,2624.1564442457375,2697.9363632283885
Y5496,2959.5847483200077,3006.0771336210446,3064.1130656172163,3128.72986457421,3214.455262739586,3304.08638830079
Y5498,2814.5374870057267,2899.209455414267,2973.4916915299996,3043.9730375831764,3097.406892051721,3156.654671744
Y5514,1869.6216433440557,1936.8557219834931,2010.2186776186966,2067.3828107943446,2120.0197939906257,2164.13666935867
Y5516,1987.1142490325844,2016.5483341881732,2048.845972063825,2089.2675249450654,2126.0072811943887,2172.5207169296996
Y5541,1911.4585506316537,1993.9590290996032,2069.7834075498213,2209.352133465523,2255.4300821157317,2300.0268688206343
Y5542,10953.398273868104,11718.94867151695,12333.886908644805,13273.405204207773,13492.933432761964,13932.250899429378
Y5555,2062.3659883099085,2174.577978185119,2266.29546229723,2334.1997154179253,2385.055066325009,2451.7886508437023
Y5572,2593.303051161207,2651.436662853005,2716.283777459383,2787.4682584883853,2864.866874734465,2950.316276360933
Y5626,1511.823277399802,1528.8624706880505,1544.7684495174256,1554.875303211598,1559.0096925228568,1564.9574922057382
Y5627,6238.032556772235,6190.565124494691,6152.847295062885,6130.73906847409,6125.233051095692,6107.4577581882495
Y5646,2932.2574123541544,2887.2601406971644,2861.040848771734,2841.514881948633,2826.1682922641467,2825.703116754694
Y5647,2124.8604249954224,2148.0407667160034,2196.732928752899,2256.8055641651154,2324.3806278705597,2391.435911655426
Y5648,2284.2927567164134,2316.3208643595412,2374.6729723612502,2439.1176263491348,2512.290826241179,2581.8512598673537
Y5653,2094.188107252121,2080.1142579317093,2070.842108130455,2061.8810176849365,2062.9472011327744,2072.685633301735
Y5657,8527.231794048534,8522.96503374573,8539.798662804093,8578.859377989016,8617.99553775306,8699.716550986988
Y5671,3647.4051795474084,3604.1509208774955,3574.7299642062576,3561.2179338506253,3557.2231614908965,3572.148410784343
Y5673,6165.955774342533,6430.496180151237,6661.04197462983,6837.25561516754,6966.161416840688,7117.101370026228
Y5681,11247.324340868805,11415.979686405517,11633.704552886293,11878.398735945068,12186.171102645363,12581.332185252419
Y5691,13963.11962430395,14223.20348742991,14533.709339475701,14905.186666908849,15347.016037612204,15817.65885331549
Y5700,1851.0934347957368,1878.2499584594102,1906.461761209799,1928.8437665232814,1957.1998364988951,1975.8116661886538
Y5724,6497.112174146498,6726.965043994844,6936.5618962823155,7095.187540840015,7168.255657501043,7265.183407756333
Y5728,5381.456534652107,5567.5879440540675,5745.663212539215,5913.611621577955,6071.8285461404685,6220.718788524759
Y5734,1469.6492283587775,1538.8893678572977,1600.595919417906,1654.2502813730957,1693.8217985873455,1729.1594207604107
Y5736,13107.659068203067,13512.175717543145,13946.997089071516,14374.401557559102,14871.59799791028,15388.342711286215
Y5746,2625.556584431663,2765.2251430806423,2871.6483956505826,2949.4068133165647,3002.1632722460727,3067.2619338390623
Y5750,8495.074306302806,8455.658438974162,8463.289375477572,8419.265645318766,8401.901082568904,8375.197956734439
Y5760,1738.0773025244207,1790.979409970362,1850.9966355031731,1914.1597002505553,1970.3619851516914,2019.1023073523793
Y5775,1556.6907813549042,1557.2107865810394,1558.4293642044067,1553.342315196991,1548.6448695659637,1548.4910159111023
Y5796,15122.673206820231,15961.214233412009,16728.262159926588,17468.13665317835,18177.696523419767,18861.890564165642
Y5800,5898.049393579715,5928.50044962606,6003.319339425581,6097.037544823847,6204.032165672351,6358.207423461779
Y5805,4712.222001194822,5013.435461259694,5287.333791677004,5539.361080075742,5778.533596388153,6023.619924811832
Y5814,2322.5850149752055,2368.7065649957985,2389.256249327654,2434.3586691364553,2489.212119515571,2539.393031335682
Y5851,2420.1288531431537,2559.688506436276,2705.453484963461,2807.141709244354,2885.596282510079,2946.592269197315
Y5861,2655.054886595952,2808.0318774868183,2930.483270852131,3020.3700753896164,3079.059273176145,3157.0430494383186
Y5865,3566.3169569022257,3781.4792277818024,3932.6913090522753,4034.2155073190556,4100.281720694676,4201.384384014457
Y5869,8503.190316217135,8586.286576901044,8713.716398818053,8856.245032974566,9019.633517073657,9197.378639663895
Y5897,4483.812959353836,4787.084528927729,5037.329665981111,5235.820897872919,5403.45249506157,5591.723676394503
Y5908,1748.0188631610367,1804.132613541481,1863.2168816430499,1923.496503082663,1975.3331012434362,2027.9874165218755
Y5912,1392.7368437316818,1553.3811110078302,1859.401454416163,1928.85097380859,2043.2643551478686,2132.989917504336
Y5913,1424.474233084874,1603.7012955281343,1842.0803664147443,1919.7347596778634,2008.0213192296474,2099.8526694672
Y5920,1890.1983574558158,1897.273572775551,1910.8246522010536,1939.9069809336452,1963.600274074962,2009.283947166602
Y5933,3076.23762729553,3130.3362787806614,3190.173097727729,3258.268462173219,3330.8085219121426,3411.5207993285844
Y5942,12195.448745127655,12961.403065119017,13590.050522689175,14141.850445722755,14621.749582922042,15106.959101448274
Y5943,2948.7956006265285,2974.041088967254,3013.983040482917,3070.1183928214737,3115.316339630792,3200.7622949196343
Y5956,1991.8210657284928,2041.7477686629907,2097.6975624789734,2158.798697642494,2216.3240050549143,2288.793686962659
Y5962,2403.7714279778443,2469.919366655389,2538.2888405875274,2603.5351169252567,2668.3733974664324,2731.2051231047653
Y5978,5004.122379280738,5201.57786381295,5368.444194485922,5466.464647250388,5663.8640893169595,5927.291984745136
Y6032,1879.4502432726936,1956.1043858246542,2041.9030510025552,2113.389815979746,2177.9796826046063,2238.6050517949316
Y6039,9495.636434164418,9954.3208800674,10297.117662070312,10838.987163083484,11352.28266169398,11879.85561523023
Y6043,2605.8677260597747,2711.325317320174,2773.8845172636456,2888.747329573515,2980.6062383177486,3077.41278038967
Y6055,3113.967777110285,3195.532531228789,3285.7666003300205,3383.0759551515553,3485.976015139177,3590.6947344301634
Y6057,1851.2568995732834,1826.850322545368,1830.2354089602743,1855.5660950058325,1871.072364949939,1928.6452412315023
Y6067,2845.4963265759907,2797.7921463417665,2786.87636372219,2798.5077416143563,2836.802785657852,2926.600394464965
Y6069,2902.308931913366,3026.6759667608403,3139.192197593071,3234.4947702720974,3326.7327575204035,3397.7369648467584
Y6076,1967.3840525583987,2126.7405408933537,2239.058784287679,2322.6740133629714,2381.141274029658,2457.2706686310507
Y6088,2581.561484793051,2646.108315284138,2712.820160426917,2780.578453847968,2850.843849794695,2923.6146361756896
Y6123,1809.517452876581,1797.6534022769204,1791.1049667603738,1801.9332119096632,1831.951634513911,1864.0804883551252
Y6124,6602.7412576911065,6925.977189802568,7224.521960327751,7508.389298340357,7765.230869402574,8016.823424002726
Y6126,2647.701686277259,2792.6370261666066,2921.817624964852,3030.681062176887,3104.2790837661014,3192.3663231477676
Y6127,2233.941058918921,2413.654776616653,2531.76479232753,2596.5743726448613,2652.802859753143,2718.6724591633647
Y6142,2613.99176610499,2675.327395472852,2762.0165972819927,2842.990541057595,2911.004347231958,2977.7197431443296
Y6146,2004.181228027463,2207.845960946322,2351.9240660837895,2461.3696314721115,2534.519698250891,2635.087455783607
Y6163,5650.497481500004,5812.628459636913,5989.514284964909,6150.910698603922,6337.279407975643,6530.495514290727
Y6168,2251.076306229872,2346.458512248279,2438.5824275423543,2545.1687394262945,2655.0119456903963,2767.0236523443714
Y6195,2591.3960585594177,2582.3799386024475,2578.0068875551224,2573.4088037610054,2572.74760812521,2572.32019507885
Y6218,1235.295914111477,1239.1805319835187,1250.2833066614726,1268.6653126853778,1285.839084165853,1322.2902467140357
Y6223,10840.435651103839,10965.288049407087,11252.99798346547,11564.298831255484,11914.242812225008,12318.889562204267
Y6224,14480.533127291765,15092.409659103638,15764.07874655811,16485.933127108612,17248.817579815477,18009.05263790999
Y6241,2192.6068922427617,2207.138094654115,2235.4617952768863,2275.2394788711917,2328.8526613164317,2404.724265224935
Y6255,6396.197983396178,6633.163767539719,6883.786827559038,7148.3149088466835,7434.451931188998,7705.301163631134
Y6256,2439.2121762599336,2445.026865345214,2467.16916181224,2504.231385317506,2561.3532514858343,2632.4670006651663
Y6275,2218.704772507983,2248.824913905316,2290.1567759794702,2335.5800518145425,2389.962147900894,2459.153073245443
Y6303,2212.6150480524257,2189.8984454593487,2173.1227672572695,2159.756736266535,2157.1632013499625,2159.6321924059835
Y6314,1279.7115635131183,1249.5152611145147,1230.1316450996248,1217.6640934961472,1210.0214871338821,1193.6098758902351
Y6323,2319.2250816255823,2320.4678198427528,2315.3155241636696,2304.9053791635833,2296.9316441287624,2293.6200300324504
Y6354,2800.569500163667,2887.9959573392953,2979.2371954158,3068.3730440140007,3168.1902337182614,3251.2138447385187
Y6364,9041.243229542824,9207.578006080528,9355.221541663117,9516.929319444445,9620.022495980123,9718.402593450526
Y6377,2393.765588617493,2519.750312959692,2621.053289575723,2704.421681876311,2772.4441494545163,2850.4699722648047
Y6384,2406.0830161805684,2446.1972047270197,2500.209609259747,2569.5181644655245,2645.9799870274205,2729.048285015838
Y6400,3747.4453242245454,4019.2224127525114,4210.198391780366,4339.729508068758,4415.710970725629,4531.49761798465
Y6401,2944.3886498925112,2998.7857078096818,3058.120545411126,3120.819965411466,3188.061351494438,3257.312927622655
Y6415,1661.8373959568492,1874.8153561467534,2013.7507093868608,2086.502482615829,2126.041742219186,2194.4523968144063
Y6418,1999.719418728101,2032.0221432661674,2037.6124900239956,2009.5099143812618,1955.6173729642076,1919.5985732632919
Y6462,2888.896571064172,2883.815775113453,2906.238956179375,2943.984671753667,3012.9824987407546,3115.1181175027646
Y6467,2505.374442491643,2492.4431575785734,2508.387954833046,2541.1985243708314,2604.614065606484,2714.772677703905
Y6475,10314.205898273445,10840.070496295619,11304.568827512123,11681.034208105599,11965.929143653553,12297.604358598886
Y6478,4250.044731384875,4379.445231509621,4520.573234798568,4671.276184164828,4831.328505775921,5012.317027490141
Y6490,3018.4248383627405,3063.295264186052,3133.591287636014,3216.602068160409,3309.7967225433385,3415.4137091919806
Y6503,2643.4946079710044,2820.289972167834,2966.8747928727503,3083.068931886508,3170.8564364612753,3262.9848934746337
Y6522,7844.66301311141,8060.248344077779,8303.068218547534,8583.930024009103,8899.863074240033,9208.267710568574
Y6523,2563.2830248552837,2643.5702508282075,2664.582291195193,2736.0372932660152,2826.112209151088,2907.1798099758976
Y6530,5721.094846436486,5932.6852534233385,6135.177672266203,6313.45221896218,6463.145933807374,6624.567284911291
Y6532,13303.470741341716,13861.415306844434,14463.985908736406,15084.082402646189,15739.607996697756,16381.897863411976
Y6563,2130.955970038681,2157.3874663024712,2191.633592926444,2232.5801163097076,2283.2678790771465,2331.3346726236077
Y6565,2993.8737084792856,2881.136214036037,2795.0244401256127,2783.168322264437,2817.677027528286,2886.9508760367316
Y6567,2007.0103179348894,2059.1757121040405,2119.645342399508,2189.9830055603165,2264.247776937049,2341.9814939045136
Y6576,2216.601900579592,2259.808329036699,2357.3617836556864,2426.908693050563,2510.1688373006614,2573.80285357362
Y6578,2748.7000244972196,2784.84453879801,2825.6411085124905,2879.504823538022,2932.861153173086,2996.0539386815303
Y6583,2103.267054672821,2192.537225656482,2278.8499118333893,2359.4109202547857,2427.5636506853098,2486.948707631127
Y6585,2153.4743510870253,2194.608716924302,2239.8993893817965,2290.5576645843707,2338.6067083119283,2398.9359648533004
Y6604,1966.8622400511033,2022.4809936726617,2080.0484724969037,2133.836867482637,2192.0231796540606,2253.4251915520454
Y6619,2370.1223964954224,2405.3341168045745,2447.776678063144,2492.7493140237602,2544.271010801532,2607.647246596589
Y6621,3658.325329925961,4137.409383847375,4402.729148318134,4559.593149031673,4679.027244640565,4685.083202160288
Y6627,2133.6725191217247,2203.701022744644,2269.692472018947,2333.2237333092985,2393.7022513847182,2446.6680194689643
Y6695,11914.328055083892,12247.903837922,12605.306414602655,12933.854111765664,13315.91469291833,13682.135115329635
Y6703,3437.250847080685,3564.7628114140575,3681.2999957869265,3787.9331409228835,3884.0392562465154,3986.911537392881
Y6720,3464.556194380658,3615.5356905207545,3723.5685218843123,3809.4346872636047,3871.6399372125634,3952.168486918771
Y6726,3993.528925835465,3981.969869923693,3978.806837896211,3989.5570051740406,4005.050141279269,4031.10099223405
Y6741,4962.384950370875,4551.04072898524,4218.473610725852,3968.1392625775334,3798.9830801887792,3686.408489934227
Y6756,3147.8794536625123,3242.5601114022593,3345.42972159938,3452.8212701332495,3553.0358549173566,3649.113513851901
Y6765,2481.5231839098883,2551.3744034741353,2623.5668163015916,2690.33239041094,2757.5910055264058,2816.0532352093187
Y6777,2128.9693422572004,2206.6571316617697,2277.9777088108385,2347.140829122328,2420.0523613501987,2506.9222685069253
Y6784,1671.1638363924585,1680.1513212376756,1697.7798392555005,1720.9702907907808,1742.4524636700557,1772.672415212966
Y6795,1678.023515252005,1936.7008910728719,2117.225355826595,2215.8050557276433,2260.914500492093,2353.3488125051745
Y6799,2576.9637215295515,2587.775507311574,2804.4679432941803,2847.703238682502,2986.641093544168,3039.9436424576243
Y6830,2196.5391133886155,2304.4310519482474,2389.847424662464,2503.760447142075,2607.443740763736,2700.8755430051147
Y6835,2709.2526739936657,2821.0583494594644,2951.008813457233,3059.2630819389315,3135.6289055757434,3229.6541311085116
Y6840,2220.604383955676,2323.7074284602104,2408.6122326600566,2478.927817831407,2536.5024688202116,2589.329920055949
Y6854,2424.0043402125157,2511.875016817723,2607.674842548994,2703.6448052629416,2796.515827663013,2881.506031764498
Y6860,2241.832294058499,2235.3300946166555,2244.027457462459,2264.441773553779,2295.7988506416054,2359.623570138917
Y6866,9110.389902320443,9602.433940257426,9997.964821729356,10322.258670642886,10595.052914107795,10903.182617198234
Y6885,4183.611121127915,4300.777456691574,4429.016758989744,4551.922283013675,4659.621550041403,4743.154084385936
Y6931,2759.3808886514726,2818.9591408931665,2885.644644071109,2963.506479256843,3035.7317021701874,3125.0298008712325
Y6939,2826.064526316835,2855.741067601388,2893.69187483421,2941.9203913944584,3001.8819877054225,3068.870899487399
Y6948,2452.090333251153,2561.083487330346,2627.167641489452,2657.346199034509,2662.0454733956367,2689.7560714174815
Y6968,2658.570514944583,2711.8308822217655,2778.1444568600973,2858.712863340501,2940.9714034240105,3046.9362253017366
Y6971,2102.6726160557505,2114.001579313961,2139.15689733852,2173.3528894397227,2216.8049203434202,2282.3563309570127
Y6977,2486.04419062052,2724.5273877419777,2842.012124872602,2918.692548587073,3025.9853439787476,3042.322201958779
Y6992,2547.451414708679,2570.7238525290504,2603.429258621756,2650.1979124034383,2688.859494516279,2758.610799683861
Y7001,2507.7669979288967,2731.764972791256,2919.938077668332,3033.460825280051,3108.6528085995337,3159.510543389976
Y7036,3452.522186344292,3453.542840994838,3471.8178632820927,3514.7074841373174,3565.1800045241644,3649.783744364535
Y7038,15933.489370953737,15588.878169036936,15464.871264996493,15560.263674376109,15597.142308049431,16031.865751344327
Y7042,5842.684929447558,6105.242464741782,6397.745433311585,6713.028803909109,7036.1190036936205,7371.38945840461
Y7056,3953.0164413182165,3872.462179451627,3862.89262695146,3890.428728398936,3921.0497254065363,3978.7291808859804
Y7059,1559.2737409698414,1570.53836678091,1591.1291800255449,1623.7115970625532,1660.3664595939197,1706.5541249486675
Y7065,14010.996769188305,14407.189241488735,14850.310581497339,15359.889744390603,15895.93841814089,16469.023311376044
Y7090,2097.7732535559785,2116.256595574462,2149.8702320261636,2195.7155306548834,2246.7591252470665,2319.5957071083576
Y7110,3028.2157189152863,3043.2443336639317,3083.7945275920765,3126.792939414005,3179.276688565999,3301.1794815274525
Y7123,3614.5157014398796,3603.766820966434,3609.0546157081,3655.565251962872,3726.936943134013,3835.187229856384
Y7125,1957.4519839743461,1635.9158850600415,1423.258909461036,1347.1656030466938,1395.4712870758372,1469.7949638157845
Y7167,1541.151448080653,1635.8818255367303,1685.708108090968,1699.228464182341,1678.8887672799342,1685.706280488711
Y7185,7656.822928972327,8105.609406601021,8447.383561471459,8682.294615301975,8843.247457846532,9071.957542883569
Y7187,1941.4191033280692,1967.1673110860304,1988.0418297751464,1998.8968655958477,1994.1711274002394,1998.6527160166834
Y7203,1898.488121697441,1949.1546700124627,1984.0279206560642,2018.6608293042257,2029.526652598499,2043.1829441129303
Y7207,2084.538985029254,2183.3010961481623,2274.1455835658894,2361.051199873063,2445.0158784543223,2527.83928996162
Y7224,4242.505180707288,4610.989385617379,4844.09987763563,4979.551387111941,5015.157751283693,5115.590311168769
Y7228,2766.386751218782,2884.162473037953,2992.9971771080754,3094.786657510958,3187.961346361435,3278.1383091887787
Y7229,1401.557919383735,1557.6229236137403,1653.6269171251956,1702.345340432232,1726.2987282291208,1775.366606117896
Y7232,1278.6615338255301,1377.9786198506097,1441.1827562569688,1471.3314612969498,1477.6318769150075,1504.804948810573
Y7244,7942.467682629962,8214.292857485203,8508.703545206283,8835.472513856364,9154.890018499374,9510.25606536269
Y7250,1908.6450718570368,1944.8969040714453,1991.487694644057,2038.72838549029,2094.921771221464,2162.092521916409
Y7267,10260.165622156714,10304.805567819454,10614.250288957634,10860.716366411516,11096.298367718318,11382.170323210506
Y7286,3149.1730424021043,3221.86959660401,3302.1282896005932,3383.5798733896086,3476.4720653931477,3577.8599082903656
Y7330,2195.9015327889556,2442.379375119888,2601.513253470146,2665.8172297675246,2664.389114399635,2714.9855005938643
Y7334,2837.5609631015864,2918.0959208867876,3007.4956885353654,3105.609319903958,3211.480291983266,3316.0306090345994
Y7338,2093.4017112659612,2057.494932694058,2056.179955221165,2080.426183361945,2110.1205194494746,2203.2796831650803
Y7340,2465.1092653821547,2510.5041851640262,2565.5166347314234,2631.7454719623497,2699.2522379760485,2783.7713546090627
Y7348,3367.840983678221,3483.628970056633,3609.694130673467,3745.223454721405,3890.3172453799352,4032.893902574963
Y7356,5633.375952260941,5738.720219399821,5858.270442383018,5981.0615465666,6114.213003351713,6284.659438232563
Y7365,1578.4642732753198,1725.2170100321678,1825.1748581775921,1887.5171490951498,1926.8555474547147,1990.122266307339
Y7369,7531.183183855011,7407.136304559942,7313.5500866251,7253.460984969044,7248.888988603765,7211.955103301012
Y7370,2682.0908995553855,2802.156199423969,2883.3123709082606,2918.147258675099,2916.658071482182,2942.1208591967825
Y7372,3448.498075759769,3567.0259641416083,3659.3714969288126,3731.86522267605,3803.2084675270444,3881.095451559795
Y7380,3290.2756335792965,3504.719446925234,3600.890903221854,3604.6247710536145,3540.1187178103087,3540.4935623095175
