V1,0,1,2,3,4,5,6,7,8,9,10,11,12,13
D986,2156.1603416182597,2143.4539416296184,2134.0895675698403,2126.0346250616712,2119.3780169888814,2115.4983865020963,2113.2406473317474,2109.9589080737633,2107.5358291337047,2107.5050188110395,2108.4406998238514,2108.6858642605243,2110.8262666286532,2111.873333982502
D1008,1261.960095200596,1310.11631707983,1346.1025429191416,1374.7538256999271,1396.7091654964918,1414.9475938977027,1426.5329010958835,1433.679847207314,1443.1030153155625,1453.9725286902246,1459.6947012593882,1463.75181414739,1466.0268992121253,1465.8331788081755
D1013,1801.7369691510983,1803.0586053851312,1802.860325926213,1803.6837497468894,1804.4392201223643,1803.213800902066,1803.4351818136204,1804.2917261622865,1805.5594940013093,1806.4262992329218,1808.5184376325014,1810.4297189835493,1810.1001806280785,1809.7864605418563
D1015,2408.0159442256167,2405.5323516075905,2403.327595172361,2400.508529627283,2399.664906467841,2398.768983249944,2398.5125918087238,2398.1438424788457,2396.84750685254,2397.689386190998,2398.7356542828907,2399.535549787973,2402.561758673901,2403.045009529717
D1018,2252.0751527041502,2245.3721957778057,2238.5334589196013,2232.3163418443646,2228.327868656633,2225.8772615832404,2224.9146563474733,2223.2060242188386,2221.923644570671,2221.7921138848506,2221.9841392531525,2222.2546066505024,2224.442035621577,2224.8388089058258
D1026,1675.0198885881903,1681.1398557972911,1685.929364461899,1688.2276122224334,1691.538142873049,1695.751809257269,1698.9342170727255,1700.3218394792082,1702.0308642935756,1702.8289973247054,1703.6967275798322,1704.0265077054503,1706.8111663496497,1709.1453524470332
D1031,1560.032169572144,1568.6293758096915,1573.1406174210003,1575.730378050577,1581.2539627101473,1588.4369794476813,1593.5193053389855,1594.7376045734936,1594.7302673262607,1594.4869931740473,1595.963023567692,1596.8679205776155,1598.6880164789668,1599.427964937427
D1033,1665.5328382136604,1677.4101341572132,1687.7040025686942,1692.7177158151046,1700.1263197444107,1706.8116386649583,1711.6498288658697,1714.5088396407543,1716.1687426273122,1716.8880169244921,1717.3455843575798,1716.3247848968567,1717.8490097626052,1719.3201254155072
D1036,1890.395395421386,1895.0227724760773,1897.646338335276,1897.0079903137685,1899.7345016366246,1904.2905921882393,1907.0771191370488,1907.7395882713797,1908.0469888818266,1908.1219366252424,1907.4619442123176,1906.6806283450128,1909.1137020230294,1911.4527679711582
D1058,1369.9146553334062,1378.2743414920212,1384.5723474539514,1389.9844614701267,1395.7021301820344,1400.369449447365,1403.2139485319638,1405.4205798412347,1406.8866669570975,1407.114207939877,1406.907315904645,1406.811139642645,1406.9581805139705,1406.4508368199288
D1060,1567.296304023086,1585.7195166610259,1599.975656387363,1611.203657735061,1620.9579973707991,1629.2361055005806,1635.6492984826425,1640.8025279250373,1644.5494353105419,1647.4078018880866,1649.9398138412073,1651.606532871671,1653.451184805557,1654.429291157356
D1067,1437.0890508606383,1444.3805784987287,1450.05352886166,1454.16478963745,1459.1299103507042,1463.3058399447389,1466.3335820431919,1468.811674802524,1469.9095859028607,1471.063278971289,1471.5564736582528,1471.896706169908,1473.0797260016013,1473.445498505246
D1075,12548.039206400172,12611.825122462184,12661.358375144931,12697.533912505447,12740.559755484159,12777.341324251316,12803.953548232443,12826.363644718233,12839.435393869166,12851.45008036965,12856.459920091886,12861.506788274975,12872.285103672184,12875.836137403452
D1079,1489.1454122102555,1484.3637045123692,1482.3416529063145,1479.0545945601414,1476.5040976779942,1473.760806379702,1473.1055924496895,1471.5448832784682,1470.4006109538163,1470.3599366973078,1472.8708779327192,1473.8261686900782,1475.6683040865953,1476.0489060902141
D1101,4345.550960805557,4208.78026752231,4101.027829049938,4010.162846203911,3941.6294784488387,3891.8792967785766,3850.0965656198123,3814.37536022252,3785.6103316139906,3763.0393545572115,3744.2993922686146,3727.8535533526415,3717.8064673629397,3713.404980039069
D1128,1487.2907053622705,1482.0642205703323,1477.9926746696685,1475.3245087144587,1472.879242263426,1470.8058087365598,1469.1654466515927,1467.8913166185084,1466.9658841027529,1466.4444764641626,1467.1011976646935,1467.8777737649796,1469.3124261273215,1469.25893177577
D1135,685.3529535383791,660.7690203905325,641.2251543788992,624.3984007944978,612.4286509059148,603.4665365029683,596.4805383139422,589.6925166772937,583.7529648039434,579.8931490545845,575.4068073174848,571.8717960870415,570.2666445173232,569.0522690763325
D1166,1374.9545708572864,1372.71037840724,1369.251931848526,1365.14360891819,1362.9122757077216,1361.7148865938186,1361.284484783411,1361.2075334608555,1359.9393419861792,1359.0820593476294,1359.1427069914341,1358.0585506260395,1358.311602090597,1359.0772371327876
D1186,1625.8319190213774,1624.1406342706546,1622.5125582452365,1619.3969382740404,1618.5938673965454,1618.3643767434307,1618.9675879090667,1619.34090521011,1618.2356102690203,1618.2013148103058,1618.6154694203017,1618.0536809220828,1619.2054109956289,1621.0641239435195
D1209,13797.520749204392,13821.685079781146,13836.0714551955,13842.489839714128,13855.887717455425,13867.544766310748,13878.204468164284,13884.360829590081,13885.193351890268,13893.67667195946,13895.870884717691,13897.467491245305,13907.556964478777,13914.761280005234
D1224,1576.8550533714779,1063.7171974384612,661.9923716781525,338.02048766018993,87.35733758228571,-108.97334574704973,-264.93537706399,-393.59493425523715,-501.7925102380482,-587.7768077585538,-653.3275794174365,-714.97307029701,-758.0432556901901,-782.8623540940002
D1230,12949.278117126521,12889.140574659872,12834.997157938642,12786.411216403756,12758.743090146732,12744.6775216445,12738.766893477112,12727.607303421404,12718.857251498175,12710.974746939897,12702.43405036039,12696.839044950073,12701.173430695166,12707.9614200519
D1262,9354.50291240793,9322.682221949051,9299.281850899839,9280.939445893953,9270.440288304779,9267.82038592119,9272.570945484402,9275.417540133045,9277.038887691924,9281.366479896085,9285.916713505403,9285.065733930556,9288.956920207114,9292.813318764951
D1277,12737.948287159981,12861.336263286881,12956.086821237855,13037.602167140305,13117.717727562544,13187.855119786364,13247.801185905304,13286.267994825355,13316.31887484696,13328.423394721529,13335.646357484717,13338.751548300217,13338.183806689749,13336.249497408737
D1282,9279.984892212768,9289.874907442641,9296.815020452615,9304.743628998918,9304.506624848009,9309.543013653498,9321.781414163474,9323.61672897171,9326.922643404632,9324.341909050881,9323.677244976085,9319.556894417407,9314.39643768322,9307.801407574441
D1283,10410.4472941528,10433.516553547775,10450.23838013373,10465.346722968066,10469.503253429644,10478.696797957486,10495.377397886365,10500.00950728492,10506.073752223316,10502.32826134865,10500.718949342096,10495.684143846747,10489.363950079009,10481.962538150112
D1307,10922.492428815274,10992.77732119346,11046.436976885425,11090.82002237542,11122.572598223718,11149.232179397633,11175.54367160666,11189.435800047353,11197.76741026037,11199.578572933211,11198.412252270571,11191.218675580834,11186.13091926559,11178.000985879484
D1310,5838.004487533504,5830.418352768386,5828.979925533205,5841.451385556347,5847.113653668186,5852.000297379687,5855.962606031767,5864.678310590417,5869.209499555813,5872.70773168384,5876.2248628558345,5877.465327377959,5871.551262912676,5866.036941862186
D1317,895.5670312400543,901.233947356615,906.3764609314476,914.1925420015181,919.5490382743375,923.7841340043321,926.8153098561949,929.8461171536346,931.9638677235646,933.5888610299598,934.9569719035327,935.7851874028709,935.4074559747506,934.9411977742288
D1338,1047.3146043838924,1054.5412594792735,1060.0543264834848,1067.7098108818736,1074.6799539544934,1080.3242367665866,1084.1617185462112,1088.1312870350973,1090.5231596144802,1091.7338576825582,1092.405206526159,1092.745525755318,1091.707062950108,1090.6690355955877
D1350,14301.286295699243,14291.685418215313,14288.671226075156,14284.25488923797,14280.481712192397,14290.651734520325,14306.772274302413,14318.938606080315,14324.142091085461,14342.747046163706,14353.288701161897,14346.270061634279,14342.626624925375,14335.359695486226
D1353,14051.872230782892,13874.110207404385,13739.625397128466,13627.048502288002,13553.415423223127,13508.877666879325,13488.703609003,13465.086201547201,13440.514136364916,13437.169468428487,13430.661930681055,13408.572820951853,13402.314665646476,13409.05247550145
D1365,13057.787525896187,12966.626013734289,12899.201769423347,12844.991987253565,12807.07198162028,12790.444544811431,12783.287095303227,12778.370190379046,12770.615964492936,12776.102420363342,12777.237764647085,12765.106431657932,12758.91328134407,12751.41161534446
D1396,956.8775935834618,955.613584931007,955.7076714863917,954.7481652177131,954.6478137002761,954.6277433967887,955.1359061017768,955.0305510240429,954.6245198145247,953.7825481583078,952.346316119503,951.0293846556177,950.7792206563532,950.8017156543262
D1397,788.4638307943062,786.338902243586,785.5886772724108,784.1684711434559,783.6405065478997,783.3153726043419,783.5154217948632,783.2741097583489,782.840255776854,782.1015482165532,780.9180903669313,779.8487804557996,779.6955030252651,779.8091378786282
D1398,898.4820578401752,902.3720018861754,906.6858177936992,909.0579180967525,911.127805013547,913.05097906018,914.6427075923443,915.6093967999847,915.885079313693,915.3057670959596,913.999073092517,912.9348076710281,912.1381932961218,910.7152190488043
D1405,822.9367876183433,825.2927485178309,828.3724218514135,829.7049347353428,831.4398058808868,832.7352755619752,833.8222372429688,834.450680904026,834.3429766621284,833.9101818217878,832.689240474715,831.6938924857016,831.201296663062,830.346987904736
D1416,1069.3763003137024,1075.9092809913627,1082.2454316398714,1086.060999912672,1089.8939492443867,1093.6676896656304,1095.8334420295598,1096.8803265684594,1097.6640794871385,1098.016684027724,1097.2956412985977,1096.4630132488376,1096.5879865613563,1096.207852983056
D1434,11422.009030313966,11365.888215643668,11312.903534280662,11263.835864284776,11241.495359544222,11233.110456593697,11231.052271125542,11220.557256611339,11205.945964635945,11194.295533476135,11185.674050508958,11174.759139848444,11174.716557638532,11183.09898131466
D1435,13668.869922600057,13627.945121676357,13583.870790595196,13550.696770254377,13535.740311092713,13529.189787932075,13531.695180797731,13526.361657729709,13515.877948420828,13510.056596389815,13506.535241677288,13499.1814015784,13501.996018342772,13510.650566429384
D1436,12193.964202483456,12171.56690992916,12146.806411039866,12120.76937338356,12111.609995575502,12113.265092059743,12116.09944534829,12111.762845457179,12107.630883162441,12103.049030958928,12098.80948509817,12095.865191303536,12097.999795240825,12102.854504078086
D1437,13539.743302589988,13503.10032107248,13466.371786647775,13430.36422446353,13414.78935312092,13412.82458290958,13413.21773698445,13406.060607492178,13399.47319748716,13392.965102898415,13387.06307016659,13382.576358383725,13385.629536744205,13391.769594515385
D1444,10804.234080748645,10799.042813436527,10791.493471176149,10786.227808454803,10787.70961288882,10791.630643655404,10794.754334005545,10796.047441342362,10795.24257887064,10792.296512293746,10795.472548454252,10799.678995404542,10803.132210375088,10807.941887539173
D1449,14044.647192939323,14083.913548965422,14115.509411587736,14140.124703977912,14175.973763099733,14216.89446101707,14242.360848358347,14257.01448725537,14263.270503338645,14267.65132495259,14274.669661276459,14280.249297282473,14289.041427328188,14291.676310740411
D1455,12185.98794496784,12151.85454996559,12118.588698800404,12084.70164280213,12069.762172154271,12066.581666615144,12065.825120068419,12058.98531165011,12053.676797770855,12048.413676845912,12043.338228968034,12039.049695318985,12040.770069854701,12046.342803268451
D1462,12076.285062634697,11989.910108511674,11916.988387758947,11857.82370460207,11818.501795342587,11789.056445015869,11765.906598113463,11750.969579739225,11740.56107893081,11727.270645578867,11718.056345173014,11715.433820215969,11718.99705352391,11727.634471291225
D1469,13536.587328353191,13549.119719579481,13554.790595176482,13560.071321847701,13571.434218808674,13579.752315827871,13578.653497954869,13583.23889084723,13584.887308159137,13579.950819334053,13576.375279691481,13577.272546019816,13583.276419821048,13587.661404183173
D1475,13078.589292002933,12978.055350486185,12895.219185904834,12822.943681441311,12783.853943914966,12754.760963462644,12732.979798795825,12711.7123285507,12691.107000518121,12673.880459427164,12661.206135951585,12649.899746684981,12653.957070275865,12671.94989888675
D1481,13062.092883489533,13082.533674787815,13093.392034808057,13103.348930542494,13120.166334156133,13133.269517649704,13135.28498258336,13142.25799546594,13146.941318028687,13146.0388603838,13146.399452125635,13150.2908484255,13159.67252938707,13167.76824939965
D1487,11703.494678891353,11669.62381691778,11637.2505091544,11605.041069205135,11591.405551958507,11583.099373963325,11575.42107628433,11568.33523811984,11564.029373611824,11557.697625672685,11551.687647753064,11549.914370565539,11555.398629218042,11567.012550814807
D1502,1339.5561353806108,1345.520666111034,1351.2319911444918,1355.4466316140688,1359.72073921761,1365.2626998009805,1370.1765209645203,1373.6573438428352,1376.2165116679078,1378.462037399081,1379.5945356559662,1379.523608412772,1380.0315877320952,1379.940477012944
D1503,11627.696221787637,11512.191811286071,11426.853608462405,11354.081292275037,11312.097824354249,11293.586657180582,11284.93341068497,11265.547006590163,11246.794071616012,11239.25949577002,11228.797676193251,11207.496287866514,11202.878543701327,11207.301790772928
D1508,16448.44524223558,16291.41446497232,16175.497480610176,16076.477138466362,16019.4527258085,15994.520625885514,15983.544457650207,15957.380021086134,15931.26714458865,15921.4809418506,15908.508224898103,15879.510281902232,15873.838929825113,15880.233399073773
D1517,1214.2288413994067,1209.774332659472,1206.8728087671361,1204.3354517933437,1203.72016266411,1204.3818303122712,1204.998922252099,1204.8615829097255,1204.3536619567226,1204.9748378741315,1204.8279135128312,1203.703722660778,1203.753306357234,1203.7944168255988
D1522,1763.6047552569717,1756.7812074972824,1752.1567396619914,1748.6841658386263,1748.149241745375,1749.1272605089848,1749.0648867964344,1748.4008349542828,1747.658881545153,1747.1268689246072,1745.8821749988867,1743.7955671011562,1742.9134171009491,1742.3088012691587
D1526,1319.8635573278627,1315.5596265779695,1312.7304504929743,1310.6386225049457,1310.6243555896244,1311.655666460272,1311.847714342948,1311.5490446566305,1311.1569968401157,1310.888381229516,1310.0610463182888,1308.590910859581,1307.9942146675548,1307.580357181307
D1528,1686.6659403345318,1680.2319628773748,1675.8817269433132,1672.6195785283555,1672.1521389775503,1673.121861286074,1673.0893195505853,1672.4769675839323,1671.785937408121,1671.2921112198226,1670.11370432796,1668.1287922696342,1667.2929299618622,1666.7187663640761
D1529,14185.585217368143,14157.732953884204,14125.866962151324,14088.89164642846,14085.782006131476,14089.219924680707,14102.62500242808,14100.708110633319,14095.647748788098,14092.298397374061,14088.07006170073,14084.002152463281,14093.241883776771,14114.230460011564
D1550,1685.0653304650543,1678.7353520065853,1672.5183233169632,1666.0312921109444,1664.0883967953941,1663.3448373043059,1664.0657743147292,1663.2685344137992,1662.3616435562485,1661.8478220034276,1661.1215640800433,1660.5023670539895,1661.7650001211243,1664.4975067859914
D1554,16692.80621165929,16631.796991345855,16576.70268400462,16525.583309241687,16508.96615207287,16505.293899354394,16505.61925555551,16500.831261117037,16496.130028332198,16490.436623455258,16483.443436986985,16481.504116842745,16489.946945940446,16498.510715525023
D1560,1632.0938973050133,1622.3153841300634,1613.1335279108787,1604.5259663391187,1600.6122215366706,1598.584895831665,1598.021435056959,1596.5205626776476,1595.6898995069869,1594.9861616157932,1593.905358570432,1593.5602980677825,1594.5139439159118,1596.3536481493375
D1574,13146.015167338654,13105.88882294696,13077.770315404325,13037.8797474802,13018.062559876184,13003.6847688957,12994.628654464572,12985.589524739693,12976.061460767027,12972.994468144172,12976.048866211144,12976.48919657242,12984.266314798488,12985.083638446547
D1583,1578.6595570071024,1571.304569685128,1567.2307363255381,1563.6462257117576,1560.1657643562637,1557.7620856164529,1557.7171264740462,1556.6446261893293,1554.1806940241443,1553.1291467924982,1553.914760155303,1553.4969521343578,1553.893535087729,1554.6661549020916
D1613,3101.428095446302,3110.252126741352,3123.558646486118,3130.255605299745,3131.909638942938,3139.831645366558,3143.4528976181027,3147.719031943309,3155.050268378484,3154.2417656494285,3156.9916705346564,3162.9106260409967,3161.448099877347,3165.0133201061512
D1616,2893.839965690869,2885.9827110129013,2880.154749882209,2876.0253873797524,2875.2657663065447,2877.203141145858,2879.91617123889,2883.5206621746784,2891.6203693048724,2898.6893118921457,2905.916634032766,2914.006542850571,2921.8994180438935,2930.9181879527937
D1625,3647.7478604039893,3707.466203719173,3757.3825912028196,3798.5587313321507,3832.352473494615,3859.26486937831,3885.4021318553678,3909.852714898673,3935.431755485312,3958.008878683188,3978.8846999455486,3998.6199309140125,4017.51548182858,4033.841110512807
D1630,5105.444974899292,5083.337574005127,5071.568007469177,5053.813238143921,5040.127806663513,5036.316795349121,5030.170459747314,5024.631676673889,5023.733172416687,5020.67421913147,5026.136002540588,5033.636493682861,5032.244834899902,5034.31921005249
D1657,1922.8989393185552,1952.830714133303,1971.3563037549056,1984.7322933467062,1992.1141033890844,1997.2480190000556,2002.9230470606867,2006.8304939879235,2007.6107497673954,2009.7778430074104,2011.5797888786922,2008.9659540461394,2006.2536069649757,2004.912677269662
D1718,2999.785801008815,3021.6904838827204,3037.672874718241,3049.892706199254,3064.0515004229387,3082.600357198918,3103.759218945544,3118.746607650509,3130.5192416350196,3143.5182249698114,3150.456427712571,3153.0867262989827,3150.923795833228,3149.831384346998
D1736,3487.371738123389,3567.9812504737793,3625.016412844167,3679.658711775303,3720.3811766002495,3746.5336776362087,3764.307945946723,3779.3820718024795,3812.9037255765443,3826.73626219367,3836.7244271903505,3843.8774391447637,3853.2227273798526,3858.1953356698477
D1776,3441.0358914853405,3502.574872594762,3548.437838984292,3580.43196268292,3604.1125664189244,3621.860955900943,3637.2617662218718,3652.172029723629,3665.318701393573,3676.417632425462,3685.6459347705604,3693.546320384593,3698.3732554116755,3700.079628411095
D1783,946.1723146438599,961.7864224910736,973.5408959388733,981.7586693763733,987.2237310409546,992.1062440872192,996.8329586982727,1001.1939930915833,1005.228214263916,1007.9298009872437,1008.8720817565918,1008.4896903038025,1008.1218700408936,1007.1084957122803
D1791,2976.6948801031244,2977.779243749514,2979.0469247376955,2978.277467748893,2979.22107305667,2980.537962773651,2980.6112414960467,2979.7668535470934,2980.1435558602316,2980.1467627940215,2980.195735359556,2979.6600090362144,2980.5636987031435,2982.3873338505073
D1794,6226.858961674302,6295.465064249257,6348.363214173102,6385.342391496357,6415.35387628187,6437.7219909267005,6457.485612533311,6474.350606186825,6490.14679414034,6502.476513938472,6513.042510379446,6520.587766587735,6526.999204332179,6529.459241802043
D1811,1382.0905297137458,1408.5789326553124,1424.0380951679886,1435.7255730411096,1442.0671177076686,1447.683467920937,1455.9612649065898,1459.6707813387768,1463.8004089869107,1466.5094652826651,1467.9974240300658,1468.478287082658,1467.9224583453688,1467.8124348095305
D1826,1472.8433672988415,1473.739589654207,1473.8341737890244,1475.22534394145,1477.1380434942246,1479.4028457796574,1480.126014444828,1481.8361969602108,1483.8719171667099,1483.9070777547358,1484.6407300055027,1485.502503927946,1485.3974196457862,1484.7587655735015
D1831,1249.9307035862123,1244.8271182910814,1239.9705765913084,1235.954133858103,1232.3303025932944,1228.315657173268,1225.3071157830486,1222.19295325463,1219.031654738656,1216.060494563658,1213.6605176180683,1213.8109425679502,1212.3149996569432,1210.032746724569
D1834,1305.13314066719,1311.067958601474,1315.2429775931575,1318.6574681784061,1320.6153184624272,1321.4870904857632,1322.5324779581301,1322.5545118081052,1321.035040153608,1319.5832434335223,1316.63649905736,1313.3309313175394,1309.5347620778878,1307.344911713535
D1835,2733.6821868187103,2733.8831138676596,2732.1597045723693,2731.9371168035354,2731.8252198364303,2731.0216875397505,2730.2867558988523,2730.5547256399723,2731.501113148418,2730.9056192507187,2730.425238761128,2731.7767721938126,2732.6885327045775,2732.7667072980344
D1836,3030.0305144387376,2998.015030463327,2965.714168389429,2942.8830061751496,2924.2281757193696,2915.7426874238145,2909.3654803830277,2904.5875160294663,2902.5148938494813,2896.000184853662,2895.3525189953934,2892.91106804191,2895.101463635553,2897.245579798807
D1847,4014.425125954863,4005.6007388701933,3997.6371754092,3991.949625162421,3988.422656981007,3991.336302226757,3993.9513458039937,3996.4230546512954,3995.938873787458,3999.213672155737,3999.339293855447,3996.64743205299,4001.1967533533707,4002.9929213199316
D1849,1263.6028063642796,1267.774453645416,1270.8808082549874,1273.5948770514099,1275.6737620975073,1277.94212613345,1279.9739800085954,1281.8926934913914,1283.4220693655125,1284.7730301383187,1285.9320692973247,1287.0757379963588,1287.845796904798,1288.5259396376705
D1856,1448.7159925201322,1443.6662190674933,1434.571516625996,1426.845160273008,1419.9149860040204,1414.8488404357017,1413.4854200553482,1409.493798174754,1409.9923893003008,1410.9888366044636,1411.6110551861366,1410.4910742488603,1411.9488493054423,1413.8402430514213
D1865,3643.147446900717,3623.3200079414987,3609.0016798225092,3602.087521157713,3598.09739586747,3596.5482127780797,3606.8152485470487,3617.449804616791,3628.2974034426807,3646.4899908993366,3662.9675246598576,3677.150139360796,3697.3501961632983,3720.127737884763
D1872,9561.12494465674,9425.020850273602,9314.280164525397,9232.392390820134,9198.635216287257,9200.867805909427,9230.951725047802,9281.169016319755,9340.681450634225,9406.931320486441,9463.010174784626,9515.713199931757,9577.697198283146,9640.550911978933
D1899,4376.1184866514795,4391.250468557155,4405.848753260307,4411.467134000159,4415.592466050648,4418.672507800816,4424.282862680414,4430.010515212613,4439.247730797559,4447.950263799054,4453.111028857127,4457.238139274007,4459.784660744515,4459.148963084729
D1963,2537.116947668917,2558.894591320666,2573.2888674630444,2584.329035504466,2595.576724802972,2606.690771483925,2618.5937503194386,2630.3048710032335,2640.4517358173216,2648.0767811135474,2648.393141539629,2647.753903650145,2649.49108044307,2648.637591521196
D1972,2537.322559637543,2591.708106352838,2627.3660656556503,2645.5430635066705,2660.4090673743694,2672.223378886899,2685.2150641238695,2696.439754554655,2706.598063397066,2716.3282082897204,2723.821163118688,2728.4409043756114,2731.0509937331967,2731.69003417066
D1987,3972.4233638153573,4085.446498300591,4183.687203081951,4275.603816595859,4361.4626133437505,4438.024681252951,4487.518561214329,4508.010952958046,4515.8805990663395,4512.746839120246,4506.966053815475,4502.01440293102,4501.883632579135,4507.224741444144
D1993,1194.6717250067788,1221.194952003177,1239.9179431657171,1237.4586819776125,1242.2786092784509,1257.60357777853,1259.8343879428664,1253.15002758831,1261.0387403967586,1271.508130404943,1266.4783860344216,1262.5814659736989,1272.1120956565744,1273.6052364438028
D2027,2023.9370123963372,2017.9621000736877,2012.463151290956,2002.4311540261606,1999.1825097577837,2003.6881848106093,2008.8350904417987,2012.0717782470472,2012.8997483666724,2011.0689740314428,2007.4042609646842,2005.0284176586083,2006.5793725403128,2011.810990646195
D2036,5970.089606941877,6067.851737757616,6142.437935216413,6208.299546724844,6251.109205439079,6287.774508276014,6306.858448228826,6325.545831912358,6341.009306624192,6356.1696025008505,6369.837164327365,6376.757654289346,6382.19699888044,6388.077036188833
D2041,7371.050012916576,7400.659661708054,7419.972886367609,7441.21062878684,7453.351429497278,7467.408371496313,7481.076419354944,7493.13430241347,7500.519432257388,7501.932138222408,7503.570820671239,7508.541644491526,7511.612985847722,7510.755197562232
D2051,2425.3661289334295,2416.1926597118377,2411.6179574131966,2409.211283075809,2407.0423015356064,2405.805642080307,2406.337633180618,2406.0869743585586,2405.8987749576568,2405.927422058582,2405.2683268308638,2404.401523566246,2403.54049475193,2402.683545136452
D2054,1171.9332310557365,1171.6819006204605,1172.276241183281,1172.0276182889938,1171.0145388543606,1171.4575278759003,1172.0724692940712,1171.7601838707924,1172.0130564272404,1173.6266331374645,1174.9400141835213,1176.289899945259,1175.9773202240467,1176.2452255189419
D2058,2355.467622582021,2363.3260878060323,2364.981401350543,2366.865904666884,2369.762627317956,2375.20526077397,2377.681447268183,2381.6814689164307,2385.2073530834286,2387.677364169667,2384.6020718397203,2383.386064041824,2383.5561767580534,2384.3074775006708
D2088,4005.7841591911956,3950.3238363998585,3905.688665750518,3871.788518312947,3851.068758869638,3840.065432202189,3852.5322798254488,3865.7344459950214,3874.120322419752,3887.017919567327,3897.57910779473,3905.8857375230414,3932.395006286558,3962.3693652253733
D2099,7373.6276676708385,7497.050076239957,7598.780465099588,7677.98937795406,7737.651727364065,7792.904549269187,7836.027306734754,7878.107933120761,7915.730578269622,7952.448869560291,7981.581756054276,8004.166623411721,8025.666154749643,8041.90860738028
D2101,10406.966827704182,10413.085073128683,10410.5341019831,10401.718127972299,10398.669925647768,10413.335377842875,10427.957855562572,10460.09231416684,10490.759905439441,10489.470356921312,10489.258077154285,10483.568947972382,10476.930059314687,10469.91477081842
D2110,6489.58638388306,6505.039059511838,6520.270652924139,6534.927405215993,6546.23960666007,6553.618308559479,6556.5480320270135,6566.842930953385,6575.080351591366,6582.28442365622,6593.63095172204,6605.354719063557,6616.295356106417,6621.941495961253
D2126,7537.662472885065,7560.552615124895,7586.057388684598,7604.229509246666,7621.198396494418,7626.696140287171,7631.5163093599,7636.300767343358,7639.721796097927,7643.54594257191,7646.384146190087,7644.126571764305,7642.101371412359,7638.875385683668
D2158,7907.5915504693985,7899.36398935318,7893.564975678921,7887.688983947039,7881.517022073269,7878.5696930885315,7882.910696089268,7885.130418360233,7880.500276952982,7873.2905368208885,7868.4467288553715,7861.0929843485355,7858.336782574654,7862.356532633305
D2159,1220.7049357414246,1219.8128808736801,1219.0261592507363,1217.1806305766106,1216.9190244317056,1217.2297257840632,1216.4686267137527,1217.1258845448494,1218.986932426691,1219.8499108076096,1218.6218844771386,1217.2222422599793,1216.4794231951237,1215.2705344796182
D2160,1064.5722033530474,1068.4632579267025,1071.8713349819184,1074.7319798827173,1076.7442524790765,1078.5815952658654,1079.201335054636,1079.621825069189,1079.481744557619,1079.5126285314561,1079.3979447305203,1079.8502608716487,1080.291716372967,1080.9998942792415
D2162,1033.444231763482,1040.8911990821362,1046.1637365221977,1048.7101061344147,1050.8129346370697,1052.2226062119007,1054.0217025876045,1055.3361748456955,1056.8440101742744,1058.4769243001938,1059.9352637529373,1060.5190125107765,1060.5494644343853,1060.320078343153
D2175,1250.9402246866148,1267.5756384001734,1279.212749218504,1287.4123608714112,1293.584431091162,1297.8208808472218,1301.1406572447454,1305.2752811202288,1308.5097225363038,1311.4061523784371,1313.1387810940912,1315.2683605548966,1317.033179053067,1318.003898057
D2177,7977.067932070724,7879.703013855625,7671.576050676109,7498.241235020343,7232.350187510663,7010.179799459428,6712.901697400783,6452.374416759076,6138.533848599135,5839.787567272715,5434.153977465726,5086.634224590376,4665.441686516645,4265.684343296682
D2196,3045.5366132135655,2988.6582867516936,2959.9579093832626,2933.3492951224785,2911.9813097255233,2894.8410875518634,2874.5415877408695,2850.8358922612906,2841.190552142158,2831.6795954217246,2837.083901215161,2840.9362432937173,2840.1675983058967,2845.4198798450047
D2214,1364.3170353188307,1593.46162049568,1774.0721417161772,1907.190188609524,2003.393500835355,2070.951767675079,2126.1911074078635,2176.6747151533814,2225.831830324714,2265.7431836462238,2298.084674567266,2320.073443475383,2336.7019220688767,2342.829603063538
D2238,12588.814350196837,12407.066857576303,12271.992351853785,12162.057921909754,12070.983050082768,12010.095420103864,11969.265507983517,11939.993254244046,11906.271686683045,11880.141737812104,11861.258854864025,11844.129017111516,11828.169922193863,11828.84306863334
D2252,2108.734399656385,2107.526593035453,2106.5434026618123,2105.7828639103395,2104.8876906928995,2105.7557647408976,2107.1627853203204,2109.146924401149,2110.0187668144763,2111.2519308512765,2110.985452735662,2111.0729006133574,2112.401720645867,2113.790941648821
D2262,695.7640989867843,729.0369219073714,755.4413554310773,776.3644574166229,793.7851108805237,806.7976982922611,816.0054337206194,823.6627640424254,829.6635254929982,835.564016741221,840.6119325198982,845.7331196140339,849.7920319194914,852.7310877394485
D2266,1016.7364194067646,1023.2459149324574,1027.5996602640685,1030.857420793258,1033.1579493084182,1036.5633022810948,1040.209808990505,1043.0394256257568,1044.8264926770228,1045.9880961925426,1047.167941842733,1047.8411461374537,1048.3040527199653,1049.552198776372
D2285,1730.0463628654015,1729.2972790823794,1728.939120424544,1727.7433086282697,1725.3901433346246,1725.508439042685,1726.4490039314765,1728.0025297049747,1728.3496423594918,1729.253555710332,1728.8420067305726,1728.1075520247978,1728.4794038632529,1729.430723076775
D2288,2494.4965341557963,2505.75364397072,2512.5920050388727,2518.0207550385776,2520.6563288361513,2526.458488878505,2531.8723287428293,2536.2877068782273,2539.47116810333,2541.8956079003347,2540.951875094146,2539.9054728215306,2540.507668276555,2541.1204258679763
