V1,0,1,2,3,4,5,6,7
Q3200,10487.669803818062,10559.657697688754,10634.214341863151,10685.238650774036,10809.988457513686,10886.689962774797,10963.764343745228,11015.990130858268
Q3204,10116.835781834521,10112.976807524297,10138.876566879258,10169.695870714126,10191.6596508848,10244.126458075278,10304.568261796085,10364.92293375651
Q3212,13162.814059471477,13068.857101776883,13342.397324268595,13439.636414689397,13554.21837365421,13745.385603994968,14107.315683909212,14425.951044695159
Q3223,1025.1684213674187,1019.7976747347019,1001.4183043871898,1002.8402700295759,986.6650001257015,987.8971191118321,979.5818111183795,983.4089825879812
Q3239,964.649269552372,946.4759098101977,930.726442753343,928.4634393512243,914.0701649563026,916.7414167123812,916.437408558143,921.5125626260564
Q3243,7017.094146935672,6662.153670823394,6175.616849001974,6212.274944977558,5737.5258081416105,5763.276119287788,5597.161885877397,5711.651450920799
Q3244,9692.551606680394,9825.094072775575,9787.248555975939,9879.798496711917,9807.402681025627,9866.520759332736,9843.940384642317,9876.955700815928
Q3253,1722.8450406255579,4789.42632984214,5517.400186727384,5597.348914317407,7359.713562974436,6773.203790832296,7227.06073783849,6616.838563752098
Q3257,1467.008333842719,1413.2462599772844,1378.9965554315834,1376.0771657486073,1358.490325273908,1368.3608172165375,1368.058461375632,1372.0892578662838
Q3260,3032.816899251607,3409.824650879889,3582.328767199671,3715.7061280905245,3887.4105344354243,3995.6237928013743,4049.3921784979448,3991.9469352394963
Q3268,1572.8279903265884,1740.7518717974172,1947.1903216359847,1920.0898046906045,2237.6811579598516,2279.154593192345,2330.5291357810065,2167.3961222779526
Q3270,4016.931586947786,4195.42252781031,4216.956728835777,4320.753083199394,4431.167600526785,4511.667155845215,4530.446736273347,4557.327625277607
Q3280,6665.892203981597,7128.062780224846,7365.883354128892,7415.025469327993,7436.129417576908,7350.788976327455,7297.119524896824,7271.291460134319
Q3286,3588.1249986334783,3905.36559839164,3534.7879147326335,3879.7522188433995,3685.129012910991,3960.5038208847154,3696.896180809461,3871.639314105122
Q3290,2504.3976788749264,2570.378203209445,3013.6748184500216,3724.2534572770337,3860.7090541520147,4041.4611491219234,4298.608089370596,3970.9497473721894
Q3291,8419.790256198608,8901.699339527644,8971.42842452361,9094.634411208099,8919.702123157833,9062.342829198165,9113.631426717848,9378.046729308484
Q3319,1959.6768251895903,2631.1607779502865,2747.756187009811,2778.8113288760183,2689.081569218635,2852.728364098072,2739.5971151709555,2685.458575129509
Q3331,9040.655902195564,7759.619830743065,8454.690159038295,8457.135526851405,10953.912103716126,10165.447829396118,10138.815396470418,9614.706420866241
Q3337,1700.8515825867653,1723.0230692029,1681.957766264677,1710.1769044995308,1711.1640380322933,1749.9498990178108,1730.2222131192684,1743.9232869446278
Q3348,3640.085072071367,4002.022037197891,4372.341334823714,4678.254869044375,4989.049647704122,5239.7706806872,5408.15042433305,5413.724668910102
Q3354,3052.7950736101784,3086.10405363249,3193.776943622151,3261.440287016841,3474.74488511358,3554.3338718215764,3594.9881750674094,3516.5991188994717
Q3365,1705.9978282346601,1809.738983170586,2019.0647055234006,2030.6174953924133,2164.099119557061,2141.0224560195893,2300.5195029980237,2210.6081243010535
Q3366,4474.898475379392,4983.300105137273,5220.708860105917,4956.663749999449,5506.296391839429,5893.939035005018,6411.21305834715,6006.700643701001
Q3374,5793.131434967963,5530.372793278235,5379.265713020232,5392.330398354226,5305.49252087527,5394.674334506935,5454.737142863366,5525.586720940601
Q3394,1070.1734224746292,1019.5855982536903,1007.5409945654794,983.4443730551902,1006.3831958340957,1017.8885876475508,1027.2406994105627,1012.574954346653
Q3397,3821.2630874362376,4187.085570827887,4583.737905561467,4717.31835219276,5018.72940638303,5062.628400275433,5099.676710040333,4903.148622761304
Q3402,8745.63587788548,9559.662468292006,10095.628521795183,10367.580021177524,10915.718089373793,11014.710851474369,10947.122648432625,10819.183644295372
Q3407,8145.408848330143,6098.572828178073,7613.750069715965,6643.092549536926,7701.506259649366,6753.43716140085,7787.793407449499,7410.500075580614
Q3426,907.4272564717353,1451.8249623982786,1804.7292615860308,1949.7311087660162,2181.8178964293384,2213.6430456867656,2170.8134366889976,2064.9201625681535
Q3433,3631.4645657585334,3183.8212143824767,3547.799387146659,3321.0967813627194,3934.040272896118,3550.0394798712205,3745.365461905427,3564.6067520574998
Q3439,344.0075080822015,362.2937213374615,1049.7025814587305,1010.049855909712,1300.5187276254162,1190.3542815041264,1282.6281421041774,1223.191052988481
Q3440,2640.392177209484,2689.293007055582,2555.9665144258297,2679.705306045212,2481.2707982847064,2435.74961563095,2341.3744768152746,2447.8647689125464
Q3444,7392.321862244674,7755.412809292012,7774.000597746468,7790.694546219014,7691.391573203173,7784.610357369261,7824.496628033961,7852.226879959534
Q3449,4649.184235702217,4438.6299022259,4390.63282203978,4348.71216794526,4441.999104001192,4451.192035931171,4489.742153384403,4471.721114205067
Q3452,1808.1375754070282,1688.3040963113308,1798.2357036280632,1854.072569640875,2108.527151403427,2047.2206222486495,2046.4412914550303,1985.9504048871993
Q3455,6154.853679807157,8281.597354797956,9238.841242918214,9839.438390382107,10672.303129625012,11078.047953641322,11063.027512866367,10474.80556622369
Q3460,15946.845625964173,16299.252737433579,16541.600546986116,16753.72747070653,16799.601156536577,17070.68509515154,17447.033411868993,17906.089050739232
Q3467,1793.3250903893536,4601.141937660296,5831.638162929121,6325.83362555344,7741.705516659657,8114.7531407798615,8192.667455957038,7765.813858693826
Q3487,23082.901862776922,22459.607888459635,22092.568730860887,21696.67941587091,21586.750328530874,21645.732463341028,22023.57530710876,21828.084549051524
Q3490,4002.313482607743,3876.7941031293735,3798.31840806576,3766.479188943272,3656.209772105057,3663.9599267379735,3681.3018580533944,3722.978109748792
Q3499,4874.380372782884,8562.257859671314,7980.007982522262,9042.929230573725,9832.099317272638,12167.036047273734,11108.281679223195,10694.752479376657
Q3501,-805.4738507422807,-82.14458427578234,-50.72121736109284,174.4080006819961,265.73520011842226,619.3762083128091,444.93761057078814,355.1955906939504
Q3535,14176.292110673983,11811.76892860908,13136.557291086086,11775.85105025577,12528.872782462211,11911.504722966034,12776.557462399545,12528.267734025576
Q3536,2959.385615962617,2780.812927108945,2889.4329003974117,2857.4783715041676,3030.995776692591,2961.4440772724115,3031.207052294065,3022.085833257006
Q3540,17125.697800493,17752.422991349515,17815.240418627855,18501.866182372447,18198.426694088612,18484.661470643514,17993.55572662742,18248.68543204403
Q3544,3889.4696779994238,4049.599244524627,4690.067643391357,4463.849581403709,4586.750887570779,4555.969152275629,4823.5381486543065,4646.468891281524
Q3547,16414.443632114,16706.619452742398,16058.735192354527,16739.585919868077,16147.137442777163,16848.719242598236,17036.95874937025,17864.72573875881
Q3561,1554.9304186852125,1540.3096012197882,1569.2189464369103,1613.6640599849745,1608.972030260502,1575.7264900625728,1566.4855689137814,1579.517401107111
Q3581,1112.9462695491864,1110.9581751001433,1108.1671280491087,1108.315211900364,1106.4068245517944,1105.825424843836,1104.2741090100537,1104.6860627018323
Q3597,5552.634263311277,5254.814694608809,5595.371398811982,5677.0232955825,5633.744359221427,5507.837883474164,5638.049749841494,5703.20256898778
Q3599,2604.00854550401,2387.9463196209235,2499.799624415292,2578.5293911615863,2497.646739490489,2378.293741809175,2479.102201028612,2594.118574470815
Q3603,11039.96663167237,10922.147224226404,10903.604861870946,10879.116446047643,10842.073091620507,10911.010031077667,11021.408558280482,11126.805684621235
Q3604,10490.321517480672,10554.380126439268,10638.871105740249,10712.941194646544,10772.331708847305,10836.364344374135,10908.50211896286,10981.394570217597
Q3616,5501.143419009215,5591.611853499061,5528.086316937205,5436.2303075213395,5769.343187954947,5779.602937935852,5702.32439777332,5619.675984981406
Q3617,7818.467478265761,7801.072416316576,7786.6945588464705,7842.111317880116,7853.838899628834,7896.35511788593,7917.380793014916,7969.68406756629
Q3628,7521.828887276327,9330.897428805385,8340.571493761123,8292.467501484629,7922.132855762006,9420.90604427618,8434.688113101505,8366.775838274265
Q3631,1141.6107435311346,1141.8297069668,1140.5107208403922,1146.1938242740164,1146.593138430564,1153.31640991115,1157.5782065558528,1165.6238815269717
Q3654,10953.612984755267,10731.956482745605,10631.146510138526,10632.875183331802,10486.583063734419,10528.258565755423,10563.138535495653,10641.674567883927
Q3669,11025.896214406444,10846.526077362436,10914.37733677894,11484.240592196515,11494.09804113399,11413.82657306874,11403.119805329085,11689.727504788354
Q3682,11088.241963804014,11238.98939517823,11213.768220368896,11226.78707401917,11234.556420227455,11294.724649136057,11290.743223105095,11312.016651940427
Q3691,4418.410205592984,4434.711521232058,4344.804828239497,4416.205813709792,4351.2051653272465,4432.843712698861,4457.110436187953,4557.110320885587
Q3695,1495.0027947696676,1576.6393103120072,1608.1754070587137,1663.903069202475,1692.3261364452665,1729.6664031138798,1720.3967528175808,1738.767486846377
Q3705,9993.42475604117,10123.982531509337,10229.239791952346,10292.68438719151,10361.622043823938,10417.57574554799,10483.396133640174,10518.417574448775
Q3707,7674.628781589406,7672.5795136662355,7786.559046447636,7694.19382859108,7558.373066225093,7527.7411863983425,7634.963286731759,7647.414330465736
Q3725,11259.969144815495,11118.006540309896,11269.087635640104,11166.01532705649,11225.379291040976,11146.827750073191,11280.544026673873,11289.812745092486
Q3729,5361.4819100017885,5397.092697016799,5372.96195719032,5423.819743356776,5418.350433059666,5451.524841386387,5409.849256792755,5421.860811935492
Q3735,7252.951346661645,7446.27740470224,7466.255178533216,7759.105772616316,7766.727883675527,7857.219139468894,7801.882872903022,7903.791692790326
Q3737,4909.253398643257,4856.356587134802,4753.073879588548,4774.109365538278,4658.002489408192,4649.016684715523,4562.788987051823,4620.529094738563
Q3826,11141.370220903273,11978.316754818186,12457.78085515625,12705.322878099378,13086.521095797758,13197.484379354146,13243.45706404628,13175.387541553355
Q3841,2192.366231951996,2217.789637348659,2243.807872898824,2270.8841482324538,2250.803105585069,2273.460714474527,2279.0607136094136,2305.014394485873
Q3842,13720.803212634342,13876.713182295895,14010.364882849673,14171.773382915952,14384.092973012426,14492.242224012549,14657.915434634533,14757.217669198366
Q3850,5452.7062975685785,5463.221976811705,5556.119324600465,5622.954328261138,5719.650627389793,5759.226517774606,5825.888808559445,5885.358485271142
Q3875,11666.676926592894,12222.794695550157,11877.499605774028,12344.4308486693,12049.016690497281,12284.919337444602,12180.59825560226,12391.186354365103
Q3886,4668.586183771972,6868.2925330429825,4760.066219547739,5811.753289906785,5136.0623990855365,6881.90742818422,5163.909379096556,6093.272501708022
Q3894,4684.9695632031835,4347.760524982457,5363.569870028485,4796.15249473305,5626.359784171567,5786.023798064854,6514.90088067168,5973.807702773618
Q3914,3137.167040682583,3535.8911793120183,3451.5384459840166,3542.909949286123,3701.8601490076103,3588.3358259259917,3710.8648057376245,3545.318914980446
Q3929,3986.4436919111927,4201.447654129381,4354.1025364299,4408.9008471515035,4450.15140944246,4454.896586262354,4480.6372243824535,4499.268997503109
Q3935,2795.80336994149,2812.5119198758316,2827.614180237997,2841.2889367998964,2856.851671968764,2870.3205772318915,2883.9619479996645,2895.440378678871
Q3951,4917.567005761006,4957.236173738072,5018.522996650529,5080.000935059916,5126.05601034677,5185.402889705841,5248.542185991634,5314.9074244233025
Q3959,18593.612884308503,20036.653564944816,20900.2097663307,21322.45681788988,22474.415230972394,22707.86805049571,22881.018239786375,22702.98588603787
Q3961,2662.8926135984466,2701.3251949883775,2735.8391761851017,2767.8198850936114,2802.6533343687342,2835.3401209757644,2867.422488369539,2896.7799270400296
Q3982,13622.933503296019,14177.565275668007,14531.503243490459,14649.925609613036,14774.755633885856,14807.654336162428,14900.235297539255,15040.502548245611
Q3984,9804.031584852157,9958.749571507798,9937.413317717817,10028.099287457926,10094.963161999953,10257.153066966075,10264.649414915111,10320.577681706074
Q3996,11808.808474319707,11856.941075523966,11911.646215760156,12048.711417600474,12115.221150576888,12194.8361814735,12236.292186462562,12339.357551373285
Q4007,1685.1027224808531,1756.7468586764687,1845.4713795937944,1932.1974827098759,2024.738932145222,2056.846065134084,2079.8358305206916,2060.5454142626395
Q4025,3735.3422537336223,3943.565169325973,4024.7977999335653,4034.789639325754,4051.3662869781692,4044.1906903486897,4045.1762247610163,4042.688175629317
Q4036,3606.522497641717,3929.2648044407233,3912.9770622688134,4166.5469508916085,4282.38476357531,4544.211503511013,4353.505037069567,4332.577889175405
Q4072,3508.4622413273205,3744.600911479091,3678.481239753927,3821.2236567951504,3850.112939252693,3970.2721062202163,3873.401324692867,3915.820927306879
Q4086,2090.5000930193532,2093.6771080904987,2092.296383020882,2110.9056990149807,2116.436854420162,2128.1578011309443,2134.128488068424,2151.3516970564524
Q4088,10001.631991470771,10433.927826054072,10743.093258125595,10831.155294074635,10944.693460970566,10876.254607775105,10848.486995115136,10769.821923447089
Q4091,1287.7235162760553,1294.4912871129684,1273.7150717630261,1633.029659159125,1358.9886795628772,1337.5817070132184,1316.1397897113077,1608.6481810263763
Q4095,10930.383582914179,11244.451113455563,11146.523166519522,11916.724632101992,11419.449861205478,11419.421011070754,11507.115312295196,11855.19121928761
Q4104,2717.2784980767765,2748.7427865748245,2811.5125469497125,2819.7340115348584,2858.4253173153093,2887.725697990558,2895.2885532051805,2888.835922284242
Q4111,4363.259025335312,4429.100492477417,3638.166076481342,4490.329998612404,4093.6772741675372,4385.871067166328,4036.7551655769344,4441.983400225639
Q4124,1230.2666024757048,1252.230587085209,1243.3448378957694,1268.655383611284,1251.7411847390476,1270.1561951773415,1279.5049382465147,1304.3903220385998
Q4127,3787.8566667089526,3848.010264448497,3862.5127943082107,3933.7927226448855,4043.7998164097476,4103.18294577685,4138.072556361251,4178.4782476750315
Q4130,11734.339851443025,12028.49609775731,11907.720320782513,12314.948891293885,11985.337602820828,12244.451750859636,12305.80918355877,12600.854162324726
Q4132,7286.7189439545145,7306.528221134364,7326.661130003721,7361.780018884769,7405.755949877,7492.935795024679,7564.407638343677,7640.296161946326
Q4133,2930.707495359853,2965.3880523676626,3003.5173963940388,3040.7483294618523,3073.3019001667617,3102.757220774754,3131.8403517548118,3161.6462133488435
Q4136,7107.013400618927,7049.652778077532,7087.908068933783,7182.493457189333,7301.254945631534,7407.873995802919,7472.071332131557,7504.939312160383
Q4142,12674.761916849837,12732.023651817639,12929.227113821042,13151.394146414788,13328.195036912039,13313.156218834316,13320.66741234636,13335.102182471557
Q4148,4558.455132434869,4661.034934374729,4751.6331867706585,4789.323624004735,4925.070513226175,4910.748718219014,4845.204546365916,4710.440698996871
Q4159,4314.880512542021,4807.519536869817,4903.196900377179,4248.787287839665,4294.606923806818,4713.789380665904,4780.028642140774,4303.502416388166
Q4180,2540.574240903711,2762.71815340126,2662.414529642254,2494.8008816400006,2626.967200078487,2807.602091300886,2719.8483055876845,2551.947943496877
Q4185,1816.452802658081,1816.409893333912,1822.4670895338058,1823.34361743927,1822.0385270118713,1819.733547925949,1820.1534167528152,1819.6491698026657
Q4186,1502.2493385430225,1653.8868018146404,1913.174701249207,1738.6426734085926,1753.0932887550243,1764.429314052666,1918.9029883499989,1808.6993756051907
Q4193,6459.826062916956,6827.833787467438,6813.375514907845,6385.760168896108,6485.204588922711,6852.679628512013,6823.694830905507,6428.329392883061
Q4197,5775.787398529662,5816.013034021129,5835.603946182546,5837.801879568459,5863.461821511786,5867.69830956672,5873.812984396208,5856.849035639493
Q4198,7436.329609860521,7295.2933478410805,7007.437830925234,7269.535851910634,7292.57483337756,7334.525268421879,7120.170738408291,7234.073848220226
Q4203,6631.267216613214,6578.165501580906,6581.036722198591,6536.92308576309,6497.818309712247,6523.732196801834,6540.382515272342,6520.39748703633
Q4205,13553.179504386062,13548.195504460586,14058.571289713242,11673.335335930637,13284.99891902212,13415.539662151265,13981.020754156689,11874.377542206017
Q4209,7862.863084282601,7838.145307490748,7962.568651043424,7956.578756317343,8014.480499546424,7972.5333906092255,8030.856384269333,8026.6453220085305
Q4215,3357.242274518833,3514.118635145822,3489.085459989304,3481.488775357178,3550.272459976616,3621.31685167542,3627.555758328828,3584.612740230121
Q4221,477.5979218105376,989.8243210278649,1346.2270296540796,1461.6337952330875,1876.885389770352,1949.9403884676824,2037.8551729127412,1745.3227861639648
Q4222,3233.766227259912,3537.81800463717,3853.3044498963163,4034.378557861468,4143.800801928843,4092.295916107183,4049.4810572828283,4002.1164183950145
Q4226,3780.9031189020584,4012.257435201628,4167.4141105570725,4289.097257178963,4479.164177302346,4581.613993456261,4645.528438124004,4649.191045313878
Q4243,3836.5307478368977,4201.917860901497,4225.1236337159135,4051.297058627575,4008.7765190940986,4292.232023922761,4362.274539235243,4239.689809652313
Q4252,11408.844346105165,11378.915677144756,11481.662451292235,11602.476861946316,11621.251741350525,11638.560505518317,11733.661708749141,11850.19316405844
Q4258,11490.055915950938,11590.997920641803,11716.156845964219,11804.034501009899,11893.188891412914,11975.162334129594,12078.536314794179,12152.465905046522
Q4264,11580.758033358885,11687.028383681627,11793.682872662826,11872.395410509545,11992.098044282015,12077.078649780065,12171.399005694677,12234.311404752234
Q4265,11756.462782322506,11836.736702693803,11939.469568223012,12033.07272198397,12136.768148843363,12242.428770372902,12357.622697955281,12468.139822121344
Q4278,5176.050003471717,5200.832168502185,5257.4953951266625,5310.463251952458,5362.460163635563,5375.754831092091,5375.660130559119,5377.1323350542625
Q4296,2750.170907357435,2716.514475168148,2770.2565637431194,2911.3840109760504,2913.211651163249,2890.6474254490727,2897.1575753116695,2953.2323760533886
Q4321,2537.3497867573756,2521.5588451778244,2552.4128044026097,2575.744960783512,2605.050484569392,2605.399470801459,2627.594162203082,2639.97083957736
Q4336,9449.864283579178,9562.83311748809,9677.340151784172,9769.10279958406,9923.223314276307,9978.512216861243,10066.911729237758,10113.773880586297
Q4347,5672.282260323358,5617.804895261671,5596.682029830842,5624.605810039555,5593.094875573726,5632.673584798291,5659.285463146911,5708.6992469703755
Q4374,3274.7793049255056,3540.9434701166456,3715.5660475348946,3897.4812262937326,4061.24176723344,4074.734683752185,3971.8698663066984,3931.276395905866
Q4381,6850.372637642511,7099.635888472185,7224.909656875343,7321.777861186572,7475.224631005302,7560.86881960999,7603.485401880349,7594.246213036133
Q4386,1605.4742024486638,2119.4496667687513,2279.345787171136,2282.2740986603867,2588.0770868492937,2730.4213207690727,2788.0348354530033,2551.2473855010694
Q4387,2284.1598780146605,2350.0708254924484,2394.633107075294,2424.5939388398774,2453.7921988434596,2488.1377226404275,2527.723978694708,2569.7569041250517
Q4391,10061.431007783163,10430.99303762423,10520.494638678578,10602.121335147818,10729.056008997735,10854.490418282192,10869.765963587462,10891.145889530468
Q4392,1975.2028930759952,1972.2206475703874,1975.9724352330957,1976.5006841012978,1980.7882573394634,1987.4124744677563,2000.270796160784,2009.0702543787206
Q4398,12208.84244277409,11089.396986406056,11021.73117345598,11124.192266565453,11633.464574846806,11448.17020141343,11546.977186220576,11595.268467871601
Q4399,7474.977073674988,8177.207133571053,7607.180135933977,8019.9914461844255,7709.392823829742,8088.995828437914,7877.400388252299,8114.489295806199
Q4404,5650.758662484712,5731.8790899928745,5678.403730450351,5781.152525615261,5651.40715451484,5723.782588789472,5735.311667180794,5815.362387373395
Q4426,2093.5298200563134,2241.771773472748,2293.9527413288884,2300.8693304307485,2375.517502917475,2396.0897491814403,2409.0779283949037,2362.7494685251736
Q4430,31664.063889389006,31843.5710722402,31913.508581112426,32044.200532158888,30799.523203016826,31127.55396667713,31572.215576414575,32409.093650247574
Q4436,-568.2714740386286,1074.596742873006,2354.1663824821626,3202.073840861798,4086.4816480942163,4197.214309418583,4105.492022508226,3649.247724203891
Q4448,4852.94117996321,4879.113800208303,4873.9240097001175,4881.481632570598,4894.225054659987,4902.674743642124,4897.760015166886,4894.539653782472
Q4452,1146.799626660218,1152.1585297508584,1156.7012547352676,1155.3638728870988,1154.1031760009414,1149.6719129843693,1146.4595299782616,1137.1222801467597
Q4458,3877.013450679642,3899.72523801167,3880.667302129548,3861.8984849631015,3865.796899403663,3885.231467461364,3889.023921055873,3887.5832389471807
Q4459,2048.0850583553306,2049.5357760431225,2060.87036308667,2079.1529380358884,2089.5849354621187,2116.815149186491,2141.534152176585,2167.5712978555457
Q4463,3364.8155742062772,3309.674290954667,3391.8383589763775,3277.258773347986,3370.032843457503,3398.6441797986386,3444.7608380994957,3481.2386435754624
Q4464,6766.414414658142,6856.49966246586,6897.884053492055,6929.838345169191,6963.563302015683,6970.144214745942,6966.148269887913,6952.870259557922
Q4478,2212.449074157883,2274.9216341876945,2309.473315593951,2294.7214103419883,2361.2230562393966,2405.350103612825,2446.586645405876,2442.0398590244267
Q4531,11740.868899858264,11903.905723298978,11975.854457088035,12171.7775164534,12177.503116202872,12408.906885827322,12589.47168174759,12839.770141625215
Q4532,3565.6827921332024,3625.6148346216964,3685.7357521249596,3732.072563183363,3771.3565543567465,3825.8357404226963,3891.17245358717,3949.7240891645356
Q4534,2158.6225592092883,2197.2377800103172,2190.8664856350815,2229.6869599094402,2184.774137146748,2187.180122163578,2172.95534746198,2191.5981417831613
Q4538,1273.605532083013,1100.276617077241,940.1625420375665,874.357534844421,732.4207053024307,746.361448700388,738.2927844860293,762.0475682356954
Q4548,1015.4376721362569,533.8368899014022,368.948978463136,381.9615893905375,-33.25258338216918,114.37391221486178,235.63320921784725,461.8329404907063
Q4552,6863.423394118361,6725.0460938858905,6467.656929408497,6484.2216715354125,6351.411942757956,6383.697167673106,6325.260215626457,6349.4181580165305
Q4584,15607.901742876325,15686.805465217636,15794.300839385676,15882.070493674859,16028.738487984683,16035.604792641776,16075.054800047275,16094.647710202687
Q4596,7949.591001502658,7990.9500813318755,8706.855753653464,8174.796750102544,8416.851825590931,8161.913992184388,8547.02709858403,8206.335145631303
Q4612,10041.513311715094,10116.31915191153,10168.534779256786,10172.190359367327,10204.10126182636,10205.464470355057,10207.535977153337,10181.072053535203
Q4619,13836.955863545812,13759.208655837034,13712.317351208067,13737.050432563443,13740.098271684823,13824.262637578642,13914.058472609751,14021.549790106177
Q4635,10180.672133190179,10188.792123960176,10189.842586627665,10169.59185294509,10193.577730834422,10189.10723841901,10188.605322029956,10166.847282692474
Q4637,10319.544635422355,10325.790672774636,10342.534029154052,10364.619122157279,10384.539200708461,10414.05539709757,10443.71675851907,10474.643015029678
Q4651,7284.086146320299,7291.733562098852,7335.379337328967,7421.087740789146,7457.477762481555,7545.101541777388,7629.130542312173,7742.469101749013
Q4660,13274.90710072739,13306.080311668922,13312.972146500211,13353.85717376044,13416.424947308242,13492.077000176118,13555.383490619304,13625.62160395586
Q4662,20172.22234009009,21106.258459553937,21667.579767930387,21958.594983056893,22263.223285798606,22309.11282180814,22368.16360165229,22137.56708787895
Q4671,1580.4164270162582,1562.1348915100098,1546.4202994704247,1536.9337723255157,1519.1690648198128,1521.8513024449348,1525.4848003983498,1531.8170995116234
Q4685,1903.9580271122973,1873.4903814076492,1868.5522460148438,1873.8370149477742,1868.8166450369658,1887.2820116105984,1908.276421005657,1933.278670784365
Q4691,10944.567483631465,11043.497552630497,11117.807606297863,11195.69850199965,11260.361696323871,11327.240779517353,11373.538033364688,11422.74409102871
Q4710,11626.46029455252,11683.0002256476,11757.19133953232,11825.848705187556,11898.441745899345,11952.93175172819,12011.904089545298,12070.72570805742
Q4715,5810.469941880539,5705.537775657433,5665.30318931195,5668.459836935379,5628.12719712313,5668.815752164489,5713.213658689413,5770.033987903051
Q4718,5490.325764251642,5530.803166152706,5624.794734058864,5731.281429598321,5756.293969158354,5829.5888248346155,5917.024770460388,6029.993135592674
Q4722,5900.129965351439,6002.033611726923,6079.745806653573,6048.706251234229,6100.677962678505,6065.979006896571,6064.9930836771055,5962.20037727051
Q4737,8680.32994498241,8814.966376815992,8929.079204853855,8972.300195778478,9106.093564837432,9154.195693360502,9234.660381448783,9221.338148421408
Q4749,19577.27770812915,19695.815692273285,19830.164124738243,19939.759471588346,20095.70151119352,20253.007837667126,20405.491022300335,20535.933806202982
Q4754,10471.423557089662,10558.334182596844,10628.546970033432,10676.393836924928,10752.028913895407,10792.611238609023,10827.013163385473,10841.80582801517
Q4757,2859.162749104591,3777.874816167039,3023.439983112384,2865.22333900289,2593.6382877296655,3575.101719573255,3154.4455460624754,3042.042397655544
Q4761,10060.25793971702,10046.469056192567,10032.654103475881,10029.32912053717,10021.921696748452,10025.918027795142,10027.817580428959,10034.756727832899
Q4780,10240.571989896045,10218.94223839921,10216.674591119981,10203.965183882936,10211.497946155145,10218.498313103852,10231.27555972105,10235.429224697464
Q4794,9553.58743418917,9784.109083240253,9926.464519599325,10008.413658240048,10136.46305706979,10182.102440776785,10226.693556246395,10209.98429014146
Q4803,1479.6985237493282,1516.2904013890936,1566.7741427367223,1510.7279156744696,1599.839722328107,1661.9554049641015,1744.5553218282598,1704.2208804015027
Q4828,1158.10755590443,1122.6281428350173,1111.111259081149,1107.5415292007153,1102.9875470772595,1100.3213748413582,1101.4429472083445,1105.875913231572
Q4833,1744.2495922722076,1744.5318922967322,1708.0362702936293,1751.1972699379844,1732.5831644156272,1733.0926608913383,1722.0032647361377,1750.9438046155722
Q4856,9733.489310948145,9828.863646920636,9843.278815412663,9934.200575701552,9959.063696464085,10045.369985866744,10088.151487366578,10175.056096776561
Q4878,11339.99460041523,10739.227225780487,10604.721801877022,10501.570931077003,10070.661298036575,9945.886346399784,10003.798102736473,10187.395247220993
Q4879,10933.730700309337,10362.150748592703,10182.727348225526,10017.154399566187,9639.986684324916,9564.764722413785,9649.053520170306,9795.080200988725
Q4885,7077.805026538171,6973.595239110828,6922.541550842732,6878.425247697006,6864.349301152715,6890.934310217351,6926.609839863757,6965.728035415891
Q4896,7659.831037614946,7711.672570591311,7478.322044261674,7594.841822258961,7359.4605789862235,7422.927802164349,7312.411155630512,7412.113442827175
Q4930,3821.2228022050267,3879.0089380907,3923.031967793373,3937.8346948577896,3989.290683357866,4005.19371843902,4031.6616407301062,4018.580598144315
Q4939,10059.043806877118,10353.828896789677,10617.059073563563,10741.049167077908,10950.77980351532,11048.427350898948,11141.613219508688,11148.656354829405
Q4945,9964.67910201028,10313.314983061182,10577.699299652984,10674.709025304459,10847.193980761122,10905.376591009115,10978.73070682871,10967.884777869187
Q4949,940.8434330224991,913.3718384504318,903.9503872990608,896.0256177783012,882.6480125188828,880.2193549871445,883.4618315696716,887.3390734791756
Q4950,10872.710910181358,11904.49839807444,12088.9702471393,12564.00435998003,13583.238474208432,13823.489848926261,13264.119306645576,12737.743633118063
Q4980,11603.04958475271,11210.144072620742,11583.820996452561,11549.454787506378,11903.073413464219,11741.009040332588,11670.802607355039,11506.588261472609
Q4987,2223.8170085033516,2220.8831368999427,2222.7108843803076,2277.822306204082,2258.1229692171464,2313.586573629892,2330.3705119836386,2336.0411716901544
Q4996,7894.32131921514,8046.095605670791,8074.1373523109905,8154.687190465253,8167.611195210686,8203.141786534166,8145.7434630960115,8160.734016403354
Q5002,930.162370643568,1016.7564121174923,1023.1744514016327,1064.4949638561588,1097.6617164857728,1128.5669965631184,1109.3148214485884,1091.785746571031
Q5007,5131.638853027598,4985.2159279875905,4973.275092172748,4996.555944644613,4985.802153990195,4996.487442878399,5058.440484519191,5158.6872640481215
Q5030,13200.214011125283,13115.69067935003,14011.231630090044,13775.597554350794,13452.106026193445,13071.45409014549,13657.007148440242,14039.220598919006
Q5048,3951.191327099427,4036.5575110620725,4119.196275020732,4168.731480827224,4257.755715821052,4279.216837785638,4315.920100071426,4338.863632977495
Q5059,9127.721591615791,9266.100780083343,9260.108498099911,9376.122132754299,9445.159089188852,9524.544375569252,9424.960087904257,9423.669144607655
Q5066,12272.142482699932,19446.616775337123,30032.590708735486,22412.28038141527,14663.393700820077,17729.72936270098,25660.000179295115,22260.782469284622
Q5071,5231.5987555775055,5446.579216192311,5551.60192703729,5661.637542035676,5771.407127406855,5868.565432191715,5878.011311831305,5902.623509172266
