V1,0,1,2,3,4,5
Y3877,1882.8562951412619,1985.3016869797914,2130.1251177086615,2310.1353449010617,2432.7779540171673,2529.482906315443
Y3880,6719.4508693070475,6544.361330460562,6666.800876077196,6605.438680670765,6660.8043376326905,6823.038384631437
Y3886,4358.4304944317555,4488.007079917899,4537.4243827776445,4540.0671891515485,4535.637994539328,4533.236258584724
Y3887,4013.255637653324,3882.6564312017267,3800.7583492388644,3766.168864584236,3782.7123299146015,3894.09113669023
Y3891,3658.1482772229338,3440.947670023787,3195.1811023644914,3136.2436474524416,2987.5254482800165,2909.5852313133814
Y3896,5181.496329307556,5269.803018569946,5068.455595970154,5093.275899887085,5001.149959564209,4948.310012817383
Y3897,997.4364732536174,1097.934812414602,1186.6493819978791,1252.4118625447188,1301.1258933269587,1352.4520757120952
Y3905,11064.108729536838,10695.409652902084,11792.345178232554,11928.910767531193,11753.286438147039,12714.246038335534
Y3909,9996.110573441178,10185.889461897523,10395.119353849916,10587.039996630145,10723.505620076454,10832.269633667553
Y3918,7835.6976319511095,7867.482593962935,7934.231448919016,7999.704784615809,8089.663275969655,8180.724334818817
Y3923,-10330.753499381699,2360.8011384169877,10047.737814230273,15057.006463349373,18238.379189168263,20663.694941416827
Y3932,3111.820617871695,3183.4173667414207,3263.458671859328,3350.9872389609836,3437.6360319570904,3524.036998415708
Y3952,13341.747724598485,13394.817572523576,13539.00973538559,13759.078958723168,14097.272026595601,14561.195740529027
Y3953,1964.580398559125,2189.10765361749,2421.029990195929,2666.8553986546963,2925.5220568178133,3213.0236563680814
Y3955,5888.50263379658,5904.261669370428,6002.7283954216455,6102.804962223559,6203.984598092464,6347.950517424618
Y3960,6252.945178518122,6252.676321205543,6364.522948369193,6470.119357479176,6656.854488492425,6922.9373036904835
Y3966,4325.723516063047,4370.115265199306,4427.489406723767,4487.843564620756,4567.232286660622,4636.712892048201
Y3967,10608.663731652105,10942.370869035336,11347.412771415684,11769.068298149254,12056.833033413337,12372.154854130793
Y3984,10332.762931025625,10430.094765707408,10560.389958100463,10728.96845442468,10947.24959705483,11260.734229602047
Y3986,5837.4381285472755,6048.198286073918,6111.592077271865,6163.383787317064,6290.40986892112,6505.603778727036
Y4005,2412.4380492383625,2271.8702454710533,2223.338695258333,2232.341351694616,2293.8811225426502,2328.196151375101
Y4032,2887.043473096041,2804.2437405221667,2701.183968155989,2590.315711735731,2613.2890382679857,2714.4885141539935
Y4034,8166.305291327221,9149.530328167064,9800.991546707168,10105.770673416924,10605.535103850365,10751.745862369084
Y4037,5800.5125491293375,5998.915435475414,6219.710591567551,6404.911904968239,6573.458852530145,6739.534324625947
Y4065,5672.5563896289395,6373.590690695781,6986.076818852151,7539.131207484461,8061.438006550039,8299.668561634946
Y4074,1622.7016249179753,1568.0008045443046,1535.2375817243812,1510.7652203373382,1489.944970265471,1480.1153447146037
Y4079,2466.730158763295,2171.4827086153973,1933.9272183839514,1772.8606310702257,1664.2114180738884,1663.8470912895734
Y4080,2088.859454146522,2439.4479554750005,2774.810507206481,2961.652110624859,2964.5329994313697,3069.402172426491
Y4085,5387.734294834774,5705.721534106533,5868.569447368204,5934.486814968162,6007.734372684585,6083.230390570681
Y4096,6362.8629772239565,6725.318890944301,7076.47550806464,7421.544719605511,7775.661385737241,8133.281858847001
Y4099,5661.947628280739,5610.69795250284,5605.417090754395,5632.849595926006,5719.644160983924,5882.062918092442
Y4101,6933.838175062308,6922.109475995357,6946.533532271542,6993.369008601692,7072.237635748136,7209.987752352771
Y4107,4228.448481296719,4291.794013140663,4401.39792409099,4419.916956109219,4495.46571179562,4584.011576195867
Y4118,1653.3700849226732,1707.0619682084525,1720.1824414647233,1749.863802876055,1727.0751381633143,1732.567612323497
Y4133,1236.0277693762682,1158.4597653614237,1093.8929798546446,1044.9333267912805,1016.3001488070578,1031.27950166915
Y4138,4270.5537359441505,4287.037170008698,4331.226746273759,4388.104299929159,4468.285313308,4591.189155061782
Y4146,4535.959332826798,4430.282051951448,4346.502938956059,4294.394595285633,4247.776724795626,4235.741922329395
Y4149,8276.157899251397,8481.689012149931,8697.396926674986,8940.985058404503,9182.772828086,9455.583072052166
Y4150,1419.3493641455757,1420.8448404321614,1387.4268655977523,1371.68592819826,1363.026541244832,1372.601936598801
Y4158,313.27512793659946,267.238521112048,226.34168141685137,202.32567562188672,178.49004231608234,167.85486352801024
Y4162,4301.215311934547,4417.395235697432,4502.878049612045,4522.361819346742,4460.837726990386,4461.457242965698
Y4166,4383.797874449779,2576.619257897297,1264.536664500235,293.13278105211975,-471.1012274866307,-375.84061528110396
Y4171,1619.3643671646719,1929.390127867304,2188.8569441546947,2376.0190303155614,2394.392517393576,2522.4341665781712
Y4177,1745.2196331887942,1888.7222639995073,2008.2945616374361,2121.9324095728066,2158.3579346422225,2175.662947373104
Y4194,7906.758211686371,8404.984752651213,8585.339156490325,8748.943508955,8915.232721401213,8719.082637203692
Y4245,3939.967161403904,3833.4051363282397,3800.7169696340843,3786.270064554491,3794.407665026236,3889.7291357064223
Y4257,13430.307164431399,14087.833152959041,14872.741364992138,15435.871198603927,15750.92638495824,16157.359498788946
Y4265,3661.89207377114,3747.543340321659,3811.4786494324208,3989.80571958001,4212.341836301343,4373.1397558812705
Y4269,4377.993034671181,4533.974889976808,4614.573935533511,4706.3822791254615,4857.478003856994,5025.274934043744
Y4271,7512.688253230498,7851.905487175376,8164.664772491447,8456.221413971198,8765.416819168167,9099.842040627438
Y4274,2259.7149746725995,2342.600709271047,2418.017611696975,2499.5250273133875,2582.5128555844594,2655.938236262629
Y4276,6139.461327152098,6447.204838803468,6764.024809777269,7103.729110219479,7442.528758394228,7810.808031506421
Y4286,5980.057897941836,6008.848957086162,6052.415434666737,6173.060981547618,6299.449112629206,6486.690091089007
Y4289,1580.6120367116805,1620.8840602496311,1673.4026100381782,1729.1292995171236,1772.1999759562514,1819.361255139017
Y4293,8137.6296410726845,8909.217938724842,9476.735523629339,9968.764833934301,10424.020453845465,10897.792648431336
Y4319,8216.223123073554,8136.282021204608,7078.553082942946,6387.766804695117,5754.663666486731,5543.3715476592315
Y4343,2108.8852683520927,2203.8180293587375,2217.8003623738323,2262.2572627710097,2348.9725148280804,2382.131528213906
Y4361,7877.695243963975,8156.538516159069,8478.037332022317,8858.072951069873,9199.09786511471,9501.648426291647
Y4374,2463.0583911501985,2556.761869456828,2629.1079858161975,2705.8902357912552,2778.3632518573427,2844.501978285414
Y4380,3012.094706461576,3131.2776724889677,3231.1156001896243,3331.5520698479445,3432.576600970192,3512.7919916294886
Y4389,1921.4163921000868,1908.3605824773863,1920.0341184772976,1935.041262785443,1959.282665305876,2008.651579926117
Y4399,5437.511755507203,5845.610600518182,6160.206433067891,6375.942963875187,6610.162306038742,6855.974713679404
Y4418,2216.6410758938246,2367.4935545914313,2473.9216982698586,2541.266335714167,2608.4964127757644,2680.024344278048
Y4420,5111.131620583258,5438.6730120337015,5665.050546672445,5869.800191972731,5972.128678737596,6152.130669631047
Y4427,2167.7092289619363,2241.681525180624,2324.2800039941235,2420.856683451918,2503.187919153721,2583.159616280949
Y4432,4558.195201234098,4650.411365315675,4825.109989384566,4953.610326856066,5140.361831288032,5331.57662505536
Y4440,3604.2075132715995,3740.3954890170653,3817.323542600577,3887.171704088351,4010.0713739946045,4122.321172336643
Y4470,3884.7879298736575,4135.707574839647,4299.213346131992,4388.112304401287,4482.756365689293,4589.454903034226
Y4486,2508.3584831420308,2525.9118666027325,2555.8139479513475,2595.3351329231723,2637.8591840129056,2697.351138814721
Y4509,2723.049339741751,2815.8454172990996,2924.9801204731293,3043.695516294052,3175.0761198705204,3333.2380193022727
Y4512,3689.4507036105715,3744.7870328911495,3799.8295386285727,3881.058339394088,3988.688491296814,4116.399759199897
Y4517,2664.7203171260053,2626.7410171044075,2608.682383896479,2599.2722810823107,2601.757699104149,2629.162084462177
Y4518,2876.774458037595,2929.0723779191644,2989.535481594195,3061.676540322495,3135.400668042596,3223.2438688181405
Y4535,2297.0717604955007,2269.532288869219,2247.4514401753713,2231.781260927515,2223.293711622553,2225.131308754282
Y4543,3766.89174527111,3712.7722871637898,3698.053218996007,3691.885980732542,3709.0147499458344,3771.05132247106
Y4551,5497.1773668502765,5910.332950697592,6202.627265820224,6460.926200583824,6714.417757293749,6902.4701066201305
Y4565,3227.0964499311995,3173.5461684065413,3131.596504052217,3101.507286627824,3087.0590834813665,3081.961675186689
Y4574,7186.816606670618,7218.909515142441,7273.525563031435,7402.659846842289,7454.347964525223,7498.386414051056
Y4583,8868.76944822214,8946.51221750689,9035.004937030368,9160.819741117257,9296.902884122916,9465.636815214635
Y4588,3151.361256562721,3123.825179980301,3122.1069589944227,3128.5913277588343,3153.5353682590094,3199.8545582476336
Y4592,2469.944134950638,2424.4823157787323,2386.225219964981,2362.5468611717224,2341.0577926039696,2339.5453402400017
Y4604,1965.0980408567846,1760.2127879342918,1752.6298754892234,1753.6624758920555,1693.0327075204734,1655.024990387905
Y4606,7581.511795084418,7724.380914324671,7902.252608590241,8101.273329470981,8197.511859734686,8280.614618350712
Y4607,3084.4460614025593,2943.158660084009,2844.684686511755,2760.241985321045,2717.1321138739586,2738.0098961293697
Y4636,9027.665715363923,9231.066882283012,9461.240330562467,9701.7984620806,10187.684035969643,10553.945372790467
Y4656,8958.501979549463,9099.427449242348,9282.411858758445,9465.803498699837,9656.659658804163,9818.635998769505
Y4665,3455.4481244108256,3391.6934029584804,3392.424838903173,3413.656167196447,3529.739958904176,3692.221649872984
Y4700,1862.0654562373618,1899.5195744113814,1935.285813799599,1962.3238487992821,1977.4065901557478,1985.1607756949252
Y4710,3850.1076749448143,3887.9544992790056,3931.72874018889,3997.156244946948,4087.3193668555105,4207.415399324185
Y4718,4410.663432593453,4642.916775724004,4836.1345150763555,4986.864616430276,5121.038090927172,5252.2791134605195
Y4720,3199.6161221742104,3270.890452935283,3316.9113841956805,3405.2911387961617,3481.651960074256,3587.5107633096522
Y4729,3139.9754583796794,3163.228485660649,3196.1760900744325,3245.623328146858,3317.023457219117,3416.558612893947
Y4740,2669.152288728214,2712.9632126741035,2759.588613418989,2823.2359065839687,2898.0001770090716,2986.820145421329
Y4748,2688.2296403833825,2739.15369548321,2793.689572010441,2868.0072752817127,2987.427280571715,3116.42533004635
Y4753,2269.3819305038987,2303.174634730672,2358.0125390065905,2420.210677702955,2496.675426978907,2601.810996295852
Y4755,2332.3404514336694,2418.6758842689287,2507.2240156532102,2599.061750121828,2665.1754691459278,2739.7109086151745
Y4758,3234.99266915718,3284.654910996907,3362.537371526622,3442.5976916443183,3535.145385588778,3654.5053579775554
Y4761,6410.327920974647,6622.134403065959,6980.720495131919,7328.741205280009,7684.956644520697,8077.457926161832
Y4765,2617.9521082905944,2629.6580045488745,2660.551549880325,2701.422130679831,2752.6427530297174,2824.534914462699
Y4773,1854.8570248541946,1900.6153840780116,1946.9045143534643,1996.3824970868684,2029.0638614702868,2065.408600161113
Y4787,4891.430446349052,5126.138521428058,5281.116465187655,5343.402107737147,5373.7815063347325,5428.734843138482
Y4804,2729.4021344198104,2785.9735596200035,2853.8883149652156,2913.4284949338157,2921.7148470915085,2950.5083179513845
Y4805,3275.5793483205707,3341.938646043961,3418.84385348204,3506.1441357883205,3592.693976704326,3700.0561442423505
Y4807,5248.471262205596,5479.997800685797,5659.20172224825,5809.2985385044985,5947.742959376096,6084.516436238175
Y4818,4663.179269312041,5179.833279572199,5511.5483405110945,5671.3777907993235,5703.0834396839355,5853.72545875747
Y4835,2955.0958239433226,3159.1652169102445,3322.6012176981562,3450.765329550501,3581.4107439741338,3718.6774446946206
Y4839,11839.763747641618,12582.581883903009,13270.991414344255,13812.137333807323,14211.734800798831,14734.246348301376
Y4840,2100.8058412843607,2143.4135765871283,2169.2036160739317,2199.945513639194,2232.6201589922243,2273.6923894790793
Y4861,4524.157128481031,4813.745525553872,5034.021653912983,5189.307739825449,5332.941522786796,5500.521901354973
Y4865,2266.551322453321,2387.477988239781,2484.5936114216456,2569.4718286101147,2647.6696550558904,2728.302030373594
Y4868,2459.4747178174057,2531.1046536036506,2603.628318551232,2675.3093527962096,2756.113958803941,2841.3074797078243
Y4884,4194.646657184164,4289.436405095064,4390.527224704293,4513.329469685109,4661.366555541155,4837.124413244768
Y4899,3996.694707312113,4144.445073841825,4416.477975783426,4594.484273644826,4799.363544723101,4981.315637738599
Y4903,7427.913077923341,8114.626290839063,8697.31167731959,9201.10007564653,9664.361824757118,10140.103547595738
Y4905,2466.9222655162175,2590.511126744487,2703.5472542432776,2823.507008533293,2935.087006757528,3045.0379224003077
Y4906,1731.1650427749696,1851.78812173176,1955.996404491118,2039.0084536821237,2083.082149031055,2153.8621213653532
Y4907,2530.5447500615383,2686.4852231474597,2823.34338726462,2938.3508251741328,3004.202806542504,3101.9756112578993
Y4917,6328.310080861366,6503.474470566337,6688.5582515168735,6892.520258075905,7096.466430865426,7329.004984217543
Y4925,2081.3459126718617,2194.705235633322,2308.6037388785385,2403.534692121976,2479.5380306584734,2568.1381032995405
Y4928,12983.278486148558,14047.392462815995,15008.892028014148,15717.53230039106,16195.159145210255,16841.305358940313
Y4956,2051.520871355221,2094.267340028521,2155.3658320595155,2226.291610563069,2307.6813197989054,2377.1847407322925
Y4958,2571.4162574282086,2661.161996902705,2750.113381907166,2823.582665854262,2899.5902154245996,2970.4445758031857
Y4959,4197.218499956619,4544.161873316046,4737.960399274293,4861.389063789899,4949.996529628633,5055.080795614236
Y4961,4871.831436892617,4880.984784641977,4911.525837002013,4941.614784555152,5027.655050848771,5126.062326066803
Y4967,2642.8742804788203,2729.941681346907,2791.6253795103335,2815.711063845001,2803.53148948586,2822.2365665936195
Y4978,3233.932702988982,3417.8877107804474,3539.548163414207,3663.338564038165,3747.218851446491,3811.5389364945877
Y5008,5380.4616926935905,5485.0568736560745,5634.866061777814,5817.814330925598,6001.848376460767,6224.401306192634
Y5009,4363.751439922087,4784.674249704627,4880.112294710934,5098.386544472463,5238.070608471354,5287.730784571394
Y5029,2016.4486076682806,2036.8233954906464,2080.31458735466,2096.4053136110306,2084.5501041412354,2081.607159972191
Y5036,2572.5640062714974,2639.977242158466,2707.6533022498356,2782.7512994169024,2869.4303614472387,2944.7267575402016
Y5047,9846.881016746263,10174.856327086574,10503.19215772679,10843.216630790952,11178.962320703171,11515.858463786335
Y5058,2646.8864660700983,2700.5419944679993,2774.4784784879,2848.363367845463,2935.402574236509,3045.7608009228147
Y5069,2579.9684361553673,2678.280674505955,2766.2238737349808,2842.5984259771058,2907.2754851572363,2982.8212748850497
Y5073,7721.9352691654,7977.1034292567765,8224.437562224584,8477.359791108764,8677.832042765122,8866.689783055306
Y5080,2045.52298359002,2092.52926337765,2140.5795624908656,2195.321965365524,2250.63229720606,2304.433587924008
Y5081,2131.493879082263,2180.4030783518706,2243.6895254242863,2290.5661859695683,2335.248093163182,2384.0145189294412
Y5111,2820.4290714497497,2926.5982847483638,3042.9217958910012,3163.6541821864807,3286.238219340656,3422.778338095928
Y5115,2813.3256806267195,2899.785613097702,3005.8835285781624,3105.934662404295,3192.317428229611,3271.154184536938
Y5117,1109.1397345004707,1170.6905288304063,1207.175576154326,1220.5031425397672,1233.939030813316,1252.448970926914
Y5171,4850.949650760242,4832.748530090974,4825.441307762158,4876.850477867466,4980.144732848562,5159.854946197149
Y5193,2598.623808472278,2676.6024828377117,2766.127838041729,2850.124647003786,2927.3992811662524,3004.47102124642
Y5197,1109.9921839237213,1138.915895625949,1156.8377947211266,1162.74762237072,1163.140117764473,1170.8261578083038
Y5203,1825.0045266747475,1854.9405753612518,1888.33586871624,1908.8108491897583,1913.5878574848175,1923.4766101837158
Y5211,4706.313947319984,4635.120527386665,4583.007226467133,4548.115937396884,4538.913352414966,4580.099422767758
Y5215,1054.9768075967493,1056.6862679148378,1059.9680579329195,1064.3513896191778,1067.705949308938,1068.7025884414377
Y5227,1279.299718174897,1290.7776770039968,1310.9713192247973,1318.4139492480706,1312.0586045018258,1317.7533548382219
Y5241,5797.06219597335,5851.83949037943,5929.187911476718,6023.7545469179395,6177.3694148098675,6360.051209181472
Y5259,2686.0973869536806,2706.538270074282,2746.542231022594,2794.9271039446207,2844.5015250755964,2910.099806319392
Y5264,4473.283665367914,4731.630579593085,4947.672258130108,5098.692047476697,5206.7446139495705,5362.985019853761
Y5276,3918.300881549394,4233.464035109912,4533.67521696286,4761.659441029423,4880.039681249403,5052.795979170551
Y5279,2478.524238684845,2617.4763548344545,2727.28391416126,2806.416389001979,2887.1354439519937,2972.55427392203
Y5288,2578.938436857298,2663.1442095441053,2752.1303196298927,2837.4624562495765,2908.8896861957633,2976.9683111180275
Y5296,2562.859078752827,2640.5790451341823,2740.4189203982633,2835.6389292095882,2904.6890810713976,2984.3010169500913
Y5339,2848.8404958885762,2926.09252925387,3014.4929623816397,3095.2762766857413,3170.808784081845,3240.8806687625824
Y5366,1923.625241620192,2010.5485565157612,2154.1469793775254,2310.358269843281,2404.10119670205,2486.178106456279
Y5379,2020.2131856175306,2083.5271465975616,2154.11793583577,2274.234008724996,2368.9918206876605,2439.938949472827
Y5386,3352.9775740000873,3402.6417842575734,3466.4803802439055,3523.7771433157704,3615.9422826762375,3719.3884681642944
Y5414,2700.4803996560563,2757.91626310512,2815.541520767518,2883.905000088154,2968.522922906002,3064.494464591184
Y5425,3923.8212354398966,3935.694202391863,3968.115284251576,4026.080336765495,4117.317095035059,4248.934069804869
Y5428,2486.1947881228684,2533.7509805395393,2584.5028530177146,2658.7683270838133,2737.886186833168,2831.456206789839
Y5430,2852.719741680593,2979.328574162336,3099.0730089450035,3211.2218692049237,3304.5048445262732,3393.3988775416965
Y5447,3338.9409332442333,3467.8988210139946,3589.8087561280345,3721.22713036326,3855.909437204625,3983.6803130559174
Y5451,1811.963251824095,1862.0898406284061,1912.4037858557758,1968.1677804649194,2033.8846914426113,2103.499542507525
Y5452,14934.01591173441,15502.772829836636,15836.835118990144,16570.729088464246,17267.68455269113,17680.47082039453
Y5457,2008.5515803833568,2036.262381644369,2079.7104091935153,2118.177904568279,2183.444951949495,2264.5401625352056
Y5467,2043.5574932622637,2182.758966335849,2288.7012996928856,2358.3708631275977,2433.34725804902,2510.3388620479177
Y5483,11288.594707079217,11673.349156707565,12007.719180428274,12497.059065585083,13006.51812873063,13476.997722838973
Y5484,2406.9631018870627,2449.6899836034163,2491.4435729894767,2551.0161035445853,2632.9424219735292,2709.8956996473594
Y5496,3014.1710313247486,3043.9952922711054,3087.678711564323,3151.386199638325,3218.899100458195,3317.742294572728
Y5498,2824.4895287680165,2908.1212356184255,2987.6531985065058,3065.3400995729844,3130.3261258339185,3176.2727846573466
Y5514,1857.465797054375,1927.5325975105616,1999.2844974949262,2072.046793487016,2120.9701439027262,2167.039010250671
Y5516,2036.3061102443335,2043.7177658038465,2056.177128234161,2078.114243138116,2112.8957264396868,2166.2860718650277
Y5541,1909.2978701116972,1992.1335060180606,2077.536815558049,2223.930018138171,2254.980606763042,2303.948443400789
Y5542,10941.999155994232,11771.706371108932,12446.75659615489,13411.346593117025,13490.923864477052,13967.10189982844
Y5555,2076.07037913378,2163.0438599797844,2262.7852777111743,2338.5295646014943,2380.603108681967,2452.675556037033
Y5572,2636.1064632763437,2674.4255954527052,2731.0258028386734,2793.1363017024532,2864.2878145927302,2956.25673295435
Y5626,1509.446284473695,1524.643167780277,1546.7628037208574,1556.1737558273935,1562.5919663937225,1568.8588884506757
Y5627,6358.86461087636,6256.365840264732,6186.173155818669,6146.891467400962,6099.843020652023,6093.373421813762
Y5646,2964.50860611598,2910.3354176680277,2877.691442648573,2847.8122826019953,2833.641641477747,2829.838892618818
Y5647,2185.155324935913,2202.8072261810303,2223.4344482421875,2270.0675106048584,2316.8158757686615,2381.946406364441
Y5648,2335.836092631025,2359.195276896162,2396.7694060007766,2451.146122614546,2504.6297446886733,2571.829810539885
Y5653,2089.438215494156,2075.740050673485,2062.455934882164,2060.5363565683365,2073.8254603743553,2084.6104180812836
Y5657,8590.309497762244,8556.472766494364,8564.288072131343,8570.793783554362,8625.633967454309,8725.23640958543
Y5671,3676.724273072818,3631.482940646151,3600.569774316886,3577.7520838699133,3576.258023264149,3591.293302247563
Y5673,6165.03593115981,6411.588496083169,6661.863684550113,6852.108188539481,6962.395375921585,7122.8999770582805
Y5681,11402.232430336617,11525.696458553402,11687.868512330217,11908.308549599598,12224.487277884515,12659.635870411652
Y5691,14000.301931467042,14253.450927076461,14571.238446349857,14967.064613795583,15453.163038974059,15914.530521014605
Y5700,1850.7619123622364,1874.0054253507906,1895.9253115359363,1930.0468233692247,1956.3254406155636,1977.105440571479
Y5724,6499.7488922130915,6711.201100687372,6942.375477293006,7104.8233245107385,7161.099090817727,7270.623115617037
Y5728,5407.19078882563,5554.733090393504,5723.303846270473,5899.509747242309,6050.030654811996,6209.004963734227
Y5734,1467.0623816921693,1537.7499145491797,1607.249544795965,1657.3113319146587,1694.4137747815405,1729.2696555836944
Y5736,13131.850555814104,13525.547473910889,13921.953005870288,14395.299464180023,14889.993365545157,15428.730538260386
Y5746,2596.9905425234297,2733.501579494525,2860.669489134011,2954.8885346071115,3002.483468525532,3072.3592748656656
Y5750,8635.63116090848,8533.920085602542,8524.774974756976,8491.354192667743,8426.10005515172,8389.378768974086
Y5760,1737.75156841571,1790.8522801175807,1852.3901728458259,1920.5718244675916,1970.7788586067704,2020.8843002648052
Y5775,1556.7737588882446,1555.118233680725,1558.0511512756348,1552.059800863266,1552.5695371627808,1552.6189141273499
Y5796,15130.82819567429,15959.879950053662,16743.33997034015,17488.72335126331,18175.544116045985,18862.654890449914
Y5800,6002.3792110901695,5998.163930191283,6054.818271818027,6110.027649533083,6221.962946603342,6392.203962646404
Y5805,4723.1239613504185,5026.446000867684,5298.892346353124,5539.49211854732,5784.805451638411,6027.259793329464
Y5814,2410.4706952094984,2415.4939244351144,2420.5162132789997,2458.2020022564957,2481.43811845526,2539.178671732857
Y5851,2334.5831155415112,2471.667095083211,2653.8794349728173,2794.447206541888,2888.5321765388976,2957.013685799437
Y5861,2647.125192943884,2789.443449521647,2929.6964625061305,3028.1808638422594,3077.2176968212966,3160.8661890206886
Y5865,3550.7195900408938,3781.72719391806,3944.8685195879075,4049.260333077692,4136.248561337431,4243.779133622897
Y5869,8611.466550401095,8667.104929685449,8774.048839977691,8897.449229870426,9034.162097615774,9203.050046988821
Y5897,4482.011502889091,4808.585548666171,5044.414188353923,5265.962727543243,5410.784864197978,5603.263690652629
Y5908,1739.4438453654436,1794.2347815942371,1853.4074781588956,1906.1878941400173,1973.4854897008477,2029.3643730065708
Y5912,1428.3927062890345,1588.7960119561344,1882.3388851606387,1981.156811077457,2037.5361021967487,2141.3254770448425
Y5913,1452.2583121262714,1632.3912081486733,1860.104458604633,1965.1683465263504,2002.8322942084262,2106.87746392571
Y5920,1949.213188120229,1928.0559199294707,1928.615299896112,1930.6004385937215,1958.479524141263,2013.5278693077314
Y5933,3094.353967501117,3137.1090133670996,3187.866489153817,3251.374761091812,3326.9079181845323,3413.418756688987
Y5942,12213.28347627584,12979.279507539195,13637.244305059236,14154.355661198495,14624.633985431421,15109.240331744217
Y5943,2949.4278918760106,2972.004267296578,3013.7324490202614,3045.8553860694083,3126.6417589454804,3223.53311809327
Y5956,1990.3607467363518,2041.509418201951,2097.5131673895744,2150.565080529961,2226.530208939007,2299.974748494644
Y5962,2399.4021661808397,2460.0214657118454,2527.686674987386,2594.2000180431796,2664.9518137507216,2731.2933855941114
Y5978,5020.565198536149,5217.461759749124,5395.26977605379,5483.195948718862,5698.873699619857,5973.299474866747
Y6032,1881.9787262333884,1958.215864624908,2026.4279474589816,2092.2606770121924,2167.11695065825,2235.367731119384
Y6039,9888.36198986967,10172.783721167621,10415.142569113974,10839.015692619414,11293.336999976318,11878.430624347093
Y6043,2614.649329333089,2714.088264175682,2770.351356776406,2890.7182408144313,2988.9890902198163,3088.3332171558063
Y6055,3139.8491812443212,3210.248115231276,3293.1203731479336,3389.753341722168,3485.9233215303566,3595.5635942701133
Y6057,1854.4386674844684,1834.1405816938027,1844.4368299970338,1841.9618056288366,1887.6339708275525,1956.9429430492876
Y6067,2971.6279184664554,2891.753974448253,2848.7308195199707,2827.5013664711482,2862.535939886888,2967.671663888889
Y6069,2890.5069888093935,3028.9097349764234,3136.83022343457,3249.605217200669,3328.2499217527757,3414.2985876547295
Y6076,1975.28200861547,2132.2997141725295,2251.476625434702,2340.403255181484,2379.302840868897,2460.6960917819397
Y6088,2577.520318347161,2644.0763331369526,2705.7543292324767,2770.9386133986254,2854.768443842755,2930.6950652019636
Y6123,1917.02455087527,1866.4024547876886,1846.0254187201244,1839.987098407466,1835.4072452858836,1878.2921468105187
Y6124,6557.96321831462,6863.806560965945,7202.429775094725,7497.646201590893,7767.0973129712165,8022.638615129969
Y6126,2650.2217356425913,2789.3976961128724,2928.335182169495,3033.804191886951,3101.0325999007696,3193.760446730179
Y6127,2237.7580745710306,2429.8179648568585,2549.9088410777595,2610.8472583930447,2679.1271238620293,2757.351547900283
Y6142,2594.387460809314,2682.47489427089,2766.082361752424,2843.4459045755943,2914.3142796037328,2978.3794617187473
Y6146,1996.3033619977236,2193.124156089068,2359.2774136236912,2474.1617085366256,2533.849567998053,2639.7437777860177
Y6163,5648.240552033256,5807.533907946578,5958.9087819819515,6142.089057717918,6350.941274117655,6546.350251228614
Y6168,2303.8462364847937,2374.270899716303,2457.594646213773,2555.958778180903,2649.9526256954664,2769.1910903547473
Y6195,2598.9816777706146,2587.6941664218903,2580.3379064798355,2577.0922507047653,2573.882368683815,2572.471203327179
Y6218,1256.4391558177008,1245.5327828780648,1253.019811125949,1259.5688469524455,1288.1194496925589,1330.2400411994904
Y6223,11132.460735026463,11146.98122251801,11372.303094890296,11608.395536266284,11918.457196858939,12318.941488052149
Y6224,14883.546782300991,15318.950064131846,15873.433264546213,16520.31299015739,17173.30950254736,17989.3271124575
Y6241,2208.849586713697,2223.1166561887876,2247.167889963827,2284.977551052772,2347.9152045885403,2425.7699221587072
Y6255,6531.25310262543,6720.917432309881,6935.761609034792,7175.0143013218385,7409.082906134521,7692.148571735421
Y6256,2486.582676919876,2488.0522337496022,2501.6695863880454,2533.399557104768,2580.172872571955,2653.441467561224
Y6275,2238.0498472176214,2268.7972365673154,2302.0122357716714,2343.4450231148257,2400.9888172972237,2472.4191598794755
Y6303,2237.8006927976057,2211.1881956473912,2186.9818924687484,2172.731286111063,2163.70270498377,2168.306848007143
Y6314,1275.1400572512928,1248.6553350397714,1231.7604214114992,1232.067218365017,1220.8576868049122,1199.7780059900085
Y6323,2331.5420310681593,2335.041071522941,2334.8014246411117,2326.69562761817,2310.2339548345394,2302.0186029098736
Y6354,2804.4658174065116,2886.0094536797,2971.0056665004818,3071.8486250921424,3167.759453321915,3255.6302050517015
Y6364,9037.389626451759,9174.70865127259,9346.982708905765,9528.852222882802,9615.42812863469,9725.460033818506
Y6377,2403.609248271788,2527.701718604694,2630.543410534315,2715.510486749981,2770.837183947393,2852.1365248366537
Y6384,2400.071730507525,2444.0654167746575,2504.888521515424,2575.069415084706,2666.209765954763,2745.160847149498
Y6400,3706.3882392560395,3998.5465467450117,4218.610581604482,4358.462468122334,4418.822110602085,4540.131542196296
Y6401,2963.360366749515,3011.1074159178356,3062.787032998467,3122.921803684478,3186.295918090191,3258.608011314257
Y6415,1658.6125561651936,1888.4988537544614,2034.5987758956308,2103.679200731636,2172.265106393552,2251.511913125098
Y6418,1997.1185525870383,2031.1421374445822,2043.4356836975696,2018.0476308295652,1954.5570633625264,1922.2412411145685
Y6462,2983.4878174279424,2964.751405068231,2959.8107451109313,2981.899055156654,3039.3321615751574,3150.3509927220803
